type,shRNA,count,pctg,nbPctg
target,Morf4l1.2,50660,1.7581358900918664,97.82008492346267
target,Mll2.2,48578,1.685880877790815,97.6092320185705
target,L3mbtl1.3,46506,1.6139729116583568,97.37692166740558
target,Mbd1.1,44997,1.5616036448176809,97.1920492123124
target,Prmt5.3,43677,1.5157935505634121,97.01842917882877
target,Phf20.2,41417,1.4373611164614062,96.69267697252697
target,Prmt3.2,36699,1.2736247341192541,95.8751381525975
target,Nap1l1.4,33173,1.1512562550733811,95.11246724533073
target,Prmt5.2,31624,1.0974988035583337,94.72666673695596
target,Kdm5c.2,31102,1.079382993557782,94.58873003135747
target,Phf20.3,29565,1.026041997445046,94.15729575480346
target,Mll1.2,28369,0.9845352756813298,93.79328084203155
target,Kdm5a.2,28334,0.9833206140912545,93.78222568308158
target,Mbd4.1,26697,0.9265091562925891,93.23796443940843
target,Phf20l1.4,26542,0.9211299406793985,93.18351286754269
target,Rbbp4.3,26458,0.9182147528632176,93.15378937779735
target,Prdm8.2,26429,0.9172083189742981,93.14349505869217
target,Prdm8.1,26423,0.9170000912731423,93.14136401697247
target,Myst4.3,25146,0.872682295543823,92.66848595078424
target,Pcgf6.3,24615,0.8542541439915375,92.46022704846634
target,Mtf2.1,23878,0.8286768413662375,92.15901085179073
target,Phc1.2,23307,0.8088605051395803,91.91541202630378
target,Nap1l3.3,23271,0.8076111389326457,91.89974656559366
target,Mbd2.3,22739,0.7891482827635009,91.66372526780741
target,Psip1.1,22197,0.7703383804257632,91.4143982456611
target,Mta3.1,20698,0.7183161597536805,90.67438531598661
target,Kdm5d.1,20065,0.696348137281747,90.33767724606764
target,Kdm4c.4,20031,0.695168180308531,90.31915502830411
target,Prmt1.4,19309,0.6701114469361202,89.9148550280854
target,L3mbtl3.1,18590,0.6451588274142873,89.49030045277392
target,Kdm1a.2,18281,0.6344351008047654,89.30071695579278
target,Prdm9.4,17916,0.6217679156511228,89.07093691043386
target,Ncor1.4,17829,0.6187486139843642,89.01522230822799
target,Myst3.2,17775,0.6168745646739623,88.98045021982246
target,Psip1.4,17772,0.6167704508233843,88.97851620059912
target,Prdm4.2,17689,0.6138899676240629,88.92476340443687
target,Mecom.2,17546,0.6089272074131837,88.83137034813457
target,Nap1l3.2,17199,0.5968847053630086,88.60032829048716
target,Men1.4,17153,0.5952882929874811,88.56923509901691
target,Prdm1.2,16884,0.5859527510523308,88.38507360232231
target,Prmt2.4,16875,0.5856404095005971,88.37885116129542
target,Prmt3.4,16827,0.5839745878913509,88.34554885813186
target,Mta1.4,16703,0.5796712154007985,88.25894297001578
target,Phf19.1,16635,0.5773113014543664,88.21107761648695
target,Polr2b.1,16049,0.5569743959748197,87.78753989007275
target,Kdm5b.2,15675,0.5439948692694435,87.50642197444203
target,Phf1.3,15571,0.5403855891160768,87.42669991275093
target,Ncoa1.2,15493,0.5376786290010519,87.3664473662549
target,Kat2a.3,15177,0.5267119700735148,87.11826627471591
target,Jmjd5.3,15165,0.5262955146712033,87.10872139172626
target,Phip.1,15144,0.525566717717158,87.09197151890918
target,Prmt2.3,14956,0.5190422497476106,86.94073235731958
target,Ring1.4,14770,0.5125871910117819,86.7886811132571
target,L3mbtl3.4,14724,0.5109907786362543,86.75068604869168
target,Myst3.3,14568,0.5055768584062044,86.62074780185229
target,Prdm10.2,14496,0.5030781259923351,86.56019892789419
target,Mta2.1,14460,0.5018287597854005,86.52975744632364
target,Prdm10.1,14335,0.4974906826779887,86.42336647935788
target,Mll5.2,14331,0.4973518642105515,86.41993806352345
target,Kdm5b.3,14208,0.49308319633685826,86.31408104718872
target,Kdm4a.3,14082,0.48871041461258713,86.20442093992942
target,Rbbp7.4,13197,0.4579968286921114,85.39822760977238
target,Ncoa3.4,12937,0.4489736283086948,85.14869329596088
target,Mbd3.2,12644,0.43880517556892146,84.860103069256
target,Kdm4c.1,12562,0.43595939698645936,84.77788095684173
target,Kdm1a.1,12287,0.4264156273501533,84.49738310369396
target,Kdm4d.1,11891,0.4126725990738726,84.08007505600146
target,Mll1.3,11556,0.4010465524260089,83.7140470172697
target,Morf4l1.4,11299,0.39212746589317016,83.42473824335268
target,Pcmt1.4,11261,0.390808690452517,83.38130505017497
target,Nap1l3.1,11212,0.38910816422641153,83.32507500297159
target,Nsd1.2,11028,0.3827225147243013,83.11128528571697
target,Ncor1.1,10948,0.37994614537555776,83.01706622679586
target,Kdm5a.1,10910,0.37862736993490453,82.97202116017982
target,Ppargc1a.4,10581,0.36720955098819663,82.57442669692844
target,Phf19.3,10353,0.35929689834427747,82.29054667376447
target,Prdm15.4,10090,0.3501695841102829,81.95422515760254
target,Phc1.1,9610,0.3335113680178215,81.31436703060776
target,Pbrm1.1,9392,0.32594576154249527,81.01196355948134
target,Phf8.2,9193,0.31903954278749563,80.72914026288325
target,Pcgf2.3,9170,0.31824133659973186,80.69602925894273
target,Mbd1.4,8970,0.31130041322787294,80.40416416271295
target,Mll3.4,8866,0.3076911330745063,80.24960726236385
target,Parp1.3,8817,0.30599060684840085,80.17608080544879
target,Ring1.1,8815,0.3059211976146823,80.17308895601455
target,Pcgf2.2,8801,0.30543533297865216,80.1519953189196
target,Prdm1.4,8296,0.28790950146470834,79.36628780026656
target,Jmjd6.2,8272,0.2870765906600853,79.32768352216448
target,Kat2b.3,8216,0.2851331321159648,79.2371743251558
target,Kdm5a.3,8197,0.2844737443956382,79.2062813869469
target,Myst3.1,8165,0.28336319665614074,79.1541538041633
