Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,342.909569578024,2070.1994341902,79.5698924731183,779.655096611332
B03,237.173747272167,1521.75588050484,65.7773386034256,433.492376145812
B04,240.682932928606,1751.77170725211,47.972972972973,224.415396760459
B05,287.545741718863,1207.05970339632,68.6019210245464,521.971236725107
B06,377.587343325121,1959.72720925145,64.7788203753351,422.660068748784
B07,272.991273006383,1881.23123356213,72.7501799856012,600.332846187349
B08,444.059287293232,3507.41322699295,80,478.830866811419
B09,254.932269701852,1916.88321287185,69.245679211759,524.532470244375
B10,295.824927185843,1470.33989620677,74.8173913043478,641.375361247094
B11,883.031201091626,862.91870993136,50,303.756164863315
C02,365.280718936765,1631.65681387088,68.5714285714286,522.273352058778
C03,348.515190575625,2288.95383756756,67.2350041084634,478.033904696401
C04,398.158212715808,2841.67126497518,71.1627906976744,558.532109309267
C05,660.836193867194,2314.24112087813,53.9517625231911,255.831159931891
C06,281.178478849825,1459.3484467287,39.7727272727273,147.451630013506
C07,328.086725308356,2182.47582946355,59.2399791775117,328.270552595827
C08,696.950805905372,196.855980198843,50,107.206452566955
C09,293.371772754013,1236.03124388508,63.4163451420554,415.391947769113
C10,307.831662158228,1953.55714157017,68.4656084656085,540.469692535408
C11,422.96008944683,2436.64027202442,69.0476190476191,521.655617537292
D02,427.427983418187,2479.3078418757,61.6150642766612,366.793174074273
D03,484.422275063046,2467.35526789378,58.6670938801666,321.97222293074
D04,424.616810466041,2414.59169312576,61.7624323627931,367.720976839844
D05,573.608340301835,2875.33721096496,61.7699749193837,376.17541910815
D06,525.704346935286,3209.85012702612,66.9506462984724,472.712817431484
D07,584.172112169037,2763.66931445419,72.6049089469517,599.702311337868
D08,274.54742279919,2576.9929520955,40.9326424870466,147.886354929713
D09,339.54284431322,2839.75405968672,66.674522743342,464.122796884381
D10,315.117313281294,1962.33474355257,76.7825869402052,760.004512074672
D11,304.000756177218,2583.27087938704,69.6969696969697,546.978711617893
E02,580.238638546271,1593.57668208341,61.0315186246418,349.684779187584
E03,473.68601181347,3271.97108165512,60.8695652173913,358.573487740204
E04,437.366129705478,2352.32092897404,71.1085972850679,566.753429872763
E05,593.093633402836,2439.25397074765,54.1871921182266,251.059200025278
E06,298.189221212944,4319.9676028207,48.9164086687306,204.381955896165
E07,469.179134727096,3168.8668918399,57.4449339207048,318.396368673977
E08,463.460262697685,3377.90129879217,64.3214285714286,428.875032199449
E09,442.660668933779,3023.18684982368,43.8435284851667,180.06734650427
E10,277.438540900332,1014.07644637518,44.1822620016273,177.837331983514
E11,425.929014423681,2579.82771471008,70.0502886943565,547.833977449954
F02,552.148791402946,1962.35022358185,63.169897377423,379.125650538045
F03,488.441274008778,2557.86632333245,62.4151409175067,396.458418376321
F04,595.93270661573,2468.36295752856,82.5,825.843563595567
F05,443.479606165645,2144.11096823782,62.6319493314567,432.239148299498
F06,421.419587253371,4127.36759849568,52.76008492569,264.856894025162
F07,376.037148933063,2498.86117915142,52.328222600795,242.832191341606
F08,324.066379503594,2731.90471446638,57.0905285190999,297.281519666844
F09,567.37009388305,2985.26470271033,70.2023726448011,572.742091968746
F10,353.919440121732,2720.51392023051,68.4412592782186,536.642159187819
F11,353.712130559037,2292.52134869731,63.4114240589629,433.828968734262
G02,290.068065696525,1558.26080179027,27.9556650246305,85.4139245429838
G03,567.883452631698,2555.09375043513,56.5666860803727,295.175517554459
G04,488.480378492428,2325.24250095563,59.2473745624271,333.84686149779
G05,410.678732669273,2364.28587310925,60.1987577639752,337.124820148643
G06,403.445735730702,2764.6023036329,67.1134941912422,459.77005347099
G07,424.955147186479,2349.85069601466,66.6061705989111,528.742787230224
G08,479.537531143981,2333.2726595812,64.0094093047569,405.778161293743
G09,217.157233436753,2099.81988644948,58.9533093894305,319.695803112126
G10,334.649477403791,2540.82080769802,72.0116618075802,558.418455597147
G11,323.116294925577,1719.34846964581,72.7713178294574,636.82579272417
