"Experiment: Panel 2 100U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0001","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:28:07 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",30655,2480,2946,4253,405.014543508101,1299.30827022317,1245.63233997219,2315.22545050975,3149.01975025338,3276.61634203513,64.3145161290323,93.3129667345553,108.855899667264,91.8645661885728,392.953229034603,1709.63790271109,1687.20000247134
"B03","Sample",29577,3831,4600,3214,535.810182254113,1353.76473824328,1427.72195158474,2502.11382511519,2749.18146652577,2891.27614101237,65.30931871574,90.6304347826087,111.134163208852,89.9813316739266,412.563865640843,1454.90771715866,1314.54639088188
"B04","Sample",30829,4853,4310,3390,570.473259694563,1350.0649531943,1661.64537152838,2658.70497740965,2844.25495912912,3313.44612765833,69.6270348238203,92.1809744779582,109.073359073359,91.6814159292035,531.062378026309,1799.34223075812,1662.49264683681
"B05","Sample",29237,1916,2421,5692,574.324442440526,1946.83500759749,1593.08967492246,2862.97673134568,3442.78673243881,3354.80835817816,57.098121085595,89.5910780669145,108.792048929664,91.9184820801124,293.989704947892,1423.23522606563,1591.06912657531
"B06","Sample",25972,861,1177,5637,492.40427162984,1707.36074235208,1487.45235793924,2097.04396066097,2704.76870502292,2708.4653928147,61.7886178861789,90.9090909090909,111.6458704694,89.5689196381054,358.275868719192,1532.70763463681,1369.18765441415
"B07","Sample",26597,7823,5127,739,501.731494287278,1324.88096202747,1461.46864489927,2980.18251142917,3478.52261751979,3418.07761336164,66.4450977885722,92.6272674078408,110.463378176383,90.5277401894452,462.86533351845,1839.43740014694,1465.12340911493
"B08","Sample",32097,6895,5984,2104,647.638157371551,1964.53511611421,1204.10350017327,2045.82680554243,2355.56264365534,2594.56104023169,62.0884699057288,88.9705882352941,111.263881544157,89.8764258555133,362.763599468391,1303.08622476327,1313.24883192052
"B09","Sample",26585,6057,4474,1414,563.854781858916,2172.59750084627,1304.61945727639,1818.89802068415,2065.30866101573,2816.36804333017,61.4330526663365,89.6513187304426,112.939297124601,88.5431400282885,400.620126326761,1567.04225733683,1331.35810480684
"B10","Sample",28125,4262,3665,2922,492.776420803935,1200.45911373468,1220.32862382286,2351.94000428347,2602.52881994542,2899.14013710704,74.4016893477241,92.6057298772169,109.561304836895,91.2731006160164,694.486527829881,1964.41298077255,1715.46870047434
"B11","Sample",31582,2575,2909,4797,470.103173888238,929.911993341694,1019.88890790026,1907.31757248376,2577.49499018409,2634.43647794783,72.7766990291262,92.2653832932279,107.004238233326,93.45424223473,649.047692488715,1798.76793396443,1797.02320029655
