"Experiment: Panel 2 100U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0003","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:29:53 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",23090,3418,3462,2612,457.324115462949,1500.16686383781,1331.28868592957,2163.27511361483,2695.96289728315,2537.45285783682,57.4312463428906,85.8463316002311,116.50312221231,85.8346094946401,301.086982977331,972.618709734118,978.27713864504
"B03","Sample",23065,1263,1285,4469,413.924103099413,1324.3571450783,1311.90268765366,1645.47578037586,2241.03494443817,2615.88576098482,54.0775930324624,87.3929961089494,118.040147913365,84.7169389125084,261.360560776825,1081.83096195426,952.279135670612
"B04","Sample",20354,3473,3564,1996,347.720488228288,1087.64362037283,1296.32784828536,1819.00555390192,2534.0272006915,2643.19515609799,54.4486035128131,85.9147025813692,118.176435760805,84.6192384769539,281.375720433455,1038.87824795263,888.305326062824
"B05","Sample",18588,513,468,3925,412.877673427567,1680.27318245639,1309.80212306067,2002.28341844805,3159.46164875607,2958.18145295037,64.327485380117,89.5299145299145,116.745984533016,85.656050955414,397.441014608393,1269.52069401898,964.802437821678
"B06","Sample",19388,2604,3093,1832,324.098899412393,881.502620204376,1319.28050400238,1915.43501501389,2785.13693325328,2816.84485340715,50.3072196620584,83.381829938571,118.729747245625,84.2248908296943,228.418387942759,964.358551372279,949.752121477869
"B07","Sample",19458,4147,3210,1477,409.222497469156,1828.57337741521,1209.35737649111,1432.70902019474,2388.27255569491,2734.9278353764,46.3467566915843,82.4299065420561,116.299212598425,85.9851049424509,200.249156927194,851.865952507233,940.601189992401
"B08","Sample",19399,3242,2252,1843,521.215570880152,1903.40767532709,1348.0119256957,1922.74701334585,2731.37934405861,2834.84933884963,61.5977791486737,85.1687388987567,113.625154130703,88.0086814975583,371.994830734658,1054.32929416652,1126.30219274703
"B09","Sample",20450,1909,1228,3177,320.093276205843,1443.77751071105,1135.74979496997,1668.8046140667,2583.36211244561,2695.04246349668,63.8030382399162,91.3680781758958,114.321698452681,87.472458293988,395.113740077683,1347.72953696769,1143.12962895143
"B10","Sample",20829,1148,830,3400,460.91792592339,1446.59624613561,974.058000152401,1589.71295282532,2193.8338763481,2182.64099339476,64.0243902439024,92.289156626506,113.371123707903,88.2058823529412,417.345146012485,1380.99735249255,1082.28110875045
"B11","Sample",21552,3671,2172,2097,323.798222896266,1053.92463308501,1044.31859025722,1711.72186641855,2319.10741391351,2424.08016115049,55.5979297194225,88.720073664825,112.56038647343,88.8412017167382,300.863635743954,1118.88480550801,1212.31636507293
"C02","Sample",36763,211,424,8590,1256.02909980627,3269.23292754387,1498.94283966015,2598.55667192214,3861.62795782421,2733.98067321073,62.5592417061611,77.8301886792453,117.687354432114,84.9708963911525,407.320041150266,705.398327740131,963.291314105915
"C03","Sample",37934,1540,2096,7916,551.204196815509,1627.32387940718,1709.20253104227,2694.98944583243,3769.04425803795,3550.47253417304,45.974025974026,81.8702290076336,117.780092248177,84.9039919151086,195.218239771662,894.944610707617,1001.51733590127
"C04","Sample",32679,1553,2169,6419,396.063101667585,1539.71536514711,1561.88589310238,2260.66718628073,2743.91925027861,2871.91578239431,52.7366387636832,84.9700322729368,119.223625557207,83.8759931453497,259.248118179706,971.245505632672,895.691431917276
"C05","Sample",34760,1961,2248,6579,479.770658505152,1978.03595227302,1599.04897908501,2644.7183227837,3399.73987164604,3256.79962557656,51.4023457419684,89.7241992882562,118.861788617886,84.1313269493844,237.832788726322,1331.14197990928,958.351464378511
"C06","Sample",32045,1507,1599,6222,1224.26451933724,2888.00446328764,1602.50552014375,2786.54717490024,3704.85358486956,3301.73606171377,53.3510285335103,68.9180737961226,118.356477078181,84.4905175184828,263.535648599107,504.882014104211,920.506925694579
"C07","Sample",29678,4381,4525,2941,425.048100364885,1441.00216377837,1410.10069081316,2468.26969524299,3272.46155083275,3309.8050898076,57.4298105455375,87.7348066298343,116.706349206349,85.6851411084665,291.281689281074,1156.44534474378,978.357476456152
"C08","Sample",34959,6691,4694,3279,377.34119281001,1599.26007368561,1476.74537539281,1893.64910187879,2779.88139931468,2928.74948853339,57.3307427888208,86.6851299531317,118.290043290043,84.5379688929552,313.980792371537,1122.23734843922,928.270086287135
"C09","Sample",38627,4270,3894,5482,456.300469840899,1745.21835206691,1309.54803418081,1464.05411499783,2658.69017429282,3112.11266658017,37.6346604215457,75.9373394966615,118.478495785606,84.4035023713973,134.396584810619,661.486844945307,959.654429101958
"C10","Sample",30768,1515,1663,5801,274.320778318866,1117.08745009792,1200.71092881854,1477.41321100152,2803.03392362586,2793.34028744167,52.8052805280528,88.5147324113049,114.058198977586,87.6745388726082,257.522954126268,1331.21047901903,1129.39476641092
"C11","Sample",34082,3353,3227,4639,377.633822097634,1118.86562512501,1203.07524525169,1945.84646162766,2890.59231606637,2733.25470620654,62.1234715180435,89.215990083669,113.367546432063,88.2086656607027,376.08307163177,1254.79301736579,1180.43185554344
"D02","Sample",33604,2653,3987,4455,407.321090245344,1063.99715447795,1328.56576916199,2079.85025975793,2520.97198895706,2524.91332328175,48.171880889559,76.3481314271382,117.857142857143,84.8484848484848,209.021240468856,648.277860670128,891.994652583875
