Well,GeoMean BV605-A - PD-1 of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A - Tim3 of Amet+GFP+
B02,749.436064361004,2896.74685537247,88.167701863354,1216.24621982284
B03,1024.324867961,2998.72914538732,78.5244704163623,753.154153530358
B04,886.279166826406,3268.1258900738,80.9378185524974,838.984856699185
B05,820.089516349455,2137.17058009846,89.0766593191281,1236.18652514744
B06,1634.27152359919,2803.42676600867,87.767795438839,1184.3901821484
B07,940.978262367276,2170.77952626052,86.0017497812773,1072.96771759325
B08,864.918812048855,2178.92798487277,78.3614988978692,692.632517762807
B09,1120.58940993787,2157.38034529836,89.3464052287582,1174.78371631706
B10,794.974661774496,1413.10886757717,85.5045871559633,869.913447876402
B11,818.435631675871,1046.59839876622,84.8404255319149,808.202396527094
C02,927.089798774641,3132.95004989278,89.0775585130794,1230.71601443386
C03,950.308312782827,3710.83154493837,89.6776018099548,1394.62419992439
C04,1016.8997279558,3334.31367511098,92.751677852349,1710.66269683541
C05,1356.80455713757,3426.58557276008,82.3880597014925,1078.36321477235
C06,1023.30495378337,3699.1598303703,88.8535031847134,1491.67329861037
C07,1011.94722396933,3652.11760828866,82.4427480916031,869.557811784532
C08,1280.35574299468,2910.07106116698,87.8787878787879,1239.03270020798
C09,1034.31822667039,2113.64082857803,85.1931330472103,936.914290803857
C10,1513.05587559654,3319.16791836199,92.5387596899225,1789.0109947145
C11,1165.64232602698,1880.70141352264,89.9289099526066,1557.61292874979
D02,2121.49460235034,2739.06894769588,86.6666666666667,1788.30253426862
D03,1036.05549394671,2886.86299338977,90.4578818594897,1418.61456627773
D04,1934.18851681819,2942.39669538197,74.3026204564666,564.782129795888
D05,1416.54856802013,3538.96825238656,87.6581388810796,1157.21601707074
D06,1534.93383724224,2811.40891197143,84.14517669532,948.044829741426
D07,1062.87562702239,3113.00152843498,85.4341736694678,1058.32930080048
D08,1830.99975441119,3196.36978585026,88.421857088269,1295.184929521
D09,1061.77032585232,2894.00752427114,87.7700617283951,1099.6573947872
D10,1138.7397257037,2956.75466807869,85.7544517338332,1196.16808010126
D11,1235.74704088594,2077.04863877683,87.7019748653501,1006.39630225677
E02,1170.62527028705,3341.83008134925,90.1430842607313,1546.02318080999
E03,1168.37131888574,3431.09012988149,90.6424171311235,1585.33204582251
E04,1047.23631519455,3059.83014521878,88.7751436781609,1304.12445321157
E05,1787.21230225814,3371.34687255417,86.5821231335651,1123.53306182017
E06,1249.21944857753,4346.68736908244,84.7565543071161,1221.11163414077
E07,2393.82645071042,3708.97379009305,80.0813008130081,875.266754066124
E08,1793.55400362626,3625.191238665,87.4248120300752,1275.08164773868
E09,1760.60392323261,2875.74445611256,87.0081662954714,1203.07525000175
E10,2157.83723598071,2908.39497760086,86.6614664586584,1199.27406112486
E11,2061.23260793556,3424.39752872821,90.9344490934449,1571.59238445295
F02,1241.23419999584,3616.24605469178,92.5602873268343,1768.65067026478
F03,1118.1010748218,2921.26813558959,86.4788732394366,1249.25754855499
F04,1010.97904796565,4362.99497788927,80.4435483870968,934.554977878634
F05,1272.77321133686,4236.72347075745,89.7077114427861,1483.28056226565
F06,1477.55960191792,4290.69396064958,87.8048780487805,1279.07738861466
F07,1975.68315687897,4226.17918569696,89.6350812634161,1515.33329938035
F08,1219.64457835665,3127.95437486234,91.0047452032185,1546.59872145169
F09,1399.40433203603,2765.74576409181,86.3204559848005,1084.06499445903
F10,1823.10748085482,3097.24330073936,86.1865407319953,1143.48050074285
F11,2299.35148414079,2352.88813150812,84.8648648648649,1158.82826034302
G02,1357.18625645717,2588.99876223559,87.964338781575,1339.74164709709
G03,785.581156972672,2974.66898905425,85.154282115869,1029.11793394382
G04,1318.75053335966,3290.44186748753,89.1129032258064,1297.61834711501
G05,1218.23166828924,3365.5123891619,86.8787276341948,1260.40599761354
G06,1317.93664953341,3164.92484630475,88.8284725654968,1249.07103853806
G07,1219.04725113283,3115.74927980757,91.4396887159533,1594.56598465697
G08,1333.69512898126,2325.28814874231,83.6988304093567,894.519756529977
G09,1806.5757668618,2942.20867189729,77.7514792899408,711.950234647545
G10,1185.10618338116,2908.214028872,89.2692560895326,1268.85980830162
G11,1410.78881363393,2735.33514249277,90.8465244322092,1510.16149941859
