"Experiment: Panel 2 100U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0005","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:31:09 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"F04","Sample",24566,5467,4829,1053,489.918461852068,1943.24537192413,1330.73651813363,2842.47968400129,3788.36034841361,3321.08341898818,54.6734955185659,85.9598260509422,119.117647058824,83.9506172839506,264.061560764593,1114.68388901701,941.232600035337
"F05","Sample",26091,11,16,5262,767.992725740394,2708.19251652435,1505.88917467893,834.425236504998,2895.1592621797,3353.1083695451,45.4545454545455,75,116.184588209318,86.0699353857849,320.880552987114,411.575855341187,1040.91452123469
"F06","Sample",23606,2038,2212,3382,485.471411148962,1382.31664230329,1725.76979594198,2995.26785032226,3816.09611670716,4262.53544891119,60.6476938174681,88.4267631103074,115.073154134059,86.9012418687167,348.942628858058,1286.17581581177,1163.73216623452
"F07","Sample",25730,3870,3531,2627,481.595906966427,1899.00367233252,1514.16845119513,2622.38198200141,3382.54215908,3939.14821703742,55.7622739018088,87.7655055225149,119.463392451114,83.7076513132851,279.87419266117,1306.45763953914,1021.11980568558
"F08","Sample",26771,12,16,5292,436.080793699616,2216.49085379185,1301.81203103664,2644.8965747472,2923.00182956142,3454.10331487219,58.3333333333333,87.5,116.256590509666,86.0166288737717,478.199302797733,1842.84769391084,1091.25328946076
"F09","Sample",28225,1640,1881,4249,239.201312882578,924.604630494599,1452.30766697993,2779.29490751998,4457.25967417299,3884.78922862274,24.0853658536585,64.1679957469431,112.407407407407,88.9621087314662,63.1330001962054,343.200848808112,1362.58864547262
"F10","Sample",25136,4051,2904,2290,356.274618924791,1061.07619155754,1068.57547198103,2385.97364278764,3444.99757648001,3522.66178804298,60.9479140952851,89.1184573002755,114.5,87.3362445414847,358.146356472885,1423.82587459295,1251.01866364907
"F11","Sample",33749,4972,3734,3637,395.079534277308,1256.53129220192,1164.12996942672,1751.9130906672,2754.4495589977,3020.38948433191,62.8117457763476,89.9839314408141,115.35045987948,86.6923288424526,375.504020683179,1469.85485120801,1152.4190904955
"G02","Sample",33375,4768,3041,3374,567.555413474332,1704.53808007663,1425.68101215933,2268.47004369636,2960.77118435051,3736.86700910192,66.5058724832215,93.2587964485367,109.438858254946,91.3752222880854,486.488731597873,2073.28269141238,1543.93556537566
"G03","Sample",34124,13,12,6611,225.394328408072,3647.60830336911,1561.43156089966,1629.34102779481,2057.37533121024,4093.03882077412,53.8461538461538,91.6666666666667,110.128269198734,90.8032067765845,241.856016897566,2270.72417511483,1551.5976779984
"G04","Sample",32456,3369,2109,4616,795.099811238945,2402.57343983646,1522.0803441453,2370.94846291206,3171.81686686192,4236.31550683415,73.0186999109528,94.8316737790422,110.245999522331,90.7062391681109,730.143948557116,3019.10619717551,1482.14973535528
"G05","Sample",29284,3726,2228,3655,430.496760316372,1473.0935486665,1563.26431409585,2740.4410551469,3797.58914603354,4111.4507394995,66.2909286097692,90.1256732495512,109.595202398801,91.2448700410397,479.875730526345,1559.57189501856,1455.81415857741
"G06","Sample",31031,1129,772,5554,368.758867254281,1105.14797650419,1312.85279870216,3207.77799590676,4390.65014267285,3670.46567006666,55.6244464127547,85.6217616580311,111.146688012808,89.9711919337414,292.545336895015,1072.94668244508,1373.46608396243
"G07","Sample",33667,6250,4132,2845,524.734723272434,1764.50794645721,1405.4834491637,2349.73004105489,3559.28242408695,3794.87092398127,66.336,90.5614714424008,110.743479953289,90.298769771529,455.563210638977,1511.5509453752,1372.23128473793
"G08","Sample",31839,875,710,5539,373.131518156975,1253.15736668359,1174.33114301088,2413.79731228088,3473.61641815646,3617.93251803441,68,91.8309859154929,109.466403162055,91.3522296443401,492.764362238583,1735.75788238887,1520.20712915508
"G09","Sample",33440,5674,2819,3410,446.653219165521,1492.09360364668,1178.47840605044,1756.72155431862,3091.78012857261,3781.2590472868,69.1046880507578,92.2312876906704,112.652791542782,88.7683284457478,530.387519880005,1890.31394848778,1399.94071171624
"G10","Sample",32938,7474,5270,2012,258.401264453673,1087.03088959251,1046.05029072849,1881.34938417131,3345.07095589652,3608.67219497125,63.6740701097137,90.2846299810247,112.402234636872,88.9662027833002,394.63234532901,1564.00537968712,1356.61340142627
"G11","Sample",36981,1972,831,6377,375.383222081974,1326.79010529605,1010.33139064444,1244.69313270268,2245.15813895981,2866.68307916951,61.1561866125761,86.8832731648616,112.548535121779,88.8505566880979,374.714201091032,1302.72132788059,1227.36680164265
