Well,GeoMean BV605-A - PD-1 of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A - Tim3 of Amet+GFP+
B02,959.601163377753,3195.52244914065,89.9772209567198,1405.20701381434
B03,920.148841458936,3187.83667953236,77.856394129979,815.469083216961
B04,990.678175361402,3013.11068778586,86.2108922363847,1150.57734239943
B05,1557.15016122232,3660.53555242775,80.2102376599634,898.474437496082
B06,1215.66230969569,3620.14187533565,89.1785538612887,1344.40493478347
B07,1290.74872099537,2847.64027479687,83.9303991811668,1013.74566453505
B08,1577.46668743744,2023.34710054759,92.3076923076923,1391.66905675648
B09,901.866521376047,3301.10066123851,91.5433403805497,1622.06120727905
B10,864.784646730868,2549.94560171509,87.8103837471783,1265.46831917937
B11,1212.93827754436,2778.86954938071,89.9122807017544,1554.95230519555
C02,1616.11151470305,4054.5946876027,83.1235550988955,976.080301150952
C03,748.426706997901,3874.40890187126,84.9150141643059,1150.0029234592
C04,919.570028922182,2912.98778804437,81.5104166666667,778.840278237664
C05,1583.87792017103,4749.17484764108,86.2736273627363,1247.6834464955
C06,1241.31603299875,4753.64969504566,87.8950338600451,1301.7200827804
C07,1223.66128449584,3730.1236462999,85.2185089974293,1135.98811289193
C08,1612.08965310485,3805.1325401787,87.4884151992586,1215.7525018919
C09,1426.85515881118,3249.44350897658,92.1238722262863,1718.29011503948
C10,1679.50939306117,3540.50321866022,91.5430267062314,1871.67210445877
C11,1191.87200367018,2853.69799405067,62.5,1058.02380759173
D02,1885.44975976675,3368.93214508754,89.7342995169082,1395.99590610671
D03,1890.99995426031,3178.13504372204,91.2772585669782,1664.94969612934
D04,1469.86170538109,3660.33156689911,85.0535987748851,1194.75831556483
D05,1517.55083241795,3946.33382348913,87.77487886694,1230.22309297858
D06,1416.59501128266,3764.71928451576,87.6930742401594,1273.03044347143
D07,2032.33642158487,4208.03920307021,90.3245942571785,1574.606711858
D08,1658.57711353208,3909.31376248689,89.3995552260934,1450.41064589644
D09,1295.25315781021,2818.44998603558,84.718598583675,1045.53859846392
D10,1308.05321642851,3089.90969353659,91.8490917559385,1829.3207989797
D11,1171.18436488835,3353.90866757497,89.3450635386119,1428.06869796428
E02,1145.26540591103,4442.65647508904,77.5990099009901,696.999068240048
E03,1697.90214936344,3671.84921227665,95.7746478873239,1729.58232267237
E04,1350.00549080102,3767.58873713012,87.4653739612188,1332.74975526705
E05,1904.00461630886,3231.13220880776,89.0502793296089,1356.96806787288
E06,1718.58595015245,4805.84974228193,85.1875263379688,1138.9422542523
E07,1360.69354512992,3546.44005242915,85.5645545497856,1149.32787874002
E08,2091.79871839873,3917.56064940616,92.9962702030667,2027.22438176429
E09,1382.16788946821,3511.23526449276,90.5334566759174,1756.95159634849
E10,1201.87510351759,2824.26093010386,90.6753812636166,1486.4246957371
E11,923.944843327607,3579.04972177153,88.4502923976608,1347.90650538802
F02,1471.58408958191,3055.40712909404,92.0338983050847,1510.87816345928
F03,1841.31841673844,4085.77633205854,90.5125408942203,1491.08305797047
F04,1943.24537192413,3788.36034841361,85.9598260509422,1114.68388901701
F05,2708.19251652435,2895.1592621797,75,411.575855341187
F06,1382.31664230329,3816.09611670716,88.4267631103074,1286.17581581177
F07,1899.00367233252,3382.54215908,87.7655055225149,1306.45763953914
F08,2216.49085379185,2923.00182956142,87.5,1842.84769391084
F09,924.604630494599,4457.25967417299,64.1679957469431,343.200848808112
F10,1061.07619155754,3444.99757648001,89.1184573002755,1423.82587459295
F11,1256.53129220192,2754.4495589977,89.9839314408141,1469.85485120801
G02,1704.53808007663,2960.77118435051,93.2587964485367,2073.28269141238
G03,3647.60830336911,2057.37533121024,91.6666666666667,2270.72417511483
G04,2402.57343983646,3171.81686686192,94.8316737790422,3019.10619717551
G05,1473.0935486665,3797.58914603354,90.1256732495512,1559.57189501856
G06,1105.14797650419,4390.65014267285,85.6217616580311,1072.94668244508
G07,1764.50794645721,3559.28242408695,90.5614714424008,1511.5509453752
G08,1253.15736668359,3473.61641815646,91.8309859154929,1735.75788238887
G09,1492.09360364668,3091.78012857261,92.2312876906704,1890.31394848778
G10,1087.03088959251,3345.07095589652,90.2846299810247,1564.00537968712
G11,1326.79010529605,2245.15813895981,86.8832731648616,1302.72132788059
