"Experiment: Panel 2 100U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0004","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:30:36 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",26035,2737,3113,2970,277.889174330343,1232.82494519579,1122.21550527617,1837.68832753818,3468.22115819861,3510.12495141976,59.5177201315309,87.3433986508191,111.906556141673,89.3602693602694,335.262115695195,1195.48659160356,1321.56514339011
"B03","Sample",29482,2736,2789,3939,363.611637458919,1143.7491328442,1257.24866657034,1901.27427984236,3931.42138079381,3641.40367294975,59.1374269005848,84.7615632843313,112.575021434696,88.8296521959888,320.921221283107,1049.20518639331,1365.76671775451
"B04","Sample",25131,791,861,4944,397.160307606626,1347.26714452206,1318.91588986486,2794.15599572795,3905.56422142631,3662.105879495,60.9355246523388,91.5214866434379,112.134270809707,89.1788025889968,362.488536827312,1631.00507783804,1303.14635015804
"B05","Sample",27161,538,547,5475,544.819998581346,1713.97373214051,1498.24396423847,3000.40797672138,4416.70032690782,4207.03248091473,59.8513011152416,89.945155393053,111.666326738731,89.5525114155251,386.900574438349,1514.67790249317,1339.57833224026
"B06","Sample",26444,3145,2699,3167,463.500742491135,1632.88842923105,1490.45822617717,2446.59816564564,3927.62582996131,4263.38269855084,56.3434022257552,86.1430159318266,112.225372076541,89.1064098515946,300.103678810609,1123.1109845858,1212.91166006589
"B07","Sample",23678,3562,3039,2180,390.79016815779,1139.65085781981,1340.64808091537,2199.69718336204,3138.36687817054,3328.65662949296,61.4823133071308,87.6604146100691,116.952789699571,85.5045871559633,395.003268448137,1186.8619496149,988.617969813371
"B08","Sample",25783,2827,2894,3070,348.922793449166,1398.10567221179,1371.86215885415,2420.42535109925,3410.29563370449,3647.0170905144,62.0799434029006,88.217000691085,113.9146567718,87.7850162866449,350.963144463273,1142.01034756936,1123.59834583186
"B09","Sample",26924,4597,4017,2310,397.948272851465,1415.3452132791,1603.9331582756,2378.03247779203,3193.7765747696,3213.00131109733,59.9956493365238,87.8267363704257,116.548940464178,85.8008658008658,348.618343354651,1171.99677538321,1013.17337662157
"B10","Sample",23276,1123,842,4017,458.279150186015,1502.72802827765,1395.79740266845,3450.8778171168,4193.82994170485,3651.35411019578,51.380231522707,83.1353919239905,115.100286532951,86.8807567836694,255.257876302522,1099.26600453205,1070.82147901109
"B11","Sample",27785,4042,2903,2613,475.384717448776,1306.65896422875,1165.92760304808,1878.42083852319,2371.56619620514,2582.52339421173,52.2018802572984,86.0489149156045,115.670650730412,86.4523536165327,276.629677649085,988.751964135678,994.075808499746
"C02","Sample",24974,1769,1991,3804,466.617357994463,1397.9570434208,1178.58334465506,2732.2945841808,4702.91139955969,3358.17761953207,63.8213680045223,90.2561526870919,112.57768570583,88.8275499474238,396.830812015801,1447.14724202939,1259.77519760567
"C03","Sample",28884,2353,2451,4199,499.947554335737,1405.11230433383,1390.70995919464,2637.53828637393,3708.0832401084,3822.9924480267,61.9634509137272,89.0248878008976,112.603915258783,88.806858775899,395.411169162093,1333.06387224168,1352.05747562774
"C04","Sample",25652,1300,1363,4711,500.228523981664,1471.16776653647,1588.03616452597,3129.04419880689,4202.9391039219,4306.1750085452,63.9230769230769,89.2883345561262,113.054955603552,88.4525578433453,410.739621542067,1555.21832760011,1343.62820104186
