Position,Pool,shRNA,Percentage
21_F06,3,Smarcb1.2,31.3549832
21_F10,3,Smarcc1.1,23.87387387
21_G04,3,Setd7.1,27.1450858
21_G07,3,Smarcd2.2,31.46496815
21_G08,3,Smarca2.2,29.5114656
21_G10,3,Smyd1.3,28.23433686
18_B02,3,Tdg.1,33.80782918
18_B03,3,Ube2b.1,30.48275862
18_B04,3,Ube2e1.1,37.7672209
18_B05,3,Trim66.1,34.41226576
18_B06,3,Tet2.1,26.66005946
18_B07,3,Usp51.1,30.8477237
18_B08,3,Uhrf1.1,21.04651163
18_B09,3,Trim28.1,29.28321678
18_B10,3,Tet1.1,23.76943005
18_B11,3,Usp22.1,26.04930047
18_C02,3,Uhrf1.2,14.85148515
18_C03,3,Tet3.1,29.29292929
18_C04,3,Tdg.2,30.37872683
18_C05,3,Usp22.2,29.35273457
18_C06,3,Ube2i.1,23.58581016
18_C07,3,Ube2e1.2,38.46153846
18_C08,3,Tet2.2,27.18786464
18_C09,3,Usp27x.1,18.18181818
18_C10,3,Ube2b.2,18.86336155
18_C11,3,Trim33.1,25.20740268
18_D02,3,Tet1.2,29.00919305
18_D03,3,Usp27x.2,31.87686197
18_D04,3,Ube2b.3,31.88118812
18_D05,3,Trim24.1,64.70588235
18_D06,3,Tet3.2,30.3514377
18_D07,3,Usp27x.3,34.61538462
18_D08,3,Ube2i.2,29.19020716
18_D09,3,Trim28.2,23.05732484
18_D10,3,Tdg.3,28.91566265
18_D11,3,Usp51.2,26.3409453
18_E02,3,Trim33.2,31.34171908
18_E03,3,Trim66.2,41.66666667
18_E04,3,Tdg.4,30.03717472
18_E05,3,Uhrf1.3,27.56622517
18_E06,3,Ube2e1.3,32.50345781
18_E07,3,Trim24.2,29.51351351
18_E08,3,Tet1.3,32.49409913
18_E09,3,Usp22.3,28.68217054
18_E10,3,Ube2i.3,40.0
18_E11,3,Trim28.3,18.2320442
18_F02,3,Tet2.3,32.73056058
18_F03,3,Usp51.3,40.15748031
18_F04,3,Ube2e1.4,34.46745562
18_F05,3,Trim24.3,31.71953255
18_F06,3,Tet3.3,35.29411765
18_F07,3,Uhrf1.4,23.70892019
18_F08,3,Trim66.3,30.15873016
18_F09,3,Trim33.3,29.23649907
18_F10,3,Tet3.4,27.65765766
18_F11,3,Usp22.4,26.42857143
18_G02,3,Ube2i.4,42.4184261
18_G03,3,Trim33.4,32.09090909
18_G04,3,Tet1.4,34.14080242
18_G05,3,Usp51.4,29.62962963
18_G06,3,Usp27x.4,31.43893591
18_G07,3,Trim24.4,31.11545988
18_G08,3,Tet2.4,34.36083409
18_G09,3,Ube2b.4,31.91304348
18_G10,3,Trim28.4,23.60294118
18_G11,3,Trim66.4,24.87906012
19_B02,3,Wbp7.1,21.00271003
19_B03,3,Arid1b.1,23.93092105
19_B04,3,Brd7.2,24.27350427
19_B05,3,Actb,17.62557078
19_B06,3,Wdr82.1,14.07035176
19_B07,3,Eaf1.1,20.82658023
19_B08,3,Cecr2.1,29.47368421
19_B09,3,Zmynd11.1,21.11932418
19_B10,3,Wdr5.1,25.6443299
19_B11,3,Chd7.2,25.84474886
19_C02,3,Cecr2.2,24.96962333
19_C03,3,Whsc1.1,26.94063927
19_C04,3,Wbp7.2,29.41874259
19_C05,3,Chd7.3,25.40792541
19_C06,3,Brdt.3,29.63604853
19_C07,3,Brd7.3,29.44664032
19_C08,3,Wdr82.2,21.37681159
19_C09,3,Clock.3,29.31188561
19_C10,3,Arid1b.2,31.7535545
19_C11,3,Zmynd8.1,28.58312858
19_D02,3,Wdr5.2,30.88235294
19_D03,3,Dpy30.1,35.11326861
19_D04,3,Arid1b.3,29.04109589
19_D05,3,Whsc1l1.1,42.85714286
19_D06,3,Whsc1.2,42.10526316
19_D07,3,Dpy30.2,46.15384615
19_D08,3,Cbx2.1,28.40236686
19_D09,3,Zmynd11.2,32.58983891
19_D10,3,Wbp7.3,31.56216791
19_D11,3,Eaf1.2,29.84574111
19_E02,3,Zmynd8.2,30.62787136
19_E03,3,Actl6a,20.35541195
19_E04,3,Wbp7.4,30.4107425
19_E05,3,Cecr2.3,34.44753946
19_E06,3,Brdt.1,25.777332
19_E07,3,Whsc1l1.2,32.83983849
19_E08,3,Wdr5.3,37.73913043
19_E09,3,Clock.1,27.84810127
19_E10,3,Cbx2.2,26.10410095
19_E11,3,Zmynd11.3,27.3960217
19_F02,3,Wdr82.3,24.34285714
19_F03,3,Eaf1.3,23.47560976
19_F04,3,Brdt.2,22.68258427
19_F05,3,Whsc1l1.3,39.57345972
19_F06,3,Whsc1.3,28.98259705
19_F07,3,Chd7.1,28.23290454
19_F08,3,Arid1a.1,27.17528373
19_F09,3,Zmynd8.3,32.48587571
19_F10,3,Whsc1.4,28.2932417
19_F11,3,Clock.2,26.71814672
19_G02,3,Cbx2.3,24.60202605
19_G03,3,Zmynd8.4,32.81519862
19_G04,3,Wdr5.4,36.70520231
19_G05,3,Fbxo17.1,32.11180124
19_G06,3,Dpy30.3,36.59217877
19_G07,3,Whsc1l1.4,35.49032688
19_G08,3,Wdr82.4,22.8362878
19_G09,3,Brd7.1,29.28416486
19_G10,3,Zmynd11.4,26.13160898
19_G11,3,Arid1a.2,31.31716303
control3_B02,3,Bptf.1,38.0952381
control3_B03,3,Bptf.2,31.55080214
control3_B04,3,Bptf.3,30.94928479
control3_B05,3,Bptf.4,28.00769971
control3_B06,3,Whsc1.1,27.76057792
control3_B07,3,Whsc1.2,24.31610942
control3_B08,3,Whsc1.3,27.67247915
control3_B09,3,Whsc1.4,27.44648318
control3_B10,3,Cd4.1,24.96318115
control3_B11,3,Cd4.1,21.03270224
control3_C02,3,Mll2.1,13.07966706
control3_C03,3,Mll2.2,23.77622378
control3_C04,3,Mll2.3,27.31092437
control3_C05,3,Mll2.4,27.59472817
control3_C06,3,Brd8.1,33.33333333
control3_C07,3,Brd8.2,30.96111519
control3_C08,3,Brd8.3,27.47081712
control3_C09,3,Brd8.4,21.8118869
control3_C10,3,Cd4.2,27.77251185
control3_C11,3,Cd4.2,24.86187845
control3_D02,3,Ncor1.1,36.40960809
control3_D03,3,Ncor1.2,50.0
control3_D04,3,Ncor1.3,43.71794872
control3_D05,3,Ncor1.4,35.16209476
control3_D06,3,Cxxcl.1,27.345187
control3_D07,3,Cxxcl.2,31.45051966
control3_D08,3,Cxxcl.3,32.08395802
control3_D09,3,Cxxcl.4,26.51162791
control3_D10,3,Cd4.3,26.25
control3_D11,3,Cd4.3,17.86723164
control3_E02,3,Smarca4.1,22.00803213
control3_E03,3,Smarca4.2,21.50882825
control3_E04,3,Smarca4.3,24.25641026
control3_E05,3,Smarca4.4,27.46682054
control3_E06,3,Klf2.1,29.83565107
control3_E07,3,Klf2.2,25.27659574
control3_E08,3,Klf2.3,33.44788087
control3_E09,3,Klf2.4,31.88548865
control3_E10,3,Cd4.4,24.75987193
control3_E11,3,Cd4.4,20.51679587
control3_F02,3,Runx3.1,26.99275362
control3_F03,3,Runx3.2,22.84607938
control3_F04,3,Runx3.3,25.71157495
control3_F05,3,Empty,85.71428571
control3_F06,3,Sp140.1,26.92307692
control3_F07,3,Sp140.2,35.15944399
control3_F08,3,Sp140.3,33.25817362
control3_F09,3,Sp140.4,28.09496891
control3_F10,3,Empty,50.0
control3_F11,3,Empty,25.0
control3_G02,3,Smarce1.1,33.33333333
control3_G03,3,Smarce1.2,26.17845118
control3_G04,3,Smarce1.3,28.37060703
control3_G05,3,Smarce1.4,32.9807094
control3_G06,3,Wdr82.1,22.70381837
control3_G07,3,Wdr82.2,19.23076923
control3_G08,3,Wdr82.3,26.62266227
control3_G09,3,Wdr82.4,27.06502636
control3_G10,3,Empty,75.0
control3_G11,3,Empty,100.0
15_B02,3,Rpa3.1,36.15384615
15_B03,3,Setdb1.1,17.52433936
15_B04,3,Setdb2.1,31.52053274
15_B05,3,Setd8.1,27.53623188
15_B06,3,Scml4.1,23.70820669
15_B07,3,Sin3b.1,30.56807935
15_B08,3,Sfmbt1.1,28.29504232
15_B09,3,Setd4.1,27.41116751
15_B10,3,Scml2.1,27.69818529
15_B11,3,Sfmbt2.1,30.85399449
15_C02,3,Sfmbt1.2,25.0
15_C03,3,Setd1a.1,24.95495495
15_C04,3,Rpa3.2,39.28571429
15_C05,3,Sfmbt2.2,22.90138549
15_C06,3,Setmar.1,36.95652174
15_C07,3,Setdb2.2,29.58963283
15_C08,3,Scml4.2,24.64454976
15_C09,3,Sin3a.1,26.5141319
15_C10,3,Setdb1.2,24.85207101
15_C11,3,Setd5.1,11.13801453
15_D02,3,Scml2.2,22.45059289
15_D03,3,Sin3a.2,22.31237323
15_D04,3,Setdb1.3,26.89173458
15_D05,3,Setd2.1,25.28735632
15_D06,3,Setd1a.2,25.99418041
15_D07,3,Sin3a.3,30.04640371
15_D08,3,Setmar.2,28.97770945
15_D09,3,Setd4.2,16.55372701
15_D10,3,Rpa3.3,33.89830508
15_D11,3,Sin3b.2,31.48450245
15_E02,3,Setd5.2,23.36018412
15_E03,3,Setd8.2,33.69672944
15_E04,3,Rpa3.4,39.05191874
15_E05,3,Sfmbt1.3,31.44246353
15_E06,3,Setdb2.3,26.90553746
15_E07,3,Setd2.2,32.68229167
15_E08,3,Scml2.3,28.42987805
15_E09,3,Sfmbt2.3,29.46954813
15_E10,3,Setmar.3,28.79377432
15_E11,3,Setd4.3,34.94117647
15_F02,3,Scml4.3,28.23608317
15_F03,3,Sin3b.3,31.22028526
15_F04,3,Setdb2.4,29.9793246
15_F05,3,Setd2.3,37.90087464
15_F06,3,Setd1a.3,39.93453355
15_F07,3,Sfmbt1.4,33.11451495
15_F08,3,Setd8.3,46.50455927
15_F09,3,Setd5.3,22.97417631
15_F10,3,Setd1a.4,38.24884793
15_F11,3,Sfmbt2.4,78.57142857
15_G02,3,Setmar.4,27.30496454
15_G03,3,Setd5.4,22.30215827
15_G04,3,Scml2.4,29.96706915
15_G05,3,Sin3b.4,39.57863055
15_G06,3,Sin3a.4,34.91712707
15_G07,3,Setd2.4,35.48740416
15_G08,3,Scml4.4,28.57142857
15_G09,3,Setdb1.4,28.5326087
15_G10,3,Setd4.4,40.67114094
15_G11,3,Setd8.4,40.67085954
16_B02,3,Sirt1.1,27.20496894
16_B03,3,Smarca5.1,37.1875
16_B04,3,Smarcc2.1,23.56687898
16_B05,3,Smarca4.1,21.4335421
16_B06,3,Sirt4.1,30.26819923
16_B07,3,Smyd3.1,27.8506559
16_B08,3,Smarcd3.1,23.97660819
16_B09,3,Sirt7.1,20.32693674
16_B10,3,Sirt3.1,23.74020157
16_B11,3,Smarce1.1,23.85416667
16_C02,3,Smarcd3.2,27.03003337
16_C03,3,Sirt5.1,25.39242844
16_C04,3,Sirt1.2,29.375
16_C05,3,Smarce1.2,25.625
16_C06,3,Smarcd1.1,23.47457627
16_C07,3,Smarcc2.2,23.93272962
16_C08,3,Sirt4.2,24.56395349
16_C09,3,Smyd2.1,28.28282828
16_C10,3,Smarca5.2,25.60240964
16_C11,3,Smarca1.1,21.77606178
16_D02,3,Sirt3.2,27.68959436
16_D03,3,Smyd2.2,30.10664479
16_D04,3,Smarca5.3,31.96544276
16_D05,3,Sirt6.1,29.5990566
16_D06,3,Sirt5.2,30.32915361
16_D07,3,Smyd2.3,29.41176471
16_D08,3,Smarcd1.2,29.79493366
16_D09,3,Sirt7.2,27.43521001
16_D10,3,Sirt1.3,30.95477387
16_D11,3,Smyd3.2,29.743083
16_E02,3,Smarca1.2,28.6407767
16_E03,3,Smarca4.2,26.13480055
16_E04,3,Sirt1.4,26.20889749
16_E05,3,Smarcd3.3,24.26470588
16_E06,3,Smarcc2.3,34.43496802
16_E07,3,Sirt6.2,31.57132513
16_E08,3,Sirt3.3,28.91183479
16_E09,3,Smarce1.3,28.83079158
16_E10,3,Smarcd1.3,39.39393939
16_E11,3,Sirt7.3,64.0
16_F02,3,Sirt4.3,25.78796562
16_F03,3,Smyd3.3,31.20805369
16_F04,3,Smarcc2.4,36.73913043
16_F05,3,Sirt6.3,37.69230769
16_F06,3,Sirt5.3,30.32727273
16_F07,3,Smarcd3.4,34.17412531
16_F08,3,Smarca4.3,24.02707276
16_F09,3,Smarca1.3,27.38738739
16_F10,3,Sirt5.4,24.58100559
16_F11,3,Smarce1.4,28.63411958
16_G02,3,Smarcd1.4,28.58942065
16_G03,3,Smarca1.4,28.04532578
16_G04,3,Sirt3.4,25.71628232
16_G05,3,Smyd3.4,28.64949258
16_G06,3,Smyd2.4,32.13166144
16_G07,3,Sirt6.4,29.78547855
16_G08,3,Sirt4.4,26.09075044
16_G09,3,Smarca5.4,36.32183908
16_G10,3,Sirt7.4,26.16426757
16_G11,3,Smarca4.4,22.06159648
17_B02,3,Smyd4.1,29.07735322
17_B03,3,Suv39h2.1,33.10043668
17_B04,3,Suv420h1.1,27.46170678
17_B05,3,Suv39h1.1,24.48979592
17_B06,3,Sp100.1,24.4648318
17_B07,3,Tcea1.1,32.38958097
17_B08,3,Suz12.1,30.32104637
17_B09,3,Ssrp1.1,19.54887218
17_B10,3,Smyd5.1,28.01788376
17_B11,3,Taf1.1,20.81632653
17_C02,3,Suz12.2,30.49327354
17_C03,3,Sp110.1,27.20348205
17_C04,3,Smyd4.2,29.36454849
17_C05,3,Taf1.2,23.97525135
17_C06,3,Suv420h2.1,33.50062735
17_C07,3,Suv420h1.2,25.8778626
17_C08,3,Sp100.2,23.89078498
17_C09,3,Taf3.1,27.24665392
17_C10,3,Suv39h2.2,27.33686067
17_C11,3,Supt16h.1,31.16113744
17_D02,3,Smyd5.2,37.20642769
17_D03,3,Taf3.2,28.35365854
17_D04,3,Suv39h2.3,30.74468085
17_D05,3,Sp140.1,31.00189036
17_D06,3,Sp110.2,28.83379247
17_D07,3,Taf3.3,26.43266476
17_D08,3,Suv420h2.2,24.49186992
17_D09,3,Ssrp1.2,23.04832714
17_D10,3,Smyd4.3,25.24937656
17_D11,3,Tcea1.2,24.91071429
17_E02,3,Supt16h.2,31.72413793
17_E03,3,Suv39h1.2,30.23041475
17_E04,3,Smyd4.4,28.87277521
17_E05,3,Suz12.3,30.58659218
17_E06,3,Suv420h1.3,30.84544254
17_E07,3,Sp140.2,40.29352902
17_E08,3,Smyd5.3,30.24654239
17_E09,3,Taf1.3,34.58425313
17_E10,3,Suv420h2.3,26.94552529
17_E11,3,Ssrp1.3,28.08988764
17_F02,3,Sp100.3,33.00970874
17_F03,3,Tcea1.3,31.66833167
17_F04,3,Suv420h1.4,34.95934959
17_F05,3,Sp140.3,31.91780822
17_F06,3,Sp110.3,30.40800616
17_F07,3,Suz12.4,40.4432133
17_F08,3,Suv39h1.3,31.36792453
17_F09,3,Supt16h.3,38.12233286
17_F10,3,Sp110.4,57.14285714
17_F11,3,Taf1.4,33.40857788
17_G02,3,Suv420h2.4,31.11638955
17_G03,3,Supt16h.4,30.24771838
17_G04,3,Smyd5.4,28.96995708
17_G05,3,Tcea1.4,36.57230298
17_G06,3,Taf3.4,27.2113943
17_G07,3,Sp140.4,32.93310463
17_G08,3,Sp100.4,37.88198103
17_G09,3,Suv39h2.4,37.8
17_G10,3,Ssrp1.4,32.38188976
17_G11,3,Suv39h1.4,32.59949196
control1_B02,1,Bptf.1,42.88199478
control1_B03,1,Bptf.2,47.57709251
control1_B04,1,Bptf.3,38.39208942
control1_B05,1,Bptf.4,31.30193906
control1_B06,1,Whsc1.1,34.91773309
control1_B07,1,Whsc1.2,32.08722741
control1_B08,1,Whsc1.3,34.29855217
control1_B09,1,Whsc1.4,37.7426559
control1_B10,1,Cd4.1,29.14454277
control1_B11,1,Cd4.1,17.55071375
control1_C02,1,Mll2.1,42.78129817
control1_C03,1,Mll2.2,47.98520786
control1_C04,1,Mll2.3,42.32121923
control1_C05,1,Mll2.4,42.17623079
control1_C06,1,Brd8.1,36.53715065
control1_C07,1,Brd8.2,40.90069284
control1_C08,1,Brd8.3,35.38611926
control1_C09,1,Brd8.4,32.05474171
control1_C10,1,Cd4.2,40.53318825
control1_C11,1,Cd4.2,17.67483033
control1_D02,1,Ncor1.1,48.65979381
control1_D03,1,Ncor1.2,22.22222222
control1_D04,1,Ncor1.3,51.094196
control1_D05,1,Ncor1.4,47.56918474
control1_D06,1,Cxxcl.1,16.87898089
control1_D07,1,Cxxcl.2,33.70629371
control1_D08,1,Cxxcl.3,34.60534899
control1_D09,1,Cxxcl.4,29.02628656
control1_D10,1,Cd4.3,29.71602434
control1_D11,1,Cd4.3,14.45783133
control1_E02,1,Smarca4.1,27.63234439
control1_E03,1,Smarca4.2,33.64537445
control1_E04,1,Smarca4.3,33.71294852
control1_E05,1,Smarca4.4,30.64476587
control1_E06,1,Klf2.1,38.0740233
control1_E07,1,Klf2.2,39.47617545
control1_E08,1,Klf2.3,42.12046205
control1_E09,1,Klf2.4,37.1556022
control1_E10,1,Cd4.4,28.66716307
control1_E11,1,Cd4.4,15.72096807
control1_F02,1,Runx3.1,34.69506292
control1_F03,1,Runx3.2,21.16814159
control1_F04,1,Runx3.3,25.45779366
control1_F05,1,Empty,33.33333333
control1_F06,1,Sp140.1,41.33301931
control1_F07,1,Sp140.2,44.01147502
control1_F08,1,Sp140.3,40.17173358
control1_F09,1,Sp140.4,37.07331552
control1_F10,1,Empty,42.85714286
control1_F11,1,Empty,50.0
control1_G02,1,Smarce1.1,44.47202166
control1_G03,1,Smarce1.2,39.1990646
control1_G04,1,Smarce1.3,43.60632184
control1_G05,1,Smarce1.4,38.8230222
control1_G06,1,Wdr82.1,25.81721147
control1_G07,1,Wdr82.2,23.93693263
control1_G08,1,Wdr82.3,33.79483952
control1_G09,1,Wdr82.4,23.13386798
control1_G10,1,Empty,16.66666667
control1_G11,1,Empty,100.0
7_B02,1,Hdac7.1,40.75895994
7_B03,1,Ing4.1,42.07650273
7_B04,1,Ing5.1,32.36772803
7_B05,1,Ing3.1,40.82535004
7_B06,1,Hdac9.1,43.75
7_B07,1,Jmjd4.1,31.43408981
7_B08,1,Jarid2.1,40.9173361
7_B09,1,Hltf.1,32.44416873
7_B10,1,Hdac8.1,28.31091181
7_B11,1,Jhdm1d.1,35.65008987
7_C02,1,Jarid2.2,41.64556962
7_C03,1,Hells.1,36.45240033
7_C04,1,Hdac7.2,40.17769003
7_C05,1,Jhdm1d.2,36.17914626
7_C06,1,Ino80.1,34.69716495
7_C07,1,Ing5.2,34.9537037
7_C08,1,Hdac9.2,32.69012486
7_C09,1,Jmjd1c.1,44.44444444
7_C10,1,Ing4.2,33.19415449
7_C11,1,Ing2.1,33.56508304
7_D02,1,Hdac8.2,46.5013587
7_D03,1,Jmjd1c.2,44.03418803
7_D04,1,Ing4.3,42.19791945
7_D05,1,Hira.1,29.16145181
7_D06,1,Hells.2,42.86180987
7_D07,1,Jmjd1c.3,31.25
7_D08,1,Ino80.2,35.34940744
7_D09,1,Hltf.2,31.74740484
7_D10,1,Hdac7.3,34.54545455
7_D11,1,Jmjd4.2,31.97969543
7_E02,1,Ing2.2,36.31010795
7_E03,1,Ing3.2,39.28952043
7_E04,1,Hdac7.4,39.7875257
7_E05,1,Jarid2.3,41.14319738
7_E06,1,Ing5.3,36.74568966
7_E07,1,Hira.2,37.91977612
7_E08,1,Hdac8.3,36.67529107
7_E09,1,Jhdm1d.3,31.85474043
7_E10,1,Ino80.3,33.62573099
7_E11,1,Hltf.3,37.38207547
7_F02,1,Hdac9.3,46.67662435
7_F03,1,Jmjd4.3,42.63959391
7_F04,1,Ing5.4,37.088
7_F05,1,Hira.3,48.99882214
7_F06,1,Hells.3,40.65751144
7_F07,1,Jarid2.4,43.49533628
7_F08,1,Ing3.3,39.71471471
7_F09,1,Ing2.3,25.45207957
7_F10,1,Hells.4,35.37712895
7_F11,1,Jhdm1d.4,32.48069498
7_G02,1,Ino80.4,41.30434783
7_G03,1,Ing2.4,38.89655172
7_G04,1,Hdac8.4,42.81842818
7_G05,1,Jmjd4.4,42.76147959
7_G06,1,Jmjd1c.4,33.66860773
7_G07,1,Hira.4,43.40438678
7_G08,1,Hdac9.4,25.0
7_G09,1,Ing4.4,44.0608543
7_G10,1,Hltf.4,40.30184461
7_G11,1,Ing3.4,36.10639502
6_B02,1,Fbxw9.1,37.18083246
6_B03,1,Hcfc1.1,30.92608326
6_B04,1,Hdac1.1,38.40067816
6_B05,1,Hat1.1,28.92131318
6_B06,1,Gadd45a.1,39.75834292
6_B07,1,Hdac6.1,31.12903226
6_B08,1,Hdac2.1,32.17791411
6_B09,1,Gtf2f1.1,29.70690512
6_B10,1,Fkbp1a.1,28.38427948
6_B11,1,Hdac3.1,21.87070151
6_C02,1,Hdac2.2,41.83740912
6_C03,1,Gadd45b.1,35.27199799
6_C04,1,Fbxw9.2,32.61936635
6_C05,1,Hdac3.2,25.24038462
6_C06,1,Hdac10.1,31.74178762
6_C07,1,Hdac1.2,28.17643186
6_C08,1,Gadd45a.2,27.75093935
6_C09,1,Hdac4.1,30.3030303
6_C10,1,Hcfc1.2,31.34851138
6_C11,1,Gtf3c4.1,30.04484305
6_D02,1,Fkbp1a.2,57.14285714
6_D03,1,Hdac4.2,36.49138713
6_D04,1,Hcfc1.3,28.73303167
6_D05,1,Gtf2b.1,30.79882326
6_D06,1,Gadd45b.2,30.47263682
6_D07,1,Hdac4.3,32.75663206
6_D08,1,Hdac10.2,39.9486427
6_D09,1,Gtf2f1.2,36.263287
6_D10,1,Fbxw9.3,32.24334601
6_D11,1,Hdac6.2,27.35804786
6_E02,1,Gtf3c4.2,37.72696705
6_E03,1,Hat1.2,32.95382669
6_E04,1,Fbxw9.4,34.61265103
6_E05,1,Hdac2.3,35.73042169
6_E06,1,Hdac1.3,36.26411221
6_E07,1,Gtf2b.2,37.64115433
6_E08,1,Fkbp1a.3,35.12254056
6_E09,1,Hdac3.3,31.99486026
6_E10,1,Hdac10.3,32.36064347
6_E11,1,Gtf2f1.3,39.29788684
6_F02,1,Gadd45a.3,35.31317495
6_F03,1,Hdac6.3,34.62017435
6_F04,1,Hdac1.4,35.25480368
6_F05,1,Gtf2b.3,40.13644116
6_F06,1,Gadd45b.3,31.06856084
6_F07,1,Hdac2.4,32.30638779
6_F08,1,Hat1.3,39.12579957
6_F09,1,Gtf3c4.3,30.18018018
6_F10,1,Gadd45b.4,27.73462783
6_F11,1,Hdac3.4,24.14605418
6_G02,1,Hdac10.4,41.32055378
6_G03,1,Gtf3c4.4,40.6824147
6_G04,1,Fkbp1a.4,44.59459459
6_G05,1,Hdac6.4,36.22978518
6_G06,1,Hdac4.4,41.85520362
6_G07,1,Gtf2b.4,32.57676903
6_G08,1,Gadd45a.4,32.56410256
6_G09,1,Hcfc1.4,25.93023256
6_G10,1,Gtf2f1.4,21.75344105
6_G11,1,Hat1.4,18.87276676
5_B02,1,Dub2a.1,43.75569736
5_B03,1,Epc1.1,38.41973244
5_B04,1,Epc2.1,43.23290292
5_B05,1,Ep400.1,38.71473354
5_B06,1,Ehmt1.1,41.37239165
5_B07,1,Fbxo44.1,40.69498069
5_B08,1,Ezh1.1,50.0
5_B09,1,Elp4.1,42.01388889
5_B10,1,Eed.1,23.05194805
5_B11,1,Ezh2.1,40.96385542
5_C02,1,Ezh1.2,46.28690725
5_C03,1,Ehmt2.1,43.78378378
5_C04,1,Dub2a.2,41.07142857
5_C05,1,Ezh2.2,44.72593275
5_C06,1,Ercc5.1,39.95859213
5_C07,1,Epc2.2,28.03234501
5_C08,1,Ehmt1.2,34.8362399
5_C09,1,Fbxl19.1,35.4065534
5_C10,1,Epc1.2,36.61290323
5_C11,1,Ep300.1,42.85714286
5_D02,1,Eed.2,33.81607531
5_D03,1,Fbxl19.2,39.55755531
5_D04,1,Epc1.3,37.19686163
5_D05,1,Elp3.1,28.55977152
5_D06,1,Ehmt2.2,31.21869783
5_D07,1,Fbxl19.3,43.00482426
5_D08,1,Ercc5.2,35.57874763
5_D09,1,Elp4.2,25.98327656
5_D10,1,Dub2a.3,33.02696078
5_D11,1,Fbxo44.2,36.43246517
5_E02,1,Ep300.2,30.10830325
5_E03,1,Ep400.2,40.46511628
5_E04,1,Dub2a.4,31.63891323
5_E05,1,Ezh1.3,33.5504886
5_E06,1,Epc2.3,33.5915493
5_E07,1,Elp3.2,32.14089158
5_E08,1,Eed.3,38.3536015
5_E09,1,Ezh2.3,40.24012393
5_E10,1,Ercc5.3,35.84305408
5_E11,1,Elp4.3,39.3639576
5_F02,1,Ehmt1.3,33.64779874
5_F03,1,Fbxo44.3,30.20257827
