Position,Pool,shRNA,GeoMean
9_C03,2,Kdm6a.1,1414.176031
9_C04,2,Kdm5b.2,1451.013773
9_C05,2,Mbd4.2,1458.192911
9_C06,2,Mbd2.1,1143.453661
9_C07,2,Mbd1.2,2105.082991
9_C08,2,Kdm5d.2,1552.130241
9_C09,2,Mecom.1,1217.674017
9_C10,2,L3mbtl4.2,1634.145522
9_C11,2,L3mbtl2.1,1474.362635
9_D02,2,Kdm5c.2,2019.872957
9_D03,2,Mecom.2,1934.849841
9_D04,2,L3mbtl4.3,2425.68578
9_D05,2,Kdm6b.1,1756.307046
9_D06,2,Kdm6a.2,1135.075234
9_D07,2,Mecom.3,2091.186503
9_D08,2,Mbd2.2,1398.279844
9_D09,2,L3mbtl1.2,1637.948573
9_D10,2,Kdm5b.3,1754.384697
9_D11,2,Men1.2,1758.907414
9_E02,2,L3mbtl2.2,1484.499847
9_E03,2,L3mbtl3.2,1818.353058
9_E04,2,Kdm5b.4,2879.200671
9_E05,2,Mbd3.3,2572.606367
9_E06,2,Mbd1.3,1789.883574
9_E07,2,Kdm6b.2,1900.049795
9_E08,2,Kdm5c.3,2142.924976
9_E09,2,Mbd4.3,2308.32941
9_E10,2,Mbd2.3,817.1091253
9_E11,2,L3mbtl1.3,1265.624519
9_F02,2,Kdm5d.3,1834.334584
9_F03,2,Men1.3,1356.956038
9_F04,2,Mbd1.4,1733.364552
9_F05,2,Kdm6b.3,2298.721398
9_F06,2,Kdm6a.3,961.0089581
9_F07,2,Mbd3.4,1516.56887
9_F08,2,L3mbtl3.3,2331.21672
9_F09,2,L3mbtl2.3,1387.903344
9_F10,2,Kdm6a.4,1709.573298
9_F11,2,Mbd4.4,1778.755311
9_G02,2,Mbd2.4,1271.603085
9_G03,2,L3mbtl2.4,1421.050428
9_G04,2,Kdm5c.4,1420.384929
9_G05,2,Men1.4,1477.05238
9_G06,2,Mecom.4,1735.946256
9_G07,2,Kdm6b.4,1934.796533
9_G08,2,Kdm5d.4,1558.210093
9_G09,2,L3mbtl4.4,1629.192037
9_G10,2,L3mbtl1.4,1855.645134
9_G11,2,L3mbtl3.4,1790.105915
14_B09,2,Prmt7.1,2211.337642
14_B10,2,Prmt2.1,2121.722641
14_B11,2,Rnf20.1,2559.47283
14_C02,2,Ring1.2,31.91608355
14_C03,2,Prmt5.1,1634.671176
14_C04,2,Prmt1.2,2499.597551
14_C05,2,Rnf20.2,1384.579492
14_C06,2,Rbbp7.1,2124.482696
14_C07,2,Rbbp5.2,2002.319386
14_C08,2,Prmt3.2,1764.442662
14_C09,2,Rnf217.1,2160.637033
14_C10,2,Rbbp4.2,2980.809417
14_C11,2,Prmt8.1,2395.994686
14_D02,2,Prmt2.2,1599.301096
14_D03,2,Rnf217.2,2254.318064
14_D04,2,Rbbp4.3,1125.40853
14_D05,2,Prmt6.1,1850.077148
14_D06,2,Prmt5.2,2024.738094
14_D07,2,Rnf217.3,2594.384964
14_D08,2,Rbbp7.2,3808.634464
14_D09,2,Prmt7.2,3155.01647
14_D10,2,Prmt1.3,2744.050889
14_D11,2,Rnf40.2,615.2796041
14_E02,2,Prmt8.2,1669.127699
14_E03,2,Psip1.2,2100.387178
14_E04,2,Prmt1.4,1346.95398
14_E05,2,Ring1.3,2141.77752
14_E06,2,Rbbp5.3,2204.455959
14_E07,2,Prmt6.2,2008.589276
14_E08,2,Prmt2.3,2068.981605
14_E09,2,Rnf20.3,2457.748704
14_E10,2,Rbbp7.3,2133.29483
14_E11,2,Prmt7.3,2128.535104
14_F02,2,Prmt3.3,2162.293127
14_F03,2,Rnf40.3,1184.809119
14_F04,2,Rbbp5.4,2191.148525
14_F05,2,Prmt6.3,2008.569903
14_F06,2,Prmt5.3,1873.507999
14_F07,2,Ring1.4,1865.554561
14_F08,2,Psip1.3,2638.94044
14_F09,2,Prmt8.3,2875.055259
14_F10,2,Prmt5.4,2412.59681
14_F11,2,Rnf20.4,1963.379759
14_G02,2,Rbbp7.4,2196.769452
14_G03,2,Prmt8.4,2179.392585
14_G04,2,Prmt2.4,1881.638727
14_G05,2,Rnf40.4,1789.53904
14_G06,2,Rnf217.4,2424.307311
14_G07,2,Prmt6.4,2049.162512
14_G08,2,Prmt3.4,1659.583951
14_G09,2,Rbbp4.4,128.5180163
14_G10,2,Prmt7.4,1780.436634
14_G11,2,Psip1.4,2227.051773
14_B02,2,Prmt1.1,
14_B03,2,Rbbp4.1,
14_B04,2,Rbbp5.1,
14_B05,2,Psip1.1,
14_B06,2,Prmt3.1,
14_B07,2,Rnf40.1,
14_B08,2,Ring1.1,
8_B02,2,Jmjd5.1,1430.62592
8_B03,2,Kdm2b.1,836.9688962
8_B04,2,Kdm3a.1,1251.635784
8_B05,2,Kdm2a.1,1362.661543
8_B06,2,Kat2a.1,1836.204619
8_B07,2,Kdm5a.1,1346.029089
8_B08,2,Kdm4a.1,1935.74536
8_B09,2,Kdm1a.1,1273.28357
8_B10,2,Jmjd6.1,1182.110448
8_B11,2,Kdm4c.1,1861.342718
8_C02,2,Kdm4a.2,706.401213
8_C03,2,Kat2b.1,1039.185186
8_C04,2,Jmjd5.2,1270.201157
8_C05,2,Kdm4c.2,1063.903886
8_C06,2,Kdm3b.1,329.4277573
8_C07,2,Kdm3a.2,1065.992301
8_C08,2,Kat2a.2,1564.186693
8_C09,2,Kdm4d.1,996.5248109
8_C10,2,Kdm2b.2,1013.232854
8_C11,2,Kdm1b.1,1544.76629
8_D02,2,Jmjd6.2,1154.096419
8_D03,2,Kdm4d.2,1471.210462
8_D04,2,Kdm2b.3,1277.10724
8_D05,2,Kat5.1,2098.383639
8_D06,2,Kat2b.2,1511.579415
8_D07,2,Kdm4d.3,1142.949502
8_D08,2,Kdm3b.2,1262.778481
8_D09,2,Kdm1a.2,1671.103003
8_D10,2,Jmjd5.3,1710.03283
8_D11,2,Kdm5a.2,2028.632627
8_E02,2,Kdm1b.2,1773.98204
8_E03,2,Kdm2a.2,1123.24986
8_E04,2,Jmjd5.4,1466.102665
8_E05,2,Kdm4a.3,1600.749338
8_E06,2,Kdm3a.3,1964.226698
8_E07,2,Kat5.2,1406.914075
8_E08,2,Jmjd6.3,982.3714433
8_E09,2,Kdm4c.3,1348.357601
8_E10,2,Kdm3b.3,1022.276859
8_E11,2,Kdm1a.3,2749.414092
8_F02,2,Kat2a.3,1074.598512
8_F03,2,Kdm5a.3,966.6659599
8_F04,2,Kdm3a.4,1199.365606
8_F05,2,Kat5.3,1522.036368
8_F06,2,Kat2b.3,1243.386161
8_F07,2,Kdm4a.4,1456.18462
8_F08,2,Kdm2a.3,1140.402388
8_F09,2,Kdm1b.3,1325.261417
8_F10,2,Kat2b.4,2116.779498
8_F11,2,Kdm4c.4,1490.909123
8_G02,2,Kdm3b.4,1672.741594
8_G03,2,Kdm1b.4,1937.993452
8_G04,2,Jmjd6.4,1271.383875
8_G05,2,Kdm5a.4,1327.650875
8_G06,2,Kdm4d.4,1713.919068
8_G07,2,Kat5.4,1782.714213
8_G08,2,Kat2a.4,819.44592
8_G09,2,Kdm2b.4,1703.207173
8_G10,2,Kdm1a.4,1194.823431
8_G11,2,Kdm2a.4,1426.477946
10_B02,2,Mll1.1,1767.973485
10_B03,2,Mta3.1,1273.628902
10_B04,2,Mtf2.1,1191.825051
10_B05,2,Mta2.1,2047.089286
10_B06,2,Mll3.1,502.0966146
10_B07,2,Nap1l1.1,1697.535477
10_B08,2,Myst2.1,1078.884122
10_B09,2,Msl3.1,2246.975402
10_B10,2,Mll2.1,556.9216702
10_B11,2,Myst3.1,1435.518309
10_C02,2,Myst2.2,1213.680016
10_C03,2,Mll5.1,2214.82779
10_C04,2,Mll1.2,1513.225396
10_C05,2,Myst3.2,1228.358701
10_C06,2,Myst1.1,1940.368824
10_C07,2,Mtf2.2,1203.769152
10_C08,2,Mll3.2,2820.285545
10_C09,2,Myst4.1,1424.981332
10_C10,2,Mta3.2,1656.659441
10_C11,2,Mta1.1,170.3833053
10_D02,2,Mll2.2,275.0245644
10_D03,2,Myst4.2,2260.258346
10_D04,2,Mta3.3,2827.368128
10_D05,2,Morf4l1.1,2318.605238
10_D06,2,Mll5.2,1922.661047
10_D07,2,Myst4.3,1800.822665
10_D08,2,Myst1.2,1749.659464
10_D09,2,Msl3.2,1510.77047
10_D10,2,Mll1.3,1269.983414
10_D11,2,Nap1l1.2,646.1190434
10_E02,2,Mta1.2,1533.949864
10_E03,2,Mta2.2,1471.718033
10_E04,2,Mll1.4,1946.660371
10_E05,2,Myst2.3,2716.561502
10_E06,2,Mtf2.3,2952.699504
10_E07,2,Morf4l1.2,1760.155643
10_E08,2,Mll2.3,1274.450386
10_E09,2,Myst3.3,1123.233859
10_E10,2,Myst1.3,1968.785558
10_E11,2,Msl3.3,2351.640722
10_F02,2,Mll3.3,1380.388876
10_F03,2,Nap1l1.3,2478.734644
10_F04,2,Mtf2.4,1716.820153
10_F05,2,Morf4l1.3,1333.782207
10_F06,2,Mll5.3,1517.288613
10_F07,2,Myst2.4,1493.987952
10_F08,2,Mta2.3,832.9072259
10_F09,2,Mta1.3,1375.563665
10_F10,2,Mll5.4,1920.747325
10_F11,2,Myst3.4,1041.28737
10_G02,2,Myst1.4,1233.100405
10_G03,2,Mta1.4,304.6628834
10_G04,2,Mll2.4,1565.186129
10_G05,2,Nap1l1.4,1272.283754
10_G06,2,Myst4.4,1345.350231
10_G07,2,Morf4l1.4,1091.116654
10_G08,2,Mll3.4,1042.191751
10_G09,2,Mta3.4,1356.428598
10_G10,2,Msl3.4,1228.429991
10_G11,2,Mta2.4,994.6302303
13_B02,2,Prdm10.1,2292.345521
13_B03,2,Prdm5.1,2321.085186
13_B04,2,Prdm6.1,2956.501776
13_B05,2,Prdm4.1,3423.327742
13_B06,2,Prdm12.1,2780.951268
13_B07,2,Prkcd.1,3818.51778
13_B08,2,Prdm9.1,2545.561663
13_B09,2,Prdm15.1,4080.340856
13_B10,2,Prdm11.1,2338.833191
13_B11,2,Prkaa1.1,3505.232036
13_C02,2,Prdm9.2,1771.844115
13_C03,2,Prdm13.1,2046.683365
13_C04,2,Prdm10.2,1459.880507
13_C05,2,Prkaa1.2,2096.251342
13_C06,2,Prdm8.1,2190.182848
13_C07,2,Prdm6.2,1688.976139
13_C08,2,Prdm12.2,1940.325603
13_C09,2,Prkaa2.1,2287.933777
13_C10,2,Prdm5.2,2010.598388
13_C11,2,Prdm2.1,2756.107949
13_D02,2,Prdm11.2,3171.278522
13_D03,2,Prkaa2.2,2155.040599
13_D04,2,Prdm5.3,2341.920236
13_D05,2,Prdm14.1,2085.284842
13_D06,2,Prdm13.2,2706.031572
13_D07,2,Prkaa2.3,2298.579504
13_D08,2,Prdm8.2,2550.114653
13_D09,2,Prdm15.2,3101.625842
13_D10,2,Prdm10.3,2679.568812
13_D11,2,Prkcd.2,3247.009328
13_E02,2,Prdm2.2,1832.925044
13_E03,2,Prdm4.2,1859.478074
13_E04,2,Prdm10.4,2031.436905
13_E05,2,Prdm9.3,1181.901615
13_E06,2,Prdm6.3,1892.266206
13_E07,2,Prdm14.2,1391.146937
13_E08,2,Prdm11.3,1787.385395
13_E09,2,Prkaa1.3,1650.002471
13_E10,2,Prdm8.3,2658.831887
13_E11,2,Prdm15.3,2126.00305
13_F02,2,Prdm12.3,2274.000295
13_F03,2,Prkcd.3,3830.157654
13_F04,2,Prdm6.4,2437.038005
13_F05,2,Prdm14.3,1849.475314
13_F06,2,Prdm13.3,572.504064
13_F07,2,Prdm9.4,1397.502491
13_F08,2,Prdm4.3,3173.7397
13_F09,2,Prdm2.3,2050.870008
13_F10,2,Prdm13.4,1776.891164
13_F11,2,Prkaa1.4,2428.946603
13_G02,2,Prdm8.4,2071.146551
13_G03,2,Prdm2.4,2199.558155
13_G04,2,Prdm11.4,2273.552437
13_G05,2,Prkcd.4,2253.312282
13_G06,2,Prkaa2.4,2328.40231
13_G07,2,Prdm14.4,6453.208519
13_G08,2,Prdm12.4,1825.740302
13_G09,2,Prdm5.4,3455.900771
13_G10,2,Prdm15.4,2884.073025
13_G11,2,Prdm4.4,3402.483904
control3_B02,3,Bptf.1,728.3106805
control3_B03,3,Bptf.2,1120.414015
control3_B04,3,Bptf.3,1290.767254
control3_B05,3,Bptf.4,1239.505969
control3_B06,3,Whsc1.1,803.4122545
control3_B07,3,Whsc1.2,772.5359414
control3_B08,3,Whsc1.3,913.4963671
control3_B09,3,Whsc1.4,854.2222479
control3_B10,3,Cd4.1,933.2441909
control3_B11,3,Cd4.1,7720.623878
control3_C02,3,Mll2.1,163.9290253
control3_C03,3,Mll2.2,78.84658592
control3_C04,3,Mll2.3,771.8422591
control3_C05,3,Mll2.4,247.3542957
control3_C06,3,Brd8.1,1077.979498
control3_C07,3,Brd8.2,648.4924104
control3_C08,3,Brd8.3,743.9099838
control3_C09,3,Brd8.4,769.7109821
control3_C10,3,Cd4.2,1034.984216
control3_C11,3,Cd4.2,9447.709469
control3_D02,3,Ncor1.1,583.7402024
control3_D03,3,Ncor1.2,32.5241581
control3_D04,3,Ncor1.3,373.8652012
control3_D05,3,Ncor1.4,742.8712265
control3_D06,3,Cxxcl.1,1007.916243
control3_D07,3,Cxxcl.2,799.8460195
control3_D08,3,Cxxcl.3,908.7744953
control3_D09,3,Cxxcl.4,1322.554915
control3_D10,3,Cd4.3,1035.227263
control3_D11,3,Cd4.3,7014.393521
control3_E02,3,Smarca4.1,1909.429281
control3_E03,3,Smarca4.2,606.9970222
control3_E04,3,Smarca4.3,1066.031682
control3_E05,3,Smarca4.4,578.3041212
control3_E06,3,Klf2.1,708.473382
control3_E07,3,Klf2.2,939.5159493
control3_E08,3,Klf2.3,923.9161489
control3_E09,3,Klf2.4,1013.057721
control3_E10,3,Cd4.4,926.0102318
control3_E11,3,Cd4.4,6665.169382
control3_F02,3,Runx3.1,615.4784299
control3_F03,3,Runx3.2,5620.657619
control3_F04,3,Runx3.3,6499.405305
control3_F05,3,Empty,3350.395016
control3_F06,3,Sp140.1,772.8073505
control3_F07,3,Sp140.2,428.1208704
control3_F08,3,Sp140.3,555.3541863
control3_F09,3,Sp140.4,993.7141286
control3_F10,3,Empty,73.73593549
control3_F11,3,Empty,316.6264216
control3_G02,3,Smarce1.1,1290.304409
control3_G03,3,Smarce1.2,491.2316842
control3_G04,3,Smarce1.3,489.8038696
control3_G05,3,Smarce1.4,1021.176065
control3_G06,3,Wdr82.1,476.684768
control3_G07,3,Wdr82.2,369.2280127
control3_G08,3,Wdr82.3,392.1598457
control3_G09,3,Wdr82.4,305.1085892
control3_G10,3,Empty,159.3590985
control3_G11,3,Empty,234.6296093
21_B02,3,Satb1.3,855.2658832
21_B06,3,Setd7.2,1176.473757
21_B09,3,Smarcd2.3,893.3687194
21_B10,3,Setd3.1,668.170246
21_C03,3,Smarca2.3,698.5951068
21_C04,3,Scmh1.1,843.6187119
21_C08,3,Sirt2,659.7985635
21_C11,3,Ube2a.1,510.2655486
21_D02,3,Setd3.2,867.2635383
21_D05,3,Smarcc1.2,834.7123948
21_D06,3,Smarcb1.1,484.1284726
21_D09,3,Smyd1.1,628.4273951
21_D10,3,Scmh1.2,603.5811286
21_E02,3,Ube2a.2,278.2721847
21_E04,3,Scmh1.3,630.7072805
21_E07,3,Smarcc1.3,510.6603595
21_E08,3,Setd3.3,742.0754293
21_E11,3,Smyd1.2,881.7841096
21_F02,3,Smarca2.1,427.7462543
21_F05,3,Smarcd2.1,1021.631257
21_F06,3,Smarcb1.2,469.29722
21_F10,3,Smarcc1.1,509.8355434
21_G04,3,Setd7.1,551.9375577
21_G07,3,Smarcd2.2,770.4993637
21_G08,3,Smarca2.2,604.138888
21_G10,3,Smyd1.3,835.03239
17_B02,3,Smyd4.1,645.2047677
17_B03,3,Suv39h2.1,903.4499025
17_B04,3,Suv420h1.1,479.4228284
17_B05,3,Suv39h1.1,806.2335826
17_B06,3,Sp100.1,630.8851105
17_B07,3,Tcea1.1,824.9356292
17_B08,3,Suz12.1,805.0890536
17_B09,3,Ssrp1.1,906.0577564
17_B10,3,Smyd5.1,917.0359608
17_B11,3,Taf1.1,806.3649415
17_C02,3,Suz12.2,828.6134464
17_C03,3,Sp110.1,541.0379422
17_C04,3,Smyd4.2,787.3028195
17_C05,3,Taf1.2,512.8265375
17_C06,3,Suv420h2.1,763.2372973
17_C07,3,Suv420h1.2,950.3635331
17_C08,3,Sp100.2,641.0242949
17_C09,3,Taf3.1,586.4884846
17_C10,3,Suv39h2.2,740.8611354
17_C11,3,Supt16h.1,502.5665115
17_D02,3,Smyd5.2,649.1627485
17_D03,3,Taf3.2,839.7571498
17_D04,3,Suv39h2.3,638.9517992
17_D05,3,Sp140.1,757.3136501
17_D06,3,Sp110.2,676.7218884
17_D07,3,Taf3.3,542.9085104
17_D08,3,Suv420h2.2,763.388558
17_D09,3,Ssrp1.2,482.730422
17_D10,3,Smyd4.3,420.6777375
17_D11,3,Tcea1.2,730.7394508
17_E02,3,Supt16h.2,544.4188861
17_E03,3,Suv39h1.2,762.1252755
17_E04,3,Smyd4.4,664.6904387
17_E05,3,Suz12.3,655.6661691
17_E06,3,Suv420h1.3,690.2420018
17_E07,3,Sp140.2,405.4348887
17_E08,3,Smyd5.3,503.7009993
17_E09,3,Taf1.3,388.5976411
17_E10,3,Suv420h2.3,734.7035319
17_E11,3,Ssrp1.3,559.2326768
17_F02,3,Sp100.3,693.6499105
17_F03,3,Tcea1.3,815.5358746
17_F04,3,Suv420h1.4,634.1629802
17_F05,3,Sp140.3,711.7350706
17_F06,3,Sp110.3,653.014604
17_F07,3,Suz12.4,875.3171774
17_F08,3,Suv39h1.3,760.3041354
17_F09,3,Supt16h.3,693.8095714
17_F10,3,Sp110.4,803.5863989
17_F11,3,Taf1.4,611.9577593
17_G02,3,Suv420h2.4,639.5445507
17_G03,3,Supt16h.4,590.5390252
17_G04,3,Smyd5.4,461.3415793
17_G05,3,Tcea1.4,534.0037332
17_G06,3,Taf3.4,405.8228517
17_G07,3,Sp140.4,769.0515264
17_G08,3,Sp100.4,860.9472279
17_G09,3,Suv39h2.4,524.6580679
17_G10,3,Ssrp1.4,432.1621632
17_G11,3,Suv39h1.4,413.1653814
19_B02,3,Wbp7.1,609.086762
19_B03,3,Arid1b.1,538.5566137
19_B04,3,Brd7.2,902.6541909
19_B05,3,Actb,846.0337184
19_B06,3,Wdr82.1,323.3950898
19_B07,3,Eaf1.1,788.4789451
19_B08,3,Cecr2.1,631.3419144
19_B09,3,Zmynd11.1,772.8442744
19_B10,3,Wdr5.1,794.9060092
19_B11,3,Chd7.2,696.5721328
19_C02,3,Cecr2.2,599.3294386
19_C03,3,Whsc1.1,523.9738387
19_C04,3,Wbp7.2,436.0130592
19_C05,3,Chd7.3,504.8889823
19_C06,3,Brdt.3,562.8427344
19_C07,3,Brd7.3,656.1383201
19_C08,3,Wdr82.2,313.3188657
19_C09,3,Clock.3,653.2681352
19_C10,3,Arid1b.2,603.640594
19_C11,3,Zmynd8.1,1047.192682
19_D02,3,Wdr5.2,578.4990038
19_D03,3,Dpy30.1,628.4643031
19_D04,3,Arid1b.3,634.877614
19_D05,3,Whsc1l1.1,482.8068907
19_D06,3,Whsc1.2,544.5084106
19_D07,3,Dpy30.2,1486.395483
19_D08,3,Cbx2.1,429.6719005
19_D09,3,Zmynd11.2,434.2376934
19_D10,3,Wbp7.3,615.3461118
19_D11,3,Eaf1.2,679.1116534
19_E02,3,Zmynd8.2,444.5535561
19_E03,3,Actl6a,672.8808552
19_E04,3,Wbp7.4,644.6338763
19_E05,3,Cecr2.3,699.8748532
19_E06,3,Brdt.1,533.3729176
19_E07,3,Whsc1l1.2,545.6780399
19_E08,3,Wdr5.3,747.3831134
19_E09,3,Clock.1,888.406495
