Position,Pool,shRNA,GeoMean
2_D08,1,Brd4.2,395.7094429
2_D09,1,Bop1.2,387.6302108
2_D10,1,Baz1a.3,551.3305823
2_D11,1,Brpf3.2,357.3735538
2_E02,1,Bptf.2,371.3492584
2_E03,1,Brd1.2,506.0050889
2_E04,1,Baz1a.4,400.2906098
2_E05,1,Brd8.3,177.7031239
2_E06,1,Brd3.3,347.4088748
2_E07,1,Bmi1.2,572.5794466
2_E08,1,Baz1b.3,435.6919665
2_E09,1,Brd9.3,238.9942852
2_E10,1,Brd4.3,702.019592
2_E11,1,Bop1.3,575.3565236
2_F02,1,Baz2a.3,566.5432931
2_F03,1,Brpf3.3,366.0880297
2_F04,1,Brd3.4,216.0167835
2_F05,1,Bmi1.3,330.3288179
2_F06,1,Baz2b.3,263.6940408
2_F07,1,Brd8.4,337.8874442
2_F08,1,Brd1.3,340.8855484
2_F09,1,Bptf.3,405.4308702
2_F10,1,Baz2b.4,278.9889398
2_F11,1,Brd9.4,482.7737913
2_G02,1,Brd4.4,290.8666536
2_G03,1,Bptf.4,191.9708304
2_G04,1,Baz1b.4,307.6145694
2_G05,1,Brpf3.4,331.7755697
2_G06,1,Brpf1.4,337.2220605
2_G07,1,Bmi1.4,389.8860727
2_G08,1,Baz2a.4,312.4728924
2_G09,1,Brd2.4,186.4087889
2_G10,1,Bop1.4,269.2626121
2_G11,1,Brd1.4,436.9828345
3_B02,1,Brwd1.1,513.0002605
3_B03,1,Cbx7.1,476.2126607
3_B04,1,Cbx8.1,570.7679101
3_B05,1,Cbx6.1,1154.997697
3_B06,1,Carm1.1,553.6775915
3_B07,1,Chd2.1,729.8189198
3_B08,1,Chaf1b.1,897.5837142
3_B09,1,Cbx4.1,896.1542
3_B10,1,Brwd3.1,1729.969463
3_B11,1,Chd1.1,682.1221849
3_C02,1,Chaf1b.2,1932.73316
3_C03,1,Cbx1.1,338.8590754
3_C04,1,Brwd1.2,633.0979555
3_C05,1,Chd1.2,750.9814605
3_C06,1,Chaf1a.1,1353.897851
3_C07,1,Cbx8.2,668.6372715
3_C08,1,Carm1.2,693.1902005
3_C09,1,Chd1l.1,1111.374077
3_C10,1,Cbx7.2,1011.332307
3_C11,1,Cbx5.1,857.3564849
3_D02,1,Brwd3.2,569.1199004
3_D03,1,Chd1l.2,602.7048924
3_D04,1,Cbx7.3,589.5476591
3_D05,1,Cbx3.1,315.7095029
3_D06,1,Cbx1.2,495.0789167
3_D07,1,Chd1l.3,714.5193835
3_D08,1,Chaf1a.2,913.1138291
3_D09,1,Cbx4.2,794.3037665
3_D10,1,Brwd1.3,821.6813227
3_D11,1,Chd2.2,1339.910179
3_E02,1,Cbx5.2,485.0745835
3_E03,1,Cbx6.2,481.2154062
3_E04,1,Brwd1.4,404.441115
3_E05,1,Chaf1b.3,464.7220215
3_E06,1,Cbx8.3,698.856515
3_E07,1,Cbx3.2,596.3607653
3_E08,1,Brwd3.3,558.1828338
3_E09,1,Chd1.3,873.7806243
3_E10,1,Chaf1a.3,1986.286318
3_E11,1,Cbx4.3,775.5107375
3_F02,1,Carm1.3,375.8227714
3_F03,1,Chd2.3,492.5579778
3_F04,1,Cbx8.4,595.5064005
3_F05,1,Cbx3.3,446.4659907
3_F06,1,Cbx1.3,357.3338119
3_F07,1,Chaf1b.4,2108.759558
3_F08,1,Cbx6.3,576.7732224
3_F09,1,Cbx5.3,454.1287322
3_F10,1,Cbx1.4,443.5104657
3_F11,1,Chd1.4,835.4975969
3_G02,1,Chaf1a.4,1218.806383
3_G03,1,Cbx5.4,510.9277937
3_G04,1,Brwd3.4,769.3354868
3_G05,1,Chd2.4,520.7111565
3_G06,1,Chd1l.4,638.3830671
3_G07,1,Cbx3.4,836.9120214
3_G08,1,Carm1.4,585.3805858
3_G09,1,Cbx7.4,911.0934961
3_G10,1,Cbx4.4,825.6557232
3_G11,1,Cbx6.4,598.0947652
4_B02,1,Chd3.1,178.3990584
4_B03,1,Cxxc1.1,93.71689171
4_B04,1,Dmap1.1,71.02111171
4_B05,1,Ctsl.1,126.2614431
4_B06,1,Chd5.1,125.6951292
4_B07,1,Dot1l.1,463.2392487
4_B08,1,Dnmt3a.1,102.5428038
4_B09,1,Chd9.1,129.1615015
4_B10,1,Chd4.1,85.59678393
4_B11,1,Dnmt3b.1,183.3811288
4_C02,1,Dnmt3a.2,431.7739981
4_C03,1,Chd6.1,340.2308131
4_C04,1,Chd3.2,250.3117215
4_C05,1,Dnmt3b.2,160.5827006
4_C06,1,Dnmt1.1,132.6950511
4_C07,1,Dmap1.2,341.72368
4_C08,1,Chd5.2,560.6918558
4_C09,1,Dnmt3l.1,373.154029
4_C10,1,Cxxc1.2,1076.732942
4_C11,1,Crebbp.1,347.7917382
4_D02,1,Chd4.2,379.8322973
4_D03,1,Dnmt3l.2,242.5261585
4_D04,1,Cxxc1.3,186.8002915
4_D05,1,Chd8.1,542.3505417
4_D06,1,Chd6.2,334.960109
4_D07,1,Dnmt3l.3,281.3555145
4_D08,1,Dnmt1.2,279.4786146
4_D09,1,Chd9.2,508.1593968
4_D10,1,Chd3.3,542.489592
4_D11,1,Dot1l.2,140.0881901
4_E02,1,Crebbp.2,383.1038164
4_E03,1,Ctsl.2,67.09948756
4_E04,1,Chd3.4,328.0399898
4_E05,1,Dnmt3a.3,492.0393253
4_E06,1,Dmap1.3,489.1792913
4_E07,1,Chd8.2,277.4774113
4_E08,1,Chd4.3,356.9195354
4_E09,1,Dnmt3b.3,334.168209
4_E10,1,Dnmt1.3,602.5315366
4_E11,1,Chd9.3,332.5505197
4_F02,1,Chd5.3,139.1013137
4_F03,1,Dot1l.3,329.2104958
4_F04,1,Dmap1.4,513.0604402
4_F05,1,Chd8.3,352.0128221
4_F06,1,Chd6.3,361.9079357
4_F07,1,Dnmt3a.4,523.5236028
4_F08,1,Ctsl.3,1503.455135
4_F09,1,Crebbp.3,381.2739003
4_F10,1,Chd6.4,554.4611769
4_F11,1,Dnmt3b.4,376.1329244
4_G02,1,Dnmt1.4,497.3867916
4_G03,1,Crebbp.4,293.0667661
4_G04,1,Chd4.4,849.0337333
4_G05,1,Dot1l.4,372.6228974
4_G06,1,Dnmt3l.4,243.5967098
4_G07,1,Chd8.4,619.627761
4_G08,1,Chd5.4,301.401675
4_G09,1,Cxxc1.4,292.2614027
4_G10,1,Chd9.4,537.6408204
4_G11,1,Ctsl.4,1105.435948
5_B02,1,Dub2a.1,584.2032808
5_B03,1,Epc1.1,353.5074703
5_B04,1,Epc2.1,540.0438483
5_B05,1,Ep400.1,384.1341675
5_B06,1,Ehmt1.1,970.8817055
5_B07,1,Fbxo44.1,590.7288198
5_B08,1,Ezh1.1,930.2165057
5_B09,1,Elp4.1,748.2949084
5_B10,1,Eed.1,680.7870808
5_B11,1,Ezh2.1,1210.653183
5_C02,1,Ezh1.2,310.5892374
5_C03,1,Ehmt2.1,500.492511
5_C04,1,Dub2a.2,604.9712137
5_C05,1,Ezh2.2,405.1127137
5_C06,1,Ercc5.1,684.4154062
5_C07,1,Epc2.2,469.8748167
5_C08,1,Ehmt1.2,916.7362418
5_C09,1,Fbxl19.1,713.3711889
5_C10,1,Epc1.2,989.2213117
5_C11,1,Ep300.1,162.5280135
5_D02,1,Eed.2,449.387061
5_D03,1,Fbxl19.2,792.9633681
5_D04,1,Epc1.3,534.2737311
5_D05,1,Elp3.1,641.3951002
5_D06,1,Ehmt2.2,515.523747
5_D07,1,Fbxl19.3,1025.714256
5_D08,1,Ercc5.2,448.7204498
5_D09,1,Elp4.2,822.8151582
5_D10,1,Dub2a.3,749.672194
5_D11,1,Fbxo44.2,672.9369956
5_E02,1,Ep300.2,205.6735763
5_E03,1,Ep400.2,396.4590301
5_E04,1,Dub2a.4,663.9883244
5_E05,1,Ezh1.3,700.7548052
5_E06,1,Epc2.3,381.5597629
5_E07,1,Elp3.2,739.4400428
5_E08,1,Eed.3,458.6485009
5_E09,1,Ezh2.3,411.9719473
5_E10,1,Ercc5.3,598.2792354
5_E11,1,Elp4.3,823.780261
5_F02,1,Ehmt1.3,454.0275893
5_F03,1,Fbxo44.3,388.6826786
5_F04,1,Epc2.4,487.7545585
5_F05,1,Elp3.3,580.4232856
5_F06,1,Ehmt2.3,584.5259698
5_F07,1,Ezh1.4,495.9533174
5_F08,1,Ep400.3,50.77161773
5_F09,1,Ep300.3,234.1155095
5_F10,1,Ehmt2.4,613.5027293
5_F11,1,Ezh2.4,1234.311737
5_G02,1,Ercc5.4,807.186619
5_G03,1,Ep300.4,604.8223116
5_G04,1,Eed.4,550.8840414
5_G05,1,Fbxo44.4,737.2482464
5_G06,1,Fbxl19.4,1004.505249
5_G07,1,Elp3.4,867.6170599
5_G08,1,Ehmt1.4,1440.570496
5_G09,1,Epc1.4,685.3283453
5_G10,1,Elp4.4,555.6892883
5_G11,1,Ep400.4,594.1467019
6_B02,1,Fbxw9.1,624.7086404
6_B03,1,Hcfc1.1,397.5376708
6_B04,1,Hdac1.1,344.3324124
6_B05,1,Hat1.1,770.4284209
6_B06,1,Gadd45a.1,412.3034874
6_B07,1,Hdac6.1,938.4325447
6_B08,1,Hdac2.1,492.096759
6_B09,1,Gtf2f1.1,684.426051
6_B10,1,Fkbp1a.1,991.8521409
6_B11,1,Hdac3.1,1578.023218
6_C02,1,Hdac2.2,405.7406364
6_C03,1,Gadd45b.1,311.3499653
6_C04,1,Fbxw9.2,1087.414632
6_C05,1,Hdac3.2,1345.647296
6_C06,1,Hdac10.1,773.3111083
6_C07,1,Hdac1.2,842.1039669
6_C08,1,Gadd45a.2,1125.733963
6_C09,1,Hdac4.1,668.4379804
6_C10,1,Hcfc1.2,2604.649599
6_C11,1,Gtf3c4.1,1439.156632
6_D02,1,Fkbp1a.2,354.2159473
6_D03,1,Hdac4.2,565.2373585
6_D04,1,Hcfc1.3,429.1472665
6_D05,1,Gtf2b.1,435.2232827
6_D06,1,Gadd45b.2,450.4675824
6_D07,1,Hdac4.3,515.2631111
6_D08,1,Hdac10.2,558.0821585
6_D09,1,Gtf2f1.2,542.2312812
6_D10,1,Fbxw9.3,918.4345325
6_D11,1,Hdac6.2,885.9756509
6_E02,1,Gtf3c4.2,420.6173903
6_E03,1,Hat1.2,310.518865
6_E04,1,Fbxw9.4,416.1361731
6_E05,1,Hdac2.3,228.5897149
6_E06,1,Hdac1.3,327.3032536
6_E07,1,Gtf2b.2,591.8636125
6_E08,1,Fkbp1a.3,580.1406565
6_E09,1,Hdac3.3,1989.155455
6_E10,1,Hdac10.3,569.1001781
6_E11,1,Gtf2f1.3,919.6652544
6_F02,1,Gadd45a.3,362.4399538
6_F03,1,Hdac6.3,249.817103
6_F04,1,Hdac1.4,233.5350543
6_F05,1,Gtf2b.3,257.6642176
6_F06,1,Gadd45b.3,300.6248996
6_F07,1,Hdac2.4,498.1642927
6_F08,1,Hat1.3,306.7055316
6_F09,1,Gtf3c4.3,322.9801727
6_F10,1,Gadd45b.4,629.5797655
6_F11,1,Hdac3.4,3527.995356
6_G02,1,Hdac10.4,632.7381611
6_G03,1,Gtf3c4.4,250.3258814
6_G04,1,Fkbp1a.4,481.0021345
6_G05,1,Hdac6.4,518.492662
6_G06,1,Hdac4.4,864.0032361
6_G07,1,Gtf2b.4,574.5561661
6_G08,1,Gadd45a.4,478.5867908
6_G09,1,Hcfc1.4,403.2716139
6_G10,1,Gtf2f1.4,577.2103208
6_G11,1,Hat1.4,592.1818579
7_B02,1,Hdac7.1,413.92687
7_B03,1,Ing4.1,438.7622732
7_B04,1,Ing5.1,501.4548066
7_B05,1,Ing3.1,336.5357914
7_B06,1,Hdac9.1,2180.043951
7_B07,1,Jmjd4.1,648.1217924
7_B08,1,Jarid2.1,564.8800525
7_B09,1,Hltf.1,974.0742331
7_B10,1,Hdac8.1,611.0309308
7_B11,1,Jhdm1d.1,622.0737521
7_C02,1,Jarid2.2,701.8332831
7_C03,1,Hells.1,233.7912264
7_C04,1,Hdac7.2,287.8466614
7_C05,1,Jhdm1d.2,216.476794
7_C06,1,Ino80.1,384.0293968
7_C07,1,Ing5.2,261.5175777
7_C08,1,Hdac9.2,393.5545147
7_C09,1,Jmjd1c.1,7196.641322
7_C10,1,Ing4.2,495.3690639
7_C11,1,Ing2.1,401.1801412
7_D02,1,Hdac8.2,388.533556
7_D03,1,Jmjd1c.2,527.8295472
7_D04,1,Ing4.3,94.32495412
7_D05,1,Hira.1,308.1877881
7_D06,1,Hells.2,253.0824158
7_D07,1,Jmjd1c.3,532.8389865
7_D08,1,Ino80.2,163.0132926
7_D09,1,Hltf.2,622.7473794
7_D10,1,Hdac7.3,502.9276027
7_D11,1,Jmjd4.2,451.344183
7_E02,1,Ing2.2,169.3489337
7_E03,1,Ing3.2,138.5495901
7_E04,1,Hdac7.4,287.4395234
7_E05,1,Jarid2.3,272.8735731
7_E06,1,Ing5.3,418.001623
7_E07,1,Hira.2,237.8930517
7_E08,1,Hdac8.3,430.2187906
7_E09,1,Jhdm1d.3,520.0384304
7_E10,1,Ino80.3,745.5703442
7_E11,1,Hltf.3,524.342901
7_F02,1,Hdac9.3,339.4390313
7_F03,1,Jmjd4.3,345.5853606
7_F04,1,Ing5.4,184.2232738
7_F05,1,Hira.3,335.7046064
7_F06,1,Hells.3,370.9160312
7_F07,1,Jarid2.4,567.8707728
7_F08,1,Ing3.3,467.645261
7_F09,1,Ing2.3,656.3871592
7_F10,1,Hells.4,746.6234598
7_F11,1,Jhdm1d.4,587.6506449
7_G02,1,Ino80.4,112.0728446
7_G03,1,Ing2.4,316.1275612
7_G04,1,Hdac8.4,189.4564111
7_G05,1,Jmjd4.4,585.6363471
7_G06,1,Jmjd1c.4,375.3609498
7_G07,1,Hira.4,526.9817682
7_G08,1,Hdac9.4,278.9140279
7_G09,1,Ing4.4,746.8009733
7_G10,1,Hltf.4,936.5259632
7_G11,1,Ing3.4,826.8873919
control1_B02,1,Bptf.1,387.1320984
control1_B03,1,Bptf.2,537.1017673
control1_B04,1,Bptf.3,272.0303614
control1_B05,1,Bptf.4,348.035377
control1_B06,1,Whsc1.1,465.4007502
control1_B07,1,Whsc1.2,408.3093862
control1_B08,1,Whsc1.3,507.3017911
control1_B09,1,Whsc1.4,529.9367485
control1_B10,1,Cd4.1,542.3803928
control1_B11,1,Cd4.1,203.2320923
control1_C02,1,Mll2.1,372.2069547
control1_C03,1,Mll2.2,497.9632656
control1_C04,1,Mll2.3,273.3496268
control1_C05,1,Mll2.4,666.2700575
control1_C06,1,Brd8.1,472.2352264
control1_C07,1,Brd8.2,461.2965209
control1_C08,1,Brd8.3,195.7530515
control1_C09,1,Brd8.4,241.7043819
control1_C10,1,Cd4.2,281.6509926
control1_C11,1,Cd4.2,281.0086976
control1_D02,1,Ncor1.1,1279.207655
control1_D03,1,Ncor1.2,466.8644725
control1_D04,1,Ncor1.3,846.9640967
control1_D05,1,Ncor1.4,522.1968147
control1_D06,1,Cxxcl.1,202.5996597
control1_D07,1,Cxxcl.2,258.8427439
control1_D08,1,Cxxcl.3,188.1752512
control1_D09,1,Cxxcl.4,234.7650718
control1_D10,1,Cd4.3,407.9683841
control1_D11,1,Cd4.3,251.9737661
control1_E02,1,Smarca4.1,373.2496404
control1_E03,1,Smarca4.2,289.1599972
control1_E04,1,Smarca4.3,309.0143829
control1_E05,1,Smarca4.4,229.9232582
control1_E06,1,Klf2.1,296.0045702
control1_E07,1,Klf2.2,226.5726492
control1_E08,1,Klf2.3,241.4605856
control1_E09,1,Klf2.4,284.720026
control1_E10,1,Cd4.4,794.204884
control1_E11,1,Cd4.4,447.8079858
control1_F02,1,Runx3.1,191.0121574
control1_F03,1,Runx3.2,405.171541
control1_F04,1,Runx3.3,477.5862682
control1_F05,1,Empty,611.4813922
control1_F06,1,Sp140.1,493.230982
control1_F07,1,Sp140.2,554.1100444
control1_F08,1,Sp140.3,352.5760413
control1_F09,1,Sp140.4,147.1898715
control1_F10,1,Empty,857.4473817
control1_F11,1,Empty,281.3696937
control1_G02,1,Smarce1.1,392.0848524
control1_G03,1,Smarce1.2,659.4977854
control1_G04,1,Smarce1.3,669.3228571
control1_G05,1,Smarce1.4,333.4180792
control1_G06,1,Wdr82.1,280.8764912
control1_G07,1,Wdr82.2,238.1702439
control1_G08,1,Wdr82.3,264.5977916
control1_G09,1,Wdr82.4,296.2527298
control1_G10,1,Empty,1294.486355
control1_G11,1,Empty,1239.509629
10_B02,2,Mll1.1,681.0578674
10_B03,2,Mta3.1,417.9862789
10_B04,2,Mtf2.1,472.3658083
10_B05,2,Mta2.1,474.8075888
10_B06,2,Mll3.1,614.0121332
10_B07,2,Nap1l1.1,422.4204588
10_B08,2,Myst2.1,483.3851007
10_B09,2,Msl3.1,620.8679719
10_B10,2,Mll2.1,941.1508216
10_B11,2,Myst3.1,258.0144549
10_C02,2,Myst2.2,759.4496405
10_C03,2,Mll5.1,227.3295288
10_C04,2,Mll1.2,716.9371006
10_C05,2,Myst3.2,780.5731068
10_C06,2,Myst1.1,211.5119147
10_C07,2,Mtf2.2,378.6050548
10_C08,2,Mll3.2,334.9751232
10_C09,2,Myst4.1,300.8952744
10_C10,2,Mta3.2,569.8655269
10_C11,2,Mta1.1,2254.473876
10_D02,2,Mll2.2,1250.649368
10_D03,2,Myst4.2,519.5204409
10_D04,2,Mta3.3,133.3691749
10_D05,2,Morf4l1.1,342.1560421
10_D06,2,Mll5.2,307.002278
10_D07,2,Myst4.3,525.2262065
10_D08,2,Myst1.2,445.0861121
10_D09,2,Msl3.2,1145.748488
10_D10,2,Mll1.3,917.2877646
10_D11,2,Nap1l1.2,433.2278191
10_E02,2,Mta1.2,529.6643071
10_E03,2,Mta2.2,462.9348003
10_E04,2,Mll1.4,332.6987003
10_E05,2,Myst2.3,195.4190989
10_E06,2,Mtf2.3,184.6690413
10_E07,2,Morf4l1.2,302.2099297
10_E08,2,Mll2.3,373.6401543
10_E09,2,Myst3.3,487.7287099
10_E10,2,Myst1.3,230.6192787
10_E11,2,Msl3.3,166.9409154
10_F02,2,Mll3.3,566.7812861
10_F03,2,Nap1l1.3,368.7086125
10_F04,2,Mtf2.4,257.4116795
10_F05,2,Morf4l1.3,247.3662162
10_F06,2,Mll5.3,554.7798254
10_F07,2,Myst2.4,288.4748516
10_F08,2,Mta2.3,779.314198
10_F09,2,Mta1.3,558.8507109
10_F10,2,Mll5.4,392.6267582
10_F11,2,Myst3.4,365.2958724
10_G02,2,Myst1.4,277.2302797
10_G03,2,Mta1.4,806.05073
10_G04,2,Mll2.4,362.3437908
10_G05,2,Nap1l1.4,451.4892079
10_G06,2,Myst4.4,283.0691671
10_G07,2,Morf4l1.4,332.0724419
10_G08,2,Mll3.4,195.9195279
10_G09,2,Mta3.4,260.1739992
10_G10,2,Msl3.4,478.9852592
10_G11,2,Mta2.4,337.3577448
11_B02,2,Nap1l2.1,512.8033763
11_B03,2,Padi1.1,145.7247303
11_B04,2,Padi4.1,653.2175928
11_B05,2,Orc1.1,634.3965394
11_B06,2,Ncoa1.1,387.5208937
11_B07,2,Pcgf1.1,341.8390646
11_B08,2,Parp1.1,369.8411114
11_B09,2,Ncor2.1,607.3185847
11_B10,2,Nap1l3.1,962.6517487
11_B11,2,Paxip1.1,326.7706078
11_C02,2,Parp1.2,404.3403526
11_C03,2,Ncoa3.1,695.1853811
11_C04,2,Nap1l2.2,482.4361398
11_C05,2,Paxip1.2,433.0146012
11_C06,2,Padi6.1,276.6731319
11_C07,2,Padi4.2,234.1584324
11_C08,2,Ncoa1.2,224.545079
11_C09,2,Pbrm1.1,401.9805907
11_C10,2,Padi1.2,343.6634397
11_C11,2,Nsd1.1,385.5035908
11_D02,2,Nap1l3.2,506.6219369
11_D03,2,Pbrm1.2,382.1724806
11_D04,2,Padi1.3,337.0050854
11_D05,2,Ncor1.1,1096.381775
11_D06,2,Ncoa3.2,223.0995465
11_D07,2,Pbrm1.3,450.8478023
11_D08,2,Padi6.2,501.278955
11_D09,2,Ncor2.2,594.171188
11_D10,2,Nap1l2.3,301.0539109
11_D11,2,Pcgf1.2,230.0281269
11_E02,2,Nsd1.2,745.5030667
11_E03,2,Orc1.2,658.8261503
11_E04,2,Nap1l2.4,466.286306
11_E05,2,Parp1.3,513.8065734
11_E06,2,Padi4.3,462.1250858
11_E07,2,Ncor1.2,802.3142953
11_E08,2,Nap1l3.3,375.8353529
11_E09,2,Paxip1.3,625.8424933
11_E10,2,Padi6.3,429.7389145
11_E11,2,Ncor2.3,905.9869794
11_F02,2,Ncoa1.3,324.1513497
11_F03,2,Pcgf1.3,233.6585879
11_F04,2,Padi4.4,191.9580367
11_F05,2,Ncor1.3,1232.440053
11_F06,2,Ncoa3.3,223.4333749
11_F07,2,Parp1.4,386.5864611
11_F08,2,Orc1.3,360.8901139
11_F09,2,Nsd1.3,534.9520196
11_F10,2,Ncoa3.4,376.3260025
11_F11,2,Paxip1.4,248.759509
11_G02,2,Padi6.4,284.5554328
11_G03,2,Nsd1.4,459.1408369
11_G04,2,Nap1l3.4,336.0165167
11_G05,2,Pcgf1.4,316.0224941
11_G06,2,Pbrm1.4,483.2804996
11_G07,2,Ncor1.4,625.4321376
11_G08,2,Ncoa1.4,329.5032285
11_G09,2,Padi1.4,410.6628755
11_G10,2,Ncor2.4,290.4617501
11_G11,2,Orc1.4,374.9591184
12_B02,2,Pcgf2.1,455.3998392
12_B03,2,Phf20.1,677.7427296
12_B04,2,Phf20l1.1,339.0330119
12_B05,2,Phf2.1,348.0657784
12_B06,2,Pcgf6.1,346.6269391
12_B07,2,Prdm1.1,451.6703291
12_B08,2,Phip.1,351.8943389
12_B09,2,Phf1.1,420.0577514
12_B10,2,Pcgf5.1,304.3012657
12_B11,2,Polr2b.1,392.0498408
12_C02,2,Phip.2,217.4144341
12_C03,2,Pcmt1.1,345.9912788
12_C04,2,Pcgf2.2,391.4090095
12_C05,2,Polr2b.2,377.9550134
12_C06,2,Phf8.1,422.3078133
12_C07,2,Phf20l1.2,559.6214814
12_C08,2,Pcgf6.2,506.547226
12_C09,2,Ppargc1a.1,631.8570668
12_C10,2,Phf20.2,621.6948253
12_C11,2,Phf19.1,548.5661637
12_D02,2,Pcgf5.2,216.913115
12_D03,2,Ppargc1a.2,536.1367909
12_D04,2,Phf20.3,442.1837326
12_D05,2,Phc1.1,250.1136466
12_D06,2,Pcmt1.2,506.1951405
12_D07,2,Ppargc1a.3,581.6262838
12_D08,2,Phf8.2,368.6678971
12_D09,2,Phf1.2,377.3911938
12_D10,2,Pcgf2.3,634.1451996
12_D11,2,Prdm1.2,511.3486744
12_E02,2,Phf19.2,268.6365042
12_E03,2,Phf2.2,336.5985415
12_E04,2,Pcgf2.4,252.0792489
12_E05,2,Phip.3,245.4878238
12_E06,2,Phf20l1.3,327.7145975
12_E07,2,Phc1.2,547.4824454
12_E08,2,Pcgf5.3,268.3345506
12_E09,2,Polr2b.3,420.6124113
12_E10,2,Phf8.3,444.5303356
12_E11,2,Phf1.3,333.2708629
12_F02,2,Pcgf6.3,353.8367076
12_F03,2,Prdm1.3,566.2072205
12_F04,2,Phf20l1.4,456.0898348
12_F05,2,Phc1.3,586.7769227
12_F06,2,Pcmt1.3,547.6466969
12_F07,2,Phip.4,859.5206359
12_F08,2,Phf2.3,684.7216078
12_F09,2,Phf19.3,372.9338728
12_F10,2,Pcmt1.4,557.7343306
12_F11,2,Polr2b.4,422.896256
12_G02,2,Phf8.4,534.3311979
12_G03,2,Phf19.4,527.873667
12_G04,2,Pcgf5.4,788.6408455
12_G05,2,Prdm1.4,556.2266266
12_G06,2,Ppargc1a.4,516.1131016
12_G07,2,Phc1.4,393.1690809
12_G08,2,Pcgf6.4,433.3135318
12_G09,2,Phf20.4,600.9081065
12_G10,2,Phf1.4,673.4404515
12_G11,2,Phf2.4,439.4853947
13_B02,2,Prdm10.1,1251.450844
13_B03,2,Prdm5.1,362.6353063
13_B04,2,Prdm6.1,573.3322208
13_B05,2,Prdm4.1,502.8317274
13_B06,2,Prdm12.1,511.3305881
13_B07,2,Prkcd.1,372.6380875
13_B08,2,Prdm9.1,651.3405793
13_B09,2,Prdm15.1,326.3718938
13_B10,2,Prdm11.1,754.728787
13_B11,2,Prkaa1.1,714.584487
13_C02,2,Prdm9.2,427.3593988
13_C03,2,Prdm13.1,584.3416842
