Position,Pool,shRNA,Percentage
2_D05,1,Bmi1.1,2.011680727
2_D06,1,Baz2b.2,2.621919245
2_D07,1,Brpf1.3,4.131054131
2_D08,1,Brd4.2,4.761904762
2_D09,1,Bop1.2,2.213114754
2_D10,1,Baz1a.3,1.464713715
2_D11,1,Brpf3.2,1.646706587
2_E02,1,Bptf.2,5.381165919
2_E03,1,Brd1.2,4.96124031
2_E04,1,Baz1a.4,2.745849298
2_E05,1,Brd8.3,6.007067138
2_E06,1,Brd3.3,4.77326969
2_E07,1,Bmi1.2,3.868471954
2_E08,1,Baz1b.3,2.790279028
2_E09,1,Brd9.3,3.29588015
2_E10,1,Brd4.3,5
2_E11,1,Bop1.3,1.455427532
2_F02,1,Baz2a.3,2.266666667
2_F03,1,Brpf3.3,3.120567376
2_F04,1,Brd3.4,3.773584906
2_F05,1,Bmi1.3,3.714710253
2_F06,1,Baz2b.3,4.590818363
2_F07,1,Brd8.4,1.990632319
2_F08,1,Brd1.3,2.384823848
2_F09,1,Bptf.3,2.311643836
2_F10,1,Baz2b.4,2.863961814
2_F11,1,Brd9.4,1.259181532
2_G02,1,Brd4.4,9.009009009
2_G03,1,Bptf.4,3.41163311
2_G04,1,Baz1b.4,3.191489362
2_G05,1,Brpf3.4,3.193277311
2_G06,1,Brpf1.4,2.262443439
2_G07,1,Bmi1.4,2.889358703
2_G08,1,Baz2a.4,1.650165017
2_G09,1,Brd2.4,2.884615385
2_G10,1,Bop1.4,1.57790927
2_G11,1,Brd1.4,3.139013453
3_B02,1,Brwd1.1,2.822322001
3_B03,1,Cbx7.1,2.322206096
3_B04,1,Cbx8.1,2.258610954
3_B05,1,Cbx6.1,4.838709677
3_B06,1,Carm1.1,4.565537555
3_B07,1,Chd2.1,4.54016298
3_B08,1,Chaf1b.1,3.192279139
3_B09,1,Cbx4.1,3.661971831
3_B10,1,Brwd3.1,1.545595054
3_B11,1,Chd1.1,1.985559567
3_C02,1,Chaf1b.2,2.659574468
3_C03,1,Cbx1.1,4.623287671
3_C04,1,Brwd1.2,2.409638554
3_C05,1,Chd1.2,4.269972452
3_C06,1,Chaf1a.1,4.657933042
3_C07,1,Cbx8.2,3.323108384
3_C08,1,Carm1.2,3.015075377
3_C09,1,Chd1l.1,3.629893238
3_C10,1,Cbx7.2,3.830911493
3_C11,1,Cbx5.1,2.546998181
3_D02,1,Brwd3.2,2.935153584
3_D03,1,Chd1l.2,3.690685413
3_D04,1,Cbx7.3,2.821670429
3_D05,1,Cbx3.1,5.534351145
3_D06,1,Cbx1.2,3.8935756
3_D07,1,Chd1l.3,3.550295858
3_D08,1,Chaf1a.2,4.295302013
3_D09,1,Cbx4.2,2.07253886
3_D10,1,Brwd1.3,2.723535457
3_D11,1,Chd2.2,3.023431595
3_E02,1,Cbx5.2,4.183006536
3_E03,1,Cbx6.2,3.905325444
3_E04,1,Brwd1.4,3.555045872
3_E05,1,Chaf1b.3,2.610114192
3_E06,1,Cbx8.3,4.078762307
3_E07,1,Cbx3.2,3.35954253
3_E08,1,Brwd3.3,3.995006242
3_E09,1,Chd1.3,2.74566474
3_E10,1,Chaf1a.3,5.140640155
3_E11,1,Cbx4.3,3.055555556
3_F02,1,Carm1.3,3.70994941
3_F03,1,Chd2.3,6.554121152
3_F04,1,Cbx8.4,3.075170843
3_F05,1,Cbx3.3,3.348017621
3_F06,1,Cbx1.3,3.952991453
3_F07,1,Chaf1b.4,2.846975089
3_F08,1,Cbx6.3,2.946954813
3_F09,1,Cbx5.3,2.966101695
3_F10,1,Cbx1.4,3.971119134
3_F11,1,Chd1.4,2.173913043
3_G02,1,Chaf1a.4,4.606240713
3_G03,1,Cbx5.4,2.242990654
3_G04,1,Brwd3.4,7.692307692
3_G05,1,Chd2.4,4.12371134
3_G06,1,Chd1l.4,0
3_G07,1,Cbx3.4,2.4
3_G08,1,Carm1.4,3.333333333
3_G09,1,Cbx7.4,3.717706364
3_G10,1,Cbx4.4,2.595155709
3_G11,1,Cbx6.4,3.804994055
4_B02,1,Chd3.1,5.928237129
4_B03,1,Cxxc1.1,4.121687929
4_B04,1,Dmap1.1,2.756892231
4_B05,1,Ctsl.1,3.603603604
4_B06,1,Chd5.1,2.99051787
4_B07,1,Dot1l.1,2.702702703
4_B08,1,Dnmt3a.1,2.710665881
4_B09,1,Chd9.1,2.754131197
4_B10,1,Chd4.1,3.486529319
4_B11,1,Dnmt3b.1,2.010309278
4_C02,1,Dnmt3a.2,3.855278766
4_C03,1,Chd6.1,2.922755741
4_C04,1,Chd3.2,4.545454545
4_C05,1,Dnmt3b.2,4.227405248
4_C06,1,Dnmt1.1,3.553854565
4_C07,1,Dmap1.2,7.284768212
4_C08,1,Chd5.2,5.074971165
4_C09,1,Dnmt3l.1,3.605592347
4_C10,1,Cxxc1.2,11.11111111
4_C11,1,Crebbp.1,5.277185501
4_D02,1,Chd4.2,2.530459231
4_D03,1,Dnmt3l.2,5.379131562
4_D04,1,Cxxc1.3,4.279749478
4_D05,1,Chd8.1,2.760252366
4_D06,1,Chd6.2,3.601694915
4_D07,1,Dnmt3l.3,4.803788904
4_D08,1,Dnmt1.2,2.65060241
4_D09,1,Chd9.2,4.724409449
4_D10,1,Chd3.3,3.184713376
4_D11,1,Dot1l.2,4.444444444
4_E02,1,Crebbp.2,3.669724771
4_E03,1,Ctsl.2,6.287787183
4_E04,1,Chd3.4,3.262955854
4_E05,1,Dnmt3a.3,3.503787879
4_E06,1,Dmap1.3,3.71024735
4_E07,1,Chd8.2,4.006410256
4_E08,1,Chd4.3,3.259779338
4_E09,1,Dnmt3b.3,2.669902913
4_E10,1,Dnmt1.3,3.529411765
4_E11,1,Chd9.3,3.890824623
4_F02,1,Chd5.3,2.699228792
4_F03,1,Dot1l.3,3.80761523
4_F04,1,Dmap1.4,2.990430622
4_F05,1,Chd8.3,3.281133482
4_F06,1,Chd6.3,4.946524064
4_F07,1,Dnmt3a.4,4.476418865
4_F08,1,Ctsl.3,3.971119134
4_F09,1,Crebbp.3,2.836074872
4_F10,1,Chd6.4,2.668938103
4_F11,1,Dnmt3b.4,4.769230769
4_G02,1,Dnmt1.4,5.146579805
4_G03,1,Crebbp.4,2.764976959
4_G04,1,Chd4.4,3.639846743
4_G05,1,Dot1l.4,5.268292683
4_G06,1,Dnmt3l.4,3.739316239
4_G07,1,Chd8.4,4.457364341
4_G08,1,Chd5.4,2.764227642
4_G09,1,Cxxc1.4,3.263954588
4_G10,1,Chd9.4,3.44395742
4_G11,1,Ctsl.4,3.440094899
5_B02,1,Dub2a.1,3.281677302
5_B03,1,Epc1.1,5.183946488
5_B04,1,Epc2.1,2.534672406
5_B05,1,Ep400.1,7.680250784
5_B06,1,Ehmt1.1,3.08988764
5_B07,1,Fbxo44.1,3.861003861
5_B08,1,Ezh1.1,0
5_B09,1,Elp4.1,2.126736111
5_B10,1,Eed.1,5.194805195
5_B11,1,Ezh2.1,5.421686747
5_C02,1,Ezh1.2,4.235013421
5_C03,1,Ehmt2.1,3.037323037
5_C04,1,Dub2a.2,2.60989011
5_C05,1,Ezh2.2,2.947950253
5_C06,1,Ercc5.1,2.7605245
5_C07,1,Epc2.2,5.458221024
5_C08,1,Ehmt1.2,3.913228413
5_C09,1,Fbxl19.1,2.214805825
5_C10,1,Epc1.2,2.177419355
5_C11,1,Ep300.1,0
5_D02,1,Eed.2,3.475742216
5_D03,1,Fbxl19.2,3.824521935
5_D04,1,Epc1.3,5.313837375
5_D05,1,Elp3.1,3.671970624
5_D06,1,Ehmt2.2,4.618809126
5_D07,1,Fbxl19.3,5.031013094
5_D08,1,Ercc5.2,4.933586338
5_D09,1,Elp4.2,4.738309074
5_D10,1,Dub2a.3,4.411764706
5_D11,1,Fbxo44.2,2.816474864
5_E02,1,Ep300.2,4.76534296
5_E03,1,Ep400.2,6.511627907
5_E04,1,Dub2a.4,4.206836109
5_E05,1,Ezh1.3,4.994571118
5_E06,1,Epc2.3,3.544600939
5_E07,1,Elp3.2,3.742432581
5_E08,1,Eed.3,4.209541628
5_E09,1,Ezh2.3,3.098373354
5_E10,1,Ercc5.3,2.757158006
5_E11,1,Elp4.3,2.862190813
5_F02,1,Ehmt1.3,5.031446541
5_F03,1,Fbxo44.3,5.064456722
5_F04,1,Epc2.4,3.609430419
5_F05,1,Elp3.3,13.33333333
5_F06,1,Ehmt2.3,5.243902439
5_F07,1,Ezh1.4,3.524086647
5_F08,1,Ep400.3,6.896551724
5_F09,1,Ep300.3,9.090909091
5_F10,1,Ehmt2.4,3.698485382
5_F11,1,Ezh2.4,2.365930599
5_G02,1,Ercc5.4,3.629376601
5_G03,1,Ep300.4,6.666666667
5_G04,1,Eed.4,2.701350675
5_G05,1,Fbxo44.4,2.685421995
5_G06,1,Fbxl19.4,6.208718626
5_G07,1,Elp3.4,2.029621503
5_G08,1,Ehmt1.4,4.147465438
5_G09,1,Epc1.4,2.731411229
5_G10,1,Elp4.4,3.134418324
5_G11,1,Ep400.4,7.24852071
6_B02,1,Fbxw9.1,3.392794683
6_B03,1,Hcfc1.1,3.568394223
6_B04,1,Hdac1.1,2.373551851
6_B05,1,Hat1.1,3.178738927
6_B06,1,Gadd45a.1,4.257767549
6_B07,1,Hdac6.1,2.983870968
6_B08,1,Hdac2.1,3.128834356
6_B09,1,Gtf2f1.1,2.881271734
6_B10,1,Fkbp1a.1,2.008733624
6_B11,1,Hdac3.1,2.613480055
6_C02,1,Hdac2.2,2.544613351
6_C03,1,Gadd45b.1,2.882928052
6_C04,1,Fbxw9.2,2.855867916
6_C05,1,Hdac3.2,4.326923077
6_C06,1,Hdac10.1,3.552330023
6_C07,1,Hdac1.2,2.764976959
6_C08,1,Gadd45a.2,3.542673108
6_C09,1,Hdac4.1,4.099821747
6_C10,1,Hcfc1.2,3.940455342
6_C11,1,Gtf3c4.1,3.587443946
6_D02,1,Fkbp1a.2,28.57142857
6_D03,1,Hdac4.2,4.034451496
6_D04,1,Hcfc1.3,5.580693816
6_D05,1,Gtf2b.1,3.326544467
6_D06,1,Gadd45b.2,4.695273632
6_D07,1,Hdac4.3,5.882352941
6_D08,1,Hdac10.2,3.595011005
6_D09,1,Gtf2f1.2,3.883892069
6_D10,1,Fbxw9.3,5.095057034
6_D11,1,Hdac6.2,4.317221962
6_E02,1,Gtf3c4.2,3.115893297
6_E03,1,Hat1.2,5.344718533
6_E04,1,Fbxw9.4,2.825159915
6_E05,1,Hdac2.3,4.83810241
6_E06,1,Hdac1.3,4.481696887
6_E07,1,Gtf2b.2,8.78293601
6_E08,1,Fkbp1a.3,3.037625129
6_E09,1,Hdac3.3,3.983295856
6_E10,1,Hdac10.3,3.29218107
6_E11,1,Gtf2f1.3,3.544648943
6_F02,1,Gadd45a.3,3.563714903
6_F03,1,Hdac6.3,6.102117061
6_F04,1,Hdac1.4,5.012531328
6_F05,1,Gtf2b.3,3.86583286
6_F06,1,Gadd45b.3,6.79431748
6_F07,1,Hdac2.4,3.306953081
6_F08,1,Hat1.3,3.795309168
6_F09,1,Gtf3c4.3,4.890604891
6_F10,1,Gadd45b.4,6.213592233
6_F11,1,Hdac3.4,4.240282686
6_G02,1,Hdac10.4,3.301384452
6_G03,1,Gtf3c4.4,5.686789151
6_G04,1,Fkbp1a.4,6.306306306
6_G05,1,Hdac6.4,4.441226165
6_G06,1,Hdac4.4,3.544494721
6_G07,1,Gtf2b.4,3.337783712
6_G08,1,Gadd45a.4,2.478632479
6_G09,1,Hcfc1.4,7.325581395
6_G10,1,Gtf2f1.4,15.30021943
6_G11,1,Hat1.4,16.79992103
7_B02,1,Hdac7.1,4.075895994
7_B03,1,Ing4.1,6.060606061
7_B04,1,Ing5.1,2.968637778
7_B05,1,Ing3.1,4.937361828
7_B06,1,Hdac9.1,6.25
7_B07,1,Jmjd4.1,3.814582327
7_B08,1,Jarid2.1,2.928219746
7_B09,1,Hltf.1,5.64516129
7_B10,1,Hdac8.1,3.467862481
7_B11,1,Jhdm1d.1,3.295386459
7_C02,1,Jarid2.2,2.53164557
7_C03,1,Hells.1,4.637917006
7_C04,1,Hdac7.2,3.027311616
7_C05,1,Jhdm1d.2,4.828551435
7_C06,1,Ino80.1,2.609536082
7_C07,1,Ing5.2,4.089506173
7_C08,1,Hdac9.2,2.686341279
7_C09,1,Jmjd1c.1,22.22222222
7_C10,1,Ing4.2,3.027139875
7_C11,1,Ing2.1,3.398995751
7_D02,1,Hdac8.2,2.34375
7_D03,1,Jmjd1c.2,3.829059829
7_D04,1,Ing4.3,6.108295545
7_D05,1,Hira.1,3.973717146
7_D06,1,Hells.2,3.397582489
7_D07,1,Jmjd1c.3,12.5
7_D08,1,Ino80.2,3.473641193
7_D09,1,Hltf.2,5.233564014
7_D10,1,Hdac7.3,4.121212121
7_D11,1,Jmjd4.2,3.248730964
7_E02,1,Ing2.2,4.514229637
7_E03,1,Ing3.2,5.150976909
7_E04,1,Hdac7.4,2.981494174
7_E05,1,Jarid2.3,3.453408753
7_E06,1,Ing5.3,3.933189655
7_E07,1,Hira.2,4.524253731
7_E08,1,Hdac8.3,4.333764554
7_E09,1,Jhdm1d.3,2.412868633
7_E10,1,Ino80.3,1.695906433
7_E11,1,Hltf.3,2.633647799
7_F02,1,Hdac9.3,2.240477969
7_F03,1,Jmjd4.3,2.717229024
7_F04,1,Ing5.4,3.872
7_F05,1,Hira.3,3.415783274
7_F06,1,Hells.3,3.454015814
7_F07,1,Jarid2.4,1.76730486
7_F08,1,Ing3.3,3.078078078
7_F09,1,Ing2.3,4.430379747
7_F10,1,Hells.4,2.96836983
7_F11,1,Jhdm1d.4,2.461389961
7_G02,1,Ino80.4,3.050490884
7_G03,1,Ing2.4,3.889655172
7_G04,1,Hdac8.4,3.726287263
7_G05,1,Jmjd4.4,2.710459184
7_G06,1,Jmjd1c.4,3.202752779
7_G07,1,Hira.4,2.533209762
7_G08,1,Hdac9.4,0
7_G09,1,Ing4.4,3.335283792
7_G10,1,Hltf.4,2.794857462
7_G11,1,Ing3.4,3.678551217
control1_B02,1,Bptf.1,1.826616411
control1_B03,1,Bptf.2,1.762114537
control1_B04,1,Bptf.3,2.622527945
control1_B05,1,Bptf.4,3.545706371
control1_B06,1,Whsc1.1,2.037085401
control1_B07,1,Whsc1.2,1.973001038
control1_B08,1,Whsc1.3,1.997004493
control1_B09,1,Whsc1.4,1.700738705
control1_B10,1,Cd4.1,2.241887906
control1_B11,1,Cd4.1,18.25694966
control1_C02,1,Mll2.1,1.489981161
control1_C03,1,Mll2.2,0.943636827
control1_C04,1,Mll2.3,3.985932005
control1_C05,1,Mll2.4,0.815302603
control1_C06,1,Brd8.1,5.248807089
control1_C07,1,Brd8.2,1.847575058
control1_C08,1,Brd8.3,3.812316716
control1_C09,1,Brd8.4,3.180416345
control1_C10,1,Cd4.2,3.509249184
control1_C11,1,Cd4.2,42.26910593
control1_D02,1,Ncor1.1,2.164948454
control1_D03,1,Ncor1.2,0
control1_D04,1,Ncor1.3,1.950523311
control1_D05,1,Ncor1.4,3.25355273
control1_D06,1,Cxxcl.1,3.702229299
control1_D07,1,Cxxcl.2,7.307692308
control1_D08,1,Cxxcl.3,2.120026093
control1_D09,1,Cxxcl.4,2.44353943
control1_D10,1,Cd4.3,2.535496957
control1_D11,1,Cd4.3,19.27710843
control1_E02,1,Smarca4.1,6.573589296
control1_E03,1,Smarca4.2,4.735682819
control1_E04,1,Smarca4.3,3.229329173
control1_E05,1,Smarca4.4,2.353518019
control1_E06,1,Klf2.1,2.947224126
control1_E07,1,Klf2.2,3.502682234
control1_E08,1,Klf2.3,2.681518152
control1_E09,1,Klf2.4,3.122540016
control1_E10,1,Cd4.4,3.983618764
control1_E11,1,Cd4.4,25.09660362
control1_F02,1,Runx3.1,3.910939013
control1_F03,1,Runx3.2,13.38053097
control1_F04,1,Runx3.3,14.60473426
control1_F05,1,Empty,8.333333333
control1_F06,1,Sp140.1,2.472915685
control1_F07,1,Sp140.2,2.103753287
control1_F08,1,Sp140.3,2.1118589
control1_F09,1,Sp140.4,3.502523004
control1_F10,1,Empty,0
control1_F11,1,Empty,0
control1_G02,1,Smarce1.1,2.910649819
control1_G03,1,Smarce1.2,2.776965799
control1_G04,1,Smarce1.3,2.538314176
control1_G05,1,Smarce1.4,3.255011856
control1_G06,1,Wdr82.1,2.535023349
control1_G07,1,Wdr82.2,1.815575729
control1_G08,1,Wdr82.3,3.083700441
control1_G09,1,Wdr82.4,2.776064158
control1_G10,1,Empty,0
control1_G11,1,Empty,100
10_B02,2,Mll1.1,4.64778504
10_B03,2,Mta3.1,5.741324921
10_B04,2,Mtf2.1,5.218030377
10_B05,2,Mta2.1,5.530973451
10_B06,2,Mll3.1,0
10_B07,2,Nap1l1.1,4.842931937
10_B08,2,Myst2.1,9.662921348
10_B09,2,Msl3.1,7.172557173
10_B10,2,Mll2.1,3.231235274
10_B11,2,Myst3.1,4.450072359
10_C02,2,Myst2.2,6.161806209
10_C03,2,Mll5.1,6.914893617
10_C04,2,Mll1.2,8.827319588
10_C05,2,Myst3.2,5.108654213
10_C06,2,Myst1.1,4.355179704
10_C07,2,Mtf2.2,6.077502091
10_C08,2,Mll3.2,3.955733459
10_C09,2,Myst4.1,9.305932532
10_C10,2,Mta3.2,5.585683297
10_C11,2,Mta1.1,6.299580028
10_D02,2,Mll2.2,2.354145343
10_D03,2,Myst4.2,12.5
10_D04,2,Mta3.3,7.039934129
10_D05,2,Morf4l1.1,0
10_D06,2,Mll5.2,6.947524021
10_D07,2,Myst4.3,6.305770375
10_D08,2,Myst1.2,5.622042861
10_D09,2,Msl3.2,7.820250948
10_D10,2,Mll1.3,5.207064555
10_D11,2,Nap1l1.2,6.740649404
10_E02,2,Mta1.2,6.331309627
10_E03,2,Mta2.2,5.488194001
10_E04,2,Mll1.4,4.031209363
10_E05,2,Myst2.3,4.674922601
10_E06,2,Mtf2.3,8.688456765
10_E07,2,Morf4l1.2,7.500566508
10_E08,2,Mll2.3,6.041881222
10_E09,2,Myst3.3,5.585012372
10_E10,2,Myst1.3,5.196581197
10_E11,2,Msl3.3,5.958923922
10_F02,2,Mll3.3,5.660377358
10_F03,2,Nap1l1.3,4.054691183
10_F04,2,Mtf2.4,7.590132827
10_F05,2,Morf4l1.3,6.34746922
10_F06,2,Mll5.3,5.555555556
10_F07,2,Myst2.4,6.200787402
10_F08,2,Mta2.3,4.835820896
10_F09,2,Mta1.3,3.527040645
10_F10,2,Mll5.4,5.014084507
10_F11,2,Myst3.4,5.117859418
10_G02,2,Myst1.4,5.94488189
10_G03,2,Mta1.4,6.257521059
10_G04,2,Mll2.4,2.548186867
10_G05,2,Nap1l1.4,5.514316013
10_G06,2,Myst4.4,4.048086359
10_G07,2,Morf4l1.4,6.720827179
10_G08,2,Mll3.4,4.569383028
10_G09,2,Mta3.4,5.91775326
10_G10,2,Msl3.4,4.662298387
10_G11,2,Mta2.4,5.941520468
11_B02,2,Nap1l2.1,4.349577124
11_B03,2,Padi1.1,4.951644101
11_B04,2,Padi4.1,2.396166134
11_B05,2,Orc1.1,4.011461318
11_B06,2,Ncoa1.1,4.291461779
11_B07,2,Pcgf1.1,3.939617084
11_B08,2,Parp1.1,5.099150142
11_B09,2,Ncor2.1,5.384087791
11_B10,2,Nap1l3.1,1.315789474
11_B11,2,Paxip1.1,5.553398058
11_C02,2,Parp1.2,4.14507772
11_C03,2,Ncoa3.1,7.224334601
11_C04,2,Nap1l2.2,15.71428571
11_C05,2,Paxip1.2,5.879712747
11_C06,2,Padi6.1,7.250608273
11_C07,2,Padi4.2,7.407407407
11_C08,2,Ncoa1.2,4.350161117
11_C09,2,Pbrm1.1,5.843621399
11_C10,2,Padi1.2,5.005213764
11_C11,2,Nsd1.1,7.982336957
11_D02,2,Nap1l3.2,3.784477229
11_D03,2,Pbrm1.2,5.476951164
11_D04,2,Padi1.3,5.389797883
11_D05,2,Ncor1.1,5.252317199
11_D06,2,Ncoa3.2,6.000789578
11_D07,2,Pbrm1.3,4.671814672
11_D08,2,Padi6.2,5.863013699
11_D09,2,Ncor2.2,6.236080178
11_D10,2,Nap1l2.3,7.046979866
11_D11,2,Pcgf1.2,5.937399161
11_E02,2,Nsd1.2,7.532467532
11_E03,2,Orc1.2,4.997369805
11_E04,2,Nap1l2.4,4.299847793
11_E05,2,Parp1.3,4.571428571
11_E06,2,Padi4.3,5.229540918
11_E07,2,Ncor1.2,11.53846154
11_E08,2,Nap1l3.3,4.644450276
11_E09,2,Paxip1.3,4.320712695
11_E10,2,Padi6.3,6.018518519
11_E11,2,Ncor2.3,3.708481135
11_F02,2,Ncoa1.3,5.150631681
11_F03,2,Pcgf1.3,4.496469714
11_F04,2,Padi4.4,7.622377622
11_F05,2,Ncor1.3,3.998073218
11_F06,2,Ncoa3.3,5.90809628
11_F07,2,Parp1.4,4.916452442
11_F08,2,Orc1.3,6.052428682
11_F09,2,Nsd1.3,5.794525418
11_F10,2,Ncoa3.4,5.088932806
11_F11,2,Paxip1.4,5.18902891
11_G02,2,Padi6.4,4.892141757
11_G03,2,Nsd1.4,6.363636364
11_G04,2,Nap1l3.4,8.552935737
11_G05,2,Pcgf1.4,3.967354341
11_G06,2,Pbrm1.4,3.788819876
11_G07,2,Ncor1.4,7.088331516
11_G08,2,Ncoa1.4,5.555555556
11_G09,2,Padi1.4,4.463894967
11_G10,2,Ncor2.4,7.660455487
11_G11,2,Orc1.4,3.803131991
12_B02,2,Pcgf2.1,13.33333333
12_B03,2,Phf20.1,8.913934426
12_B04,2,Phf20l1.1,7.089405278
12_B05,2,Phf2.1,4.608294931
12_B06,2,Pcgf6.1,8.148734177
12_B07,2,Prdm1.1,3.899721448
12_B08,2,Phip.1,6.71920365
12_B09,2,Phf1.1,7.649513213
12_B10,2,Pcgf5.1,8.758568165
12_B11,2,Polr2b.1,6.06557377
12_C02,2,Phip.2,6.533575318
12_C03,2,Pcmt1.1,5.977264393
12_C04,2,Pcgf2.2,9.354604786
12_C05,2,Polr2b.2,6.310679612
12_C06,2,Phf8.1,7.403891789
12_C07,2,Phf20l1.2,4.994954591
12_C08,2,Pcgf6.2,2.975557917
12_C09,2,Ppargc1a.1,6.150857883
12_C10,2,Phf20.2,6.179066835
12_C11,2,Phf19.1,6.262042389
12_D02,2,Pcgf5.2,6.867998052
12_D03,2,Ppargc1a.2,5.602455871
12_D04,2,Phf20.3,5.277587389
12_D05,2,Phc1.1,6.594594595
12_D06,2,Pcmt1.2,10.28806584
12_D07,2,Ppargc1a.3,6.66013712
12_D08,2,Phf8.2,5.995934959
12_D09,2,Phf1.2,6.219312602
12_D10,2,Pcgf2.3,4.69924812
12_D11,2,Prdm1.2,4.946793213
12_E02,2,Phf19.2,8.252818035
12_E03,2,Phf2.2,6.219312602
12_E04,2,Pcgf2.4,7.289002558
12_E05,2,Phip.3,6.171773845
12_E06,2,Phf20l1.3,7.778510218
12_E07,2,Phc1.2,6.380426961
12_E08,2,Pcgf5.3,6.078071784
12_E09,2,Polr2b.3,6.019614474
12_E10,2,Phf8.3,5.971173644
12_E11,2,Phf1.3,4.881940013
12_F02,2,Pcgf6.3,5.018359853
12_F03,2,Prdm1.3,2.369020501
12_F04,2,Phf20l1.4,6.470940683
12_F05,2,Phc1.3,2.954898911
12_F06,2,Pcmt1.3,2.865583456
12_F07,2,Phip.4,4.55026455
12_F08,2,Phf2.3,4.434180139
12_F09,2,Phf19.3,4.868154158
12_F10,2,Pcmt1.4,3.734756098
12_F11,2,Polr2b.4,8.491947291
12_G02,2,Phf8.4,0
12_G03,2,Phf19.4,7.036613272
12_G04,2,Pcgf5.4,3.507109005
12_G05,2,Prdm1.4,3.703703704
12_G06,2,Ppargc1a.4,4.086845466
12_G07,2,Phc1.4,4.486036839
12_G08,2,Pcgf6.4,3.808982376
12_G09,2,Phf20.4,2.808080808
12_G10,2,Phf1.4,2.178423237
12_G11,2,Phf2.4,5.894448252
13_B02,2,Prdm10.1,7.261029412
13_B03,2,Prdm5.1,5.545371219
13_B04,2,Prdm6.1,7.172834796
13_B05,2,Prdm4.1,5.19650655
13_B06,2,Prdm12.1,6.946182728
13_B07,2,Prkcd.1,6.849315068
13_B08,2,Prdm9.1,6.017770598
13_B09,2,Prdm15.1,6.749098403
13_B10,2,Prdm11.1,25
13_B11,2,Prkaa1.1,7.15835141
13_C02,2,Prdm9.2,5.465765501
13_C03,2,Prdm13.1,4.160583942
13_C04,2,Prdm10.2,3.673938002
