Position,Pool,shRNA,Percentage
12_C08,2,Pcgf6.2,59.9726776
12_C09,2,Ppargc1a.1,63.27272727
12_C10,2,Phf20.2,56.10417797
12_C11,2,Phf19.1,57.25490196
12_D02,2,Pcgf5.2,69.15422886
12_D03,2,Ppargc1a.2,63.52201258
12_D04,2,Phf20.3,65.44554455
12_D05,2,Phc1.1,68.4375
12_D06,2,Pcmt1.2,56.25
12_D07,2,Ppargc1a.3,64.53651685
12_D08,2,Phf8.2,56.37671681
12_D09,2,Phf1.2,54.07066052
12_D10,2,Pcgf2.3,57.20680394
12_D11,2,Prdm1.2,56.18148599
12_E02,2,Phf19.2,71.33479212
12_E03,2,Phf2.2,65.41019956
12_E04,2,Pcgf2.4,68.23802164
12_E05,2,Phip.3,58.16831683
12_E06,2,Phf20l1.3,64.97270055
12_E07,2,Phc1.2,59.14943426
12_E08,2,Pcgf5.3,59.40017905
12_E09,2,Polr2b.3,59.00587921
12_E10,2,Phf8.3,56.92307692
12_E11,2,Phf1.3,60.07751938
12_F02,2,Pcgf6.3,60.45272969
12_F03,2,Prdm1.3,64.34874691
12_F04,2,Phf20l1.4,67.64478764
12_F05,2,Phc1.3,64.68699839
12_F06,2,Pcmt1.3,62.8063431
12_F07,2,Phip.4,55.97897503
12_F08,2,Phf2.3,56.33373934
12_F09,2,Phf19.3,55.97043952
12_F10,2,Pcmt1.4,53.64450128
12_F11,2,Polr2b.4,44.58015267
12_G02,2,Phf8.4,46.15384615
12_G03,2,Phf19.4,67.20977597
12_G04,2,Pcgf5.4,60.32338308
12_G05,2,Prdm1.4,62.28482003
12_G06,2,Ppargc1a.4,64.97461929
12_G07,2,Phc1.4,59.56542277
12_G08,2,Pcgf6.4,62.29385307
12_G09,2,Phf20.4,49.30379747
12_G10,2,Phf1.4,53.72907154
12_G11,2,Phf2.4,58.38335334
11_B02,2,Nap1l2.1,68.18181818
11_B03,2,Padi1.1,75.11811024
11_B04,2,Padi4.1,60.70460705
11_B05,2,Orc1.1,80.25276461
11_B06,2,Ncoa1.1,80.35555556
11_B07,2,Pcgf1.1,72.25031606
11_B08,2,Parp1.1,72.84946237
11_B09,2,Ncor2.1,72.99578059
11_B10,2,Nap1l3.1,70.0
11_B11,2,Paxip1.1,69.99422966
11_C02,2,Parp1.2,72.28070175
11_C03,2,Ncoa3.1,72.67605634
11_C04,2,Nap1l2.2,65.73426573
11_C05,2,Paxip1.2,69.27129061
11_C06,2,Padi6.1,76.84729064
11_C07,2,Padi4.2,71.70311465
11_C08,2,Ncoa1.2,74.14675768
11_C09,2,Pbrm1.1,63.8250556
11_C10,2,Padi1.2,64.6978022
11_C11,2,Nsd1.1,77.24137931
11_D02,2,Nap1l3.2,64.75995914
11_D03,2,Pbrm1.2,70.63492063
11_D04,2,Padi1.3,68.89714994
11_D05,2,Ncor1.1,60.26785714
11_D06,2,Ncoa3.2,75.40856031
11_D07,2,Pbrm1.3,62.80193237
11_D08,2,Padi6.2,69.56521739
11_D09,2,Ncor2.2,73.08900524
11_D10,2,Nap1l2.3,71.72413793
11_D11,2,Pcgf1.2,71.17962466
11_E02,2,Nsd1.2,69.57928803
11_E03,2,Orc1.2,71.94719472
11_E04,2,Nap1l2.4,71.18512781
11_E05,2,Parp1.3,69.26328502
11_E06,2,Padi4.3,70.3030303
11_E07,2,Ncor1.2,80.0
11_E08,2,Nap1l3.3,66.1682243
11_E09,2,Paxip1.3,69.16996047
11_E10,2,Padi6.3,71.24842371
11_E11,2,Ncor2.3,61.73245614
11_F02,2,Ncoa1.3,67.80258519
11_F03,2,Pcgf1.3,71.06084243
11_F04,2,Padi4.4,71.64502165
11_F05,2,Ncor1.3,61.4213198
11_F06,2,Ncoa3.3,71.0994075
11_F07,2,Parp1.4,66.31832797
11_F08,2,Orc1.3,71.22362869
11_F09,2,Nsd1.3,64.06966086
11_F10,2,Ncoa3.4,66.25615764
11_F11,2,Paxip1.4,73.81404175
11_G02,2,Padi6.4,70.86811352
11_G03,2,Nsd1.4,64.17445483
11_G04,2,Nap1l3.4,78.69535045
11_G05,2,Pcgf1.4,69.88144825
11_G06,2,Pbrm1.4,66.73631425
11_G07,2,Ncor1.4,60.47183438
11_G08,2,Ncoa1.4,69.32330827
11_G09,2,Padi1.4,67.4676525
11_G10,2,Ncor2.4,71.42857143
11_G11,2,Orc1.4,65.29318542
9_B02,2,Kdm5b.1,66.10915493
9_B03,2,L3mbtl4.1,73.13633311
9_B04,2,Mbd1.1,72.6054923
9_B05,2,L3mbtl3.1,63.63636364
9_B06,2,Kdm5d.1,69.69130028
9_B07,2,Men1.1,70.64920895
9_B08,2,Mbd3.1,68.38868389
9_B09,2,L3mbtl1.1,73.83891828
9_B10,2,Kdm5c.1,73.5326087
9_B11,2,Mbd4.1,72.08121827
9_C02,2,Mbd3.2,68.35066865
9_C03,2,Kdm6a.1,65.38187009
9_C04,2,Kdm5b.2,65.17295597
9_C05,2,Mbd4.2,65.06696429
9_C06,2,Mbd2.1,58.62068966
9_C07,2,Mbd1.2,70.78005115
9_C08,2,Kdm5d.2,66.72710789
9_C09,2,Mecom.1,61.71586716
9_C10,2,L3mbtl4.2,67.39278421
9_C11,2,L3mbtl2.1,66.09090909
9_D02,2,Kdm5c.2,70.86409032
9_D03,2,Mecom.2,69.53055802
9_D04,2,L3mbtl4.3,74.00593472
9_D05,2,Kdm6b.1,68.99488927
9_D06,2,Kdm6a.2,60.3085554
9_D07,2,Mecom.3,71.51702786
9_D08,2,Mbd2.2,63.66492147
9_D09,2,L3mbtl1.2,68.71823828
9_D10,2,Kdm5b.3,68.98734177
9_D11,2,Men1.2,73.17073171
9_E02,2,L3mbtl2.2,75.0
9_E03,2,L3mbtl3.2,69.50220542
9_E04,2,Kdm5b.4,77.03252033
9_E05,2,Mbd3.3,73.54596623
9_E06,2,Mbd1.3,71.00591716
9_E07,2,Kdm6b.2,70.54758107
9_E08,2,Kdm5c.3,72.39036442
9_E09,2,Mbd4.3,71.875
9_E10,2,Mbd2.3,53.09470544
9_E11,2,L3mbtl1.3,61.29898014
9_F02,2,Kdm5d.3,70.61488673
9_F03,2,Men1.3,65.17928287
9_F04,2,Mbd1.4,69.14549654
9_F05,2,Kdm6b.3,70.76796036
9_F06,2,Kdm6a.3,56.98988697
9_F07,2,Mbd3.4,68.08675445
9_F08,2,L3mbtl3.3,72.04797048
9_F09,2,L3mbtl2.3,62.91364003
9_F10,2,Kdm6a.4,66.00173461
9_F11,2,Mbd4.4,68.36027714
9_G02,2,Mbd2.4,63.17501627
9_G03,2,L3mbtl2.4,65.1547492
9_G04,2,Kdm5c.4,65.57251908
9_G05,2,Men1.4,65.34229829
9_G06,2,Mecom.4,69.39281289
9_G07,2,Kdm6b.4,66.61417323
9_G08,2,Kdm5d.4,68.08329792
9_G09,2,L3mbtl4.4,71.34399053
9_G10,2,L3mbtl1.4,70.98765432
9_G11,2,L3mbtl3.4,66.81081081
14_B09,2,Prmt7.1,72.05346294
14_B10,2,Prmt2.1,74.78031634
14_B11,2,Rnf20.1,76.32653061
14_C02,2,Ring1.2,0.0
14_C03,2,Prmt5.1,66.75020886
14_C04,2,Prmt1.2,74.63680387
14_C05,2,Rnf20.2,65.24137931
14_C06,2,Rbbp7.1,70.59294872
14_C07,2,Rbbp5.2,71.06724244
14_C08,2,Prmt3.2,68.30044558
14_C09,2,Rnf217.1,71.12068966
14_C10,2,Rbbp4.2,79.57839262
14_C11,2,Prmt8.1,75.22123894
14_D02,2,Prmt2.2,69.35361217
14_D03,2,Rnf217.2,74.12518482
14_D04,2,Rbbp4.3,62.58000985
14_D05,2,Prmt6.1,70.10380623
14_D06,2,Prmt5.2,70.99811676
14_D07,2,Rnf217.3,78.20965842
14_D08,2,Rbbp7.2,82.42677824
14_D09,2,Prmt7.2,81.64414414
14_D10,2,Prmt1.3,78.04878049
14_D11,2,Rnf40.2,52.81837161
14_E02,2,Prmt8.2,69.13417052
14_E03,2,Psip1.2,72.45508982
14_E04,2,Prmt1.4,64.38554217
14_E05,2,Ring1.3,72.06240858
14_E06,2,Rbbp5.3,73.97260274
14_E07,2,Prmt6.2,70.80521817
14_E08,2,Prmt2.3,73.85348422
14_E09,2,Rnf20.3,75.97725657
14_E10,2,Rbbp7.3,78.22311289
14_E11,2,Prmt7.3,73.19502075
14_F02,2,Prmt3.3,75.58221595
14_F03,2,Rnf40.3,64.79007634
14_F04,2,Rbbp5.4,74.25320057
14_F05,2,Prmt6.3,69.39811458
14_F06,2,Prmt5.3,70.05263158
14_F07,2,Ring1.4,69.00726392
14_F08,2,Psip1.3,77.89072427
14_F09,2,Prmt8.3,80.76923077
14_F10,2,Prmt5.4,74.81751825
14_F11,2,Rnf20.4,75.13227513
14_G02,2,Rbbp7.4,74.08312958
14_G03,2,Prmt8.4,73.42715232
14_G04,2,Prmt2.4,68.83171658
14_G05,2,Rnf40.4,73.63145721
14_G06,2,Rnf217.4,76.3117284
14_G07,2,Prmt6.4,73.41085271
14_G08,2,Prmt3.4,70.0628053
14_G09,2,Rbbp4.4,22.22222222
14_G10,2,Prmt7.4,69.611891
14_G11,2,Psip1.4,75.0
14_B02,2,Prmt1.1,
14_B03,2,Rbbp4.1,
14_B04,2,Rbbp5.1,
14_B05,2,Psip1.1,
14_B06,2,Prmt3.1,
14_B07,2,Rnf40.1,
14_B08,2,Ring1.1,
8_B02,2,Jmjd5.1,60.98113208
8_B03,2,Kdm2b.1,51.69491525
8_B04,2,Kdm3a.1,61.92703461
8_B05,2,Kdm2a.1,63.15789474
8_B06,2,Kat2a.1,68.46321923
8_B07,2,Kdm5a.1,64.35424354
8_B08,2,Kdm4a.1,70.6185567
8_B09,2,Kdm1a.1,65.80572712
8_B10,2,Jmjd6.1,60.31662269
8_B11,2,Kdm4c.1,70.79889807
8_C02,2,Kdm4a.2,53.80333952
8_C03,2,Kat2b.1,59.64228388
8_C04,2,Jmjd5.2,62.43767313
8_C05,2,Kdm4c.2,59.89259469
8_C06,2,Kdm3b.1,43.18181818
8_C07,2,Kdm3a.2,61.54290667
8_C08,2,Kat2a.2,72.53623188
8_C09,2,Kdm4d.1,57.0295602
8_C10,2,Kdm2b.2,58.50358918
8_C11,2,Kdm1b.1,66.86328938
8_D02,2,Jmjd6.2,60.48932847
8_D03,2,Kdm4d.2,65.77120435
8_D04,2,Kdm2b.3,62.32186966
8_D05,2,Kat5.1,72.22222222
8_D06,2,Kat2b.2,67.38216752
8_D07,2,Kdm4d.3,61.13368984
8_D08,2,Kdm3b.2,62.4004899
8_D09,2,Kdm1a.2,68.43650599
8_D10,2,Jmjd5.3,70.51689287
8_D11,2,Kdm5a.2,72.77701778
8_E02,2,Kdm1b.2,69.22837586
8_E03,2,Kdm2a.2,60.68358146
8_E04,2,Jmjd5.4,65.69444444
8_E05,2,Kdm4a.3,67.91636626
8_E06,2,Kdm3a.3,72.66686802
8_E07,2,Kat5.2,66.86018384
8_E08,2,Jmjd6.3,59.67235971
8_E09,2,Kdm4c.3,67.0923913
8_E10,2,Kdm3b.3,59.57960028
8_E11,2,Kdm1a.3,78.80267215
8_F02,2,Kat2a.3,61.41439206
8_F03,2,Kdm5a.3,56.94624773
8_F04,2,Kdm3a.4,62.6984127
8_F05,2,Kat5.3,65.69476082
8_F06,2,Kat2b.3,63.94106814
8_F07,2,Kdm4a.4,67.15955983
8_F08,2,Kdm2a.3,60.94733355
8_F09,2,Kdm1b.3,63.55404641
8_F10,2,Kat2b.4,74.47456595
8_F11,2,Kdm4c.4,66.63533835
8_G02,2,Kdm3b.4,67.89554531
8_G03,2,Kdm1b.4,70.45454545
8_G04,2,Jmjd6.4,64.92307692
8_G05,2,Kdm5a.4,63.44397416
8_G06,2,Kdm4d.4,67.70833333
8_G07,2,Kat5.4,69.91552956
8_G08,2,Kat2a.4,58.06451613
8_G09,2,Kdm2b.4,67.37739872
8_G10,2,Kdm1a.4,65.21614658
8_G11,2,Kdm2a.4,66.69238683
10_B02,2,Mll1.1,69.20270974
10_B03,2,Mta3.1,65.27001862
10_B04,2,Mtf2.1,65.67411084
10_B05,2,Mta2.1,71.93426043
10_B06,2,Mll3.1,50.0
10_B07,2,Nap1l1.1,70.06026007
10_B08,2,Myst2.1,62.84046693
10_B09,2,Msl3.1,76.09108159
10_B10,2,Mll2.1,49.72513743
10_B11,2,Myst3.1,67.54617414
10_C02,2,Myst2.2,63.01369863
10_C03,2,Mll5.1,73.43220339
10_C04,2,Mll1.2,69.76341604
10_C05,2,Myst3.2,63.29463792
10_C06,2,Myst1.1,70.04655975
10_C07,2,Mtf2.2,63.83886256
10_C08,2,Mll3.2,79.72881356
10_C09,2,Myst4.1,69.75308642
10_C10,2,Mta3.2,70.11007621
10_C11,2,Mta1.1,28.81906826
10_D02,2,Mll2.2,45.83333333
10_D03,2,Myst4.2,73.37909992
10_D04,2,Mta3.3,85.71428571
10_D05,2,Morf4l1.1,73.43684431
10_D06,2,Mll5.2,71.04018913
10_D07,2,Myst4.3,71.24183007
10_D08,2,Myst1.2,70.93443469
10_D09,2,Msl3.2,70.05882353
10_D10,2,Mll1.3,63.97163121
10_D11,2,Nap1l1.2,54.29769392
10_E02,2,Mta1.2,68.01444043
10_E03,2,Mta2.2,66.80223691
10_E04,2,Mll1.4,72.494013
10_E05,2,Myst2.3,75.50578035
10_E06,2,Mtf2.3,78.47503374
10_E07,2,Morf4l1.2,66.90105475
10_E08,2,Mll2.3,63.23278315
10_E09,2,Myst3.3,63.59832636
10_E10,2,Myst1.3,71.77419355
10_E11,2,Msl3.3,74.84018265
10_F02,2,Mll3.3,66.27740705
10_F03,2,Nap1l1.3,74.94181536
10_F04,2,Mtf2.4,70.24561404
10_F05,2,Morf4l1.3,66.66666667
10_F06,2,Mll5.3,66.90879742
10_F07,2,Myst2.4,67.05246914
10_F08,2,Mta2.3,57.68025078
10_F09,2,Mta1.3,65.12226512
10_F10,2,Mll5.4,72.3313687
10_F11,2,Myst3.4,59.90566038
10_G02,2,Myst1.4,61.89320388
10_G03,2,Mta1.4,40.66797642
10_G04,2,Mll2.4,68.88959796
10_G05,2,Nap1l1.4,65.56377884
10_G06,2,Myst4.4,66.87898089
10_G07,2,Morf4l1.4,63.21393998
10_G08,2,Mll3.4,58.41654779
10_G09,2,Mta3.4,65.29899607
10_G10,2,Msl3.4,66.82080925
10_G11,2,Mta2.4,61.28170895
13_B02,2,Prdm10.1,75.39556962
13_B03,2,Prdm5.1,73.9973262
13_B04,2,Prdm6.1,77.51724138
13_B05,2,Prdm4.1,81.28238342
13_B06,2,Prdm12.1,76.17554859
13_B07,2,Prkcd.1,82.7618165
13_B08,2,Prdm9.1,74.93811881
13_B09,2,Prdm15.1,81.34529148
13_B10,2,Prdm11.1,87.5
13_B11,2,Prkaa1.1,81.31416838
13_C02,2,Prdm9.2,68.77348821
13_C03,2,Prdm13.1,71.80692012
13_C04,2,Prdm10.2,64.89778164
13_C05,2,Prkaa1.2,70.73863636
13_C06,2,Prdm8.1,72.9303042
13_C07,2,Prdm6.2,65.87810746
13_C08,2,Prdm12.2,71.05555556
13_C09,2,Prkaa2.1,71.87376726
13_C10,2,Prdm5.2,72.09677419
13_C11,2,Prdm2.1,77.13080169
13_D02,2,Prdm11.2,79.70479705
13_D03,2,Prkaa2.2,71.57016171
13_D04,2,Prdm5.3,73.1629393
13_D05,2,Prdm14.1,71.63865546
13_D06,2,Prdm13.2,75.85812357
13_D07,2,Prkaa2.3,73.10469314
13_D08,2,Prdm8.2,75.98152425
13_D09,2,Prdm15.2,77.60786455
13_D10,2,Prdm10.3,76.24200689
13_D11,2,Prkcd.2,79.53216374
13_E02,2,Prdm2.2,68.89495225
13_E03,2,Prdm4.2,70.68771139
13_E04,2,Prdm10.4,71.31398014
13_E05,2,Prdm9.3,65.07246377
13_E06,2,Prdm6.3,71.06176266
13_E07,2,Prdm14.2,65.6206089
13_E08,2,Prdm11.3,71.58203125
13_E09,2,Prkaa1.3,67.73318872
13_E10,2,Prdm8.3,76.82468021
13_E11,2,Prdm15.3,73.19644839
13_F02,2,Prdm12.3,74.19678715
13_F03,2,Prkcd.3,82.65407555
13_F04,2,Prdm6.4,73.49848095
13_F05,2,Prdm14.3,69.05149051
13_F06,2,Prdm13.3,67.74193548
13_F07,2,Prdm9.4,64.44855206
13_F08,2,Prdm4.3,80.23302531
13_F09,2,Prdm2.3,72.79555846
13_F10,2,Prdm13.4,68.23863636
13_F11,2,Prkaa1.4,74.25124792
13_G02,2,Prdm8.4,75.0499002
13_G03,2,Prdm2.4,70.57182706
13_G04,2,Prdm11.4,73.1884058
13_G05,2,Prkcd.4,73.43829355
13_G06,2,Prkaa2.4,73.70441459
13_G07,2,Prdm14.4,90.12016021
13_G08,2,Prdm12.4,70.08997828
13_G09,2,Prdm5.4,81.70103093
13_G10,2,Prdm15.4,76.62337662
13_G11,2,Prdm4.4,81.53390388
control3_B02,3,Bptf.1,48.27586207
control3_B03,3,Bptf.2,61.64021164
control3_B04,3,Bptf.3,64.0600316
control3_B05,3,Bptf.4,64.04494382
control3_B06,3,Whsc1.1,55.39215686
control3_B07,3,Whsc1.2,57.43534483
control3_B08,3,Whsc1.3,56.4697083
control3_B09,3,Whsc1.4,54.6852123
control3_B10,3,Cd4.1,55.94059406
control3_B11,3,Cd4.1,94.64544139
control3_C02,3,Mll2.1,34.13547237
control3_C03,3,Mll2.2,25.20775623
control3_C04,3,Mll2.3,56.30472855
control3_C05,3,Mll2.4,36.72354949
control3_C06,3,Brd8.1,54.66666667
control3_C07,3,Brd8.2,50.54021609
control3_C08,3,Brd8.3,55.1694179
control3_C09,3,Brd8.4,55.18316446
control3_C10,3,Cd4.2,56.96887686
control3_C11,3,Cd4.2,97.72520473
control3_D02,3,Ncor1.1,46.191052
control3_D03,3,Ncor1.2,25.0
control3_D04,3,Ncor1.3,45.78754579
control3_D05,3,Ncor1.4,53.08988764
control3_D06,3,Cxxcl.1,60.43115438
control3_D07,3,Cxxcl.2,60.96059113
control3_D08,3,Cxxcl.3,57.8685259
control3_D09,3,Cxxcl.4,67.80155642
control3_D10,3,Cd4.3,57.61278195
control3_D11,3,Cd4.3,95.35175879
control3_E02,3,Smarca4.1,69.17591125
control3_E03,3,Smarca4.2,54.34944238
control3_E04,3,Smarca4.3,60.55240793
control3_E05,3,Smarca4.4,51.86125212
control3_E06,3,Klf2.1,54.06471981
control3_E07,3,Klf2.2,57.96721311
control3_E08,3,Klf2.3,59.46969697
control3_E09,3,Klf2.4,57.74826059
control3_E10,3,Cd4.4,57.61947701
control3_E11,3,Cd4.4,95.51820728
control3_F02,3,Runx3.1,53.57372827
control3_F03,3,Runx3.2,89.68253968
control3_F04,3,Runx3.3,93.60119048
control3_F05,3,Empty,84.21052632
control3_F06,3,Sp140.1,54.54545455
control3_F07,3,Sp140.2,42.33425414
control3_F08,3,Sp140.3,50.68618481
control3_F09,3,Sp140.4,59.02578797
control3_F10,3,Empty,24.13793103
control3_F11,3,Empty,29.41176471
control3_G02,3,Smarce1.1,55.17241379
control3_G03,3,Smarce1.2,50.50200803
control3_G04,3,Smarce1.3,50.08726003
control3_G05,3,Smarce1.4,62.17105263
control3_G06,3,Wdr82.1,47.05882353
control3_G07,3,Wdr82.2,42.13075061
control3_G08,3,Wdr82.3,41.11948332
control3_G09,3,Wdr82.4,38.06146572
control3_G10,3,Empty,50.0
control3_G11,3,Empty,33.33333333
21_B02,3,Satb1.3,61.58685774
21_B06,3,Setd7.2,64.59405941
21_B09,3,Smarcd2.3,60.60365369
21_B10,3,Setd3.1,54.00645001
21_C03,3,Smarca2.3,56.20578778
21_C04,3,Scmh1.1,59.7873671
21_C08,3,Sirt2,58.33333333
21_C11,3,Ube2a.1,49.53398058
21_D02,3,Setd3.2,60.51792829
21_D05,3,Smarcc1.2,60.74807481
21_D06,3,Smarcb1.1,55.55555556
21_D09,3,Smyd1.1,56.27517319
21_D10,3,Scmh1.2,54.58155162
21_E02,3,Ube2a.2,43.33333333
21_E04,3,Scmh1.3,57.62677891
21_E07,3,Smarcc1.3,52.38095238
21_E08,3,Setd3.3,55.8915537
21_E11,3,Smyd1.2,57.26059655
21_F02,3,Smarca2.1,48.27660491
21_F05,3,Smarcd2.1,68.08510638
21_F06,3,Smarcb1.2,49.71498371
21_F10,3,Smarcc1.1,51.95652174
21_G04,3,Setd7.1,51.1954993
21_G07,3,Smarcd2.2,57.09815078
21_G08,3,Smarca2.2,52.7442371
21_G10,3,Smyd1.3,57.88565796
17_B02,3,Smyd4.1,53.74669409
17_B03,3,Suv39h2.1,59.82425308
17_B04,3,Suv420h1.1,49.03581267
17_B05,3,Suv39h1.1,59.23149016
17_B06,3,Sp100.1,55.07246377
17_B07,3,Tcea1.1,57.34109221
17_B08,3,Suz12.1,55.21594684
17_B09,3,Ssrp1.1,59.6001666
17_B10,3,Smyd5.1,58.80121396
17_B11,3,Taf1.1,57.28463676
17_C02,3,Suz12.2,57.82962177
17_C03,3,Sp110.1,49.93702771
17_C04,3,Smyd4.2,57.0561857
17_C05,3,Taf1.2,52.92665726
17_C06,3,Suv420h2.1,55.97771023
17_C07,3,Suv420h1.2,60.76175869
17_C08,3,Sp100.2,54.88967584
17_C09,3,Taf3.1,52.51677852
17_C10,3,Suv39h2.2,58.3143508
17_C11,3,Supt16h.1,46.32784959
17_D02,3,Smyd5.2,50.64516129
17_D03,3,Taf3.2,58.05675806
17_D04,3,Suv39h2.3,54.25971878
17_D05,3,Sp140.1,57.42971888
17_D06,3,Sp110.2,54.62925852
17_D07,3,Taf3.3,50.89072055
17_D08,3,Suv420h2.2,58.10386894
17_D09,3,Ssrp1.2,46.02851324
17_D10,3,Smyd4.3,46.66479821
17_D11,3,Tcea1.2,56.44827586
17_E02,3,Supt16h.2,46.6442953
17_E03,3,Suv39h1.2,57.65153574
17_E04,3,Smyd4.4,53.68629391
17_E05,3,Suz12.3,54.05714286
17_E06,3,Suv420h1.3,55.197055
17_E07,3,Sp140.2,47.09330728
17_E08,3,Smyd5.3,50.7711849
17_E09,3,Taf1.3,46.09464082
17_E10,3,Suv420h2.3,55.4025974
17_E11,3,Ssrp1.3,50.3875969
17_F02,3,Sp100.3,55.19013361
17_F03,3,Tcea1.3,60.49609554
17_F04,3,Suv420h1.4,53.84811417
17_F05,3,Sp140.3,54.78880157
17_F06,3,Sp110.3,54.69879518
17_F07,3,Suz12.4,54.20098847
17_F08,3,Suv39h1.3,57.49287749
17_F09,3,Supt16h.3,52.31822972
17_F10,3,Sp110.4,56.66666667
17_F11,3,Taf1.4,52.40847784
17_G02,3,Suv420h2.4,52.83076923
17_G03,3,Supt16h.4,51.20788303
17_G04,3,Smyd5.4,48.68907267
17_G05,3,Tcea1.4,50.06321113
17_G06,3,Taf3.4,47.13771672
17_G07,3,Sp140.4,58.75706215
17_G08,3,Sp100.4,58.06932538
17_G09,3,Suv39h2.4,49.21724212
17_G10,3,Ssrp1.4,45.24704619
17_G11,3,Suv39h1.4,46.11386723
19_B02,3,Wbp7.1,52.18278254
19_B03,3,Arid1b.1,51.11598975
19_B04,3,Brd7.2,59.9755202
19_B05,3,Actb,60.61442872
19_B06,3,Wdr82.1,40.08810573
19_B07,3,Eaf1.1,58.1496326
19_B08,3,Cecr2.1,53.39578454
19_B09,3,Zmynd11.1,57.81893004
19_B10,3,Wdr5.1,56.08142494
19_B11,3,Chd7.2,53.16901408
19_C02,3,Cecr2.2,52.43314336
19_C03,3,Whsc1.1,49.12408759
19_C04,3,Wbp7.2,47.87631668
19_C05,3,Chd7.3,49.42965779
19_C06,3,Brdt.3,51.36411333
19_C07,3,Brd7.3,55.55183946
19_C08,3,Wdr82.2,38.81491345
19_C09,3,Clock.3,53.75544732
19_C10,3,Arid1b.2,53.51591414
19_C11,3,Zmynd8.1,63.18544367
19_D02,3,Wdr5.2,53.46358792
19_D03,3,Dpy30.1,55.0247117
19_D04,3,Arid1b.3,54.37629221
19_D05,3,Whsc1l1.1,48.97959184
19_D06,3,Whsc1.2,53.84615385
19_D07,3,Dpy30.2,76.08695652
19_D08,3,Cbx2.1,48.00728763
19_D09,3,Zmynd11.2,48.80755608
19_D10,3,Wbp7.3,52.86773313
19_D11,3,Eaf1.2,53.23076923
19_E02,3,Zmynd8.2,48.95561358
19_E03,3,Actl6a,59.74625144
19_E04,3,Wbp7.4,55.48199153
19_E05,3,Cecr2.3,55.57081208
19_E06,3,Brdt.1,51.85104053
19_E07,3,Whsc1l1.2,53.50544766
19_E08,3,Wdr5.3,55.99385246
19_E09,3,Clock.1,59.67141292
19_E10,3,Cbx2.2,51.97476687
