shRNA,count,adjPctg,nbPctg
Brd2.1,401,0.006899975308068411,48.86405926461212
Brd2.2,47055,0.8096716661375538,66.64073720762002
Brd2.3,1620,0.027875211967757673,53.51584086287732
Brd2.4,281,0.004835144791938213,47.745838264558195
Brd3.1,2087,0.03591084405969769,54.40589985498302
Brd3.2,18875,0.3247806332663124,62.79440421958734
Brd3.3,2324,0.039988884329054834,54.78834587353769
Brd3.4,786,0.013524639880652797,51.05358681715173
Brd4.1,3440,0.059191808129065666,56.20568675965343
Brd4.2,42301,0.7278699638568624,66.18055644794343
Brd4.3,2660,0.04577040977421939,55.272325203799134
Brd4.4,10335,0.1778335282017133,60.37966673489916
Brd7.1,11766,0.20245663210656592,60.89163529590428
Brd7.2,0,0.0,26.55335294971427
Brd7.3,76,0.0013077259935491254,43.847386062134944
Brd8.1,65974,1.1352094039264473,68.1217768419555
Brd8.2,1188,0.02044182210968896,52.445631001836944
Brd8.3,5133,0.08832312532746922,57.689851719248544
Brd8.4,7462,0.1283980442613628,59.11260026977948
Brd9.2,23410,0.40281401985506604,63.680781479141416
Brd9.3,3002,0.05165517674519045,55.709430758970235
Brd9.4,377,0.0064870092048423715,48.66850858811031
Brdt.1,39,0.0006710699177423143,41.985250813111456
Brdt.2,0,0.0,26.55335294971427
Brdt.3,0,0.0,26.55335294971427
Brpf1.1,773,0.013300949908072027,50.99808659623153
Brpf1.2,8003,0.13770698850491644,59.38260268300438
Brpf1.3,8489,0.14606955209524375,59.61101381250783
Brpf1.4,640,0.011012429419361055,50.374957051082106
Brpf3.1,2951,0.05077762377583511,55.64726998334043
Brpf3.2,2067,0.03556670564034266,54.371805755759524
Brpf3.3,2257,0.03883602062421547,54.68414628702121
Brpf3.4,1014,0.01744781786130017,51.90748521178794
Brwd1.1,17506,0.30122435846146034,62.48736237868672
Brwd1.2,1674,0.02880438570001626,53.63022053665153
Brwd1.3,3026,0.05206814284841649,55.73832950034189
Brwd1.4,3031,0.05215417745325525,55.74432018788513
Brwd3.1,6384,0.10984898345812652,58.515018543854694
Brwd3.2,14126,0.2430649655904598,61.62068977308368
Brwd3.3,3035,0.05222300513712626,55.74911999690576
CD4.1,8727,0.15016479928556864,59.718430661722635
CD4.2,159,0.0027359004338725124,46.00688970037995
CD4.3,7487,0.1288282172855566,59.125470886864164
CD4.4,5598,0.09632434357747373,58.016543946754474
CDK9.1,31589,0.5435494264503069,64.93492294505879
CDK9.3,9175,0.1578734998791214,59.913417677185045
Carm1.1,1018,0.01751664554517118,51.92082959303813
Carm1.2,10797,0.18578312568881455,60.55184955785664
Carm1.3,1295,0.022282962653238387,52.74099820458121
Carm1.4,4242,0.07299175874520249,56.97799785909423
Cbx1.1,14769,0.25412901577272407,61.79954545115795
Cbx1.2,17254,0.29688821437758695,62.42840737329638
Cbx1.3,1633,0.02809890194033844,53.54361842390415
Cbx1.4,9342,0.1607470556807359,59.983839126550706
Cbx2.1,3184,0.054786836361321256,55.92333539455544
Cbx2.2,10674,0.1836666744097811,60.50668250587252
Cbx2.3,813,0.013989226746782091,51.166107158519715
Cbx3.1,49181,0.8462535801149939,66.83259150985091
Cbx3.2,1856,0.03193604531614706,53.99194021500876
Cbx3.3,253634,4.364260192734721,74.34500510744432
Cbx3.4,28774,0.495111943926086,64.54166416540133
Cbx4.1,3246,0.05585366546132185,55.9936254806715
Cbx4.2,45002,0.7743458573907597,66.44760827017694
Cbx4.3,1094,0.018824371538720304,52.16491549692791
Cbx4.4,4264,0.07337031100649304,56.99721746288964
Cbx5.1,4929,0.08481291345004788,57.537666245663196
Cbx5.2,11331,0.19497162148559394,60.742462907992234
Cbx5.3,137,0.002357348172581976,45.56345770108383
Cbx5.4,71839,1.2361279954023106,68.50006897278837
Cbx6.1,442,0.007605459067746229,49.175078505046116
Cbx6.2,3627,0.062409502350035236,56.39979263944488
Cbx6.3,3172,0.05458035330970823,55.90961760203877
Cbx6.4,257,0.004422178688712174,47.46902676344886
Cbx7.1,1951,0.03357070280808347,54.16767782805296
Cbx7.2,196,0.003372556509679323,46.638425273050316
Cbx7.3,6496,0.1117761586065147,58.5813535385559
Cbx7.4,1561,0.026860003630660326,53.38672509497627
Cbx8.1,1674,0.02880438570001626,53.63022053665153
Cbx8.2,44485,0.7654498792504321,66.39767422786063
Cbx8.3,2149,0.0369776731596983,54.509741828702055
Cbx8.4,11867,0.2041945311243088,60.925534135852935
Ccnt1,14752,0.2538364981162723,61.7949040572767
Ccnt1.2,57555,0.9903443362989461,67.51963655037537
Ccnt1.3,10123,0.17418566095654994,60.298234943304664
Ccnt1.4,43922,0.7557623827455879,66.34267868922981
Cd14,907,0.015606677317750745,51.5318917211972
Cd14.2,1804,0.031041285425823975,53.892085933329014
Cd19,1737,0.029888421720984618,53.759402520064484
Cd19.3,1498,0.02577596760969197,53.24355975694187
Cd19.4,5819,0.10012707311134685,58.163018134016
Cd4.5,17,0.00029251765645177803,39.773397192214645
Cecr2.1,0,0.0,26.55335294971427
Cecr2.2,1,1.720692096775165e-05,33.112284441415824
Cecr2.3,4,6.88276838710066e-05,36.18632507806373
Chaf1a.1,5158,0.088753298351663,57.708099849783814
Chaf1a.2,10,0.0001720692096775165,38.428970627928315
Chaf1a.3,6428,0.1106060879807076,58.541227266216275
Chaf1a.4,6228,0.10716470378715727,58.420836556194075
Chaf1b.1,6508,0.11198264165812773,58.58837781825248
Chaf1b.2,1630,0.02804728117743519,53.53728392954362
Chaf1b.3,5776,0.09938717550973353,58.134929101257285
Chaf1b.4,21121,0.3634273777598826,63.255677213051634
Chd1.1,8239,0.14176782185330583,59.49509053209111
Chd1.2,3231,0.055595561646805576,55.97674519198112
Chd1.3,37747,0.6495096457697215,65.69187723543935
Chd1.4,50465,0.8683472666375871,66.94473653154083
Chd1l.1,3423,0.05889929047261389,56.18758846858564
Chd1l.2,5180,0.08913185061295355,57.72407308021762
Chd1l.3,29843,0.5135061424406124,64.69508238613608
Chd2.1,3734,0.06425064289358466,56.50667138928722
Chd2.2,2868,0.04934944933551173,55.54399086961841
Chd2.3,5468,0.09408744385166601,57.92783847366596
Chd2.4,3966,0.06824264855810304,56.72891924672655
Chd3.1,194464,3.346126679072857,73.07635972560283
Chd3.2,1628,0.028012867335499684,53.532930499247215
Chd3.3,1883,0.03240063218227635,54.042682898316706
Chd3.4,1239,0.021319375079044293,52.58946913836513
Chd4.1,2390,0.04112454111292644,54.888385404866156
Chd4.2,1253,0.021560271972592818,52.62798206712562
Chd4.3,2487,0.04279361244679835,55.03077290875351
Chd4.4,1178,0.020269752900011442,52.416777957433744
Chd5.1,9266,0.15943932968718677,59.95193650967887
Chd5.2,1166,0.020063269848398423,52.38191863368997
Chd5.3,368,0.006332146916132607,48.59192069579046
Chd5.4,2709,0.04661354890163922,55.33805714896768
Chd6.1,762,0.013111673777426756,50.950574328974895
Chd6.2,1723,0.02964752482743609,53.731065324186844
Chd6.3,5180,0.08913185061295355,57.72407308021762
Chd6.4,4108,0.07068603133552377,56.85905885677184
Chd7.1,14,0.00024089689354852306,39.26963157983351
Chd7.2,1,1.720692096775165e-05,33.112284441415824
Chd7.3,2,3.44138419355033e-05,34.60658934354656
Chd8.1,16414,0.2824344007646756,62.22589121611436
Chd8.2,8045,0.13842967918556204,59.402854485969605
Chd8.3,3808,0.06552395504519828,56.57891321783091
Chd8.4,3035,0.05222300513712626,55.74911999690576
Chd9.1,2472,0.04253550863228208,55.00910513506003
Chd9.2,3081,0.05301452350164283,55.80372428363176
Chd9.3,17835,0.30688543545985064,62.56314959936135
Chd9.4,32327,0.5562481341245076,65.03259120309815
Clock.1,11,0.00018927613064526814,38.66489024813719
Clock.2,13,0.00022368997258077143,39.08261532788759
Clock.3,0,0.0,26.55335294971427
Crebbp.2,701,0.012062051598393905,50.674623430774744
Crebbp.3,17447,0.300209150124363,62.473633281579225
Crebbp.4,1268,0.02181837578710909,52.66876815055388
Ctsl.1,10997,0.1892245098823649,60.62424786714444
Ctsl.2,8364,0.1439186869742748,59.55345721729849
Ctsl.3,3662,0.06301174458390653,56.43506227437981
Ctsl.4,81360,1.3999550899362743,69.05656464547276
Cxxc1.1,2921,0.050261416146802566,55.610267645344805
Cxxc1.2,3591,0.061790053195196176,56.36319375904826
Cxxc1.3,2308,0.039713573593570806,54.76372931704384
Cxxc1.4,10508,0.18081032552913434,60.44497084869472
Dmap1.1,2676,0.04604572050970342,55.29389151973058
Dmap1.2,2495,0.04293126781454037,55.04231255973463
Dmap1.3,352,0.006056836180648581,48.45109953114544
Dmap1.4,2027,0.0348784288016326,54.302682580609115
Dnmt1.1,0,0.0,26.55335294971427
Dnmt1.2,11481,0.19755265963075666,60.794496848198676
Dnmt1.3,926,0.015933608816138027,51.60153127830996
Dnmt1.4,9450,0.1626054031452531,60.028741643604945
Dnmt3a.1,3712,0.06387209063229413,56.484962390395765
Dnmt3a.2,848,0.0145914689806534,51.306694895177195
Dnmt3a.3,3527,0.06068881025326007,56.29718040362853
Dnmt3a.4,8049,0.13849850686943302,59.404782046682115
Dnmt3b.1,272294,4.685341337992967,74.68742666257805
Dnmt3b.2,11481,0.19755265963075666,60.794496848198676
Dnmt3b.3,3131,0.053874869550030416,55.862234150967424
Dnmt3b.4,10806,0.18593798797752434,60.55511642359027
Dnmt3l.1,25511,0.4389657608083123,64.03802234806587
Dnmt3l.2,2417,0.041589127979055736,54.92859119296454
Dnmt3l.3,7108,0.12230679423877872,58.92579166246668
Dnmt3l.4,1266,0.02178396194517359,52.663261672474434
Dot1l.1,2861,0.049229000888737474,55.53518513093526
Dot1l.2,5955,0.10246721436296108,58.25058014057721
Dot1l.3,916,0.015761539606460512,51.56506965178337
Dot1l.4,183,0.0031488665370985516,46.430136480616305
Dpy30.1,36,0.0006194491548390594,41.76544341329609
Dpy30.2,4,6.88276838710066e-05,36.18632507806373
Dpy30.3,0,0.0,26.55335294971427
Dub2a.1,537,0.009240116559682635,49.802675032183885
Dub2a.2,554,0.009532634216134414,49.903685192826664
Dub2a.3,2989,0.05143148677260968,55.693666388404694
Dub2a.4,6592,0.11342802301941887,58.63734680007554
Eaf1.1,1611,0.027720349679047903,53.49641093747876
Eaf1.2,2,3.44138419355033e-05,34.60658934354656
Eaf1.3,0,0.0,26.55335294971427
Eed.1,60,0.0010324152580650989,43.178242738627496
Eed.2,2758,0.047456688029059044,55.402686934079924
Eed.3,11970,0.20596684398398726,60.95981949819974
Ehmt1.1,643,0.01106405018226431,50.390414322130674
Ehmt1.2,94592,1.627637068181564,69.73622945752868
Ehmt1.3,112,0.0019271751483881845,44.969793345610135
Ehmt1.4,54910,0.944832030339243,67.31334608393522
Ehmt2.1,5815,0.10005824542747582,58.16040725651524
Ehmt2.2,2565,0.04413575228228298,55.14154593207742
Ehmt2.3,2030,0.03493004956453585,54.30795134113057
Ehmt2.4,1177,0.02025254597904369,52.41391378836212
Elp3.1,20879,0.3592633028856867,63.20824395862409
Elp3.2,2749,0.04730182574034929,55.390884601216605
Elp3.4,2026,0.03486122188066484,54.30095850577159
Elp4.1,2570,0.044221786887121736,55.14853683943423
Elp4.2,4495,0.07734510975004366,57.19338594764505
Elp4.3,5561,0.09568768750166692,57.991482328856655
Ep300.2,2064,0.0355150848774394,54.366724890304816
Ep300.3,3115,0.053599558814546394,55.84362015111698
Ep400.1,5641,0.09706424117908706,58.04546409795246
Ep400.2,776,0.01335257067097528,51.01104803300532
Ep400.3,54,0.000929173732258589,42.88373453654158
Ep400.4,1761,0.03030138782421065,53.807470747094264
Epc1.1,134,0.0023057274096787207,45.49732063424878
Epc1.2,15872,0.2731082496001542,62.090013797264795
Epc1.3,3610,0.06211698469358345,56.38251128020523
Epc1.4,985,0.016948817153235374,51.8094849967455
Epc2.1,1284,0.02209368652259312,52.71174821866534
Epc2.2,998,0.017172507125816146,51.8538062283989
Epc2.3,1965,0.03381159970163199,54.1929179463863
Ercc5.1,4879,0.0839525674016603,57.499491735010665
Ercc5.2,1121,0.0192889584048496,52.247704460826164
Ercc5.3,1251,0.021525858130657313,52.622413956712855
Ercc5.4,417,0.007175286043552437,48.98904191555988
Ezh1.2,27149,0.46715069735348946,64.29793158520422
Ezh1.3,1289,0.022179721127431877,52.72508662481786
Ezh1.4,1033,0.017774749359687453,51.97029435288948
Ezh2.1,1859,0.03198766607905032,53.99755112574751
Ezh2.2,1129,0.01942661377259161,52.27196792460518
Ezh2.3,820,0.014109675193556352,51.19457680703765
Ezh2.4,4131,0.07108179051778206,56.879696114635735
Fbxl19.1,6998,0.12041403293232603,58.86600125393724
Fbxl19.2,3432,0.05905415276132366,56.19720586050815
Fbxl19.3,9384,0.16146974636138148,60.001345160037815
Fbxl19.4,1734,0.02983680095808136,53.753306388942626
Fbxo17.1,0,0.0,26.55335294971427
Fbxo17.2,0,0.0,26.55335294971427
Fbxo17.3,0,0.0,26.55335294971427
Fbxo44.1,1205,0.02073433976614074,52.494263186497335
Fbxo44.2,3539,0.06089529330487309,56.309665397252715
Fbxo44.3,102,0.001755105938710668,44.69687744598868
Fbxo44.4,2524,0.04343026852260516,55.083751847982484
Fbxw9.1,1287,0.022145307285496373,52.71981909257059
Fbxw9.2,554,0.009532634216134414,49.903685192826664
Fbxw9.3,0,0.0,26.55335294971427
Fbxw9.4,1444,0.024846793877433382,53.11642830028275
Fkbp1a.1,7504,0.12912073494200837,59.13418803600297
Fkbp1a.3,1832,0.031523079212921024,53.94619168605643
Fkbp1a.4,81388,1.4004368837233712,69.05810673789723
Fkbp2.1,70,0.0012044844677426153,43.61370252109752
Fkbp2.2,0,0.0,26.55335294971427
Fkbp2.3,357,0.006142870785487338,48.49561118360997
Fkbp5.1,3,5.1620762903254944e-05,35.52064822699969
Fkbp5.2,9,0.00015486228870976486,38.154198619819304
Fkbp5.3,0,0.0,26.55335294971427
Fosb,526,0.009050840429037367,49.73533413464356
Fosb.2,774,0.013318156829039777,51.00257860069779
Gadd45a.1,563,0.009687496504844179,49.956134108336855
Gadd45a.2,342,0.0058847669709710644,48.360274965319114
Gadd45a.3,4129,0.07104737667584657,56.877923969790324
Gadd45a.4,156478,2.6925045791918425,72.05343337879624
Gadd45b.1,223,0.003837143375808618,47.03241225232593
Gadd45b.2,3870,0.06659078414519888,56.638460820300175
Gadd45b.3,2314,0.03981681511937732,54.77296794848452
Gtf2b.1,12423,0.21376157918237873,61.10743742700658
Gtf2b.2,2599,0.04472078759518654,55.188851181004374
Gtf2b.3,13,0.00022368997258077143,39.08261532788759
Gtf2b.4,3542,0.060946914067776345,56.312735315136706
Gtf2f1.1,3111,0.05353073113067538,55.83893572196486
Gtf2f1.2,820,0.014109675193556352,51.19457680703765
Gtf2f1.3,8438,0.1451919991258884,59.587616587342026
Gtf2f1.4,7198,0.12385541712587637,58.974102260105354
Gtf2h1.1,17,0.00029251765645177803,39.773397192214645
Gtf2h1.2,505,0.008689495088714583,49.603662743271556
Gtf2h1.3,271,0.004663075582260697,47.633349062084754
Gtf3c4.1,2047,0.03522256722098763,54.33740195884121
Gtf3c4.2,438,0.007536631383875223,49.14589927142315
Gtf3c4.3,0,0.0,26.55335294971427
H2afz.1,1,1.720692096775165e-05,33.112284441415824
H2afz.2,0,0.0,26.55335294971427
H2afz.3,40,0.000688276838710066,42.05366668539042
Hat1.1,36984,0.636380765071327,65.60464352488037
Hat1.2,90,0.0015486228870976485,44.333139060164136
Hat1.3,23874,0.41079803118410285,63.762187885372256
Hat1.4,4886,0.08407301584843456,57.504884842962326
Hcfc1.1,21921,0.3771929145340839,63.4089390139024
Hcfc1.2,1969,0.033880427385502995,54.2001134018742
Hcfc1.3,2094,0.036031292506471954,54.41781969739251
Hcfc1.4,436,0.007502217541939719,49.131429125704955
Hdac1.1,19,0.00032693149838728135,40.0592372000513
Hdac1.2,2554,0.043946476151637714,55.12613736123261
Hdac1.3,412,0.0070892514387136795,48.95058722130141
Hdac1.4,1510,0.025982450661304987,53.2713028450716
Hdac10.1,336,0.005781525445164554,48.30469031156739
Hdac10.2,6805,0.11709309718554997,58.75889534191021
Hdac10.3,1478,0.025431829190336937,53.19699124607813
Hdac11.1,1,1.720692096775165e-05,33.112284441415824
Hdac11.2,6,0.00010324152580650989,37.17182668086843
Hdac11.3,0,0.0,26.55335294971427
Hdac2.2,3645,0.06271922692745475,56.41799427247142
Hdac2.3,7723,0.132889050633946,59.245080512192075
Hdac2.4,1699,0.02923455872421005,53.681999490370416
Hdac3.1,2721,0.04682003195325223,55.35402770409132
Hdac3.2,1109,0.01908247535323658,52.211181428646945
Hdac3.3,193,0.003320935746776068,46.5912510926036
Hdac3.4,3415,0.05876163510487189,56.179005951351805
Hdac4.1,354,0.006091250022584084,48.46928560136664
Hdac4.2,109,0.0018755543854849298,44.88976849698381
Hdac4.3,292,0.005024420922583482,47.86521105389393
Hdac4.4,164568,2.8317085698209534,72.28948915258117
Hdac5.1,6,0.00010324152580650989,37.17182668086843
Hdac5.2,0,0.0,26.55335294971427
Hdac5.3,0,0.0,26.55335294971427
Hdac6.1,1004,0.017275748651622656,51.87400495189747
Hdac6.2,4041,0.06953316763068441,56.79819631906402
Hdac6.3,17104,0.2943071762324242,62.39293093673468
Hdac6.4,4090,0.07037630675810425,56.84278688085739
Hdac7.1,194,0.00333814266774382,46.60765828711238
Hdac7.2,18435,0.31720958804050164,62.69805687789747
Hdac7.3,1330,0.022885204887109694,52.832793317548735
Hdac7.4,2547,0.04382602770486345,55.116321941628456
Hdac8.1,9865,0.16974627534687003,60.196967331745746
Hdac8.2,2831,0.04871279325970492,55.49701614201814
Hdac8.3,4220,0.07261320648391197,56.95873580861415
Hdac8.4,6590,0.11339360917748337,58.63616842045278
Hdac9.2,22491,0.38700085948570234,63.5149829139261
Hdac9.3,1967,0.0338460135435675,54.19656952688629
Hells.1,6072,0.104480424116188,58.32442257072788
Hells.2,129542,2.2290189560044844,71.17526567310493
Hells.3,0,0.0,26.55335294971427
Hells.4,45752,0.7872510481165735,66.51910437055626
Hes1,702,0.012079258519361659,50.679271505570135
Hes1.2,20850,0.3587643021776219,63.202525326693035
Hes1.3,25810,0.44411063017767,64.08661058999195
Hes6,1340,0.02305727409678721,52.85856255997228
Hes6.3,24,0.00041296610322603955,40.673841089987356
Hira.1,2706,0.04656192813873596,55.33403479826479
Hira.2,1451,0.02496724232420764,53.13323615953709
Hira.3,186,0.003200487300001807,46.479696127566704
Hira.4,11032,0.18982675211623617,60.63678721103848
Hltf.1,0,0.0,26.55335294971427
Hltf.2,1108,0.019065268432268828,52.2081509495117
Hltf.4,2686,0.04621778971938093,55.30731913758362
Id2,6556,0.11280857386457982,58.61642231776359
Id2.2,637,0.0109608086564578,50.359431394976184
Id2.3,21640,0.3723577697421457,63.35571040158954
Id2.4,631,0.01085756713065129,50.328474294550574
Id2.5,274,0.004714696345163952,47.66710254229251
Id3,2057,0.03539463643066514,54.35464293933238
Id3.2,334,0.00574711160322905,48.28613860969186
Id3.3,8879,0.1527802512726669,59.78562670360438
Id3.4,291,0.0050072140016157295,47.854647179577455
Id3.5,727,0.012509431543555449,50.794851796559584
Ing2.1,4371,0.07521145155004245,57.08927627491563
Ing2.2,3324,0.057195805296806485,56.08027024761532
Ing2.3,60634,1.0433244459586535,67.74887925510691
Ing2.4,306,0.005265317816132004,48.011480355418016
Ing3.1,2280,0.03923177980647376,54.720196196856676
Ing3.2,3076,0.05292848889680408,55.79782458287821
Ing3.3,4537,0.07806780043068923,57.22800216224848
Ing3.4,6531,0.11237840084038601,58.601846931604875
Ing4.1,919,0.015813160369363765,51.57613200498238
Ing4.2,75,0.0012905190725813738,43.81003025728536
Ing4.3,16516,0.2841895067033863,62.2509910980632
Ing4.4,1851,0.0318500107113083,53.98245966647465
Ing5.1,147,0.0025294173822594922,45.77290095932748
Ing5.2,6931,0.11926116922748668,58.829132244755954
Ing5.3,4471,0.07693214364681762,57.17344862016059
Ing5.4,276,0.004749110187099456,47.69006974149473
Ino80.1,3655,0.06289129613713228,56.428056999125765
Ino80.2,4173,0.07180448119842762,56.917193911959615
Ino80.3,3418,0.05881325586777514,56.18224215479599
Ino80.4,2464,0.04239785326454006,54.99746490233709
Iws1.1,0,0.0,26.55335294971427
Iws1.2,0,0.0,26.55335294971427
Iws1.3,3,5.1620762903254944e-05,35.52064822699969
Jarid2.1,3488,0.06001774033551775,56.25643419726077
Jarid2.2,9730,0.16742334101622353,60.14298107806094
Jarid2.3,3706,0.06376884910648761,56.47896848732311
Jarid2.4,45386,0.7809533150423763,66.48435314650438
Jhdm1d.2,1349,0.023212136385496972,52.88163135700354
Jhdm1d.3,186,0.003200487300001807,46.479696127566704
Jhdm1d.4,1624,0.027944039651628675,53.52445784322324
Jmjd1c.2,8888,0.15293511356137665,59.78957426719147
Jmjd1c.3,669,0.011511430127425854,50.520554895241474
Jmjd1c.4,9242,0.15902636358396074,59.94181241623016
Jmjd4.1,834,0.014350572087104874,51.25107594651772
Jmjd4.2,5596,0.09628992973553824,58.01517098277495
Jmjd4.3,1495,0.025724346846788714,53.236692523334625
Jmjd4.4,705,0.012130879282264912,50.6931791267661
Klf12,187,0.0032176942209695583,46.49573512723026
Klf12.4,3497,0.06017260262422752,56.265884205008895
Klf12.5,5265,0.09059443889521243,57.78530425709407
Klf2,584,0.010048841845166964,50.07531065064198
Klf2.2,930,0.016002436500009033,51.616054997772544
Klf2.3,3497,0.06017260262422752,56.265884205008895
Klf2.4,102,0.001755105938710668,44.69687744598868
Klf2.5,0,0.0,26.55335294971427
Klf2.6,1819,0.03129938924034025,53.921144010670375
Klf2.7,577,0.009928393398392701,50.03614567678603
Ms4a1,25992,0.4472422897938009,64.11593122417
Ms4a1.2,1176,0.020235339058075938,52.41104736572263
Nfatc3.2,11941,0.20546784327592246,60.95019262660193
Nfatc3.3,544,0.009360565006456897,49.844542270490486
Nfatc3.7,9,0.00015486228870976486,38.154198619819304
Nfatc3.8,82,0.0014109675193556353,44.06445426335724
Runx3,1048,0.01803285317420373,52.019092363643
Runx3.2,2272,0.039094124438731746,54.7077314071984
Runx3.3,943,0.016226126472589805,51.662804221728706
Tbx21,4374,0.07526307231294571,57.091845799974315
Tbx21.3,746,0.012836363041942729,50.88028637825236
Tbx21.4,2933,0.050467899198415586,55.62508230244566
