shRNA,count,adjPctg,nbPctg
Bcl6.2,11350,8.744292134418426,77.75739772070149
Bcl6.3,27394,21.104946143635097,82.26140047578635
CD4.1,132,0.10169573231217904,58.221900688962826
CD4.2,1118,0.861332035795577,66.90942193778531
CD4.3,7311,5.632556810108643,75.58216711763069
CD4.4,32029,24.675853107778657,83.07745241186728
CDK9.1,55393,42.67599772703435,85.96179852816029
CDK9.2,292,0.22496328662997184,61.31099183862428
CDK9.3,25441,19.600311558743538,81.87678888179065
Ccnt1,23513,18.114937529214135,81.46813033371842
Ccnt1.3,13100,10.092531009769283,78.4777262641412
Ccnt1.4,2674,2.060109001536112,70.81196567077824
Cd14,7128,5.4915695448576685,75.45842016983431
Cd14.2,2629,2.0254400018842325,70.73395281383709
Cd19,3625,2.7927805275124924,72.22459394011518
Cd19.3,11539,8.889901932956318,77.84008539720934
Cd19.4,12630,9.730432568960769,78.29367947698137
Fosb,40,0.0308168885794482,53.866559672613704
Fosb.2,1438,1.1078671444311627,68.01386053649672
Hes1,1126,0.8674954135114668,66.94046167234445
Hes1.2,8015,6.174934049106932,76.0324614090237
Hes1.3,2690,2.072435756967891,70.83940544305446
Id2,1,0.0007704222144862049,42.362972306933024
Id2.2,604,0.4653350175496678,64.28164237596961
Id2.3,13180,10.154164786928181,78.50842719149941
Id2.4,7328,5.645653987754909,75.59351390548132
Id2.5,1978,1.5238951402537133,69.4383841203522
Id3,25216,19.426966560484143,81.83066391102548
Id3.2,9997,7.70191087821859,77.12426916346188
Id3.3,24288,18.712014745440946,81.63614061563895
Id3.4,2049,1.578595117482234,69.59771687892328
Id3.5,27,0.02080139979112753,52.505293561942345
Jmjd5.1,2260,1.741154204738823,70.04240420379706
Jmjd5.2,1219,0.9391446794586837,67.28691312195828
Jmjd5.3,80804,62.25319661934329,87.95543062840206
Jmjd5.4,36877,28.410860003607773,83.8165207799647
Jmjd6.1,10627,8.1872768733449,77.42855936629088
Jmjd6.2,93984,72.40736140627148,88.7493821313745
Jmjd6.3,2350,1.8104922040425813,70.22033989322836
Jmjd6.4,1764,1.3590247863536653,68.92348600124261
Jmjd8.1,0,0.0,26.55335294971427
Jmjd8.2,2,0.0015408444289724099,44.31818657572594
Jmjd8.3,0,0.0,26.55335294971427
Kat2a.1,3,0.0023112666434586147,45.50502260492202
Kat2a.2,0,0.0,26.55335294971427
Kat2a.3,42784,32.96174402457779,84.5983204380664
Kat2b.1,4210,3.2434775229869226,72.9288798998952
Kat2b.3,76843,59.20155422776344,87.69059387973842
Kat2b.4,540,0.4160279958225506,63.81470555990233
Kat5.1,17620,13.574839419246931,79.98317984697276
Kat5.3,3786,2.916818504044772,72.42850312229633
Kat5.4,126880,97.75117057400966,90.31053445338324
Kdm1a.1,43321,33.37546075375688,84.66405894149585
Kdm1a.2,26303,20.264415507630645,82.04993557202059
Kdm1a.3,32249,24.845345994965623,83.11327934822815
Kdm1a.4,44777,34.4971954980488,84.83834804309464
Kdm1b.1,33838,26.069546893784203,83.36521318411118
Kdm1b.2,10570,8.143362807119185,77.40174085280684
Kdm1b.3,5381,4.145641936150269,74.0980093274722
Kdm1b.4,11651,8.976189220978773,77.88848259642353
Kdm2a.1,3348,2.579373574099814,71.85299402369779
Kdm2a.2,33785,26.028714516416432,83.35699723173452
Kdm2a.3,26847,20.68352519231114,82.15641352422487
Kdm2a.4,5329,4.1055799809969855,74.0514223695933
Kdm2b.1,1692,1.3035543869106587,68.73701451628781
Kdm2b.2,24120,18.58258381340726,81.60016229949203
Kdm2b.3,6334,4.879854306555622,74.88427218540143
Kdm2b.4,1474,1.135602344152666,68.12331015837259
Kdm3a.1,9928,7.648751745419043,77.08984679366442
Kdm3a.2,18756,14.45003905490326,80.30318149986407
Kdm3a.3,102557,79.01219105106172,89.20605992989951
Kdm3a.4,2715,2.091696312330046,70.88197875383115
Kdm3b.2,20252,15.602590687774622,80.69743521344186
Kdm3b.3,9907,7.632572878914831,77.07932538423228
Kdm3b.4,4068,3.134077568529881,72.76679290990215
Kdm4a.1,57371,44.199892867288064,86.14723082809218
Kdm4a.2,1375,1.0593305449185317,67.81599419090321
Kdm4a.3,54156,41.72298544771491,85.84244900791789
Kdm4a.4,5123,3.946873004812828,73.86256431628289
Kdm4b.1,4,0.0030816888579448198,46.36514026279643
Kdm4b.2,94,0.07241968816170326,56.94881355334091
Kdm4b.3,1,0.0007704222144862049,42.362972306933024
Kdm4c.1,106400,81.97292362133221,89.39795372529642
Kdm4c.2,41544,32.0064204786149,84.44337218735846
Kdm4c.3,37416,28.82611757721584,83.89276103136359
Kdm4c.4,6013,4.6325487757055495,74.63267270280902
Kdm4d.1,63580,48.98344439703291,86.6903340539061
Kdm4d.2,115408,88.91288692942392,89.82051665746431
Kdm4d.3,977,0.7527025035530222,66.3251690372702
Kdm4d.4,18863,14.532474231853284,80.33236156775654
Kdm5a.1,70237,54.11214507886756,87.21632975804519
Kdm5a.3,28987,22.33222873131162,82.55600028483093
Kdm5a.4,6023,4.640252997850412,74.64069936228599
Kdm5b.1,453,0.34900126316225083,63.08911470709937
Kdm5b.2,12208,9.40531439444759,78.12280559836312
Kdm5b.3,37032,28.53027544685314,83.83855592949067
Kdm5b.4,7677,5.914531340610594,75.82113551432423
Kdm5c.2,113440,87.39669601131509,89.73125309440694
Kdm5c.3,16133,12.429221586305943,79.53316149804657
Kdm5c.4,7264,5.5963469660277925,75.55066605973713
Kdm5d.1,40038,30.846164623598675,84.24896675521087
Kdm5d.2,6793,5.23347810300479,75.22392094638303
Kdm5d.3,29430,22.67352577232901,82.63514603432547
Kdm5d.4,93,0.07164926594721706,56.90918478075777
Kdm6a.1,8795,6.775863376406171,76.48969885922374
Kdm6a.2,14031,10.80979409145594,78.82448571787081
Kdm6a.3,13339,10.276661919031486,78.56892421492152
Kdm6a.4,3797,2.92529314840412,72.442136493304
Kdm6b.1,4301,3.313585944505167,73.03007248238717
Kdm6b.2,3659,2.8189748828050236,72.26835352483106
Kdm6b.3,8747,6.738883110110834,76.46268915678137
Kdm6b.4,653,0.5030857060594918,64.60881291071759
Klf12,1132,0.8721179467983838,66.96360520884525
Klf12.4,651,0.5015448616305194,64.59591420419953
Klf12.5,9272,7.1433547727160915,76.75078976705507
Klf2,1862,1.4345261633733135,69.16615529593044
Klf2.2,1428,1.1001629222863005,67.98299909028303
Klf2.3,90,0.06933799930375843,56.78775648720815
Klf2.4,4021,3.09786772444903,72.7119717935365
Klf2.5,0,0.0,26.55335294971427
Klf2.6,3357,2.58630737403019,71.86551448243291
Klf2.7,629,0.48459557291182287,64.45154534041345
L3mbtl1.1,1660,1.2789008760471001,68.65173844408953
L3mbtl1.2,16098,12.402256808798926,79.52209955832818
L3mbtl1.4,44631,34.3847138547338,84.82112468521747
L3mbtl2.1,5777,4.4507291330868055,74.43949634361161
L3mbtl2.3,519,0.3998491293183403,63.65016482680329
L3mbtl2.4,3015,2.3228229766759076,71.3660168890457
L3mbtl3.1,2396,1.8459316259089469,70.30883074778085
L3mbtl3.2,4332,3.33746903315424,73.06408719917279
L3mbtl3.3,8124,6.258910070485928,76.09881970823564
L3mbtl3.4,51334,39.54885395843484,85.55970365757653
L3mbtl4.1,28135,21.675829004569373,82.40044005320846
L3mbtl4.2,61942,47.7214928097045,86.55240112874833
L3mbtl4.3,4323,3.330535233223864,73.05423567559527
L3mbtl4.4,4072,3.137159257387826,72.77143147311969
Mbd1.1,41463,31.944016279241513,84.43309327761186
Mbd1.2,1070,0.8243517695002393,66.71868248310743
Mbd1.3,2979,2.2950877769544045,71.31038143324395
Mbd1.4,35248,27.15584221620975,83.57931483576107
Mbd2.2,2961,2.2812201770936524,71.28232776201536
Mbd2.3,12561,9.677273436161219,78.26611437593743
Mbd2.4,3427,2.640236929044224,71.96183034245985
Mbd3.1,4536,3.4946351649094254,73.28237300107608
Mbd3.2,69377,53.44958197440943,87.15128004142838
Mbd3.3,402,0.3097097302234543,62.60046863181783
Mbd3.4,2677,2.0624202681795705,70.817122056791
Mbd4.1,122218,94.15946221007499,90.11735179763534
Mbd4.2,20304,15.642652642927905,80.71063231183203
Mbd4.3,29776,22.94009185854124,82.6961643125869
Mbd4.4,19018,14.651889675098644,80.37435233492556
Mecom.1,7640,5.886025718674605,75.79747124264438
Mecom.2,1992,1.5346810512565199,69.47022174120902
Mecom.3,7667,5.906827118465732,75.81475066219254
Mecom.4,7376,5.682634254050247,75.62541947940983
Mecp2.1,0,0.0,26.55335294971427
Mecp2.2,51,0.03929153293879645,54.72564241547197
Mecp2.3,3,0.0023112666434586147,45.50502260492202
Men1.1,2964,2.283531443737111,71.28701412703424
Men1.3,3912,3.0138917030700334,72.58248095955
Men1.4,20199,15.561758310406852,80.68395104192993
Mll1.1,815,0.6278941048062571,65.5473589911676
Mll1.2,38796,29.889300233206804,84.08317436237911
Mll1.3,31128,23.981702692526586,82.92818901996765
Mll1.4,1029,0.7927644587063049,66.5493112172725
Mll2.1,62258,47.964946229482145,86.57929390978883
Mll2.2,104439,80.46212565872474,89.30096125139858
Mll2.3,1295,0.9976967677596352,67.55212499959327
Mll2.4,614,0.47303923969452977,64.35037905620834
Mll3.2,72738,56.038971037297564,87.4010147102225
Mll3.3,13849,10.66957724841945,78.75845246186744
Mll3.4,11950,9.206545463110146,78.01555637528571
Mll5.1,148315,114.26517074152146,91.10976030628079
Mll5.2,27879,21.478600917660906,82.35280864203298
Mll5.3,15643,12.051714701207704,79.37617247929963
Mll5.4,13561,10.447695650647425,78.6522562490824
Morf4l1.3,27417,21.12266585456828,82.26577029233859
Morf4l1.4,58769,45.27694312313977,86.27447999623364
Ms4a1,17130,13.19733253414869,79.83902680263765
Ms4a1.2,11280,8.690362579404391,77.72644079064875
Msl3.1,10635,8.193440251060789,77.43231285085675
Msl3.2,12871,9.916104322651943,78.38884938539047
Msl3.3,32624,25.134254325397947,83.17380512528536
Msl3.4,4099,3.157960657178954,72.8026265256449
Mta1.1,10391,8.005457230726154,77.31662256233251
