shRNA,count,adjPctg,nbPctg
Bcl6,85322,91.31281705932156,89.95855281291593
Bcl6.2,22330,23.89788337046308,82.90988268092964
Bcl6.3,17274,18.486880310854417,81.57340415461675
CD4.1,36658,39.231912610588246,85.5172018189985
CD4.2,4458,4.771014960390703,74.77505761212649
CD4.3,41639,44.56264960424147,86.19043182033977
CD4.4,140253,150.10075397929054,92.47500403080127
CDK9.1,77846,83.3118956048844,89.4823550205197
CDK9.2,318,0.3403281196510193,62.98584885906643
CDK9.3,37363,39.986413630569274,85.61782871233562
Ccnt1,29563,31.63874277120465,84.38252439966595
Ccnt1.2,158770,169.9179105565796,93.07851653266647
Ccnt1.3,62357,66.73534766376919,88.32121772990331
Ccnt1.4,61837,66.17883627314488,88.27719810190833
Cd14,48070,51.44519720636633,86.94941033940451
Cd14.2,10452,11.185878951548593,78.99765670009712
Cd19,18282,19.565656237295386,81.86759911330797
Cd19.3,6038,6.4619534165184085,76.25585615490925
Cd19.4,7233,7.740859400741577,77.14934768260514
Fosb,8,0.008561713701912433,49.555745037831855
Fosb.2,317,0.33925790543828016,62.97292659675101
Hes1,1114,1.1922186329913063,68.33916964446473
Hes1.2,9402,10.062154028172586,78.4625291838838
Hes1.3,8,0.008561713701912433,49.555745037831855
Id2,0,0.0,26.55335294971427
Id2.2,45,0.04815963957325743,55.4557678282383
Id2.3,30746,32.90480618487496,84.58920972763121
Id2.4,11063,11.839779835532156,79.28597277836421
Id2.5,16,0.017123427403824866,51.84415733559224
Id3,6602,7.065554232503235,76.69659184254468
Id3.2,7707,8.24814093757989,77.46550504852009
Id3.3,30334,32.46387792922647,84.51812752930843
Id3.4,195,0.20869177148411555,61.012009313532324
Id3.5,3,0.0032106426382171624,46.489140450339846
Klf12,14334,15.3404505254016,80.61027287421375
Klf12.4,41,0.04387878272230122,55.120578367923926
Klf12.5,25377,27.158826076678974,83.57989140115184
Klf2,800,0.8561713701912432,66.8832683281644
Klf2.2,537,0.5747050322408721,65.1708876097765
Klf2.3,0,0.0,26.55335294971427
Klf2.4,4837,5.176626147018805,75.17080300688434
Klf2.5,0,0.0,26.55335294971427
Klf2.6,2058,2.2025008498169734,71.1199752479103
