shRNA,count,adjPctg,nbPctg
Actb,1,0.0023765410680555805,45.58728340070918
Actl6a,81,0.19249982651250203,60.69201902751383
Actl6b.1,5,0.011882705340277903,50.62502924968516
Actl6b.2,6136,14.582455993589042,80.34997673648317
Actl6b.3,629,1.4948443318069604,69.35157064825016
Actl6b.4,2017,4.793483334268106,74.7977947967657
Aff1.1,479,1.138363171598623,68.13406840060036
Aff1.2,95,0.22577140146528016,61.325305259220464
Aff1.3,4163,9.893540466315383,78.37737445966039
Aff1.4,2291,5.444655586915335,75.41657798148783
Aff4.1,2073,4.926569634079218,74.93044582266681
Aff4.2,8881,21.10606122540161,82.26167555875335
Aff4.3,4624,10.989125898689005,78.90776275806508
Aff4.4,2448,5.817772534600062,75.74036871299329
Arid1a.1,1,0.0023765410680555805,45.58728340070918
Arid1a.2,0,0.0,26.55335294971427
Arid1b.1,1110,2.6379605855416943,71.95780294236117
Arid1b.2,0,0.0,26.55335294971427
Arid1b.3,2,0.004753082136111161,47.69268448129225
Arid2.1,7635,18.144891054604358,81.47668500192373
Arid2.2,29765,70.73774489067436,88.62705998827984
Arid2.3,9,0.021388869612500225,52.60053707655844
Arid2.4,68,0.1616047926277795,60.00461032531209
Ash1l.1,12851,30.540929265582268,84.19663301114706
Ash1l.2,4114,9.77708995398066,78.31775553582963
Ash1l.3,2147,5.102433673115332,75.10065010361346
Ash1l.4,2089,4.964594291168107,74.96772669682143
Ash2l.1,4953,11.77100791007929,79.25637283377002
Ash2l.2,1776,4.220736936866711,74.18420531762978
Ash2l.3,1129,2.6831148658347503,72.03710050936154
Ash2l.4,128,0.3041972567111143,62.527328230022526
Asxl1.1,252,0.5988883491500063,65.34592919604917
Asxl1.2,2047,4.864779566309774,74.86928300046903
Asxl1.3,0,0.0,26.55335294971427
Asxl1.4,8558,20.33843846041966,82.06889514354744
Asxl2.1,17976,42.720702239367114,85.96733174545697
Asxl2.2,4200,9.981472485833438,78.42195293558724
Asxl2.3,1415,3.362805611298647,73.09992069028874
Asxl3.2,27059,64.30682476051595,88.12627576706224
Asxl3.3,1502,3.5695646842194826,73.38321140648611
Asxl3.4,20618,48.99952374116996,86.69206837943756
Atad2.1,4624,10.989125898689005,78.90776275806508
Atad2.2,2054,4.881415353786163,74.88582180659287
Atad2.3,17468,41.51341937679488,85.81584048567733
Atad2.4,5815,13.819586310743201,80.07460744705061
Atad2b.1,27282,64.83679341869235,88.16945595022678
Atad2b.2,7161,17.01841058834601,81.14523350482105
Atad2b.3,8944,21.25578331268912,82.29848682862918
Atad2b.4,3042,7.229437929025076,76.81011152673352
Atm.1,778,1.8489489509472417,70.31629042658223
Atm.2,4715,11.205391135882063,79.00648983184882
Atm.3,4386,10.423509124491776,78.64055123043461
Atm.4,3464,8.232338259744532,77.45593778284004
Atr.1,3874,9.20672009764732,78.01565176156981
Atr.2,6672,15.856282006066833,80.78046384491071
Atr.3,13491,32.06191554913784,84.45249657685096
Atr.4,461,1.0955854323736227,67.96457050255856
Atrx.1,97,0.23052448360139133,61.40854534576176
Atrx.2,736,1.7491342260889073,70.0632174556111
Atrx.3,8541,20.298037262262717,82.05855546411745
Atrx.4,4781,11.36224284637373,79.07696625177205
Aurkb.1,3921,9.318417527845932,78.07618584811216
Aurkb.2,303,0.720091943620841,66.13431150053003
Aurkb.3,769,1.8275600813347417,70.26315932665517
Aurkb.4,4458,10.594620081391778,78.72281348791543
Baz1a.1,839,1.9939179560986322,70.66192445334967
Baz1a.2,5397,12.82619214429597,79.6934184933538
Baz1a.3,0,0.0,26.55335294971427
Baz1a.4,8099,19.247606110182147,81.78251941089401
Baz1b.1,2261,5.373359354873668,75.3523343972326
Baz1b.2,20685,49.15875199272969,86.70921232954798
Baz1b.3,5977,14.204585963768206,80.21534492914701
Baz1b.4,148,0.35172807807222595,63.12108822049569
Baz2a.1,3906,9.282769411825099,78.05694154262005
Baz2a.3,0,0.0,26.55335294971427
Baz2a.4,1281,3.0443491081791985,72.62983437774461
Baz2b.1,7958,18.91251381958631,81.69140405785062
Baz2b.2,5167,12.279587698643185,79.47148568810944
Baz2b.3,1055,2.5072508267986375,71.72085752922831
Baz2b.4,2972,7.063080054261185,76.69485913953291
Bcl6.3,1869,4.44175525619588,74.42977051364855
Bmi1.1,5163,12.270081534370963,79.46754337959287
Bmi1.2,203,0.48243783681528285,64.4328258235048
Bmi1.3,776,1.8441958688111306,70.30453322110523
Bop1.1,545,1.2952148820902916,68.70833754028376
Bop1.2,8287,19.694395830976593,81.90165926897676
Bop1.3,6672,15.856282006066833,80.78046384491071
Bop1.4,24,0.05703698563333393,56.070104437643344
Bptf.1,187,0.4444131797263936,64.0894555776833
Bptf.2,925,2.1983004879514123,71.11116095250759
Bptf.3,1808,4.29678625104449,74.27003915982105
