shRNA,count,adjPctg,nbPctg
Bcl6.2,67555,78.22554065928944,89.15380463047308
Bcl6.3,25146,29.11789572079776,83.94569212022313
CD4.1,3877,4.489385258471841,74.48118098889508
CD4.2,85,0.0984260373923411,58.09815801595499
CD4.3,10170,11.77638588564834,79.2586934872413
CD4.4,17300,20.032593492794128,81.99012391041093
CDK9.1,59472,68.86580347996835,88.4863050105714
CDK9.2,188,0.21769523564423676,61.18003622777254
CDK9.3,24286,28.12205581306348,83.76285302069633
Ccnt1,17455,20.212076266862514,82.03648960583917
Ccnt1.2,61083,70.73126637689849,88.62657957538687
Ccnt1.3,5596,6.479907120559303,76.26951702261226
Ccnt1.4,22512,26.067846515016267,83.36487137075018
Cd14,1055,1.221640817046116,68.4475831577656
Cd14.2,126,0.1459021260168821,59.6065736805888
Cd19,436,0.5048676741536555,64.62368284607571
Cd19.3,1934,2.239481839021032,71.1969115791403
Cd19.4,2903,3.36153866529372,73.09813476855008
Fosb,4,0.004631813524345463,47.61199377395605
Fosb.2,851,0.9854183273044974,67.49774204495556
Hes1,265,0.30685764598788695,62.562777926925385
Hes1.2,1726,1.9986275357550674,70.67275411586704
Hes1.3,525,0.607925525070342,65.40964733095721
Id2,34,0.03937041495693644,54.73280143350736
Id2.2,49,0.056739715673231925,56.05104431257158
Id2.3,607,0.7028777023194241,66.03027864552978
Id2.4,1079,1.249431698192189,68.54776377871868
Id2.5,107,0.12390101177624113,58.97552826186454
Id3,46808,54.201481861890606,87.2250389078414
Id3.2,1799,2.083158132574372,70.86315245407661
Id3.3,5359,6.205472169241835,76.05669070614731
Id3.4,210,0.24317021002813682,61.62243897778534
Id3.5,94,0.10884761782211838,58.480147494303594
Jmjd5.1,2179,2.5231804173871915,71.75034703167627
Jmjd5.2,2852,3.302483042858315,73.01418291938882
Jmjd5.3,90627,104.94184106771408,90.67530145205319
Jmjd5.4,36799,42.61152647059718,85.95380866105033
Jmjd6.1,7505,8.690440125053176,77.72648569553814
Jmjd6.2,35830,41.48946964432448,85.81279105951677
Jmjd6.3,2242,2.5961314803956324,71.88319946986617
Jmjd6.4,779,0.9020456838662789,67.1107400974961
Jmjd8.1,0,0.0,26.55335294971427
Jmjd8.2,0,0.0,26.55335294971427
Jmjd8.3,79,0.0914783171058229,57.821855854330465
Kat2a.1,6,0.006947720286518195,48.886127312862
Kat2a.2,0,0.0,26.55335294971427
Kat2a.3,66236,76.69820014963652,89.05075738011834
Kat2b.1,5684,6.581807018094904,76.34638029821696
Kat2b.3,76981,89.14040922940953,89.83377212357922
Kat2b.4,1431,1.6570312883345895,69.81738573704513
Kat5.1,3731,4.3203240648332315,74.29631573129272
Kat5.3,780,0.9032036372473653,67.11634103540146
Kat5.4,118301,136.98704293589816,92.02268875684126
Kdm1a.1,31169,36.09224893508093,85.07680223752607
Kdm1a.2,28696,33.228630223654356,84.64082011868119
Kdm1a.3,98384,113.92408544480102,91.09455998619119
Kdm1a.4,56089,64.94844719175317,88.17850688621797
Kdm1b.1,55560,64.33588985315848,88.1286533524974
