Pool,Gene,nbPctgShift
P1-7,Actb,-4.023655916217832
P1-7,Actl6a,-6.609111860108737
P1-7,Actl6b,24.63844523412825
P1-7,Aff1,19.300230955122323
P1-7,Aff4,-0.6664603517327095
P1-7,Arid1a,13.195603361928795
P1-7,Arid1b,-5.573086214203094
P1-7,Arid2,19.930409331679368
P1-7,Ash1l,6.9201617078771545
P1-7,Ash2l,-3.29739198786317
P1-7,Asxl1,10.459773068625712
P1-7,Asxl2,2.7804462631654516
P1-7,Asxl3,6.554190628882137
P1-7,Atad2,10.34394335218673
P1-7,Atad2b,1.192027496453754
P1-7,Atm,4.798703627806777
P1-7,Atr,7.046461330195381
P1-7,Atrx,1.5038813047172006
P1-7,Aurkb,1.8912513328899188
P1-7,Baz1a,-9.971476246657597
P1-7,Baz1b,-9.701266314776076
P1-7,Baz2a,2.9233805828808026
P1-7,Baz2b,-4.66131487832642
P1-7,Bcl6,13.832444542662442
P1-7,Bmi1,7.565309992297422
P1-7,Bop1,-11.865104138939481
P1-7,Bptf,10.78378278976031
P1-7,Brd1,1.005104282067928
P1-7,Brd2,-13.334046594344041
P1-7,Brd3,-4.351442126484634
P1-7,Brd4,14.013459551805813
P1-7,Brd7,22.620854440486145
P1-7,Brd8,-4.2864606026214975
P1-7,Brd9,-6.014595757714255
P1-7,Brdt,3.61076877938974
P1-7,Brpf1,-3.3147139728346353
P1-7,Brpf3,14.269134329194308
P1-7,Brwd1,1.4042006560948899
P1-7,Brwd3,-1.3772143983186684
P1-7,CD4,-4.016453037773495
P1-7,CDK9,-4.077860164470675
P1-7,Carm1,2.1677632255014174
P1-7,Cbx1,0.07662130248375654
P1-7,Cbx2,-6.439420625331586
P1-7,Cbx3,-3.6649497194214633
P1-7,Cbx4,11.269421881378864
P1-7,Cbx5,1.6860284061270052
P1-7,Cbx6,24.248132362486725
P1-7,Cbx7,11.516128617711914
P1-7,Cbx8,-6.0473613769787065
P1-7,Ccnt1,3.6850828629162216
P1-7,Cd14,-8.786941812838819
P1-7,Cd19,-5.146186607950618
P1-7,Cd4,2.8377942188043903
P1-7,Cecr2,-9.26209085396762
P1-7,Chaf1a,-1.1694452273798426
P1-7,Chaf1b,20.22540737110544
P1-7,Chd1,1.7978784361290625
P1-7,Chd1l,3.3918308862126523
P1-7,Chd2,-5.1159687734688175
P1-7,Chd3,6.797488099910035
P1-7,Chd4,6.188421629054755
P1-7,Chd5,-6.770720680294124
P1-7,Chd6,10.639602989937282
P1-7,Chd7,-24.16268335520142
P1-7,Chd8,1.3986330938016351
P1-7,Chd9,11.834571833422391
P1-7,Clock,3.2336800805925523
P1-7,Crebbp,-10.378530219362368
P1-7,Ctsl,-4.414923927429797
P1-7,Cxxc1,5.219872573516971
P1-7,Dmap1,-4.216576085359215
P1-7,Dnmt1,10.694831977142938
P1-7,Dnmt3a,-4.229587275216659
P1-7,Dnmt3b,9.832480844038145
P1-7,Dnmt3l,-7.578677169065806
P1-7,Dot1l,7.073801775065968
P1-7,Dpy30,-5.02760662685209
P1-7,Dub2a,2.8666606127802687
P1-7,Eaf1,-6.591060038374425
P1-7,Eed,3.599019664149244
P1-7,Ehmt1,-17.437021446846664
P1-7,Ehmt2,-13.017094735724301
P1-7,Elp3,-0.8463147182870637
P1-7,Elp4,-14.891996955493433
P1-7,Ep300,-0.5047690597184005
P1-7,Ep400,-5.456092064658093
P1-7,Epc1,3.9440545689199977
P1-7,Epc2,-16.311791721163065
P1-7,Ercc5,-7.203892385027496
P1-7,Ezh1,-5.255127154686527
P1-7,Ezh2,-5.7642797260253245
P1-7,Fbxl19,7.465104080113267
P1-7,Fbxo17,-0.3129305822455368
P1-7,Fbxo44,4.3445078610542724
P1-7,Fbxw9,-5.978193629019714
P1-7,Fkbp1a,-9.3207585465027
P1-7,Fkbp2,16.792005749605732
P1-7,Fkbp5,-6.477602150911636
P1-7,Fosb,37.84189329143696
P1-7,Gadd45a,18.05596505189387
P1-7,Gadd45b,-11.818913547234397
P1-7,Gtf2b,10.560101002108679
P1-7,Gtf2f1,13.708015719608051
P1-7,Gtf2h1,2.252451056767489
P1-7,Gtf3c4,3.3206203995443455
P1-7,H2afz,6.039872349342157
P1-7,Hat1,22.86056068161309
P1-7,Hcfc1,17.737673069284398
P1-7,Hdac1,-2.469561006427922
P1-7,Hdac10,8.826423665350495
P1-7,Hdac11,-2.9617329341977423
P1-7,Hdac2,-9.951777369508982
P1-7,Hdac3,19.568948260785355
P1-7,Hdac4,7.744948342381125
P1-7,Hdac5,1.1344049098450963
P1-7,Hdac6,-6.620380793440997
P1-7,Hdac7,-3.2309307495379063
P1-7,Hdac8,-15.871841034578981
P1-7,Hdac9,5.63746007798653
P1-7,Hells,3.457254867447796
P1-7,Hes1,5.801306365576295
P1-7,Hes6,-0.9030401650435458
P1-7,Hira,-6.731103454707826
P1-7,Hltf,-6.076586928036193
P1-7,Id2,23.049085611306147
P1-7,Id3,0.6857647989062023
P1-7,Ing2,-4.300432114930592
