GeneName,q3minusOther_nbPctg
Actb,-14.050664078135188
Actl6a,-12.853209433445898
Actl6b,-13.784547217763562
Aff1,-7.247498704428795
Aff4,2.1065821126705533
Arid1a,-10.58611517725016
Arid1b,3.6311370753304644
Arid2,-9.215977606792986
Ash1l,-2.2527683393107587
Ash2l,-9.488196447277021
Asxl1,-18.75800799733829
Asxl2,-6.128891271041108
Asxl3,4.831960905274606
Atad2,1.8459444478085612
Atad2b,2.4600035553608137
Atm,1.9553218826192786
Atr,-0.7197310353345721
Atrx,-13.987102858205796
Aurkb,-14.999766017522507
Baz1a,6.429344868491621
Baz1b,-6.920561852780104
Baz2a,-5.766938061143162
Baz2b,0.6770811279544233
Bcl6,-19.369290065390768
Bmi1,-4.947233794323982
Bop1,-7.243193054029504
Bptf,-12.375877401959197
Brd1,-3.915630415519724
Brd2,3.0674415464641402
Brd3,4.7270036821651225
Brd4,-11.500312013714286
Brd7,-3.7897425213486815
Brd8,-0.6791789019835397
Brd9,-3.688875176222524
Brdt,-6.527237011025221
Brpf1,-0.8045745911235898
Brpf3,-5.201488907966552
Brwd1,-11.442965609848404
Brwd3,-11.223951954761192
CD4,-14.308006786940151
CDK9,-2.7544382904753797
Carm1,-15.449883427748823
Cbx1,1.3222335311537616
Cbx2,2.4797665974942853
Cbx3,9.098427908081247
Cbx4,-5.8943877870113965
Cbx5,-10.033956345455904
Cbx6,-16.77898953328144
Cbx7,-14.976454337820245
Cbx8,-4.986017759138242
Ccnt1,8.542824538355626
Cd14,-5.221797985198172
Cd19,-0.5982244926726796
Cd4,-10.680841476123204
Cecr2,-17.889533809523453
Chaf1a,-9.949274445373682
Chaf1b,-6.074813221355118
Chd1,3.8746280017942407
Chd1l,-18.661018146098026
Chd2,-4.164575471230421
Chd3,-9.029020335291577
Chd4,-15.591085835864112
Chd5,6.348283204107487
Chd6,-4.407187353159543
Chd7,6.541189550724603
Chd8,-3.288408527088432
Chd9,-2.6206745156320377
Clock,-6.86386208629802
Crebbp,-9.758665311936179
Ctsl,-3.0037633165927176
Cxxc1,5.38787778945719
Dmap1,4.119597245301099
Dnmt1,-7.5329204720961425
Dnmt3a,-0.10832077752774083
Dnmt3b,-10.308133081863463
Dnmt3l,-13.779379107033964
Dot1l,3.880110951875574
Dpy30,-10.533600615827785
Dub2a,-7.392394546314812
Eaf1,-4.427448865360151
Eed,-4.975404183693709
Ehmt1,-8.153647480441702
Ehmt2,-2.503912684983657
Elp3,-4.183828319426517
Elp4,-1.0430268386838246
Ep300,-6.179343464412058
Ep400,10.090828501566836
Epc1,-15.942518900686856
Epc2,3.425979974512311
Ercc5,1.4331067220503932
Ezh1,0.10139575200588762
Ezh2,-11.83931938523203
Fbxl19,1.7850466579196442
Fbxo17,-10.844017691164929
Fbxo44,-12.336640167237235
Fbxw9,-4.270994825106085
Fkbp1a,1.9286815334002132
Fkbp2,-14.825126983611582
Fkbp5,-2.663205863408639
Fosb,-10.338751417871713
Gadd45a,-18.807948191046968
Gadd45b,-11.541913260024918
Gtf2b,-12.391781071542445
Gtf2f1,-5.836997189563904
Gtf2h1,-7.512497937365147
Gtf3c4,-14.229668053275676
H2afz,-13.613803401604045
Hat1,-3.7164568807990173
Hcfc1,-9.32479264768705
Hdac1,-4.561696477801037
Hdac10,2.702320397415402
Hdac11,-4.400922414068899
Hdac2,3.6444500831110886
Hdac3,-4.514333347390407
Hdac4,-9.920467611496713
Hdac5,-8.02799853399988
Hdac6,-4.243673845037142
Hdac7,-9.700560954791982
Hdac8,6.5772199121288715
Hdac9,-10.062386818415442
Hells,-8.390850844918504
Hes1,-21.984483995967167
Hes6,-11.63083046822894
Hira,-8.867976500527561
Hltf,1.626852309592821
Id2,-2.998395095191925
Id3,-7.605476474830098
Ing2,-17.060286415308543
Ing3,-2.8199036031674845
Ing4,-9.266399212312457
Ing5,-2.3024432894117295
Ino80,-4.364259965041164
Iws1,-9.631152586531735
Jarid2,2.3463030422253794
Jhdm1d,-6.877465821268501
Jmjd1c,-9.410960524855705
Jmjd4,-7.612382641618349
Klf12,-22.540962778461708
Klf2,-0.9099967949820547
Ms4a1,6.767018678619138
Nfatc3,-8.743864657039808
Runx3,-6.832488756407905
Tbx21,-20.776063926664687
