GeneName,q4minusq1_nbPctg
Actb,4.154425720975102
Actl6a,4.438396317079679
Actl6b,-6.4203018529488105
Aff1,-26.20694990061575
Aff4,-2.7574314284057024
Arid1a,1.467167390571873
Arid1b,0.844828208815685
Arid2,-0.8277248934972907
Ash1l,3.6494456237376713
Ash2l,-3.7949899577236303
Asxl1,-10.974327494889245
Asxl2,-3.7236830099893155
Asxl3,2.2402738310774417
Atad2,1.841924489638835
Atad2b,2.3554773412137404
Atm,7.79789260738935
Atr,1.6426384560434917
Atrx,1.3139584320396942
Aurkb,-6.318778089383246
Baz1a,-2.4555312481029112
Baz1b,-1.6728723143732775
Baz2a,-0.30936263341757214
Baz2b,-4.7822437083986955
Bcl6,-8.840680810821338
Bmi1,0.3003866799953805
Bop1,-5.070984752457527
Bptf,-10.089508283643653
Brd1,2.2079438221937346
Brd2,0.7969690463884702
Brd3,3.962549784077508
Brd4,19.995521326210905
Brd7,-0.1362518581834129
Brd8,-1.0516849655232416
Brd9,-5.172544572705884
Brdt,-0.4576544658619284
Brpf1,-20.542325630575895
Brpf3,-1.7344539548222633
Brwd1,-12.071077149205502
Brwd3,5.581714193915076
CD4,-6.703469822615389
CDK9,17.044502735806784
Carm1,-16.778078498599974
Cbx1,-7.348280017997027
Cbx2,-10.969593976014927
Cbx3,-2.153264212944624
Cbx4,5.12194195061309
Cbx5,-10.262030879729252
Cbx6,16.451568703759982
Cbx7,4.736604238032043
Cbx8,-17.83847583242299
Ccnt1,6.724381672004451
Cd14,8.73320388488554
Cd19,-3.975444916882806
Cd4,-0.20726452842590515
Cecr2,-18.13824111121469
Chaf1a,-2.8663569282737207
Chaf1b,12.535494197597833
Chd1,-2.1254234325573513
Chd1l,16.075798064476988
Chd2,-3.8862816403053833
Chd3,10.087333260828075
Chd4,10.20078009766671
Chd5,-5.515041596044827
Chd6,7.05507694659164
Chd7,-6.560115950074164
Chd8,-7.896869744258867
Chd9,3.834280781098446
Clock,-0.15647367218459576
Crebbp,10.618206530385113
Ctsl,4.972435371201383
Cxxc1,14.626453553876447
Dmap1,4.196883533683758
Dnmt1,-7.417749907032437
Dnmt3a,4.404986426491243
Dnmt3b,-5.81701854891685
Dnmt3l,9.080834809685111
Dot1l,12.8501434361502
Dpy30,11.23830868019614
Dub2a,-2.568941878765018
Eaf1,5.61809106112969
Eed,2.869085765956232
Ehmt1,-11.527948024853341
Ehmt2,2.0680665786082066
Elp3,2.4797190197921615
Elp4,-0.8735298090358535
Ep300,24.639383183350812
Ep400,9.951283760008636
Epc1,2.5194263068652125
Epc2,1.8317375258350144
Ercc5,12.977968423213461
Ezh1,10.127610492817446
Ezh2,13.670554607515253
Fbxl19,-1.294798751839539
Fbxo17,-0.6967931735510821
Fbxo44,2.8879646438475195
Fbxw9,7.466019659653241
Fkbp1a,11.795529385240814
Fkbp2,23.34556839874938
Fkbp5,-2.6532471425273245
Fosb,-4.637682570774796
Gadd45a,5.068225538496812
Gadd45b,8.463249562308029
Gtf2b,0.2294213034358954
Gtf2f1,2.8501057824912754
Gtf2h1,4.032104573074812
Gtf3c4,4.4279868142129155
H2afz,7.612563957766273
Hat1,21.927112513044367
Hcfc1,9.252451668926797
Hdac1,-14.022799773451027
Hdac10,-4.297923425252117
Hdac11,6.034204598310303
Hdac2,-5.048326859024602
Hdac3,-1.28903804142668
Hdac4,12.794669293281782
Hdac5,-0.5907118869956663
Hdac6,1.3414538879416469
Hdac7,7.269291301647884
Hdac8,1.4326198625273925
Hdac9,3.2241566042366436
Hells,10.060289165484916
Hes1,-4.319631070059436
Hes6,1.1741165125157793
Hira,4.449148363219274
Hltf,3.393476043265801
Id2,-2.923791632204092
Id3,5.528882493295907
Ing2,-1.204185546934955
Ing3,-5.915224367918158
Ing4,12.751600012325484
Ing5,-2.866326538713734
Ino80,2.6902632993021056
Iws1,-2.5966817757539733
Jarid2,-8.519677367185478
Jhdm1d,-13.15965447389979
Jmjd1c,6.839754340980701
Jmjd4,5.34397486039248
Klf12,23.26527383916688
Klf2,3.311890500496034
Ms4a1,-9.817190731145125
Nfatc3,5.883334491257703
Runx3,2.4291740655421834
Tbx21,5.778522764706561
