GeneName,q3minusOther_nbPctg
Bcl6,3.180757333794496
CD4,10.67576852059122
Cd14,24.44592153278567
Cd4,-20.477266172941377
Fosb,-32.50120400086136
Hes1,12.069174112701944
Hes6,-10.561811487460975
Id2,21.487033527494553
Id3,8.675815027643495
Jmjd5,-11.85012832860592
Jmjd6,-11.806097229510907
Kat2a,-4.726558750658536
Kat2b,-0.7305693115147989
Kat5,1.164173568995011
Kdm1a,-13.185005497221782
Kdm1b,0.8381774686034369
Kdm2a,3.169899236104243
Kdm2b,-3.862675045737256
Kdm3a,-13.748904828058471
Kdm3b,2.0803708720565433
Kdm4a,-6.836833659395472
Kdm4c,-12.451428069252676
Kdm4d,-4.592469686990758
Kdm5a,-0.21525280815543368
Kdm5b,6.787203349130484
Kdm5c,4.157490223588795
Kdm5d,-2.8372473159466978
Kdm6a,0.5453900969071999
Kdm6b,-2.0090905571298068
Klf12,4.751556922727216
Klf2,10.310810608041452
L3mbtl1,4.240995370344571
L3mbtl2,-12.641854782123941
L3mbtl3,1.7055473347270524
L3mbtl4,-6.8396779491595545
Mbd1,-2.8775117501111307
Mbd2,3.8513359023524174
Mbd3,-6.41902418029923
Mbd4,-5.065549419653092
Mecom,3.1333488897997555
Men1,-5.409456754797127
Mll1,-14.637071734137663
Mll2,-8.51427236824923
Mll3,4.763170269875868
Mll5,-7.095444208187918
Morf4l1,-13.21246240387714
Ms4a1,14.49762803335394
Msl3,-1.2705967259863016
Mta1,-6.398697721704669
Mta2,-6.749296137502724
Mta3,4.539830719936349
Mtf2,-0.8228486129636234
Myst1,-10.137740670971294
Myst2,-7.315500428321943
Myst3,-6.010114653089282
Myst4,-2.7564602189108007
Nap1l1,-15.534180856830694
Nap1l2,-18.47344764148985
Nap1l3,-4.3359752423794236
Ncoa1,-6.268921146958953
Ncoa3,-17.293107017113094
Ncor1,1.318920546610779
Ncor2,7.263617654111924
Nfatc3,12.187580032436324
Nsd1,0.5315265527936592
Orc1,-1.606731753227229
Padi1,2.768189531730525
Padi4,-3.882898415406185
Padi6,-9.725001345080734
Parp1,-10.22433280137278
Paxip1,3.2011143779132905
Pbrm1,2.200098709434807
Pcgf1,-4.730107945961562
Pcgf2,11.556453900966993
Pcgf5,-19.46931833213383
Pcgf6,-7.844589759985367
Pcmt1,-0.8426403605642676
Phc1,-1.308683390897155
Phf1,-13.244108530211657
Phf19,-3.449251611207847
Phf2,2.7572913087156454
Phf20,-2.699279588654175
Phf20l1,-1.1880544485792681
Phf8,2.230747241851006
Phip,-5.09080969001076
Polr2b,-7.0244694511225365
Ppargc1a,-11.30373412124297
Prdm1,-0.23257414302696588
Prdm10,0.43728764493439165
Prdm11,-5.534735225176729
Prdm12,-2.572066338842653
Prdm13,1.5465875650912722
Prdm14,12.346537585288864
Prdm15,-3.9468410768143958
Prdm2,-7.66890179731203
Prdm4,-6.422233570838445
Prdm5,-14.07720880852046
Prdm6,-2.5003086969697526
Prdm8,-0.25783166950110825
Prdm9,-8.442807717593775
Prkaa1,-7.253696779154641
Prkaa2,2.333741396500251
Prkcd,-1.4961160257349828
Prmt1,1.6648765543108892
Prmt2,-4.80715000325249
Prmt3,0.31430973981300525
Prmt5,-17.651220465441792
Prmt6,-19.3507046595956
Prmt7,-12.150347084652086
Prmt8,-0.906958981264759
Psip1,-6.119757881267844
Rbbp4,-0.6370365442026156
Rbbp5,-4.15868863644684
Rbbp7,-7.4313907113642115
Ring1,2.6782472181866077
Rnf20,-3.4721364498697334
Rnf217,-1.1126019738875774
Rnf40,-5.548083342624951
Runx3,1.8978826018950432
Sgk1,-18.78874879738258
Tbx21,13.508104490301598
