GeneName,q4minusq1_nbPctg
Bcl6,1.0443466512179853
CD4,-4.455090872638385
Cd14,3.4483826279584235
Cd4,-9.337724369427242
Fosb,9.041137372291661
Hes1,2.016808652640112
Hes6,-2.386802508789504
Id2,11.939025701833451
Id3,-7.629919532387257
Jmjd5,0.07234389418299259
Jmjd6,-3.189417534535778
Kat2a,-1.3561088240346535
Kat2b,-6.901652496639201
Kat5,5.444943302041369
Kdm1a,10.316640006207999
Kdm1b,-0.4375871213086455
Kdm2a,3.3904384873286073
Kdm2b,16.823859604234592
Kdm3a,-7.601693840266412
Kdm3b,5.019809082091041
Kdm4a,4.49734486892773
Kdm4c,5.399390983532373
Kdm4d,-0.23351542494579824
Kdm5a,4.115997507324221
Kdm5b,-1.675199406998372
Kdm5c,1.5165802500028367
Kdm5d,-3.7970665312680385
Kdm6a,-5.327299733829275
Kdm6b,7.811790024022109
Klf12,17.157336232170156
Klf2,4.4374992115101115
L3mbtl1,3.650595797862733
L3mbtl2,-7.56679110429893
L3mbtl3,-8.706189448731825
L3mbtl4,3.843485919616544
Mbd1,2.9449901511188443
Mbd2,-18.444097815777653
Mbd3,-2.5866790000619266
Mbd4,0.672788249332207
Mecom,2.9540675851193114
Men1,2.8866119384297355
Mll1,-8.66623068375548
Mll2,-5.1339870918229344
Mll3,-2.042712661400884
Mll5,-4.311267318354723
Morf4l1,-3.5887176394426348
Ms4a1,5.154394624001853
Msl3,11.800628604473363
Mta1,-6.048328983086025
Mta2,-4.914698294033704
Mta3,4.817031281905669
Mtf2,-1.1764017104769149
Myst1,0.9261171804740549
Myst2,2.3424294625881332
Myst3,-1.8741103514115585
Myst4,-3.47520941139958
Nap1l1,-10.916608223899328
Nap1l2,4.51058959544971
Nap1l3,-0.49985437765635155
Ncoa1,-4.98608733467223
Ncoa3,9.486302273149917
Ncor1,-8.66331385687963
Ncor2,-12.91027217072486
Nfatc3,-12.22702297395215
Nsd1,17.76246238842814
Orc1,-2.5475554284112896
Padi1,-0.935376945445431
Padi4,6.786534292090359
Padi6,-0.24325059534797688
Parp1,-0.1229018258558033
Paxip1,3.7251571651963573
Pbrm1,2.9431001820656184
Pcgf1,2.744244820510227
Pcgf2,4.259158899770111
Pcgf5,20.08834694294729
Pcgf6,3.730827340051576
Pcmt1,4.595815992628694
Phc1,16.295538212237624
Phf1,1.011261668612569
Phf19,-3.2923177724436195
Phf2,1.9219894550043914
Phf20,-6.98966706799116
Phf20l1,8.625920868647137
Phf8,20.868910520070067
Phip,1.875622298977369
Polr2b,11.185040685171648
Ppargc1a,-5.616884054698108
Prdm1,7.176004138727912
Prdm10,-3.0342249702143675
Prdm11,-6.47253939363479
Prdm12,-1.5378614886787503
Prdm13,0.7016630549418382
Prdm14,-2.056933005241434
Prdm15,-9.48101165116458
Prdm2,-1.0460994876528966
Prdm4,6.9814848247300905
Prdm5,3.3625792259486325
Prdm6,9.57677516373034
Prdm8,0.20307018728844461
Prdm9,-2.7519464775989864
Prkaa1,-7.112747836482474
Prkaa2,2.6209946777316553
Prkcd,9.634613137397322
Prmt1,-0.7673481666834334
Prmt2,-1.0514732000264075
Prmt3,5.051104129098164
Prmt5,-7.984053373437557
Prmt6,-7.311648447110029
Prmt7,-4.9667962722952
Prmt8,10.723961384677787
Psip1,7.027486947576439
Rbbp4,3.2041824014426865
Rbbp5,4.200410086856579
Rbbp7,2.9248658814922712
Ring1,10.989424179071726
Rnf20,-9.522360211495421
Rnf217,-0.4735161726574013
Rnf40,7.485775923724663
Runx3,-14.677980459248484
Sgk1,26.7809809183057
Tbx21,12.092682463313004
