Gene,nbPctgShift
Actb,0.26896689056365375
Actl6a,2.3924752216887093
Actl6b,-15.11517461665288
Aff1,-7.661829356247127
Aff4,3.5766311612472865
Arid1a,0.16674872321623457
Arid1b,-1.3398306353689218
Arid2,2.3551708534261664
Ash1l,1.194137304071596
Ash2l,-2.925930895363786
Asxl1,-0.1063355561514765
Asxl2,2.12648247587534
Asxl3,-5.711521623882594
Atad2,-0.30905302925691913
Atad2b,3.083841353262324
Atm,-8.950107715898591
Atr,-2.847020135558626
Atrx,-1.484603571612066
Aurkb,-2.1307405791584184
Baz1a,-3.0435485378869718
Baz1b,-4.423012333707881
Baz2a,5.389782660566769
Baz2b,-9.318953429015233
Bmi1,-4.180007444080964
Bop1,-0.26359010666008853
Bptf,-5.992852034357581
Brd1,1.136495064620231
Brd2,-15.136451977059831
Brd3,5.23964063258098
Brd4,23.03068483489852
Brd7,-8.901106308275368
Brd8,-3.4483558868134363
Brd9,-2.770795736794272
Brdt,-2.4859757467816324
Brpf1,-8.923763990348746
Brpf3,-1.3909297033001795
Brwd1,5.488688756549449
Brwd3,-8.664919229286552
Carm1,-15.832643642344772
Cbx1,-4.170489548719598
Cbx2,-5.303748972012197
Cbx3,-13.3435142619354
Cbx4,-10.283386420361913
Cbx5,4.193184975273933
Cbx6,12.794302742463989
Cbx7,-7.283557191452637
Cbx8,-7.368663518266491
Cecr2,-14.594707194631496
Chaf1a,-3.1608726947672583
Chaf1b,9.172948669684946
Chd1,0.5354319637003044
Chd1l,11.674046218103156
Chd2,-2.446509283626746
Chd3,3.1304356403651195
Chd4,17.9184458398188
Chd5,6.271546156295072
Chd6,2.59186680255461
Chd7,0.3402431788811171
Chd8,3.5386486008926377
Chd9,7.6145864172830535
Clock,-0.7942301095349684
Crebbp,4.409971507466965
Ctsl,4.936801295100196
Cxxc1,-6.705021808402277
Dmap1,3.835257749341256
Dnmt1,-6.7426395284970075
Dnmt3a,2.479016041341305
Dnmt3b,5.011777474608545
Dnmt3l,7.676545553878304
Dot1l,19.79160614920258
Dpy30,6.463079740388906
Dub2a,3.2768305962045545
Eaf1,5.298010907672599
Eed,-2.023727597681871
Ehmt1,0.2097468204134838
Ehmt2,-4.405609827217846
Elp3,0.23114422203200036
Elp4,1.4540493126364187
Ep300,7.172268490927808
Ep400,-10.755554505293766
Epc1,10.945773812756087
Epc2,9.502693151699626
Ercc5,4.820155870897137
Ezh1,3.461053663146411
Ezh2,4.299612113993124
Fbxl19,-1.5978296306110846
Fbxo17,-1.480860469021161
Fbxo44,8.23943626073314
Fbxw9,-2.0425232538232505
Fkbp1a,8.87071031804563
Fkbp2,18.403750488798647
Fkbp5,-0.712598591868951
