Gene,nbPctgShift
Actb,-0.8353226616152778
Actl6a,11.811600593674033
Actl6b,5.884320764566558
Aff1,14.086914467384238
Aff4,-1.7044654671288342
Arid1a,5.449948441882711
Arid1b,-6.718636855770673
Arid2,-2.7483858428253
Ash1l,-13.214859179134198
Ash2l,-12.3009475255066
Asxl1,-4.179653684161471
Asxl2,-3.4158302224929002
Asxl3,-20.197534489662388
Atad2,-6.105993156295412
Atad2b,-14.448634705671623
Atm,-12.065157916651998
Atr,1.080793755066523
Atrx,-10.037772461801877
Aurkb,13.977970613060506
Baz1a,-19.49589462286374
Baz1b,-13.170491779145863
Baz2a,-6.917830410017096
Baz2b,-19.359722875407165
Bmi1,-4.203059918722755
Bop1,-14.198299341164446
Bptf,-9.557966370427495
Brd1,-10.421813813356385
Brd2,0.0392728489373706
Brd3,-6.415041490236154
Brd4,15.23112615404692
Brd7,15.932780939339361
Brd8,-1.4096597100436519
Brd9,-4.762506486449617
Brdt,-3.3085497154645185
Brpf1,-6.336177293175609
Brpf3,-0.6666507063106053
Brwd1,-5.422889922594491
Brwd3,-9.695878050946257
Carm1,-4.40581929062383
Cbx1,-8.154384326292803
Cbx2,-5.69378501039336
Cbx3,4.278703718629725
Cbx4,-4.619789797409737
Cbx5,-5.821376167301439
Cbx6,7.887281902376889
Cbx7,-16.32163210091555
Cbx8,-3.674797743389359
Cecr2,-8.364466554216136
Chaf1a,4.342493332741258
Chaf1b,6.5933185259882485
Chd1,-1.3116962855934844
Chd1l,4.379853665471384
Chd2,-9.838233537415062
Chd3,-4.486452857246176
Chd4,-4.570350312084493
Chd5,-8.750823020237178
Chd6,-7.5792618168071915
Chd7,-29.46791955404031
Chd8,-3.216431367704004
Chd9,-6.485325329816627
Clock,-0.04379700164634848
Crebbp,-12.278559851782475
Ctsl,2.2918862785990246
Cxxc1,-3.002253238968887
Dmap1,-12.844488231519332
Dnmt1,8.58086223518011
Dnmt3a,-22.21440604240165
Dnmt3b,-1.4468214649323858
Dnmt3l,3.1772565825556374
Dot1l,-9.057179318281694
Dpy30,-8.835936223908599
Dub2a,-6.666421320693608
Eaf1,-4.485447408401388
Eed,-2.3225061290611446
Ehmt1,9.17475383136621
Ehmt2,-22.41953254116288
Elp3,1.7489986185939017
Elp4,-10.447936718785714
Ep300,4.724759601943433
Ep400,-11.471721759566943
Epc1,2.0903571642349474
Epc2,-27.699711587520422
Ercc5,-12.73586739056741
Ezh1,-21.999608432642365
Ezh2,0.01605508116081822
Fbxl19,8.43614525746858
Fbxo17,-2.6429268257259513
Fbxo44,1.4515921054810725
Fbxw9,-12.411762648998174
Fkbp1a,-7.397492979746666
Fkbp2,9.205737646912707
Fkbp5,-8.9038291750705
Gadd45a,16.7348152426098
Gadd45b,-19.798922768229513
Gtf2b,-2.547197340476
Gtf2f1,1.1045628659899247
Gtf2h1,-10.84563390450451
Gtf3c4,-8.30304187959564
H2afz,3.610275384578673
Hat1,13.438813265927422
Hcfc1,24.497005212565156
Hdac1,0.30125433218315667
Hdac10,-0.7751280856339141
Hdac11,-5.867134993897152
Hdac2,-22.140145538456213
Hdac3,3.787139363674063
Hdac4,1.6708060041915713
Hdac5,-0.49093397519527837
Hdac6,-5.325862780316065
Hdac7,-7.134145809871891
Hdac8,-15.69187739558339
Hdac9,12.854662096983724
Hells,1.6170701338734592
Hes6,-27.44710482471436
Hira,-20.15763096837487
Hltf,-12.006997409420803
Ing2,-6.689993697021038
Ing3,-8.999216541108373
Ing4,-11.257671560861167
Ing5,-10.243222442731216
Ino80,-13.584808032439264
Iws1,-1.283214759937801
Jarid2,-12.211068094758444
Jhdm1d,-13.408673254500995
Jmjd1c,-13.934514333259784
Jmjd4,-9.504550231168619
Jmjd5,6.871420744613941
Jmjd6,6.214617807037715
Jmjd8,-0.8998147571073606
Kat2a,1.0194141564569599
Kat2b,3.7193829256905793
Kat5,0.024278235505659513
Kdm1a,-0.10653242114783741
Kdm1b,-1.7306812716770192
Kdm2a,4.6133163553767345
Kdm2b,37.62129488508472
Kdm3a,7.434343514439089
Kdm3b,3.8305001922191764
Kdm4a,3.2490553119621417
Kdm4b,13.665242599956223
Kdm4c,-2.963469592193585
Kdm4d,-5.5570916398707
Kdm5a,-5.816375683870565
Kdm5b,2.780774295077288
Kdm5c,2.4541622292101586
Kdm5d,-4.994545164795526
Kdm6a,-4.746319976524822
Kdm6b,19.37873983453584
L3mbtl1,3.760674026081946
L3mbtl2,4.912675214059568
L3mbtl3,1.9364103588712638
L3mbtl4,0.281394763981627
Mbd1,18.818431491547596
Mbd2,18.707933204829157
Mbd3,9.215101751747506
Mbd4,-7.743602664285936
Mecom,5.6790871024727405
Mecp2,-5.153372321726674
Men1,14.94447388933281
Mll1,10.417559200838305
Mll2,15.839351668746012
Mll3,-8.051593506540616
Mll5,2.555528222547032
Morf4l1,-16.526525515940126
Msl3,-9.565593450368777
Mta1,13.089012451895995
Mta2,3.3176631498168256
Mta3,5.89183074127201
Mtf2,5.922636993053321
Myst1,-0.09208757308991977
Myst2,12.93896757554137
Myst3,7.320723289007788
Myst4,10.122915368027734
Nap1l1,-1.040442663387168
Nap1l2,-1.8289310085868795
Nap1l3,-3.6557074006072647
Ncoa1,11.818994045469088
Ncoa3,-5.034474568319528
Ncor1,-7.004347079686809
Ncor2,-6.463316051681483
Nsd1,7.479054124361866
Orc1,1.912720098417104
Padi1,-1.767197466442454
Padi2,4.090413793195377
Padi3,22.864405239542812
Padi4,-1.3536394944245806
Padi6,0.3069731613168205
Paf1,3.0053843883524807
Parp1,10.133408377595515
Parp2,-0.8012202335325534
Paxip1,-9.660969406604215
Pbrm1,-5.637850124441087
Pcgf1,-7.553030780459411
Pcgf2,36.62228365867788
Pcgf5,7.671094630135876
Pcgf6,-14.928575868995537
Pcmt1,-15.252378430910625
Phc1,8.962798626497982
Phc2,7.359189090542376
Phc3,-0.19401602153433828
Phf1,11.612938660422975
Phf10,5.838687908794067
Phf17,8.781626115363336
Phf19,9.11678125365504
Phf2,3.9119384192612134
Phf20,1.3752852679234628
Phf20l1,8.312006227848952
Phf8,15.781397206519031
Phip,0.5003074433440631
Polr2b,21.705753132449733
Ppargc1a,-5.514238148827049
Prdm1,-3.6393193257902023
Prdm10,1.6065136372574553
Prdm11,9.892639041682571
Prdm12,-4.66769436547083
Prdm13,11.789324095867608
Prdm14,12.786125361580607
Prdm15,-2.3894048092704203
Prdm16,9.229139938522819
Prdm2,9.235509690068143
Prdm4,-1.856870630441593
Prdm5,18.89128921367135
Prdm6,15.176838781759994
Prdm8,3.500732482607299
Prdm9,-1.6338402378680357
Prkaa1,8.184448979655885
Prkaa2,-7.616033502792126
Prkcd,0.8877567239198617
Prmt1,8.714759834890058
Prmt2,0.3268130914039791
Prmt3,-5.001110017819343
Prmt5,14.692522248598548
Prmt6,1.607726433625663
Prmt7,12.296234087867703
Prmt8,2.6141766531319113
Psip1,-5.295826882459418
Rbbp4,7.640135524945478
Rbbp5,-13.204675979768625
Rbbp7,-12.709144910001243
Ring1,19.52415642180644
Rnf2,9.261964496771684
Rnf20,-6.109248496793764
Rnf217,2.5735802255840596
Rnf40,6.004360615555646
Rpa3,34.51024400582133
Satb1,-15.776268243674208
Scmh1,8.488910610023561
Scml2,14.688904106946232
Scml4,6.106122110306184
Setd1a,9.704186953742365
Setd2,8.601107133306632
Setd3,17.214465465991974
Setd4,17.06888742987933
Setd5,-3.900978603167921
Setd7,25.412887130486876
Setd8,23.6309435977136
Setdb1,3.1871783541520435
Setdb2,6.818465319475068
Setmar,12.322587016758842
Sfmbt1,15.973715233029207
Sfmbt2,16.16441485290505
Sgk1,-19.808674734782763
Sin3a,19.24293255671828
Sin3b,19.049609905231023
Sirt1,1.7182189999557593
Sirt3,14.81708678953463
Sirt4,28.80801175829066
Sirt5,13.628435888918371
Sirt6,-2.2663865541850985
Sirt7,-1.75746931791892
Smarca1,13.47651851300078
Smarca2,0.3612511137157976
Smarca4,3.571548217514005
Smarca5,27.36057422903768
Smarcc1,15.009832448341967
Smarcc2,13.178357218054517
Smarcd1,3.924794226212891
Smarcd2,23.4620858130037
Smarcd3,-1.188479692640044
Smarce1,5.97568140405792
Smyd1,-4.671850013561079
Smyd2,15.155411179188762
Smyd3,17.281666962441612
Smyd4,-14.146199861869762
Smyd5,13.721256810724292
Sp100,3.4154569621367177
Sp110,7.79450590156649
Sp140,-1.0394150552292132
Ssrp1,3.7106176590534736
Supt16h,12.160552772355071
Suv39h1,-0.4342438624357179
Suv39h2,-1.1618865254563318
Suv420h1,11.222807937722552
Suv420h2,29.567220851493076
Suz12,9.633749592444929
Taf1,7.603638726732022
Taf3,8.022531076025887
Tcea1,7.250809776553895
Tdg,5.154139605181312
Tet1,14.52462895596168
Tet2,1.736542198354643
Tet3,18.95841155643702
Trim24,-11.831201113048147
Trim28,-7.855532252164313
Trim33,-14.871186220941304
Trim66,1.7847391667794834
Ube2a,-8.161121955968142
Ube2b,-16.159994630689745
Ube2e1,13.042132616059789
Ube2i,5.656050347589282
Uhrf1,1.4180099954123904
Usp22,3.3075971753076665
Usp27x,-7.000792727418688
Usp51,-15.829778900008641
Wbp7,10.107400852591818
Wdr5,32.02580848328879
Wdr82,-3.117704366603803
Whsc1,18.303789220558826
Whsc1l1,-17.732786896691945
Zmynd11,-13.567637284068454
Zmynd8,24.20336180897793
Bcl6,-20.93997480442813
Cd14,4.230935535573734
Cd4,-6.851353959335032
Fosb,24.079997372130638
Hes1,25.960232980860912
Id2,14.260513665386128
Id3,1.7417631125251
Klf12,17.332524621198324
Klf2,15.673064025824006
Ms4a1,-6.649219799145758
Nfatc3,13.77359382469141
Runx3,20.000999654416734
Tbx21,2.09343377201331
