"Position","Pool","shRNA","Percentage","precentile","z"
"5_B02",1,"Dub2a.1",7.60330578512397,61.6333274570324,0.29586464662996
"5_B03",1,"Epc1.1",4.14585414585415,32.588687605526,-0.451299434876562
"5_B04",1,"Epc2.1",4.54545454545455,35.7576315711225,-0.364944773499396
"5_B05",1,"Ep400.1",7.68716577540107,62.3234545174411,0.313987003541297
"5_B06",1,"Ehmt1.1",5.89270008795075,47.058413106655,-0.0738015896324724
"5_B07",1,"Fbxo44.1",6.66666666666667,53.7228773850968,0.093454553977725
"5_B08",1,"Ezh1.1",0,8.89532378507718,-1.34722904666466
"5_B09",1,"Elp4.1",8.69276708692767,70.2394547742153,0.531300001286424
"5_B10",1,"Eed.1",7.49219562955255,60.7132651197555,0.271853459780475
"5_B11",1,"Ezh2.1",7.87037037037037,63.8172411156478,0.353577981871488
"5_C02",1,"Ezh1.2",6.43707756678468,51.7483935697409,0.0438397663147907
"5_C03",1,"Ehmt2.1",5.58112773302647,44.3882371218729,-0.141133166955413
"5_C04",1,"Dub2a.2",9.1324200913242,73.4444229137974,0.626310132297509
"5_C05",1,"Ezh2.2",8.04681784930505,65.2363280652742,0.39170873026287
"5_C06",1,"Ercc5.1",8.88090349075975,71.6324364151721,0.57195675603913
"5_C07",1,"Epc2.2",7.18603089321692,58.1483653296138,0.205690482570414
"5_C08",1,"Ehmt1.2",8.77862595419847,70.8790351353011,0.54985432059344
"5_C09",1,"Fbxl19.1",10.8604206500956,84.1280722391034,0.999735442335933
"5_C10",1,"Epc1.2",9.61761297798378,76.7659757920692,0.731161547541328
"5_C11",1,"Ep300.1",20,99.8534205822564,2.97482175526249
"5_D02",1,"Eed.2",6.52173913043478,52.4772475043509,0.0621353452681067
"5_D03",1,"Fbxl19.2",9.26315789473684,74.3625392624235,0.654562903701599
"5_D04",1,"Epc1.3",5.91603053435115,47.259040031545,-0.0687598209037641
"5_D05",1,"Elp3.1",6.02898550724638,48.2312722519977,-0.0443499643445898
"5_D06",1,"Ehmt2.2",3.91752577319588,30.8311627847532,-0.500641776184081
"5_D07",1,"Fbxl19.3",6.43939393939394,51.7683441822742,0.0443403403194615
"5_D08",1,"Ercc5.2",6.29139072847682,50.4929393079244,0.0123564704978549
"5_D09",1,"Elp4.2",6.41025641025641,51.5173558742412,0.0380436462607095
"5_D10",1,"Dub2a.3",6.54349499615089,52.664420379425,0.0668368431113533
"5_D11",1,"Fbxo44.2",6.25960061443932,50.2188804233111,0.00548654610439825
"5_E02",1,"Ep300.2",1.70940170940171,16.408093791275,-0.977822995217892
"5_E03",1,"Ep400.2",3.87596899224806,30.5158048142963,-0.509622302105133
"5_E04",1,"Dub2a.4",4.3010752688172,33.8062851204572,-0.417755755927638
"5_E05",1,"Ezh1.3",2.00501253132832,18.0373991022116,-0.91394074571958
"5_E06",1,"Epc2.3",4.77629987908102,37.6358614624637,-0.315058510533325
"5_E07",1,"Elp3.2",6.32530120481928,50.7852516306271,0.019684610571338
"5_E08",1,"Eed.3",7.0273631840796,56.804615398372,0.171401987594569
"5_E09",1,"Ezh2.3",5.86826347305389,46.8483539551412,-0.0790824041830403
"5_E10",1,"Ercc5.3",7.88497217068646,63.9354326008198,0.356733468009774
"5_E11",1,"Elp4.3",10.7216494845361,83.391360210024,0.969746640966393
