"Position","Pool","shRNA","GeoMean","precentile","z"
"1_B02",1,"Actl6b.1",405.014543508101,35.6153391558914,-0.368759783826209
"1_B03",1,"Asxl3.1",535.810182254113,66.8335356528645,0.435321216384059
"1_B04",1,"Atad2.1",570.473259694563,74.1642170328889,0.648416410122182
"1_B05",1,"Asxl2.1",574.324442440526,74.9237432927623,0.672091992152709
"1_B06",1,"Aff4.1",492.40427162984,56.6896558275107,0.168478465628602
"1_B07",1,"Aurkb.1",501.731494287278,58.9328753986207,0.225818623110001
"1_B08",1,"Atm.1",647.638157371551,86.9238003440545,1.12279635657989
"1_B09",1,"A2l.1",563.854781858916,72.8316243849749,0.607728568165228
"1_B10",1,"Aff1.1",492.776420803935,56.7796233712941,0.170766294817729
"1_B11",1,"Atr.1",470.103173888238,51.2516731354251,0.0313799419333608
"1_C02",1,"Atm.2",461.892978085252,49.2383391402145,-0.0190931664705568
"1_C03",1,"Arid2.1",479.385859573113,53.5239019634934,0.0884463033326578
"1_C04",1,"Actl6b.2",601.118536174019,79.8650795028553,0.836811717485383
"1_C05",1,"Atr.2",534.518644924435,66.5449203401344,0.42738134439893
"1_C06",1,"Atad2b.1",378.78580123402,29.8054597083921,-0.530003947042953
"1_C07",1,"Atad2.2",447.383363478324,45.6881770320009,-0.108292665304458
"1_C08",1,"Aff4.2",438.49097180111,43.5275102240375,-0.162959650095598
"1_C09",1,"Atrx.1",580.59895165447,76.1354150192011,0.710665248057471
"1_C10",1,"Asxl3.2",643.444280653899,86.3682369290812,1.09701402455247
"1_C11",1,"Asxl1.1",370.004526881345,27.9614251486219,-0.583987825498801
"1_D02",1,"Aff1.2",368.864483554567,27.726142626816,-0.590996370946244
"1_D03",1,"Atrx.2",625.160657419679,83.7592992640287,0.984613380321608
"1_D04",1,"Asxl3.3",462.750937778251,49.4487286983949,-0.0138187621043199
"1_D05",1,"A1l.1",460.069541009591,48.7912721000247,-0.0303029523753083
"1_D06",1,"Arid2.2",431.251835603994,41.7824119602792,-0.207463059611711
"1_D07",1,"Atrx.3",638.98438067149,85.7599465807928,1.06959628438105
"1_D08",1,"Atad2b.2",595.912110349933,78.9533783881131,0.804804625167258
"1_D09",1,"A2l.2",630.558765932054,84.5613223915183,1.01779886367173
"1_D10",1,"Actl6b.3",583.114921023791,76.6121212600315,0.726132454658376
"1_D11",1,"Aurkb.2",453.521190533058,47.1874101161516,-0.0705596784510357
"1_E02",1,"Asxl1.2",297.471090175438,15.1529568977935,-1.02989534118003
"1_E03",1,"Asxl2.2",576.495466589854,75.3466406152187,0.685438608952847
"1_E04",1,"Actl6b.4",551.207364684357,70.1936109357936,0.529977138918081
"1_E05",1,"Atm.3",451.427360758212,46.6754128154453,-0.0834317340927195
"1_E06",1,"Atad2.3",555.602890535441,71.1235988821724,0.556999131827593
"1_E07",1,"A1l.2",638.31709480624,85.6673795932219,1.0654940689624
"1_E08",1,"Aff1.3",464.408124356036,49.8551435799583,-0.00363101996111307
"1_E09",1,"Atr.3",551.839101534213,70.3281082016261,0.533860812739105
"1_E10",1,"Atad2b.3",853.805548653074,99.158117349045,2.39023374043871
"1_E11",1,"A2l.3",401.876962329311,34.8990101038216,-0.388048419415821
"1_F02",1,"Aff4.3",422.378371681686,39.6655446210818,-0.262013683886227
"1_F03",1,"Aurkb.3",455.003750141445,47.5502218320733,-0.061445475376589
"1_F04",1,"Atad2.4",369.862294313979,27.9320183032916,-0.584862216312796
"1_F05",1,"A1l.3",395.279807401195,33.4105288918114,-0.428605176384167
"1_F06",1,"Arid2.3",434.481367810424,42.559152856577,-0.187609144667344
"1_F07",1,"Atm.4",347.093818581636,23.4276937574811,-0.724833999131004
"1_F08",1,"Asxl2.3",535.158610116026,66.6880546606465,0.43131560288253
"1_F09",1,"Asxl1.3",194.760223655018,4.83243945318922,-1.66132202387377
"1_F10",1,"Arid2.4",421.83361105609,39.5365048568218,-0.26536266151961
"1_F11",1,"Atr.4",550.426909081638,70.0270688425858,0.525179199723238
"1_G02",1,"Atad2b.4",375.628022611999,29.1359741311456,-0.549416748701944
"1_G03",1,"Asxl1.4",361.169874635882,26.1639254620792,-0.638299850594962
"1_G04",1,"Aff1.4",377.911787094421,29.6194578997028,-0.535377047937635
"1_G05",1,"Aurkb.4",443.877251220393,44.8343783046564,-0.129846887434762
"1_G06",1,"Atrx.4",525.245135522832,64.4447107963695,0.370371395240151
"1_G07",1,"A1l.4",448.875684654625,46.052211087185,-0.0991184518858801
"1_G08",1,"Aff4.4",291.422155584655,14.2967438129265,-1.06708185154532
"1_G09",1,"Asxl3.4",516.965591298559,62.5315674377782,0.319471959563504
"1_G10",1,"A2l.4",464.033314043257,49.7632208167606,-0.00593520880164239
"1_G11",1,"Asxl2.4",448.241306745868,45.8974198894042,-0.103018361915565
"5_B02",1,"Dub2a.1",300.262498009631,15.5593414585,-1.01273484542626
"5_B03",1,"Epc1.1",312.10505576973,17.3626379820225,-0.93993138057007
"5_B04",1,"Epc2.1",263.624077601993,10.7862909425607,-1.2379736837388
"5_B05",1,"Ep400.1",332.543619781435,20.7741424888166,-0.814282993888718
"5_B06",1,"Ehmt1.1",329.779267404459,20.2908536244885,-0.831277163155545
"5_B07",1,"Fbxo44.1",317.121919929179,18.1651405351135,-0.90908964005086
"5_B08",1,"Ezh1.1",508.626429868782,60.5729629432815,0.268206020365096
"5_B09",1,"Elp4.1",322.732177299259,19.0895808162584,-0.874599947574715
"5_B10",1,"Eed.1",261.631694381372,10.5609215638233,-1.25022208520079
"5_B11",1,"Ezh2.1",448.563753193271,45.9760907177409,-0.101036085867007
"5_C02",1,"Ezh1.2",343.680681508754,22.7889091574517,-0.745816645782909
"5_C03",1,"Ehmt2.1",254.76151526842,9.80994139527006,-1.29245728926209
"5_C04",1,"Dub2a.2",372.128966299692,28.4024362692597,-0.570927593607524
"5_C05",1,"Ezh2.2",369.65850403718,27.8899104951874,-0.586115040116194
"5_C06",1,"Ercc5.1",354.417808850413,24.8312722750105,-0.679808939600661
"5_C07",1,"Epc2.2",307.297250032321,16.6150904558546,-0.969487910766459
"5_C08",1,"Ehmt1.2",368.032270296525,27.5550038346406,-0.596112496188111
"5_C09",1,"Fbxl19.1",393.695190062819,33.0567455864973,-0.438346790910521
"5_C10",1,"Epc1.2",421.543738030364,39.4678880404735,-0.267144688769864
"5_C11",1,"Ep300.1",527.897713561821,65.0502852603844,0.386678419107115
"5_D02",1,"Eed.2",502.450870299468,59.1047774588841,0.230241068605545
"5_D03",1,"Fbxl19.2",427.987355988098,41.0005115499609,-0.22753181771314
"5_D04",1,"Epc1.3",370.154775421165,27.9925056242788,-0.583064155586433
"5_D05",1,"Elp3.1",448.97717436653,46.0769806685925,-0.0984945323894656
"5_D06",1,"Ehmt2.2",364.850034271715,26.9054304845273,-0.615675652500251
"5_D07",1,"Fbxl19.3",503.507546980986,59.3569627514331,0.23673710816099
"5_D08",1,"Ercc5.2",446.450179111909,45.4607195502545,-0.114029521868801
"5_D09",1,"Elp4.2",307.967321660296,16.7180119142754,-0.965368569556
"5_D10",1,"Dub2a.3",383.759829544899,30.873981353701,-0.499425544753468
"5_D11",1,"Fbxo44.2",317.62073033725,18.2461800599077,-0.906023146583017
"5_E02",1,"Ep300.2",294.00085336468,14.6576710080775,-1.05122901493638
"5_E03",1,"Ep400.2",321.631351322981,18.9059498270517,-0.881367399919069
"5_E04",1,"Dub2a.4",470.264333559117,51.2911781592113,0.0323706892594668
"5_E05",1,"Ezh1.3",503.89732064432,59.4498884008185,0.239133285893474
"5_E06",1,"Epc2.3",327.372478836544,19.8755963944172,-0.846073168416406
"5_E07",1,"Elp3.2",319.425045281102,18.5412009428473,-0.894930916148911
"5_E08",1,"Eed.3",559.137899395619,71.8614652058125,0.5787309990924
"5_E09",1,"Ezh2.3",382.067547709668,30.5085619769837,-0.509829038965936
"5_E10",1,"Ercc5.3",355.011151201894,24.946912010701,-0.676161300306109
"5_E11",1,"Elp4.3",240.190501985057,8.34805935031308,-1.38203424341203
"5_F02",1,"Ehmt1.3",527.619559307078,64.9869598827141,0.384968434328488
"5_F03",1,"Fbxo44.3",612.385376668864,81.755215858012,0.906075895260429
"5_F04",1,"Epc2.4",489.918461852068,56.0878407605651,0.153196668531951
"5_F05",1,"Elp3.3",767.992725740394,96.8747031673548,1.86268969432197
"5_F06",1,"Ehmt2.3",485.471411148962,55.0077803949129,0.12585792076007
"5_F07",1,"Ezh1.4",481.595906966427,54.0634687764811,0.102032819944108
"5_F08",1,"Ep400.3",436.080793699616,42.9449254603736,-0.17777649289796
"5_F09",1,"Ep300.3",239.201312882578,8.25509546428673,-1.38811539543319
"5_F10",1,"Ehmt2.4",356.274618924791,25.194106560116,-0.66839398940721
"5_F11",1,"Ezh2.4",395.079534277308,33.3657334202124,-0.429836378091763
"5_G02",1,"Ercc5.4",567.555413474332,73.5809256684248,0.630478620072629
"5_G03",1,"Ep300.4",225.394328408072,7.0376138614985,-1.47299539596368
"5_G04",1,"Eed.4",795.099811238945,97.8787836966283,2.02933357197286
"5_G05",1,"Fbxo44.4",430.496760316372,41.6012571036269,-0.212104970445482
"5_G06",1,"Fbxl19.4",368.758867254281,27.7043946067012,-0.591645659112017
"5_G07",1,"Elp3.4",524.734723272434,64.3277602656929,0.367233578132835
"5_G08",1,"Ehmt1.4",373.131518156975,28.6117048693546,-0.564764292538043
"5_G09",1,"Epc1.4",446.653219165521,45.5101968067192,-0.112781310147398
"5_G10",1,"Elp4.4",258.401264453673,10.2027796981595,-1.27008151898831
"5_G11",1,"Ep400.4",375.383222081974,29.0843679809856,-0.550921687680962
"4_B02",1,"Chd3.1",277.889174330343,12.5014820858249,-1.15027738625214
"4_B03",1,"Cxxc1.1",363.611637458919,26.6547366018215,-0.623288837140328
"4_B04",1,"Dmap1.1",397.160307606626,33.8322897060271,-0.417044588427447
"4_B05",1,"Ctsl.1",544.819998581346,68.8184242834437,0.490710082508107
"4_B06",1,"Chd5.1",463.500742491135,49.6326091647838,-0.00920925272557917
"4_B07",1,"Dot1l.1",390.79016815779,32.4121018364423,-0.456205742030171
"4_B08",1,"Dnmt3a.1",348.922793449166,23.774031918678,-0.71359016902365
"4_B09",1,"Chd9.1",397.948272851465,34.0096241633725,-0.412200482857296
"4_B10",1,"Chd4.1",458.279150186015,48.352454685014,-0.0413095827032799
"4_B11",1,"Dnmt3b.1",475.384717448776,52.5454701203263,0.0638488290424958
"4_C02",1,"Dnmt3a.2",466.617357994463,50.3969607260704,0.00995049400002211
"4_C03",1,"Chd6.1",499.947554335737,58.5058508990401,0.214851650248348
"4_C04",1,"Chd3.2",500.228523981664,58.5731751334888,0.216578942963088
"4_C05",1,"Dnmt3b.2",299.457462323333,15.4414102004867,-1.0176838934683
"4_C06",1,"Dnmt1.1",464.639875014043,49.9119811748546,-0.00220630654806482
"4_C07",1,"Dmap1.2",733.023075227037,95.0293882780249,1.64770980790248
