type,shRNA,count,nbRawCount
target,Ing3.3,50016,99.85446271307175
target,Brd3.2,37132,99.46085864650955
target,Baz1a.2,36391,99.41784839093205
target,Arid2.2,34777,99.31145265804405
target,Asxl3.4,34455,99.28792226558447
target,Asxl3.2,33780,99.23585426637855
target,Hdac8.4,31196,98.99709697723121
target,Fkbp1a.4,30386,98.90720378310792
target,Hdac2.1,30042,98.86652277147799
target,Dnmt3a.4,29562,98.80709954251883
target,Atad2b.1,27794,98.55858584597699
target,Ehmt2.1,23561,97.71527370177996
target,Chd9.4,23011,97.57216701959443
target,Baz1b.2,22504,97.43178674070289
target,Brd9.3,22159,97.33133302706965
target,Dnmt1.2,21003,96.96297662995778
target,Atad2.3,20902,96.92830069395433
target,Fbxl19.1,20730,96.86826732605351
target,Fkbp1a.1,20207,96.6778522608943
target,Cbx5.2,19689,96.47692384538756
target,Brwd3.2,19166,96.26068929594136
target,Chd8.2,18973,96.17730461133128
target,Jmjd1c.4,18754,96.08024074062459
target,Hdac2.3,18176,95.81098395196912
target,Dnmt3b.2,17449,95.44336940733562
target,Chd1.3,17324,95.37668560359144
target,Ezh1.2,16101,94.66472840123974
target,Ercc5.1,14872,93.82546330100674
target,Hat1.1,14819,93.78610821937042
target,Hira.4,14646,93.65568780111627
target,Brpf1.2,13823,92.99180981270312
target,Hdac2.4,13799,92.97131291032731
target,Atr.3,13747,92.92667105481686
target,Gtf3c4.4,13426,92.64391363879494
target,Ing2.1,13284,92.51477571115302
target,Dnmt3l.4,13014,92.26208772564665
target,Epc2.2,12844,92.09802583309524
target,Crebbp.3,12164,91.40091665311832
target,Asxl2.1,11994,91.21580889198783
target,Jarid2.1,11988,91.20919253715691
target,Chd2.4,11749,90.9409169903475
target,Ing5.2,11468,90.61333276306303
target,Ctsl.1,11376,90.50311798038774
target,Baz2b.1,11276,90.38161356425711
target,Bop1.3,10862,89.85896297659025
target,Hdac6.4,10825,89.81066074531302
target,Aff4.2,10624,89.54350960851355
target,Arid2.1,10607,89.52054059443772
target,Dub2a.4,10444,89.29727386792955
target,Chd6.3,9867,88.46055095731329
target,Ctsl.2,9838,88.41649012124286
target,Asxl1.4,9723,88.2397830227307
target,Chd8.1,9618,88.07562881311367
target,Epc2.3,9345,87.6358337058069
target,Cbx1.4,9333,87.61605978709564
target,Aurkb.3,9320,87.59459515011913
target,Cbx8.2,9260,87.4949460652063
target,Jmjd4.2,9223,87.4330156384555
target,Ezh1.3,9217,87.4229380997562
target,Gadd45b.2,9091,87.20904198666422
target,Chd3.1,8653,86.43041678732722
target,Hdac7.2,8631,86.3898090992259
target,Cbx3.4,8578,86.29137067094197
target,Atrx.3,8549,86.23713991572622
target,Ino80.1,8423,85.99844574136934
target,Ino80.3,8422,85.99653114153159
