type,shRNA,count,nbRawCount
target,Ezh1.2,103079,99.73265016985752
target,Cbx3.1,101517,99.71428370812802
target,Epc2.4,99330,99.68636680426278
target,Bmi1.4,88458,99.49959277388415
target,Gtf2b.1,83811,99.38768068602623
target,Dnmt3a.4,76497,99.15617365890867
target,Chd8.2,61665,98.36031050193944
target,Brd3.2,61216,98.32641390965702
target,Arid2.2,60865,98.29940040060352
target,Hdac8.4,59975,98.22881735898429
target,Chd9.4,59114,98.15757864157322
target,Hdac2.1,55998,97.87327795013348
target,Asxl3.2,55118,97.78479698423864
target,Atad2b.1,55010,97.77367077791364
target,Ing3.3,52168,97.45837559243262
target,Baz1b.1,48907,97.036622752026
target,Asxl3.4,48188,96.93385763653235
target,Ing5.2,44511,96.34444220893576
target,Crebbp.3,42531,95.97693042698184
target,Fkbp1a.1,41982,95.86802020029171
target,Ercc5.1,41757,95.82245619976891
target,Fkbp1a.4,41490,95.76767152884615
target,Jarid2.1,37646,94.88470833524804
target,Atr.3,36054,94.46084068120803
target,Ehmt2.1,35868,94.40881747276939
target,Baz1a.2,34506,94.0107980852338
target,Asxl2.1,33182,93.5931719866315
target,Cbx5.2,32057,93.21238785367481
target,Ing2.1,31960,93.17837366271398
target,Hira.4,31717,93.09231051694519
target,Baz1b.2,31549,93.03208922941492
target,Jmjd1c.4,31171,92.89439635903203
target,Fbxl19.1,30633,92.6930433823953
target,Epc2.3,30363,92.58954405239967
target,Atad2b.3,30099,92.48672133708281
target,Arid2.1,29001,92.04115394083011
target,Dnmt3b.2,28993,92.03779793420968
target,Epc2.2,28948,92.01889000576425
target,Ash1l.1,28430,91.79746959973289
target,Dnmt1.2,27756,91.49865606003915
target,Jarid2.2,27695,91.4709953101127
target,Brd9.3,27566,91.41215500285813
target,Ing4.3,26643,90.97710068452201
target,Atad2.3,25483,90.39329449389574
target,Chd1.3,24888,90.07666329181768
target,Chd3.1,24495,89.86076090903549
target,Hdac2.3,24113,89.64554581239214
target,Gadd45b.2,23680,89.39499619642561
target,Brpf3.1,22772,88.8456799724249
target,Hat1.1,21914,88.29490937314169
target,Jmjd4.2,21666,88.12962708987381
target,Aff4.2,21661,88.12626578545924
target,Cbx3.3,21560,88.05811939942502
target,Jmjd1c.2,20978,87.65603000026057
target,Cbx1.4,20916,87.6122294721691
target,Chd5.1,20847,87.56326016224256
target,Chaf1b.1,20557,87.35483846812218
target,Gtf3c4.1,19972,86.92119103815662
target,Gtf3c4.4,19933,86.89163485704427
target,Epc1.3,19812,86.79940847319897
target,Ep400.1,19662,86.68396182171809
target,Ezh1.3,19653,86.67699536577031
target,Brd1.2,19153,86.2827649601468
target,Asxl1.4,19084,86.22722850703809
target,Ctsl.1,18948,86.11694227354123
target,Bop1.2,18280,85.55891698198386
target,Jhdm1d.1,17863,85.19623673385777
target,Ctsl.2,17680,85.03344320729708
target,Baz2a.1,17624,84.98317376942897
target,Epc2.1,17538,84.90555635965026
target,Dnmt3a.1,17268,84.65853632296442
target,Atrx.3,17027,84.43368036396953
target,Ino80.2,16646,84.06952422920642
target,Brd1.1,16595,84.01995219243263
target,Cbx5.4,16534,83.96039912515892
target,Dnmt3a.3,16220,83.649277103357
target,Ehmt2.3,15923,83.34777702123051
target,Ash2l.1,15868,83.29115366120344
target,Cbx3.4,15537,82.94503283679437
target,Ezh2.4,15320,82.71302202963025
target,Chd2.4,15008,82.37212296193836
target,Gtf2f1.3,14761,82.09593260088882
target,Hdac9.2,14387,81.66670972522898
target,Dub2a.4,14371,81.64804329844681
target,Aff4.4,14339,81.61063432581025
target,Ep400.2,14020,81.23207872862707
target,Fbxo44.1,13844,81.01873797920523
target,Atrx.4,13719,80.86523026509536
target,Gadd45b.4,13678,80.81451496273783
target,Eed.4,13284,80.31774146846946
target,Cbx4.2,13055,80.02094130898902
target,Elp4.1,12858,79.76069477813337
target,Brwd3.1,12684,79.52694342407018
target,Baz1a.4,12447,79.20252402217993
target,Brd8.4,12396,79.13178273724355
target,Hdac2.2,11854,78.35882837525598
target,Atad2.1,11643,78.04704771437858
target,Atr.2,11294,77.51724048050623
target,Chd1l.3,11195,77.36364094143497
target,Cbx8.2,10656,76.50036984403782
target,Ing3.4,10582,76.37815195531796
target,Fkbp2.3,10535,76.30004691066095
target,Hdac8.3,10508,76.25500800140418
target,Cxxc1.4,10429,76.1225088082293
target,Bmi1.1,10369,76.02115421011517
target,Dmap1.4,10350,75.98892745984531
target,Chd1l.2,9750,74.93753167652685
target,Elp3.2,9652,74.75933674522068
target,Hira.1,9521,74.5181626504863
target,Hdac2.4,9322,74.1451191640454
target,Chd6.2,9181,73.87578530888071
target,Aurkb.4,9178,73.87000864525028
target,Crebbp.4,9089,73.69774676006878
target,Hells.2,9027,73.576719613196
target,Atad2b.2,9022,73.56692234167079
target,Eed.2,8978,73.48046646921931
target,Atad2.4,8919,73.36385621918241
target,Chd3.2,8886,73.29829049221192
target,Crebbp.1,8881,73.28833468907858
target,Chaf1b.4,8530,72.57487078925857
target,Fbxw9.1,8466,72.44159866405174
target,Hdac7.1,8412,72.32836317095912
target,Baz2b.2,8377,72.25458105511719
target,Hltf.2,8356,72.21016393877332
