type,shRNA,count,nbRawCount
target,Sp100.1,114921,99.90818433732656
target,Taf1.2,106501,99.87040094946455
target,Sirt1.2,74878,99.50813233834924
target,Sp140.1,58025,98.96024338152944
target,Smarcd1.2,57935,98.95597230676431
target,Supt16h.4,41683,97.75604724396169
target,Setd5.2,40392,97.60917957364825
target,Setd5.4,39353,97.4831422424407
target,Suv39h2.3,34241,96.74272005247782
target,Setdb1.2,29523,95.83007066381548
target,Setd2.3,29270,95.77324560698983
target,Whsc1l1.4,25174,94.71191031357736
target,Ube2a.1,23178,94.07932927682786
target,Setmar.2,22164,93.7224599806548
target,Smarcc2.4,21907,93.62781247018147
target,Whsc1l1.2,18930,92.38898940250628
target,Smarca5.1,18185,92.03193935978099
target,Whsc1.4,17263,91.55935108032376
target,Ube2a.2,16430,91.10025290461486
target,Suv39h2.2,13257,89.0080092978797
target,Tcea1.3,11949,87.94437389181877
target,Smyd4.1,11912,87.91217661805612
target,Tet2.3,11309,87.36933223577539
target,Suz12.3,10409,86.48985312178016
target,Ube2b.4,10363,86.44246760951
target,Smarcd1.1,10140,86.20915481157174
target,Smyd5.1,9917,85.96969575622971
target,Smyd1.3,9844,85.8899286436299
target,Wdr82.2,9621,85.64190229368492
target,Smarcc1.2,9462,85.46093230045368
target,Setdb1.1,9449,85.44598015995007
target,Setmar.1,9439,85.4344622915308
target,Sin3a.2,8914,84.80921334796696
target,Satb1.3,8445,84.214068216932
target,Sirt1.1,8327,84.05845079112257
target,Setd3.3,8286,84.00380117246092
target,Sirt7.1,8209,83.90034498030315
target,Sirt7.3,8157,83.82986412398704
target,Sirt3.4,7783,83.30777747236813
target,Ube2b.1,7483,82.86861143268898
target,Sirt4.2,7437,82.79957374932827
target,Zmynd11.4,7330,82.63717255053555
target,Sfmbt1.1,7083,82.25226461385215
target,Smarcd1.4,6904,81.96417613484856
target,Wbp7.4,6854,81.88227284899376
target,Sfmbt1.3,6780,81.7598773328408
target,Setd7.1,6670,81.57528253583534
target,Setmar.4,6262,80.86129995793554
target,Taf3.4,6106,80.57529773943615
target,Smarca4.3,6079,80.5250237533321
target,Zmynd8.3,6052,80.47451665633905
target,Smarcc1.3,5826,80.04234572906309
target,Setdb1.3,5622,79.6371058317067
target,Suv39h1.2,5513,79.41434599907042
target,Setd3.1,5416,79.21229161328407
target,Setd1a.2,5127,78.5877449861442
target,Trim24.3,5093,78.51193873377059
target,Suv39h2.1,5089,78.50298684307634
target,Taf1.3,5028,78.36558593579093
target,Usp51.2,4997,78.29511555028691
target,Smyd4.2,4915,78.10657381409257
target,Setd2.4,4867,77.99474048095114
target,Sirt1.4,4865,77.99005685421764
target,Trim28.3,4854,77.96426246025709
target,Smyd4.4,4819,77.88179922869153
target,Taf3.3,4639,77.44804896000002
target,Whsc1l1.3,4598,77.34691409836117
target,Scml2.4,4443,76.95634419121986
target,Sirt1.3,4440,76.94865287184108
target,Rpa3.4,4404,76.85595591569864
target,Sirt5.1,4392,76.82489120511411
target,Ube2b.3,4360,76.74164235273408
target,Tet2.2,4326,76.65253046792546
target,Suv420h1.2,4313,76.61827657710971
target,Smarcc1.1,4286,76.54680934136819
target,Sp140.3,4274,76.51490445159692
target,Tcea1.4,4267,76.49625274054935
target,Suv39h1.4,4242,76.42939418303355
target,Uhrf1.3,4065,75.94473385056949
target,Trim33.4,4032,75.85210601718101
target,Scmh1.2,4027,75.83800732139223
target,Sp110.4,3988,75.72745110832913
target,Setd4.2,3984,75.71605280417992
target,Sfmbt2.2,3952,75.62446526219149
target,Wdr5.1,3907,75.49444867894272
target,Smarcd3.3,3906,75.49154300765639
target,Sirt7.4,3875,75.40110895403203
target,Smarca1.1,3789,75.14652540545927
target,Sfmbt1.4,3748,75.02318969509827
target,Ssrp1.4,3736,74.98684608627406
target,Suv39h1.3,3732,74.9747066316816
target,Smyd4.3,3731,74.97166981557451
target,Setd2.2,3720,74.93821316903514
target,Smarca1.2,3705,74.89243712725609
target,Smyd2.1,3691,74.84955213841627
target,Smarca2.2,3638,74.68577726777167
target,Usp27x.4,3571,74.47544270747804
target,Scmh1.3,3477,74.17390829010591
target,Trim24.2,3437,74.04323530648982
target,Zmynd11.1,3372,73.82777933214903
target,Scml4.1,3155,73.0788923784764
target,Suv39h2.4,3115,72.93557031007451
target,Taf3.1,3105,72.89946977304905
target,Supt16h.1,3041,72.66581090529557
target,Setd2.1,3034,72.6399755689038
target,Usp22.1,3000,72.51369084194633
target,Sp100.3,2987,72.46505154981588
target,Usp22.3,2871,72.02207561100732
target,Ube2e1.3,2759,71.57828216184284
target,Tet3.1,2738,71.493214845063
target,Smarcd3.2,2695,71.31712873835833
target,Satb1.2,2680,71.25509178908032
target,Sp110.1,2664,71.18856452204018
target,Usp27x.1,2654,71.14679740336513
target,Trim33.3,2638,71.07966699524239
target,Suv420h1.3,2476,70.37801777088465
target,Smarcd1.3,2464,70.32438068187584
target,Suv39h1.1,2338,69.74628659212074
target,Smarce1.4,2099,68.56715619453038
target,Sirt5.4,2073,68.43163465189267
target,Usp51.3,2058,68.35274952545947
target,Smarca4.1,2051,68.31575879448592
target,Ssrp1.2,2034,68.22544798437168
target,Smyd5.4,2008,68.08600111949768
target,Tcea1.1,2002,68.05359025091491
target,Smyd2.2,1993,68.0048096282998
target,Usp22.2,1987,67.97217896463602
target,Ube2i.3,1971,67.88472856075187
target,Smarcd3.4,1901,67.49447223626352
target,Tdg.3,1816,67.00288484118573
target,Scml4.2,1816,67.00288484118573
target,Smyd1.2,1787,66.83045098907708
target,Smyd3.4,1785,66.81846709545994
target,Suv420h1.4,1744,66.57011895572745
target,Smyd1.1,1734,66.50875715485088
target,Tet3.4,1707,66.34149204119578
target,Setdb2.2,1680,66.17185572185669
target,Setd1a.3,1647,65.96120000161609
target,Trim66.4,1640,65.9160340275507
target,Usp51.4,1637,65.89662477948065
target,Ube2i.2,1625,65.8186707943147
target,Sirt4.4,1622,65.7991025165446
target,Scml2.3,1620,65.78603915589342
target,Usp27x.2,1464,64.72026969773907
target,Sp140.4,1451,64.62698941750877
target,Tet1.3,1394,64.20909972050313
target,Trim66.3,1349,63.86843790222421
target,Uhrf1.1,1333,63.74490680897852
target,Sirt5.2,1326,63.69045262740972
target,Smarca5.4,1305,63.52556471308941
target,Setd8.3,1255,63.123422458119
target,Sirt7.2,1253,63.107047119471616
target,Trim33.2,1253,63.107047119471616
target,Suz12.1,1216,62.79990796626268
target,Sirt6.2,1190,62.57916192174871
target,Tcea1.2,1177,62.46720734816923
target,Sirt3.3,1168,62.38906735549234
target,Rpa3.3,1145,62.186967611569976
target,Suv420h2.3,1127,62.026322849269945
target,Sp110.3,1105,61.826920973920764
target,Wdr5.4,1068,61.48364918585671
target,Ube2i.4,1051,61.322457266569806
target,Ssrp1.3,1022,61.04219124437918
target,Sp110.2,1018,61.002994745963356
target,Trim24.4,1005,60.874678572481514
target,Ube2e1.1,996,60.785000156376334
target,Setmar.3,967,60.49118922911223
target,Smyd3.1,944,60.252702259056626
target,Scmh1.1,933,60.136865065779624
target,Smarca1.3,900,59.78214202021207
target,Whsc1.1,894,59.71644560728128
target,Sp100.2,881,59.57279021405245
target,Smarce1.3,839,59.09585834531901
target,Setdb2.4,823,58.908756386757574
target,Whsc1.2,806,58.70650534017564
target,Sin3b.2,765,58.203233740008784
target,Zmynd8.1,754,58.06427978788618
target,Suz12.4,748,57.98775322276014
target,Setd7.2,745,57.94929262026465
target,Trim66.1,742,57.910699180077984
target,Usp22.4,740,57.88489593693376
target,Smarcd2.2,739,57.87197192043029
target,Smarca4.4,729,57.74190174090879
target,Tet1.2,715,57.5572146928941
target,Setd1a.4,707,57.45028617055079
target,Sp140.2,691,57.23328910773057
target,Usp51.1,684,57.13700038013436
target,Supt16h.3,643,56.55551217657065
