Gene,nbPctgShift,ZScore
Actb,-0.8353226616152778,-0.19424056574065857
Actl6a,11.811600593674033,0.8932312930841714
Actl6b,5.884320764566558,0.38356187520115975
Aff1,14.086914467384238,1.0888788634621067
Aff4,-1.7044654671288342,-0.26897560787043173
Arid1a,5.449948441882711,0.3462114724481815
Arid1b,-6.718636855770673,-0.7001295075505072
Arid2,-2.7483858428253,-0.35873926093513764
Ash1l,-13.214859179134198,-1.2587206227747516
Ash2l,-12.3009475255066,-1.1801360386264752
Asxl1,-4.179653684161471,-0.48180978713945294
Asxl2,-3.4158302224929002,-0.41613084666455596
Asxl3,-20.197534489662388,-1.8591404044267459
Atad2,-6.105993156295412,-0.6474500716737183
Atad2b,-14.448634705671623,-1.3648093637382979
Atm,-12.065157916651998,-1.1598611813306143
Atr,1.080793755066523,-0.029479331777903486
Atrx,-10.037772461801877,-0.985532248938445
Aurkb,13.977970613060506,1.0795111007756824
Baz1a,-19.49589462286374,-1.798808448996083
Baz1b,-13.170491779145863,-1.254905600103814
Baz2a,-6.917830410017096,-0.7172575773845427
Baz2b,-19.359722875407165,-1.7870994395922268
Bmi1,-4.203059918722755,-0.48382242063873543
Bop1,-14.198299341164446,-1.343283759551813
Bptf,-9.557966370427495,-0.9442751295956711
Brd1,-10.421813813356385,-1.018554839019073
Brd2,0.0392728489373706,-0.1190366614880758
Brd3,-6.415041490236154,-0.6740242319966013
Brd4,15.23112615404692,1.187266272373105
Brd7,15.932780939339361,1.2475995106013187
Brd8,-1.4096597100436519,-0.24362612498212505
Brd9,-4.762506486449617,-0.5319275910931112
Brdt,-3.3085497154645185,-0.40690611033629276
Brpf1,-6.336177293175609,-0.6672429308658073
Brpf3,-0.6666507063106053,-0.17973695873173037
Brwd1,-5.422889922594491,-0.5887120269867381
Brwd3,-9.695878050946257,-0.9561337507432826
Carm1,-4.40581929062383,-0.5012571046804212
Cbx1,-8.154384326292803,-0.8235852239373962
Cbx2,-5.69378501039336,-0.6120055015124054
Cbx3,4.278703718629725,0.24549957196266212
Cbx4,-4.619789797409737,-0.5196558013476793
Cbx5,-5.821376167301439,-0.6229766910872618
Cbx6,7.887281902376889,0.5557906321660229
Cbx7,-16.32163210091555,-1.5258629194423001
Cbx8,-3.674797743389359,-0.43839870467553493
Cecr2,-8.364466554216136,-0.8416495789029647
Chaf1a,4.342493332741258,0.25098465389376146
Chaf1b,6.5933185259882485,0.4445265144222785
Chd1,-1.3116962855934844,-0.2352025372736194
Chd1l,4.379853665471384,0.2541971593909663
Chd2,-9.838233537415062,-0.96837448173842
Chd3,-4.486452857246176,-0.5081905487132855
Chd4,-4.570350312084493,-0.5154046449264129
Chd5,-8.750823020237178,-0.8748712388902802
Chd6,-7.5792618168071915,-0.7741321252020381
Chd7,-29.46791955404031,-2.656273641853858
Chd8,-3.216431367704004,-0.3989851236386703
Chd9,-6.485325329816627,-0.6800677333392664
Clock,-0.04379700164634848,-0.12617959443730492
Crebbp,-12.278559851782475,-1.178210988187875
Ctsl,2.2918862785990246,0.07465896424788476
Cxxc1,-3.002253238968887,-0.3805685741686013
Dmap1,-12.844488231519332,-1.2268735106568693
Dnmt1,8.58086223518011,0.6154295718933129
Dnmt3a,-22.21440604240165,-2.03256527719578
Dnmt3b,-1.4468214649323858,-0.24682155535283934
Dnmt3l,3.1772565825556374,0.15078936140114693
Dot1l,-9.057179318281694,-0.9012139189376055
Dpy30,-8.835936223908599,-0.8821898737818444
Dub2a,-6.666421320693608,-0.6956396467485101
