type,shRNA,count
contaminants,Kdm6a.1,198818
contaminants,Smarce1.4,81141
contaminants,Chd7.1,43423
contaminants,Rbbp7.3,34525
contaminants,Rbbp5.4,31107
contaminants,Tbx21,18413
contaminants,Paf1.3,13381
contaminants,Chd7.2,9391
contaminants,Parp2.1,7836
contaminants,Chd7.3,7826
contaminants,Trim24.1,7179
contaminants,Mbd4.1,6458
contaminants,Rnf2.1,6322
contaminants,Sirt5.2,6320
contaminants,Jmjd6.2,6057
contaminants,Kdm1b.1,4401
contaminants,Zmynd11.3,4082
contaminants,Sirt1.4,3863
contaminants,Prdm1.4,3492
contaminants,Kat5.2,3449
contaminants,Cbx2.2,3200
contaminants,Ms4a1,3185
contaminants,Mbd4.3,3131
contaminants,Smarcb1.2,2786
contaminants,L3mbtl1.4,2555
contaminants,Mll3.2,2418
contaminants,Phf20l1.4,2397
contaminants,Prdm8.1,2339
contaminants,Kat2b.2,2312
contaminants,Suv39h1.3,2276
contaminants,Kdm5d.1,2180
contaminants,Phf20.3,2163
contaminants,Prmt8.4,2142
contaminants,Ncor1.1,2107
contaminants,Mta3.4,2105
contaminants,Ncoa1.1,1675
contaminants,Cd14,1487
contaminants,Phf19.3,1415
contaminants,L3mbtl3.2,1378
contaminants,Sp100.3,1329
contaminants,Nsd1.4,1302
contaminants,Sin3a.2,1283
contaminants,Psip1.2,1246
contaminants,Sp110.2,1198
contaminants,Cd19,1185
contaminants,Sirt3.2,1180
contaminants,Taf1.4,1135
contaminants,Usp51.3,1132
contaminants,Cbx2.1,1103
contaminants,Nap1l3.3,1070
contaminants,Myst1.4,1053
contaminants,Scmh1.2,1035
contaminants,Paxip1.3,1029
contaminants,Rpa3.4,1014
contaminants,Prmt6.2,1009
contaminants,L3mbtl3.3,975
contaminants,Id3,971
contaminants,Prmt3.4,918
contaminants,Gtf2h1.2,905
contaminants,Ube2a.1,904
contaminants,Smyd1.2,891
contaminants,Sp110.1,874
contaminants,Mll5.2,862
contaminants,Mll2.2,831
contaminants,Ncor1.4,818
contaminants,Pcgf6.3,790
contaminants,Ccnt1,774
contaminants,Eaf1.1,771
contaminants,Mbd1.1,770
contaminants,Wdr82.2,746
contaminants,Phip.1,724
contaminants,Gtf2h1.3,660
contaminants,Phf8.1,635
contaminants,Phf1.3,629
contaminants,Zmynd11.4,610
contaminants,Prdm15.2,489
contaminants,Cbx2.3,461
contaminants,Rnf20.3,458
contaminants,Phf8.3,444
contaminants,Taf1.3,436
contaminants,Tet2.3,417
contaminants,Smarca5.1,415
contaminants,Smarca4.3,413
contaminants,Wdr82.4,409
contaminants,Mll2.1,361
contaminants,Prdm2.4,346
contaminants,Prmt2.2,343
contaminants,Tdg.4,328
contaminants,Prkaa1.3,326
contaminants,Smyd5.3,316
contaminants,Kdm5c.2,311
contaminants,Mta3.1,295
contaminants,Ncoa1.3,279
contaminants,Tet1.2,268
contaminants,Phc1.1,268
contaminants,Mta2.1,253
contaminants,Kdm4c.1,245
contaminants,Pcmt1.1,245
contaminants,Usp22.2,239
