type,shRNA,count
contaminants,Supt16h.4,18775
contaminants,Baz2b.2,17325
contaminants,Baz1a.2,8664
contaminants,Bop1.3,8124
contaminants,Smarce1.4,7114
contaminants,Elp4.4,6418
contaminants,Tbx21,4286
contaminants,Brd8.4,3678
contaminants,Asxl3.4,3331
contaminants,Ms4a1,2921
contaminants,Baz2b.1,2193
contaminants,Smarcc2.4,2177
contaminants,Taf1.4,2120
contaminants,Sp100.1,1579
contaminants,Id3,1502
contaminants,Ssrp1.4,1419
contaminants,Taf1.3,1204
contaminants,Cd14,1087
contaminants,Brd1.1,1078
contaminants,Hdac9.2,1068
contaminants,Atad2.3,1043
contaminants,Ezh1.2,987
contaminants,Ercc5.1,945
contaminants,Cbx3.1,930
contaminants,Ezh1.3,904
contaminants,Smarcc2.2,892
contaminants,Cd19,831
contaminants,Smarcb1.2,797
contaminants,Asxl3.1,780
contaminants,Jmjd1c.4,753
contaminants,Trim24.2,733
contaminants,Chd8.1,720
contaminants,Setd2.3,696
contaminants,Whsc1l1.4,660
contaminants,Smarca2.1,656
contaminants,Setdb1.1,656
contaminants,Trim33.3,652
contaminants,Crebbp.3,644
contaminants,Aurkb.1,614
contaminants,Baz1b.2,611
contaminants,Asxl2.4,588
contaminants,Atm.4,585
contaminants,Fbxo44.1,567
contaminants,Smyd4.2,549
contaminants,Ccnt1,546
contaminants,Runx3,536
contaminants,Hdac10.3,533
contaminants,Tcea1.4,516
contaminants,Jmjd4.1,495
contaminants,Asxl3.2,482
contaminants,Scmh1.2,473
contaminants,Dnmt1.4,451
contaminants,Atad2b.1,445
contaminants,Actl6b.1,439
contaminants,Prdm16.1,439
contaminants,Dmap1.4,434
contaminants,Jmjd1c.3,434
contaminants,Baz1a.4,415
contaminants,Smarca4.3,412
contaminants,Chd7.1,410
contaminants,Phf17.2,360
contaminants,Gadd45b.4,356
contaminants,Hdac8.1,324
contaminants,Smarca5.1,310
contaminants,Fbxl19.1,301
contaminants,Brdt.3,271
contaminants,Setd5.2,264
contaminants,Rnf2.1,263
contaminants,Hdac2.4,253
contaminants,Uhrf1.3,252
contaminants,Smyd2.2,250
contaminants,Chd1.3,240
contaminants,Carm1.2,237
contaminants,Hat1.1,222
contaminants,Cbx5.1,216
contaminants,Atad2b.4,211
contaminants,Sirt7.4,193
contaminants,Brwd3.2,188
contaminants,Wbp7.3,181
contaminants,Chd3.1,169
contaminants,Ercc5.4,161
contaminants,Smyd5.1,158
contaminants,Paf1.3,151
contaminants,Hes1,149
contaminants,Brd8.1,137
contaminants,Whsc1l1.2,129
contaminants,Taf3.4,123
contaminants,Smarca4.2,122
contaminants,Eaf1.1,120
contaminants,Sirt4.3,120
contaminants,Dnmt3l.3,120
contaminants,Brd3.2,118
contaminants,Ube2b.3,113
contaminants,Smarca1.1,113
contaminants,Bcl6,108
contaminants,Hltf.3,105
contaminants,Klf2,100
contaminants,Setmar.4,96
contaminants,Scmh1.3,96
contaminants,Fbxo44.2,95
contaminants,Gtf2f1.1,85
contaminants,Smarcc2.3,84
contaminants,Chaf1a.1,80
contaminants,Brwd1.1,76
contaminants,Fkbp5.1,76
contaminants,Baz1b.3,76
contaminants,Sfmbt1.3,75
contaminants,Gtf2b.1,67
contaminants,Brd9.3,66
contaminants,Tet1.2,62
contaminants,Smyd1.3,60
contaminants,Sirt1.2,60
contaminants,Fkbp1a.4,59
contaminants,Dnmt3b.3,58
contaminants,Suv420h1.2,56
contaminants,Setd1a.4,56
contaminants,Jmjd8.3,55
contaminants,Eaf1.2,54
contaminants,Hells.4,54
contaminants,Usp27x.2,51
contaminants,Smarcd1.2,50
contaminants,Ehmt1.3,48
contaminants,Suv39h1.2,48
contaminants,Gtf2h1.1,47
contaminants,Asxl1.1,47
contaminants,Taf1.2,44
contaminants,Trim66.4,40
contaminants,Chaf1a.4,39
contaminants,Klf12,36
contaminants,Atm.3,36
contaminants,Aff1.3,35
contaminants,Jmjd1c.2,33
contaminants,Atrx.4,33
contaminants,Asxl1.4,31
contaminants,Chd1.4,31
contaminants,Chd9.4,28
contaminants,Smarcd1.1,27
