type,shRNA,count
contaminants,Prdm11.4,247697
contaminants,Rbbp7.1,89209
contaminants,Asxl3.1,84761
contaminants,Hdac5.3,30263
contaminants,Baz1a.2,24450
contaminants,Eaf1.1,22759
contaminants,Prdm2.3,20215
contaminants,Rnf2.3,18794
contaminants,Gtf2h1.2,16084
contaminants,Rbbp7.3,14779
contaminants,Paf1.3,14470
contaminants,Dpy30.1,12683
contaminants,Iws1.3,12270
contaminants,Brdt.1,11051
contaminants,Fkbp5.2,10744
contaminants,Parp2.1,9531
contaminants,H2afz.1,9394
contaminants,Phf20l1.4,9339
contaminants,Nsd1.4,9049
contaminants,Phf10.1,7713
contaminants,Prmt8.4,7193
contaminants,Chd7.2,6559
contaminants,Rnf2.2,6417
contaminants,Kdm5c.2,6145
contaminants,Chd7.1,5933
contaminants,Kdm5b.1,5854
contaminants,Ezh1.2,5555
contaminants,Asxl2.1,5176
contaminants,Fkbp5.3,5020
contaminants,Padi3,4914
contaminants,Rnf2.1,4847
contaminants,Cbx2.1,4809
contaminants,Prdm16.1,4779
contaminants,Brdt.3,4777
contaminants,Padi2.2,4591
contaminants,Brwd1.1,4573
contaminants,Phc3.1,4527
contaminants,Hdac11.3,4473
contaminants,Chd1l.1,4461
contaminants,Brd7.3,4355
contaminants,Ing3.2,3998
contaminants,Clock.1,3952
contaminants,Clock.2,3864
contaminants,Jmjd8.2,3799
contaminants,Cbx1.3,3773
contaminants,Prdm16.3,3412
contaminants,Fkbp2.3,3229
contaminants,Atrx.3,3152
contaminants,Actl6a,3057
contaminants,Parp2.3,2997
contaminants,Hdac2.2,2906
contaminants,Phc2.1,2815
contaminants,Brwd3.1,2792
contaminants,Phf10.2,2773
contaminants,Chaf1a.3,2723
contaminants,Gtf2h1.1,2683
contaminants,Prmt2.3,2599
contaminants,Cbx3.1,2571
contaminants,Dpy30.3,2570
contaminants,Phf17.2,2553
contaminants,H2afz.3,2527
contaminants,Ash2l.2,2504
contaminants,Kdm4b.1,2480
contaminants,Parp1.3,2463
contaminants,Arid1b.2,2459
contaminants,Ctsl.2,2436
contaminants,Gtf2h1.3,2282
contaminants,Padi1.4,2257
contaminants,Dpy30.2,2149
contaminants,Ncoa1.1,2123
contaminants,Polr2b.4,2100
contaminants,Fbxo44.4,2073
contaminants,Cecr2.2,2044
contaminants,Prdm2.4,2011
contaminants,Atad2.3,1990
contaminants,Mtf2.1,1956
contaminants,Hdac5.1,1931
contaminants,Brpf3.3,1924
contaminants,Mll2.1,1913
contaminants,Kdm1b.1,1886
contaminants,Phc3.3,1837
contaminants,Fkbp2.2,1836
contaminants,Dnmt3l.3,1806
contaminants,Phf8.2,1797
contaminants,Kdm4b.3,1793
contaminants,Phf17.1,1743
contaminants,Hdac5.2,1708
contaminants,Fbxo17.3,1682
contaminants,Arid2.2,1680
contaminants,Mecp2.3,1645
contaminants,Hdac7.1,1587
contaminants,Hat1.3,1477
contaminants,Asxl2.3,1421
contaminants,Actb,1355
contaminants,Parp2.2,1327
contaminants,Arid1a.1,1311
contaminants,Ehmt1.3,1310
contaminants,Ctsl.4,1279
contaminants,Kdm4a.2,1260
contaminants,Fkbp2.1,1259
contaminants,Mll2.2,1242
contaminants,Cbx2.3,1127
contaminants,Cbx5.4,1108
contaminants,Baz2b.1,1099
contaminants,Mbd2.4,1071
contaminants,Nap1l1.4,1066
contaminants,Ash2l.4,1047
contaminants,Prkcd.3,1040
contaminants,Brd9.2,1007
contaminants,Kdm4c.3,998
contaminants,Arid2.1,982
contaminants,Jmjd1c.3,981
contaminants,Cbx8.3,964
contaminants,Brd2.2,954
contaminants,Dnmt1.3,941
contaminants,Mta2.4,925
contaminants,Hdac11.2,921
contaminants,Cecr2.1,920
contaminants,Prdm1.4,907
contaminants,Padi2.3,902
contaminants,Crebbp.1,888
contaminants,Prdm9.4,886
contaminants,Phc3.2,875
contaminants,Cbx7.2,869
contaminants,Gtf3c4.4,863
contaminants,Hdac11.1,861
contaminants,Kdm4b.2,836
contaminants,Mecp2.2,828
contaminants,Rbbp7.2,821
contaminants,Chd8.2,777
contaminants,Polr2b.2,775
contaminants,Dnmt3a.2,769
contaminants,Gadd45b.2,768
contaminants,Iws1.1,759
contaminants,Arid1a.2,758
contaminants,Brdt.2,754
contaminants,Phf10.3,748
contaminants,Chd7.3,735
contaminants,Carm1.2,735
contaminants,Mll1.3,715
