type,shRNA,count
contaminants,Smarce1.4,329748
contaminants,Rbbp7.3,78648
contaminants,Rbbp5.4,56319
contaminants,Paf1.3,36576
contaminants,Mbd4.1,30621
contaminants,Parp2.1,29829
contaminants,Zmynd11.3,22027
contaminants,Kat5.2,16840
contaminants,Smarcb1.2,15342
contaminants,Jmjd6.2,14716
contaminants,Sirt5.2,14470
contaminants,Kat2b.2,14196
contaminants,Prmt8.4,13437
contaminants,Kdm5d.1,11919
contaminants,Prdm1.4,11565
contaminants,Rbbp7.1,11372
contaminants,Sirt1.4,11155
contaminants,Taf1.3,10656
contaminants,L3mbtl3.2,9237
contaminants,Mbd4.3,9107
contaminants,Myst1.4,8730
contaminants,Kdm3a.4,8489
contaminants,Ncor1.1,8041
contaminants,Usp51.3,7368
contaminants,L3mbtl1.4,7320
contaminants,Trim24.1,6781
contaminants,Rnf2.1,6050
contaminants,Rnf2.3,5721
contaminants,Psip1.2,5677
contaminants,Kdm6a.1,5037
contaminants,Supt16h.2,4882
contaminants,Phip.1,4546
contaminants,Pcgf2.2,4464
contaminants,Prmt3.4,4442
contaminants,Smyd4.3,4239
contaminants,Prdm8.1,4206
contaminants,Pcgf5.1,4089
contaminants,Mll3.2,4024
contaminants,Phf20l1.4,3947
contaminants,Usp22.2,3909
contaminants,Mta3.4,3838
contaminants,Prkaa2.3,3797
contaminants,Sfmbt2.3,3692
contaminants,Sp100.1,3637
contaminants,Phf20.3,3571
contaminants,Mbd1.1,3397
contaminants,Mll5.2,3269
contaminants,Smarcd1.2,3228
contaminants,Nsd1.4,2761
contaminants,Smarca5.3,2748
contaminants,Prdm2.4,2622
contaminants,Mll1.3,2550
contaminants,Tet2.3,2406
contaminants,Rnf20.3,2382
contaminants,Prdm1.2,2316
contaminants,Smarcd2.2,2264
contaminants,Tet3.4,2207
contaminants,Setd7.1,2186
contaminants,Phf10.3,2150
contaminants,Mta1.1,2095
contaminants,Tcea1.4,2027
contaminants,Zmynd11.4,2022
contaminants,Prdm15.2,1824
contaminants,Phf19.3,1822
contaminants,Wdr82.2,1761
contaminants,Sp110.1,1751
contaminants,Kdm5d.2,1727
contaminants,Tcea1.1,1719
contaminants,Smyd3.4,1705
contaminants,Prkaa1.3,1689
contaminants,Pcmt1.4,1688
contaminants,Smarca1.1,1644
contaminants,Tet1.2,1559
contaminants,Phf8.2,1506
contaminants,Nap1l1.4,1502
contaminants,Setdb1.2,1452
contaminants,Kdm1b.1,1442
contaminants,Pcgf6.3,1428
contaminants,Smarca5.1,1405
contaminants,Kdm4d.2,1399
contaminants,Sirt1.1,1209
contaminants,Prdm4.3,1186
contaminants,Kdm5b.2,1186
contaminants,Prkaa2.2,1181
contaminants,Mbd3.2,1154
contaminants,Rnf40.3,1113
contaminants,Phc1.1,1027
contaminants,Smarca5.4,1023
contaminants,Trim28.3,997
contaminants,Ncor1.4,969
contaminants,Ncoa1.2,953
contaminants,Mll1.2,934
contaminants,Scmh1.2,917
contaminants,Sirt7.1,913
contaminants,Kdm1a.4,887
contaminants,Mtf2.4,872
contaminants,Pcgf1.3,814
contaminants,Sp100.3,812
contaminants,Zmynd11.1,731
contaminants,Kat5.4,719
contaminants,Mll2.1,718
contaminants,Nap1l3.4,685
contaminants,Phf1.3,612
contaminants,Ncoa3.2,602
contaminants,Ube2b.1,584
contaminants,Orc1.2,571
contaminants,Trim28.2,556
contaminants,Trim33.3,554
contaminants,Phf20l1.3,546
contaminants,Prdm10.4,518
contaminants,Ncoa3.3,500
contaminants,Pcgf5.3,482
contaminants,Prdm8.2,463
contaminants,Whsc1l1.4,456
contaminants,Setmar.4,455
contaminants,Ncoa1.1,450
contaminants,Prdm14.2,440
contaminants,Satb1.3,389
contaminants,Sin3a.3,358
contaminants,Mta3.1,352
contaminants,Phf17.1,342
contaminants,Smarcc1.2,326
contaminants,Parp1.1,320
contaminants,Nap1l3.3,311
contaminants,Setmar.2,301
contaminants,Wdr5.1,299
contaminants,Paxip1.4,287
contaminants,Tdg.4,279
contaminants,Mll2.2,274
contaminants,Myst3.3,273
contaminants,Suv39h2.1,270
contaminants,Taf1.2,268
contaminants,Mbd4.4,258
contaminants,Smarcc2.4,255
contaminants,Kat2a.3,241
contaminants,Men1.4,240
contaminants,Jmjd8.3,219
contaminants,Suv39h1.3,210
contaminants,Smyd4.2,206
contaminants,Ube2a.2,194
contaminants,Kdm1b.2,191
contaminants,Prdm10.2,190
contaminants,Mtf2.2,187
contaminants,Sin3a.2,183
contaminants,Smarca1.2,182
contaminants,Ube2b.3,177
contaminants,Trim66.4,177
contaminants,Usp51.4,172
contaminants,Whsc1.4,171
contaminants,Smarca1.3,160
contaminants,Pcgf6.2,159
contaminants,Prmt3.3,150
contaminants,Sirt7.2,138
contaminants,Kdm5c.4,136
contaminants,Setdb1.4,134
contaminants,Kdm2a.2,129
contaminants,Kdm4a.3,121
contaminants,Uhrf1.1,117
contaminants,Parp2.3,112
contaminants,Mtf2.1,111
contaminants,Ppargc1a.4,108
contaminants,Smyd5.3,105
contaminants,Ssrp1.4,101
contaminants,Nap1l3.2,100
contaminants,Prdm4.4,94
contaminants,Mll3.3,93
contaminants,Smarca2.3,84
contaminants,Kdm1a.1,83
contaminants,Setd5.2,80
contaminants,Ube2a.1,79
contaminants,Setd4.2,77
contaminants,Kdm4d.4,72
contaminants,Smyd2.2,69
contaminants,Kdm3a.3,69
contaminants,Phf8.1,67
contaminants,Polr2b.4,67
contaminants,Setmar.1,64
contaminants,Prdm11.3,64
contaminants,Prmt1.3,63
contaminants,Rbbp4.3,62
contaminants,Kdm4b.2,57
contaminants,Prmt8.2,53
contaminants,Trim24.3,51
contaminants,Prkaa1.1,48
contaminants,Ncor2.4,47
contaminants,Kdm5b.3,46
contaminants,Rbbp4.1,46
contaminants,Tet2.1,44
contaminants,Prmt2.2,43
contaminants,Kdm6a.4,43
contaminants,Suv39h2.3,42
contaminants,Tet1.1,42
contaminants,Setdb2.2,40
contaminants,Wbp7.2,39
contaminants,Smarca1.4,38
contaminants,Mll5.3,37
contaminants,Smarca4.3,34
contaminants,Setd3.1,33
contaminants,Sp100.4,33
contaminants,Smyd5.2,31
contaminants,Wbp7.4,29
contaminants,Prmt3.2,28
contaminants,Setdb2.4,28
contaminants,Sp140.2,26
contaminants,Ube2i.1,25
contaminants,Setdb1.3,24
contaminants,Usp51.2,23
contaminants,Mll1.1,22
contaminants,Sp140.3,22
contaminants,Kdm4c.4,21
contaminants,L3mbtl3.3,21
contaminants,Smarcc2.2,21
contaminants,Padi1.2,20
contaminants,Ssrp1.2,20
contaminants,Mta2.3,20
contaminants,Tet2.4,20
contaminants,Nap1l2.1,19
contaminants,Sfmbt1.2,19
contaminants,Taf3.3,19
contaminants,Kdm5a.1,18
contaminants,Kdm3a.1,18
contaminants,Sirt1.2,18
contaminants,Prkcd.2,18
contaminants,Rbbp5.2,18
contaminants,Suv39h1.2,18
contaminants,Sp110.2,17
contaminants,Ssrp1.3,17
contaminants,Padi4.3,16
contaminants,Suv420h1.4,16
contaminants,Myst3.2,16
contaminants,Prdm8.4,16
contaminants,Phc2.1,16
contaminants,Ube2e1.1,16
contaminants,Scml2.4,16
contaminants,Trim24.2,15
contaminants,Kdm6b.1,14
contaminants,Sp140.1,14
contaminants,Prdm12.1,13
contaminants,Parp1.2,13
contaminants,Kdm5c.2,12
contaminants,Pcmt1.1,12
contaminants,Phf20.2,12
contaminants,Sirt6.1,12
contaminants,Parp1.3,11
contaminants,Phip.2,11
contaminants,Setd8.4,11
contaminants,Padi6.3,11
contaminants,Prdm12.4,11
contaminants,Phf19.1,11
contaminants,Suv420h1.3,10
contaminants,Prdm1.1,10
contaminants,Nsd1.2,10
contaminants,Prdm1.3,9
contaminants,Mtf2.3,9
contaminants,Kdm4b.1,9
contaminants,Mecom.2,8
contaminants,Prdm15.4,8
contaminants,Kdm1b.3,7
contaminants,Zmynd8.1,7
contaminants,Scml2.1,7
contaminants,Suv420h1.2,7
contaminants,Setd2.3,7
contaminants,Kdm5c.3,7
contaminants,Ube2i.3,7
contaminants,Pcgf1.1,7
