type,shRNA,count
contaminants,Smarce1.4,156864
contaminants,Rbbp5.4,33038
contaminants,Rbbp7.3,31505
contaminants,Mbd4.1,21386
contaminants,Jmjd6.2,19165
contaminants,Paf1.3,16725
contaminants,Zmynd11.3,15597
contaminants,Sirt1.4,11040
contaminants,Kdm5d.1,10102
contaminants,Kat5.2,9938
contaminants,Parp2.1,8753
contaminants,Prdm1.4,7309
contaminants,Smarcb1.2,7118
contaminants,Kdm5d.2,6549
contaminants,Chd7.1,6176
contaminants,Sirt5.2,5893
contaminants,Usp51.3,5839
contaminants,Ms4a1,5542
contaminants,Phf20l1.4,4881
contaminants,Cbx2.2,4704
contaminants,Mll3.2,4532
contaminants,Trim24.1,4450
contaminants,Gtf2h1.3,4438
contaminants,Prmt8.4,4210
contaminants,Kat2b.2,4181
contaminants,L3mbtl1.4,4167
contaminants,Ccnt1,4156
contaminants,Prdm15.2,3664
contaminants,Cd19,3538
contaminants,Cbx2.1,3187
contaminants,Rbbp7.1,3078
contaminants,Prdm11.4,2855
contaminants,Prdm8.1,2853
contaminants,Tet1.2,2721
contaminants,Nap1l2.1,2656
contaminants,Id3,2626
contaminants,Mbd4.3,2567
contaminants,Taf1.3,2535
contaminants,Psip1.2,2498
contaminants,Prmt3.4,2323
contaminants,Tcea1.1,2317
contaminants,Pcgf2.2,2218
contaminants,Mll5.2,1986
contaminants,Sp110.2,1940
contaminants,Myst1.4,1895
contaminants,Paxip1.3,1889
contaminants,Phf20l1.3,1885
contaminants,Kdm1b.1,1871
contaminants,Ncor1.1,1794
contaminants,Rnf2.1,1779
contaminants,Cbx2.3,1753
contaminants,Wbp7.2,1728
contaminants,Mta3.4,1727
contaminants,Ncor1.4,1696
contaminants,Mbd1.1,1626
contaminants,L3mbtl3.3,1598
contaminants,Smyd3.4,1572
contaminants,Chd7.2,1533
contaminants,Trim66.4,1518
contaminants,Cd14,1469
contaminants,Phf20.3,1431
contaminants,Smarca5.1,1256
contaminants,Fkbp5.2,1239
contaminants,Arid1b.1,1110
contaminants,Smarca4.2,1096
