type,shRNA,count
contaminants,Prdm11.4,418219
contaminants,Rbbp7.1,148807
contaminants,Rbbp7.3,70145
contaminants,Baz1a.2,48853
contaminants,Hdac5.3,47052
contaminants,Brdt.1,46389
contaminants,Prdm2.3,43739
contaminants,Phf20l1.4,24810
contaminants,Paf1.3,24338
contaminants,Fkbp5.2,22235
contaminants,Kdm5b.1,22058
contaminants,Gtf2h1.1,16351
contaminants,Dpy30.1,14925
contaminants,Gtf2h1.2,14183
contaminants,Kdm5c.2,12647
contaminants,Hdac11.3,8876
contaminants,Fkbp2.2,8686
contaminants,Fkbp5.3,8627
contaminants,Chd7.2,8586
contaminants,Chd7.1,8495
contaminants,Brpf3.3,7829
contaminants,Brd9.2,7586
contaminants,Rnf2.2,7459
contaminants,Parp1.3,7271
contaminants,Ezh1.2,7243
contaminants,Clock.1,6910
contaminants,Arid2.1,6782
contaminants,Prmt8.4,6560
contaminants,Mecp2.1,6545
contaminants,Clock.2,6395
contaminants,Nsd1.4,5681
contaminants,Cbx3.1,5478
contaminants,Asxl2.4,5477
contaminants,Phf10.2,5459
contaminants,Brdt.3,5394
contaminants,Parp2.1,5204
contaminants,Phf8.2,4736
contaminants,Cbx2.1,4404
contaminants,Prkcd.3,4389
contaminants,Gtf2h1.3,4346
contaminants,Gadd45b.2,4289
contaminants,Rnf2.3,4283
contaminants,Prdm10.4,4252
contaminants,Hdac5.2,4057
contaminants,Parp2.3,3785
contaminants,Ash2l.2,3545
contaminants,Ing3.2,3479
contaminants,Phf10.1,3370
contaminants,Brwd1.1,3355
contaminants,Mecp2.3,3263
contaminants,H2afz.3,3169
contaminants,Cecr2.1,3154
contaminants,Phf17.1,3149
contaminants,Phc2.1,2663
contaminants,Cecr2.2,2580
contaminants,Dub2a.2,2474
contaminants,Hat1.3,2455
contaminants,L3mbtl4.4,2446
contaminants,Eaf1.1,2432
contaminants,Cbx1.3,2404
contaminants,Gtf2b.1,2363
contaminants,Jmjd8.3,2359
contaminants,Kdm1b.1,2320
contaminants,Atrx.3,2285
contaminants,Ctsl.4,2242
contaminants,Asxl3.1,2232
contaminants,Hdac11.1,2222
contaminants,Padi2.2,2215
contaminants,Ash2l.4,2204
contaminants,H2afz.1,2195
contaminants,Mll2.2,2102
contaminants,Hdac5.1,1958
contaminants,Brd7.3,1877
contaminants,Kdm6a.1,1814
contaminants,Dpy30.2,1795
contaminants,Ncoa1.1,1763
contaminants,Phf17.2,1694
contaminants,Mtf2.1,1668
contaminants,Atad2.3,1633
contaminants,Asxl3.4,1576
contaminants,Hdac7.1,1479
contaminants,Mbd2.4,1472
contaminants,Polr2b.4,1414
contaminants,Dub2a.4,1346
contaminants,Chd3.2,1308
contaminants,Prdm9.4,1283
contaminants,Brdt.2,1241
contaminants,Arid1b.2,1241
contaminants,Cecr2.3,1210
contaminants,Bop1.3,1099
contaminants,Arid1b.3,1090
contaminants,Pcgf1.1,1055
contaminants,Brwd3.2,1027
contaminants,Carm1.2,998
contaminants,Chd1l.3,987
contaminants,Asxl2.1,987
contaminants,Asxl2.3,971
contaminants,Cbx2.2,965
contaminants,Mtf2.2,921
contaminants,Kdm4b.1,912
contaminants,Fkbp5.1,889
contaminants,Brwd3.1,861
contaminants,Cbx2.3,826
contaminants,Prdm16.1,822
contaminants,Rbbp7.2,817
contaminants,Eaf1.2,791
contaminants,Kat2b.2,786
contaminants,Phf10.3,780
contaminants,Arid1b.1,774
contaminants,Eed.2,765
contaminants,Padi2.3,752
contaminants,Actl6a,749
contaminants,Padi1.4,747
contaminants,Padi3,725
contaminants,Mll3.2,712
contaminants,Myst2.4,703
contaminants,Brd2.2,687
contaminants,Nap1l1.4,682
contaminants,Gtf3c4.4,682
contaminants,Cxxc1.3,662
contaminants,Rnf2.1,657
contaminants,Arid1a.1,653
contaminants,Phc3.1,639
contaminants,Chaf1a.3,629
contaminants,Cbx7.1,625
contaminants,Jmjd8.1,588
contaminants,Pcgf6.3,557
contaminants,Jmjd1c.3,556
contaminants,Mll3.3,539
contaminants,Pbrm1.2,530
contaminants,Mll2.1,499
contaminants,Kdm4b.3,495
contaminants,Myst3.3,485
contaminants,Parp2.2,472
contaminants,Rnf217.4,463
contaminants,Jmjd8.2,457
contaminants,Chd7.3,436
contaminants,Aff4.2,435
contaminants,Phc3.3,424
contaminants,Fbxo17.3,424
contaminants,Brpf3.1,423
contaminants,Jarid2.1,414
contaminants,Iws1.2,395
contaminants,Jmjd6.2,383
contaminants,Fkbp2.3,380
contaminants,Jmjd5.3,377
contaminants,Ctsl.2,368
contaminants,Ncoa3.2,365
contaminants,Mbd4.1,352
contaminants,Atm.3,341
contaminants,Prdm10.1,328
contaminants,Prdm2.4,322
contaminants,Bmi1.4,311
contaminants,Hdac11.2,305
contaminants,Ing4.4,298
contaminants,Cbx5.4,296
contaminants,Phc3.2,277
contaminants,Iws1.3,270
contaminants,Asxl3.2,262
contaminants,Cbx8.3,251
contaminants,Baz1b.1,250
contaminants,Kat2b.3,240
contaminants,Hdac9.2,239
contaminants,Ehmt2.4,227
contaminants,Ncor2.1,225
contaminants,L3mbtl1.3,223
contaminants,Kdm2a.2,214
contaminants,Kdm5b.3,212
contaminants,Kdm5c.1,175
