type,shRNA,count
contaminants,Prdm11.4,534785
contaminants,Rbbp7.1,194740
contaminants,Baz1a.2,66636
contaminants,Rbbp7.3,55545
contaminants,Prdm2.3,44267
contaminants,Brdt.1,37451
contaminants,Phf20l1.4,33315
contaminants,Paf1.3,24924
contaminants,Rnf217.4,24600
contaminants,Hdac5.3,20611
contaminants,Dpy30.1,17692
contaminants,Fkbp5.2,16593
contaminants,Chd7.1,14831
contaminants,Chd7.2,14597
contaminants,Gtf2h1.2,13286
contaminants,Fkbp2.2,10323
contaminants,Ezh1.2,9999
contaminants,Parp1.3,9541
contaminants,Polr2b.4,9193
contaminants,Kdm5c.2,8575
contaminants,Rnf2.2,8270
contaminants,Phc2.1,7893
contaminants,Padi2.2,6939
contaminants,Parp2.1,6822
contaminants,Brdt.3,6502
contaminants,Cbx3.1,5643
contaminants,Cecr2.1,5603
contaminants,Hdac11.3,5477
contaminants,Gtf2h1.1,5241
contaminants,Prmt8.4,5175
contaminants,Kdm6a.1,4556
contaminants,Arid1b.3,4460
contaminants,Clock.1,4325
contaminants,Prkcd.3,4180
contaminants,H2afz.1,4049
contaminants,Ash2l.2,3961
contaminants,Hat1.3,3784
contaminants,Fkbp5.3,3713
contaminants,Clock.2,3707
contaminants,Rnf2.3,3693
contaminants,Hdac5.2,3556
contaminants,H2afz.3,3441
contaminants,Brd7.3,3388
contaminants,Gadd45b.2,3340
contaminants,Parp2.3,3243
contaminants,Phf10.2,3137
contaminants,Mbd2.4,3124
contaminants,Rnf2.1,3078
contaminants,Phf8.2,3015
contaminants,Gtf2f1.4,2882
contaminants,Cecr2.2,2804
contaminants,Brpf3.3,2721
contaminants,Mecp2.3,2661
contaminants,Mta1.1,2478
contaminants,Gtf2h1.3,2361
contaminants,Padi1.4,2318
contaminants,Asxl2.1,2295
contaminants,Jmjd8.3,2282
contaminants,Cbx2.1,2198
contaminants,Prdm9.4,2152
contaminants,Ctsl.2,2099
contaminants,Prdm16.1,2051
contaminants,Asxl3.1,1920
contaminants,Carm1.2,1855
contaminants,Kdm4b.1,1799
contaminants,Phf10.3,1773
contaminants,Brwd3.1,1726
contaminants,Actl6a,1673
contaminants,Crebbp.1,1649
contaminants,Ep400.1,1640
contaminants,Phf17.2,1608
contaminants,Phc3.3,1591
contaminants,Nap1l1.4,1563
contaminants,Arid1a.2,1547
contaminants,Gtf2b.1,1546
contaminants,Baz2b.1,1471
