type,shRNA,count
contaminants,Prdm11.4,500665
contaminants,Rbbp7.1,176761
contaminants,Baz1a.2,63929
contaminants,Rbbp7.3,55225
contaminants,Prdm2.3,52503
contaminants,Phf20l1.4,21840
contaminants,Ezh1.2,13333
contaminants,Parp1.3,8863
contaminants,Ms4a1,8078
contaminants,Kdm5c.2,6684
contaminants,Id3,6545
contaminants,Cd14,6190
contaminants,Cbx3.1,4772
contaminants,Nsd1.4,4648
contaminants,Arid2.1,4333
contaminants,Hat1.3,4290
contaminants,Asxl2.4,4164
contaminants,Myst1.4,3269
contaminants,Prmt8.4,3240
contaminants,Cbx7.1,3071
contaminants,Hdac6.1,3038
contaminants,Tbx21,2923
contaminants,Gtf2f1.4,2869
contaminants,Phf8.2,2850
contaminants,Nap1l1.4,2619
contaminants,Atrx.3,2523
contaminants,Bcl6,2488
contaminants,Asxl2.3,2391
contaminants,Pcgf1.1,2358
contaminants,Polr2b.4,2301
contaminants,Hdac7.1,2253
contaminants,Brd9.2,2224
contaminants,Prdm9.4,2071
contaminants,Ash2l.2,2050
contaminants,Padi1.4,1991
contaminants,Ncoa1.1,1957
contaminants,Kdm6a.1,1941
contaminants,Cd19,1881
contaminants,Kdm1b.1,1772
contaminants,Brpf3.3,1660
contaminants,Atm.3,1629
contaminants,Mll2.2,1576
contaminants,Chd1.2,1575
contaminants,Actl6a,1508
contaminants,Kat2b.3,1479
contaminants,Prdm1.2,1474
contaminants,Asxl3.1,1463
contaminants,L3mbtl4.4,1442
contaminants,Gadd45b.2,1401
contaminants,Prdm1.4,1393
contaminants,Baz2b.1,1379
contaminants,Klf12,1308
contaminants,Gtf2b.1,1270
contaminants,Kat2b.2,1236
contaminants,Asxl3.4,1233
contaminants,Dnmt3b.3,1195
contaminants,Ash2l.4,1167
contaminants,Brwd3.1,1162
contaminants,Epc2.4,1118
contaminants,Hes1,1113
contaminants,Brpf3.1,1105
contaminants,Padi3,1077
contaminants,Carm1.2,1025
contaminants,Mtf2.2,969
contaminants,Brwd1.1,891
contaminants,Aff1.3,846
contaminants,L3mbtl3.2,836
contaminants,Actb,806
contaminants,Klf2,800
contaminants,Prdm10.4,786
contaminants,Dnmt3l.3,777
contaminants,Asxl2.1,760
contaminants,Eed.2,739
contaminants,Jmjd5.3,701
contaminants,Prkcd.3,679
contaminants,Ctsl.4,672
contaminants,Phf1.3,662
contaminants,Atad2.3,642
contaminants,Cxxc1.3,614
contaminants,Jarid2.2,565
contaminants,L3mbtl1.3,557
contaminants,Brd2.2,527
contaminants,Prdm15.4,519
contaminants,Mll1.3,517
contaminants,Ctsl.2,514
contaminants,Baz1b.2,513
contaminants,Cbx1.3,486
contaminants,Cbx8.3,477
contaminants,Parp1.1,461
contaminants,Kdm5c.1,448
contaminants,Chd1l.1,444
contaminants,Hdac6.4,442
contaminants,Kdm1a.1,434
contaminants,Bmi1.4,431
contaminants,Crebbp.1,422
contaminants,Ezh2.1,401
contaminants,Psip1.4,397
contaminants,Myst3.3,392
contaminants,Prdm10.1,376
contaminants,Mtf2.1,365
contaminants,Jmjd6.2,358
contaminants,Mll2.1,348
contaminants,Chaf1a.3,333
contaminants,Prmt6.2,325
contaminants,Dub2a.4,305
contaminants,Ccnt1,282
contaminants,Prdm2.4,270
contaminants,Prmt2.3,260
contaminants,Rnf217.4,252
contaminants,Atad2b.4,248
contaminants,Pcgf5.4,247
contaminants,Prdm10.2,233
contaminants,Kdm3b.3,214
contaminants,Dnmt1.2,212
contaminants,Kdm2a.2,209
contaminants,Brwd3.2,206
contaminants,Jmjd1c.3,204
contaminants,Psip1.1,203
contaminants,Nsd1.2,200
contaminants,Baz1a.4,192
contaminants,Rbbp7.2,188
contaminants,Rbbp4.2,184
contaminants,Gtf3c4.4,169
contaminants,Atr.4,168
contaminants,Chd8.2,166
contaminants,Ncoa3.2,155
contaminants,Cbx5.4,149
contaminants,Kdm6b.4,140
contaminants,Msl3.3,139
contaminants,Kdm5b.2,135
contaminants,Crebbp.4,129
contaminants,Prmt3.3,124
contaminants,Mta2.2,116
contaminants,Ing4.4,116
contaminants,Ing3.2,115
contaminants,Ing5.1,113
contaminants,Aff4.4,113
contaminants,Mll5.2,112
contaminants,Mll3.3,111
contaminants,Pcgf6.3,111
contaminants,Kdm5b.1,106
contaminants,Brpf1.1,106
contaminants,Hat1.2,102
contaminants,Phf2.2,100
contaminants,Prkaa2.3,99
contaminants,Elp3.1,98
contaminants,Baz2a.1,98
contaminants,Brwd1.3,95
contaminants,Atrx.1,92
contaminants,Ncoa1.2,89
contaminants,L3mbtl3.4,87
contaminants,Nap1l3.3,80
contaminants,Phip.2,78
contaminants,Prmt5.4,77
contaminants,Bop1.2,76
contaminants,Mbd2.4,75
contaminants,Hdac7.2,73
contaminants,Baz1b.1,70
contaminants,Hdac2.2,69
contaminants,Runx3,62
contaminants,Men1.4,62
contaminants,Kdm1b.3,60
contaminants,Phc1.2,56
contaminants,Hira.2,55
contaminants,Hat1.1,53
contaminants,Kdm5c.3,51
contaminants,Arid2.2,46
contaminants,Chd2.4,45
contaminants,Myst2.4,43
contaminants,Cbx7.2,43
contaminants,Crebbp.2,42
contaminants,Kdm4d.2,39
contaminants,Chd6.4,38
contaminants,Dnmt3a.2,37
contaminants,Hdac9.2,35
contaminants,Atad2b.3,35
contaminants,Hira.1,32
contaminants,Cbx5.1,31
contaminants,Mbd4.1,30
contaminants,Fkbp1a.3,28
contaminants,Cbx4.2,28
contaminants,Bptf.3,27
contaminants,Mbd4.4,27
contaminants,Atm.2,25
contaminants,Mll3.2,25
contaminants,Dub2a.2,24
contaminants,Phf20.2,22
contaminants,Men1.3,22
contaminants,Chd3.3,22
contaminants,Mta2.4,22
contaminants,Cbx8.4,21
contaminants,Eed.3,20
contaminants,Hdac4.3,20
contaminants,Chd1.4,19
contaminants,Myst3.4,19
contaminants,Mll5.4,19
contaminants,Gtf2b.2,18
contaminants,Jhdm1d.4,18
contaminants,Padi6.4,18
contaminants,Padi6.3,17
contaminants,Padi4.3,17
contaminants,Actl6b.2,16
contaminants,Atr.2,15
contaminants,Phf20.3,15
contaminants,Cxxc1.1,15
contaminants,Hltf.4,15
contaminants,Phf20.4,14
contaminants,Jmjd4.1,13
contaminants,Baz1b.3,13
contaminants,Ing4.2,12
contaminants,Cbx1.4,12
contaminants,Phf19.1,11
contaminants,Chd9.2,11
contaminants,Brpf1.3,11
contaminants,Brd1.1,11
contaminants,Cbx1.1,10
contaminants,Pcgf1.2,10
contaminants,Cxxc1.2,10
contaminants,Hdac2.1,10
contaminants,Prdm13.1,9
contaminants,Dnmt1.3,9
contaminants,Hltf.2,9
contaminants,Jmjd4.4,9
contaminants,Cbx8.1,9
contaminants,Padi4.4,9
contaminants,Ctsl.1,9
contaminants,Atad2b.2,9
contaminants,Jhdm1d.1,8
contaminants,Fosb,8
contaminants,Ncor1.3,8
contaminants,Cxxc1.4,8
contaminants,Elp4.4,8
contaminants,Ncor2.3,8
contaminants,Hdac9.3,7
contaminants,Ino80.1,7
contaminants,Rnf40.1,7
contaminants,Elp4.2,7
contaminants,Jmjd5.4,6
contaminants,Ep400.1,6
contaminants,Gtf2f1.2,6
contaminants,Ehmt1.1,6
contaminants,Epc2.3,6
contaminants,Brd4.1,6
contaminants,Prdm2.2,6
contaminants,Myst4.4,6
contaminants,Asxl2.2,6
contaminants,Ncor2.4,5
contaminants,Ash2l.1,5
contaminants,Mll5.3,5
contaminants,L3mbtl4.3,5
contaminants,Carm1.3,4
contaminants,L3mbtl1.1,4
contaminants,Ing3.4,4
contaminants,Aff4.1,4
contaminants,Prmt5.2,4
contaminants,Rnf217.2,4
contaminants,Gadd45a.3,4
contaminants,Chd3.1,4
contaminants,Hells.1,4
contaminants,Nsd1.3,4
contaminants,Kat5.2,4
contaminants,Hdac1.2,4
contaminants,Hdac1.3,4
contaminants,Rnf20.1,4
contaminants,Cbx1.2,3
contaminants,Dub2a.3,3
contaminants,Ncor2.2,3
contaminants,Prdm10.3,3
contaminants,Prmt1.3,3
contaminants,Kdm6b.1,3
contaminants,Ncoa3.3,3
contaminants,Asxl1.4,3
contaminants,Ehmt1.3,3
contaminants,Chd9.1,3
contaminants,Psip1.2,3
contaminants,Bop1.3,3
contaminants,Kdm4c.2,3
contaminants,Prkaa2.1,3
contaminants,Atrx.2,3
contaminants,Chaf1b.4,3
contaminants,Elp4.1,3
contaminants,Prmt3.1,3
contaminants,Ep300.3,3
contaminants,Elp3.4,3
contaminants,Brd3.3,3
contaminants,Brd8.3,3
contaminants,Ep400.2,3
contaminants,Fbxl19.3,3
contaminants,Morf4l1.4,3
contaminants,Chaf1b.1,3
contaminants,Chd1.1,2
contaminants,Padi1.1,2
contaminants,Kdm3b.2,2
contaminants,Cbx5.3,2
contaminants,L3mbtl4.2,2
contaminants,Jmjd6.3,2
contaminants,Kat2a.3,2
contaminants,Phf20l1.2,2
contaminants,Kdm5b.3,2
contaminants,Chaf1a.4,2
contaminants,Pcgf1.3,2
contaminants,Phf19.4,2
contaminants,Padi6.1,2
contaminants,Cbx7.4,2
contaminants,Phf2.3,2
contaminants,Kdm6a.2,2
contaminants,Prmt5.3,2
contaminants,Atm.4,2
contaminants,Rbbp4.1,2
contaminants,Pbrm1.2,2
contaminants,Phip.1,2
contaminants,Kdm5a.4,2
contaminants,Jarid2.4,2
contaminants,Kdm5b.4,2
contaminants,Dnmt3a.3,2
contaminants,Pcgf6.1,2
