type,shRNA,count
contaminants,Supt16h.4,61215
contaminants,Baz2b.2,61005
contaminants,Bop1.3,43010
contaminants,Smarce1.4,22010
contaminants,Elp4.4,21205
contaminants,Ms4a1,13883
contaminants,Baz1a.2,13366
contaminants,Smarcc2.4,13219
contaminants,Asxl3.4,10408
contaminants,Baz2b.1,10185
contaminants,Tbx21,10167
contaminants,Ssrp1.4,9588
contaminants,Setdb1.1,8842
contaminants,Cd14,7127
contaminants,Sp100.1,6205
contaminants,Asxl3.2,5181
contaminants,Hdac2.4,5127
contaminants,Ezh1.2,4835
contaminants,Id3,4832
contaminants,Taf3.4,4695
contaminants,Smarcb1.2,4384
contaminants,Ccnt1,4327
contaminants,Cbx3.1,4289
contaminants,Atad2b.4,4099
contaminants,Whsc1l1.4,4039
contaminants,Cd19,3624
contaminants,Trim24.2,3489
contaminants,Ezh1.3,3174
contaminants,Jmjd1c.4,3094
contaminants,Ep400.3,3091
contaminants,Setd2.3,3000
contaminants,Smarcc2.2,2921
contaminants,Actl6b.1,2874
contaminants,Gadd45b.2,2743
contaminants,Rnf2.1,2576
contaminants,Smyd4.2,2510
contaminants,Hdac10.3,2502
contaminants,Usp27x.2,2435
contaminants,Hdac9.2,2337
contaminants,Sirt7.4,2254
contaminants,Taf1.3,2189
contaminants,Chd9.2,2078
contaminants,Fbxo44.1,1958
contaminants,Atm.4,1918
contaminants,Baz1a.4,1909
contaminants,Hira.4,1874
contaminants,Trim66.4,1810
contaminants,Phf17.2,1784
contaminants,Smarca1.3,1677
contaminants,Bcl6,1656
contaminants,Brd8.4,1652
contaminants,Padi3,1648
contaminants,Hdac8.1,1575
contaminants,Atad2b.1,1455
contaminants,Brd1.1,1452
contaminants,Smarcd1.2,1450
contaminants,Trim33.1,1441
contaminants,Chd1.3,1417
contaminants,Tcea1.4,1407
contaminants,Whsc1l1.2,1318
contaminants,Setd7.1,1241
contaminants,Paf1.3,1230
contaminants,Brd8.1,1214
contaminants,Taf1.4,1211
contaminants,Smyd2.2,1182
contaminants,Crebbp.3,1143
contaminants,Hes1,1126
contaminants,Fbxo44.2,1081
contaminants,Klf12,1079
contaminants,Smarca5.1,1035
contaminants,Dnmt3l.3,990
contaminants,Dmap1.4,971
contaminants,Bmi1.4,949
contaminants,Klf2,941
contaminants,Chd7.1,898
contaminants,Hells.4,891
contaminants,Ercc5.1,852
contaminants,Bptf.1,841
contaminants,Brwd3.2,830
contaminants,Sp100.3,791
contaminants,Fkbp5.2,790
contaminants,Fkbp5.1,785
contaminants,Brdt.3,758
contaminants,Hdac8.3,748
contaminants,Smyd5.1,741
