type,shRNA,count
contaminants,Rbbp5.4,26117
contaminants,Mll5.2,20716
contaminants,Smarce1.4,13329
contaminants,Sirt1.4,6884
contaminants,Prdm1.4,6018
contaminants,Rbbp7.3,3665
contaminants,Nsd1.4,3384
contaminants,Mbd4.3,2969
contaminants,Jmjd6.2,1991
contaminants,Sin3a.3,1795
contaminants,Paf1.3,1611
contaminants,Nsd1.2,1484
contaminants,Sirt5.2,1304
contaminants,Prkaa2.3,1225
contaminants,Mbd4.1,1103
contaminants,Ncor1.1,1100
contaminants,Zmynd11.3,982
contaminants,Smarcb1.2,862
contaminants,Prkaa2.2,648
contaminants,Mll1.3,641
contaminants,Myst1.4,625
contaminants,Satb1.3,603
contaminants,Kat5.2,550
contaminants,Kdm5d.1,500
contaminants,Tet2.3,472
contaminants,Ncor1.4,472
contaminants,Rnf2.1,470
contaminants,Rpa3.4,457
contaminants,Mta3.4,456
contaminants,Parp2.1,456
contaminants,Psip1.2,453
contaminants,Sfmbt2.3,445
contaminants,Pcgf2.2,443
contaminants,Myst3.3,428
contaminants,Suv39h2.3,409
contaminants,Tcea1.1,402
contaminants,Parp1.1,394
contaminants,Kdm1b.1,377
contaminants,Prdm15.2,376
contaminants,Taf3.3,374
contaminants,Kat2b.2,373
contaminants,Smarcd1.2,349
contaminants,Tdg.4,344
contaminants,Prmt8.4,339
contaminants,Smarca4.1,312
contaminants,Suz12.4,295
contaminants,Trim66.4,285
contaminants,Trim24.1,279
contaminants,L3mbtl1.4,275
contaminants,Padi4.3,270
contaminants,Phf20l1.4,257
contaminants,Tet3.4,254
contaminants,Kat2a.3,248
contaminants,Tet3.2,248
contaminants,Prdm8.1,234
contaminants,Kdm6a.1,233
contaminants,Usp51.3,231
contaminants,Rbbp4.2,229
contaminants,Usp22.2,217
contaminants,Prmt5.3,213
contaminants,Rbbp7.1,209
contaminants,Scmh1.2,200
contaminants,Phc1.1,199
contaminants,Prmt3.4,198
contaminants,Prdm1.2,197
contaminants,Taf1.3,193
contaminants,Phf19.3,183
contaminants,Phf20.2,183
contaminants,Mbd1.1,182
contaminants,Mta1.1,181
contaminants,Setd3.2,179
contaminants,Prdm8.2,179
contaminants,Sp110.2,178
contaminants,Smarca5.1,175
contaminants,Suv39h1.3,172
contaminants,Sirt3.4,168
contaminants,Tet1.2,168
contaminants,Tcea1.4,161
contaminants,Mll5.3,160
contaminants,Prdm2.4,152
contaminants,Kdm5c.1,152
contaminants,Pcgf1.3,149
contaminants,Smyd5.3,149
contaminants,Whsc1.3,148
contaminants,L3mbtl3.2,147
contaminants,Phf20.4,147
contaminants,Kdm6a.4,142
contaminants,L3mbtl3.3,142
contaminants,Rnf2.3,139
contaminants,Zmynd11.4,138
contaminants,Pcgf6.3,135
contaminants,Msl3.2,132
contaminants,Prdm11.3,132
contaminants,Mll3.2,129
contaminants,Pcgf1.1,127
contaminants,Mll2.2,126
contaminants,Wbp7.2,124
contaminants,Kat5.4,123
contaminants,Setmar.2,122
contaminants,Mta2.3,121
contaminants,Setd1a.2,121
contaminants,Kdm5b.3,120
contaminants,Phf20.3,119
contaminants,Smarca5.4,116
contaminants,Suv420h1.4,115
contaminants,Mll2.1,113
contaminants,Pcgf5.3,109
contaminants,Orc1.2,108
contaminants,Kdm5a.1,106
contaminants,Tet3.3,102
contaminants,Sin3a.2,97
contaminants,Sp100.1,97
contaminants,Supt16h.4,96
contaminants,Prkaa1.1,96
contaminants,Mll1.2,94
contaminants,Prdm16.2,93
contaminants,Mecom.4,92
contaminants,Smarca2.3,91
contaminants,Phf2.2,88
contaminants,Msl3.3,87
contaminants,Kdm4c.3,87
contaminants,Whsc1l1.4,85
contaminants,Setd2.2,84
contaminants,Pcmt1.1,83
contaminants,Zmynd11.1,82
contaminants,Setdb1.2,81
contaminants,Mtf2.2,80
contaminants,Parp1.2,80
contaminants,Phf20l1.3,79
contaminants,Kdm5c.3,79
contaminants,Ncor2.1,78
contaminants,Smarca1.4,77
contaminants,Kdm1a.4,75
contaminants,Supt16h.2,73
contaminants,Sin3a.1,69
contaminants,Prmt2.2,65
