shRNA,count,pctg
Actb,1,4.753082136111161e-05
Actl6a,81,0.0038499965302500406
Actl6b.1,5,0.00023765410680555806
Actl6b.2,6136,0.2916491198717808
Actl6b.3,629,0.02989688663613921
Actl6b.4,2017,0.09586966668536212
Aff1.1,479,0.02276726343197246
Aff1.2,95,0.004515428029305603
Aff1.3,4163,0.19787080932630766
Aff1.4,2291,0.10889311173830671
Aff4.1,2073,0.09853139268158437
Aff4.2,8881,0.42212122450803224
Aff4.3,4624,0.2197825179737801
Aff4.4,2448,0.11635545069200123
Arid1a.1,1,4.753082136111161e-05
Arid1a.2,0,0.0
Arid1b.1,1110,0.052759211710833885
Arid1b.2,0,0.0
Arid1b.3,2,9.506164272222322e-05
Arid2.1,7635,0.3628978210920872
Arid2.2,29765,1.4147548978134872
Arid2.3,9,0.0004277773922500045
Arid2.4,68,0.00323209585255559
Ash1l.1,12851,0.6108185853116453
Ash1l.2,4114,0.1955417990796132
Ash1l.3,2147,0.10204867346230663
Ash1l.4,2089,0.09929188582336215
Ash2l.1,4953,0.2354201582015858
Ash2l.2,1776,0.08441473873733422
Ash2l.3,1129,0.05366229731669501
Ash2l.4,128,0.006083945134222286
Asxl1.1,252,0.011977766983000127
Asxl1.2,2047,0.09729559132619547
Asxl1.3,0,0.0
Asxl1.4,8558,0.4067687692083932
Asxl2.1,17976,0.8544140447873423
Asxl2.2,4200,0.19962944971666877
Asxl2.3,1415,0.06725611222597294
Asxl3.2,27059,1.2861364952103191
Asxl3.3,1502,0.07139129368438965
Asxl3.4,20618,0.9799904748233992
Atad2.1,4624,0.2197825179737801
Atad2.2,2054,0.09762830707572326
Atad2.3,17468,0.8302683875358976
Atad2.4,5815,0.276391726214864
Atad2b.1,27282,1.296735868373847
Atad2b.2,7161,0.3403682117669202
Atad2b.3,8944,0.42511566625378233
Atad2b.4,3042,0.14458875858050152
Atm.1,778,0.036978979018944834
Atm.2,4715,0.22410782271764126
Atm.3,4386,0.20847018248983554
Atm.4,3464,0.16464676519489063
Atr.1,3874,0.1841344019529464
Atr.2,6672,0.31712564012133665
Atr.3,13491,0.6412383109827567
Atr.4,461,0.021911708647472453
Atrx.1,97,0.004610489672027826
Atrx.2,736,0.03498268452177815
Atrx.3,8541,0.40596074524525433
Atrx.4,4781,0.22724485692747462
Aurkb.1,3921,0.18636835055691864
Aurkb.2,303,0.01440183887241682
Aurkb.3,769,0.03655120162669483
Aurkb.4,4458,0.21189240162783557
Baz1a.1,839,0.03987835912197264
Baz1a.2,5397,0.2565238428859194
Baz1a.3,0,0.0
Baz1a.4,8099,0.38495212220364294
Baz1b.1,2261,0.10746718709747337
Baz1b.2,20685,0.9831750398545938
Baz1b.3,5977,0.28409171927536414
Baz1b.4,148,0.007034561561444518
Baz2a.1,3906,0.18565538823650196
Baz2a.3,0,0.0
Baz2a.4,1281,0.06088698216358397
Baz2b.1,7958,0.3782502763917262
Baz2b.2,5167,0.2455917539728637
Baz2b.3,1055,0.05014501653597275
Baz2b.4,2972,0.1412616010852237
Bcl6.3,1869,0.0888351051239176
Bmi1.1,5163,0.24540163068741927
Bmi1.2,203,0.009648756736305657
Bmi1.3,776,0.03688391737622261
Bop1.1,545,0.02590429764180583
Bop1.2,8287,0.3938879166195319
Bop1.3,6672,0.31712564012133665
Bop1.4,24,0.0011407397126666787
Bptf.1,187,0.008888263594527872
Bptf.2,925,0.04396600975902824
Bptf.3,1808,0.0859357250208898
Bptf.4,129,0.006131475955583398
Brd1.1,10290,0.4890921518058385
Brd1.2,10039,0.4771619156441995
Brd1.3,609,0.028946270208916974
Brd1.4,6,0.0002851849281666697
Brd2.1,1382,0.06568759512105625
Brd2.2,3611,0.17163379593497402
Brd2.3,436,0.020723438113444664
Brd2.4,469,0.02229195521836135
Brd3.1,272,0.01292838341022236
Brd3.2,38022,1.8072168897921859
Brd3.3,1976,0.09392090300955655
Brd3.4,2008,0.09544188929311212
Brd4.1,795,0.03778700298208373
Brd4.2,361,0.01715862651136129
Brd4.3,398,0.01891726690172242
Brd4.4,1300,0.0617900677694451
Brd7.1,201,0.009553695093583434
Brd7.2,0,0.0
Brd7.3,16,0.0007604931417777858
Brd8.1,3123,0.14843875511075158
Brd8.2,241,0.011454927948027898
Brd8.3,3688,0.17529366917977962
Brd8.4,7010,0.3331910577413924
Brd9.2,2341,0.11126965280636228
Brd9.3,39128,1.8597859782175752
Brd9.4,314,0.014924677907389045
Brdt.1,7,0.0003327157495277813
Brdt.2,0,0.0
Brdt.3,71,0.003374688316638924
Brpf1.1,1051,0.0499548932505283
Brpf1.2,3150,0.14972208728750158
Brpf1.3,7937,0.3772521291431429
Brpf1.4,674,0.032035773597389225
Brpf3.1,6959,0.3307669858519757
Brpf3.2,1,4.753082136111161e-05
Brpf3.3,904,0.0429678625104449
Brpf3.4,1379,0.06554500265697291
Brwd1.1,6979,0.33171760227919794
Brwd1.2,250,0.011882705340277903
Brwd1.3,2127,0.10109805703508441
Brwd1.4,717,0.034079598915917025
Brwd3.1,5795,0.2754411097876418
Brwd3.2,6423,0.3052904656024199
Brwd3.3,148,0.007034561561444518
CD4.1,3886,0.18470477180927974
CD4.2,334,0.015875294334611278
CD4.3,1112,0.05285427335355612
CD4.4,11116,0.5283526102501167
CDK9.2,37,0.0017586403903611296
CDK9.3,24193,1.1499131611893734
Carm1.1,624,0.029659232529333647
Carm1.2,3365,0.1599412138801406
Carm1.3,353,0.0167783799404724
Carm1.4,642,0.030514787313833655
Cbx1.1,8168,0.3882317488775597
Cbx1.2,3837,0.18237576156258525
Cbx1.3,655,0.031132687991528105
Cbx1.4,8870,0.42159838547306
Cbx2.1,3187,0.15148072767786272
Cbx2.2,5949,0.28276085627725295
Cbx2.3,1754,0.08336906066738976
Cbx3.2,468,0.022244424397000234
Cbx3.3,14875,0.7070209677465352
Cbx3.4,25770,1.2248692664758463
Cbx4.1,887,0.042159838547306004
Cbx4.2,3818,0.18147267595672414
Cbx4.3,360,0.017111095690000182
Cbx4.4,6096,0.2897478870173364
Cbx5.1,3326,0.15808751184705722
Cbx5.2,16055,0.763107336952647
Cbx5.3,1,4.753082136111161e-05
Cbx5.4,3929,0.18674859712780753
Cbx6.1,0,0.0
Cbx6.2,1575,0.07486104364375079
Cbx6.3,15,0.0007129623204166742
Cbx6.4,6,0.0002851849281666697
Cbx7.1,2014,0.09572707422127878
Cbx7.2,21,0.0009981472485833438
Cbx7.3,7497,0.35633856774425376
Cbx7.4,352,0.016730849119111286
Cbx8.1,384,0.01825183540266686
Cbx8.2,7140,0.33937006451833696
Cbx8.3,5307,0.25224606896341933
Cbx8.4,1480,0.07034561561444519
Ccnt1,38472,1.8286057594046858
Ccnt1.2,57663,2.740769752145779
Ccnt1.3,10520,0.5000242407188942
Ccnt1.4,8666,0.41190209791539323
Cd14,1469,0.06982277657947296
Cd14.2,3508,0.16673812133477953
Cd19,6171,0.2933126986194198
Cd19.3,320,0.015209862835555716
Cd19.4,6580,0.31275280455611437
Cd4.5,1,4.753082136111161e-05
Cecr2.1,18,0.000855554784500009
Cecr2.2,13,0.000617900677694451
Cecr2.3,0,0.0
Chaf1a.1,2183,0.10375978303130665
Chaf1a.2,0,0.0
Chaf1a.3,129,0.006131475955583398
Chaf1a.4,827,0.039307989265639304
Chaf1b.1,8482,0.4031564267849487
Chaf1b.2,25,0.0011882705340277903
Chaf1b.3,41,0.0019487636758055763
Chaf1b.4,4564,0.2169306686921134
Chd1.1,32706,1.5545430434365164
Chd1.2,4618,0.21949733304561345
Chd1.3,17544,0.8338807299593421
Chd1.4,3608,0.1714912034708907
Chd1l.1,131,0.006226537598305621
Chd1l.2,1810,0.08603078666361202
Chd1l.3,1039,0.04938452339419496
Chd2.1,2285,0.10860792681014005
Chd2.2,3345,0.15899059745291835
Chd2.3,35,0.0016635787476389065
Chd2.4,12513,0.5947531676915896
Chd3.1,11555,0.5492186408276447
Chd3.2,352,0.016730849119111286
Chd3.3,2233,0.10613632409936223
Chd3.4,2280,0.10837027270333448
Chd4.1,43,0.002043825318527799
Chd4.2,3183,0.15129060439241826
Chd4.3,28,0.0013308629981111251
Chd4.4,1638,0.07785548538950082
Chd5.1,7033,0.33428426663269795
Chd5.2,1188,0.056466615777000594
Chd5.3,2682,0.12747766289050133
Chd5.4,2640,0.12548136839333465
Chd6.1,1989,0.094538803687251
Chd6.2,4308,0.20476277842366883
Chd6.3,11602,0.5514525894316169
