shRNA,count,pctg,nbPctg
Actb,4,6.88276838710066e-05,15.788104158202465
Actl6a,818,0.014075261351620849,45.38323603113162
Actl6b.1,16347,0.2812815370598362,79.29828327776988
Actl6b.2,5284,0.09092137039359971,65.03048779336434
Actl6b.3,1575,0.027100900524208847,51.59568236558848
Actl6b.4,7636,0.13139204850975159,69.57061803994654
Aff1.1,1214,0.0208892020548505,49.038687695276614
Aff1.2,13105,0.22549669928238536,76.4592369512005
Aff1.3,362576,6.238816576803522,99.9795053758338
Aff1.4,2356,0.040539505800022885,55.786349497280284
Aff4.1,55967,0.9630197458021565,93.37985969376041
Aff4.2,2267,0.03900808983389299,55.37339998431522
Aff4.3,2608,0.0448756498838963,56.888825977866986
Aff4.4,1329,0.022867997966141942,49.913974453635404
Arid1a.1,0,0.0,6.259227777696147
Arid1a.2,73,0.0012561052306458704,28.132092481165543
Arid1b.1,0,0.0,6.259227777696147
Arid1b.2,0,0.0,6.259227777696147
Arid1b.3,4,6.88276838710066e-05,15.788104158202465
Arid2.1,73322,1.2616458591974864,95.58262847891733
Arid2.2,13100,0.2254106646775466,76.4543298227082
Arid2.3,1392,0.023952033987110294,50.36798297077703
Arid2.4,914,0.015727125764525007,46.3840356234528
Ash1l.1,8269,0.1422840294823384,70.57334205516787
Ash1l.2,10565,0.18179112002429618,73.69192009871236
Ash1l.3,419,0.007209699885487941,39.77326998053996
Ash1l.4,2005,0.034499876540342055,54.073225950178085
Ash2l.1,4083,0.07025585831133,61.963522034325734
Ash2l.2,4942,0.08503660342262864,64.22491809276029
Ash2l.3,991,0.017052058679041884,47.12654247415326
Ash2l.4,0,0.0,6.259227777696147
Asxl1.1,1679,0.028890420304855016,52.242142114040156
Asxl1.2,4325,0.07441993318552588,62.639480790115165
Asxl1.3,325,0.005592249314519286,37.82474144283678
Asxl1.4,7235,0.12449207320168318,68.8951499318893
Asxl2.1,96060,1.6528968281622234,97.305569614688
Asxl2.2,3778,0.06500774741616573,61.06053294111571
Asxl2.3,3639,0.06261598540164824,60.628008904184604
Asxl3.2,9826,0.1690752054291277,72.76462903887865
Asxl3.3,2367,0.04072878193066815,55.83641882487781
Asxl3.4,6013,0.10346521577909067,66.60435471842398
Atad2.1,10711,0.1843033304855879,73.86772842633833
Atad2.2,3485,0.059966119572614496,60.13218280895947
Atad2.3,9402,0.161779470938801,72.20215827412966
Atad2.4,7417,0.12762373281781397,69.20578713044418
Atad2b.1,19409,0.33396912906309173,81.48399862937111
Atad2b.2,1868,0.03214252836776008,53.3362706094493
Atad2b.3,4506,0.07753438588068892,63.12404517561866
Atad2b.4,6204,0.10675173768393124,66.988491225762
Atm.1,1240,0.021336582000012046,49.24225647438891
Atm.2,5421,0.0932787185661817,65.34030514527757
Atm.3,7078,0.12179058660974618,68.62130171856644
Atm.4,2923,0.05029582998873807,58.147335640158445
Atr.1,19886,0.3421768303647093,81.79061459274561
Atr.2,115738,1.9914946189656404,98.2049600244715
Atr.3,8218,0.14140647651298305,70.49518564151013
Atr.4,2736,0.047078135767768516,57.41503579659165
Atrx.1,52,0.0008947598903230857,26.296711349428943
Atrx.2,2051,0.03529139490485863,54.31146788997542
Atrx.3,28423,0.4890723146664051,86.18494728390252
Atrx.4,5898,0.10148641986779923,66.36772076857342
Aurkb.1,26451,0.4551402665179989,85.32220169059657
Aurkb.2,73988,1.273105668562009,95.64828877559727
Aurkb.3,2004,0.03448266961937431,54.06806250366548
Aurkb.4,2772,0.047697584922607575,57.559154318521124
Baz1a.1,1,1.720692096775165e-05,12.048704801825503
Baz1a.2,187514,3.2265385783469824,99.54998245564943
Baz1a.3,0,0.0,6.259227777696147
Baz1a.4,9369,0.1612116425468652,72.15736890418894
Baz1b.1,4809,0.08274808293391768,63.89846846896191
Baz1b.2,54370,0.9355402930166571,93.11740604724041
Baz1b.3,8576,0.14756655421943812,71.03429572512641
Baz1b.4,222,0.0038199364548408663,35.07374270083137
Baz2a.1,3207,0.05518259554357954,59.18733186102154
Baz2a.3,0,0.0,6.259227777696147
Baz2a.4,1264,0.021749548103238085,49.42725630324358
Baz2b.1,38328,0.6595068668519852,89.60068632565729
Baz2b.2,6262,0.10774973910006083,67.10306505374423
Baz2b.3,875,0.015056055846782693,45.98837146721672
Baz2b.4,2904,0.04996889849035079,58.07473539682447
Bcl6,14501,0.24951756095336666,77.76101372787542
Bcl6.2,15471,0.26620827429208577,78.59249351247323
Bcl6.3,150,0.0025810381451627476,32.45291792493059
Bmi1.1,3423,0.05889929047261389,59.92716575206557
Bmi1.2,4113,0.07077206594036253,62.04930258626445
Bmi1.3,1619,0.027858005046789917,51.8736146527511
Bmi1.4,499732,8.598849029056467,99.9979465326784
Bop1.1,1263,0.021732341182270333,49.41969840517888
Bop1.2,2371,0.04079760961453916,55.854649647202436
Bop1.3,416,0.007158079122584686,39.71749716198762
Bop1.4,9,0.00015486228870976486,18.55439146658846
Bptf.1,1443,0.024829586956465626,50.7227566699808
Bptf.2,2021,0.03477518727582608,54.15676138954252
Bptf.3,629,0.010823153288715788,43.095131108346315
Bptf.4,854,0.014694710506459908,45.768912741172336
Brd1.1,2909,0.05005493309518954,58.09386787103895
Brd1.2,17701,0.3045797080501719,80.31458154238354
Brd1.3,533,0.00917128887581163,41.70994993266535
Brd1.4,151,0.002598245066130499,32.495191493425175
Brd2.1,401,0.006899975308068411,39.42920289803229
Brd2.2,47055,0.8096716661375538,91.73798590481522
Brd2.3,1620,0.027875211967757673,51.879776030807214
Brd2.4,281,0.004835144791938213,36.75127954656735
Brd3.1,2087,0.03591084405969769,54.49459113092422
Brd3.2,18875,0.3247806332663124,81.13075619369077
Brd3.3,2324,0.039988884329054834,55.639257048177335
Brd3.4,786,0.013524639880652797,45.0281379016866
Brd4.1,3440,0.059191808129065666,59.98358461019072
Brd4.2,42301,0.7278699638568624,90.65252588536941
Brd4.3,2660,0.04577040977421939,57.10517274391387
Brd4.4,10335,0.1778335282017133,73.41011842210246
Brd7.1,11766,0.20245663210656592,75.07329466396405
Brd7.2,0,0.0,6.259227777696147
Brd7.3,76,0.0013077259935491254,28.35516117238526
Brd8.1,65974,1.1352094039264473,94.77613992633025
Brd8.2,1188,0.02044182210968896,48.83104909785454
Brd8.3,5133,0.08832312532746922,64.68068381121829
Brd8.4,7462,0.1283980442613628,69.28160299840653
Brd9.2,23410,0.40281401985506604,83.8288764609057
Brd9.3,3002,0.05165517674519045,58.44506347762323
Brd9.4,377,0.0064870092048423715,38.952064153766095
Brdt.1,39,0.0006710699177423143,24.841186965790875
Brdt.2,0,0.0,6.259227777696147
Brdt.3,0,0.0,6.259227777696147
Brpf1.1,773,0.013300949908072027,44.8804077605287
Brpf1.2,8003,0.13770698850491644,70.16081647292226
Brpf1.3,8489,0.14606955209524375,70.9052310977682
Brpf1.4,640,0.011012429419361055,43.24244465539949
Brpf3.1,2951,0.05077762377583511,58.25362452989704
Brpf3.2,2067,0.03556670564034266,54.39315055779574
Brpf3.3,2257,0.03883602062421547,55.32616473636486
Brpf3.4,1014,0.01744781786130017,47.33876790597781
Brwd1.1,17506,0.30122435846146034,80.17341641077414
Brwd1.2,1674,0.02880438570001626,52.21185069212416
Brwd1.3,3026,0.05206814284841649,58.53416288671346
Brwd1.4,3031,0.05215417745325525,58.55264094803141
Brwd3.1,6384,0.10984898345812652,67.34096620807932
Brwd3.2,14126,0.2430649655904598,77.4241886935228
Brwd3.3,3035,0.05222300513712626,58.56744771170187
CD4.1,8727,0.15016479928556864,71.25541680124758
CD4.2,159,0.0027359004338725124,32.82799244686232
CD4.3,7487,0.1288282172855566,69.32348836631382
CD4.4,5598,0.09632434357747373,65.73060285824647
CDK9.1,31589,0.5435494264503069,87.425873945541
CDK9.3,9175,0.1578734998791214,71.89110956781798
Carm1.1,1018,0.01751664554517118,47.37543684605327
Carm1.2,10797,0.18578312568881455,73.97023277382395
Carm1.3,1295,0.022282962653238387,49.66179581351935
Carm1.4,4242,0.07299175874520249,62.4114392485471
Cbx1.1,14769,0.25412901577272407,77.99634510635724
Cbx1.2,17254,0.29688821437758695,79.98847242131932
Cbx1.3,1633,0.02809890194033844,51.96031278800378
Cbx1.4,9342,0.1607470556807359,72.12066981121393
Cbx2.1,3184,0.054786836361321256,59.10603322583102
Cbx2.2,10674,0.1836666744097811,73.8233656914183
Cbx2.3,813,0.013989226746782091,45.32856575589404
Cbx3.1,49181,0.8462535801149939,92.17172573808294
Cbx3.2,1856,0.03193604531614706,53.26975075057151
Cbx3.3,253634,4.364260192734721,99.86415945820221
Cbx3.4,28774,0.495111943926086,86.33082221488405
Cbx4.1,3246,0.05585366546132185,59.323962950327655
Cbx4.2,45002,0.7743458573907597,91.29004894592539
Cbx4.3,1094,0.018824371538720304,48.04917275808044
Cbx4.4,4264,0.07337031100649304,62.47233688700944
Cbx5.1,4929,0.08481291345004788,64.19329975750796
Cbx5.2,11331,0.19497162148559394,74.58945881821293
Cbx5.3,137,0.002357348172581976,31.87387999569178
Cbx5.4,71839,1.2361279954023106,95.4322599194525
Cbx6.1,442,0.007605459067746229,40.1958169275914
Cbx6.2,3627,0.062409502350035236,60.59010098153944
Cbx6.3,3172,0.05458035330970823,59.06354394156549
Cbx6.4,257,0.004422178688712174,36.107212271218756
Cbx7.1,1951,0.03357070280808347,53.78790608313173
Cbx7.2,196,0.003372556509679323,34.21916322431254
Cbx7.3,6496,0.1117761586065147,67.55591740809288
Cbx7.4,1561,0.026860003630660326,51.50634557195678
Cbx8.1,1674,0.02880438570001626,52.21185069212416
Cbx8.2,44485,0.7654498792504321,91.1724235175344
Cbx8.3,2149,0.0369776731596983,54.80416664230452
Cbx8.4,11867,0.2041945311243088,75.1831373340955
Ccnt1,14752,0.2538364981162723,77.98152496167224
Ccnt1.2,57555,0.9903443362989461,93.62889226723934
Ccnt1.3,10123,0.17418566095654994,73.14501801944637
Ccnt1.4,43922,0.7557623827455879,91.04202719340249
Cd14,907,0.015606677317750745,46.31371651326218
Cd14.2,1804,0.031041285425823975,52.976547406672445
Cd19,1737,0.029888421720984618,52.588319159031805
Cd19.3,1498,0.02577596760969197,51.09406152786155
