shRNA,count,pctg,nbPctg
Actb,1,4.753082136111161e-05,14.682257992902455
Actl6a,81,0.0038499965302500406,35.12815845218664
Actl6b.1,5,0.00023765410680555806,20.208234777892255
Actl6b.2,6136,0.2916491198717808,79.76114861558383
Actl6b.3,629,0.02989688663613921,52.59105524098688
Actl6b.4,2017,0.09586966668536212,65.6730017201032
Aff1.1,479,0.02276726343197246,49.87124529722398
Aff1.2,95,0.004515428029305603,36.25634342670237
Aff1.3,4163,0.19787080932630766,74.77896776696866
Aff1.4,2291,0.10889311173830671,67.2332363794155
Aff4.1,2073,0.09853139268158437,66.0066236125445
Aff4.2,8881,0.42212122450803224,84.40511300794698
Aff4.3,4624,0.2197825179737801,76.1290686239366
Aff4.4,2448,0.11635545069200123,68.0533460185111
Arid1a.1,1,4.753082136111161e-05,14.682257992902455
Arid1a.2,0,0.0,6.259227777696147
Arid1b.1,1110,0.052759211710833885,58.68190726963567
Arid1b.2,0,0.0,6.259227777696147
Arid1b.3,2,9.506164272222322e-05,16.864332548723493
Arid2.1,7635,0.3628978210920872,82.52993328898746
Arid2.2,29765,1.4147548978134872,96.37384208484583
Arid2.3,9,0.0004277773922500045,22.71045388829427
Arid2.4,68,0.00323209585255559,33.93277531973219
Ash1l.1,12851,0.6108185853116453,88.75475587206478
Ash1l.2,4114,0.1955417990796132,74.62693567571087
Ash1l.3,2147,0.10204867346230663,66.43533562835073
Ash1l.4,2089,0.09929188582336215,66.10040470313078
Ash2l.1,4953,0.2354201582015858,77.01325955568666
Ash2l.2,1776,0.08441473873733422,64.13693992080432
Ash2l.3,1129,0.05366229731669501,58.872527133134746
Ash2l.4,128,0.006083945134222286,38.45982175281561
Asxl1.1,252,0.011977766983000127,43.96412542398889
Asxl1.2,2047,0.09729559132619547,65.85272569805707
Asxl1.3,0,0.0,6.259227777696147
Asxl1.4,8558,0.4067687692083932,83.94946492306086
Asxl2.1,17976,0.8544140447873423,92.26457718719719
Asxl2.2,4200,0.19962944971666877,74.8926395883682
Asxl2.3,1415,0.06725611222597294,61.454914461235596
Asxl3.2,27059,1.2861364952103191,95.72158495774895
Asxl3.3,1502,0.07139129368438965,62.15129809038436
Asxl3.4,20618,0.9799904748233992,93.53588551571964
Atad2.1,4624,0.2197825179737801,76.1290686239366
Atad2.2,2054,0.09762830707572326,65.89435841707675
Atad2.3,17468,0.8302683875358976,91.98579318312595
Atad2.4,5815,0.276391726214864,79.07372109912991
Atad2b.1,27282,1.296735868373847,95.78015305844818
Atad2b.2,7161,0.3403682117669202,81.72376628740341
Atad2b.3,8944,0.42511566625378233,84.49171334377064
Atad2b.4,3042,0.14458875858050152,70.77633030572741
Atm.1,778,0.036978979018944834,54.80445326861809
Atm.2,4715,0.22410782271764126,76.37975127087887
Atm.3,4386,0.20847018248983554,75.44952537744011
Atm.4,3464,0.16464676519489063,72.42599277522959
Atr.1,3874,0.1841344019529464,73.85597310515507
Atr.2,6672,0.31712564012133665,80.8280871103014
Atr.3,13491,0.6412383109827567,89.29355489086231
Atr.4,461,0.021911708647472453,49.499036543382715
Atrx.1,97,0.004610489672027826,36.406149568054225
Atrx.2,736,0.03498268452177815,54.21905181797323
Atrx.3,8541,0.40596074524525433,83.92493331135425
Atrx.4,4781,0.22724485692747462,76.55857390610709
Aurkb.1,3921,0.18636835055691864,74.0105327144773
Aurkb.2,303,0.01440183887241682,45.58803759557586
Aurkb.3,769,0.03655120162669483,54.6814727335484
Aurkb.4,4458,0.21189240162783557,75.65886527059223
Baz1a.1,839,0.03987835912197264,55.609689123492565
Baz1a.2,5397,0.2565238428859194,78.11678293965873
Baz1a.3,0,0.0,6.259227777696147
Baz1a.4,8099,0.38495212220364294,83.26661133135049
Baz1b.1,2261,0.10746718709747337,67.07078713704882
Baz1b.2,20685,0.9831750398545938,93.5646693006857
Baz1b.3,5977,0.28409171927536414,79.4254831197447
Baz1b.4,148,0.007034561561444518,39.58054191815587
Baz2a.1,3906,0.18565538823650196,73.96139866922269
Baz2a.3,0,0.0,6.259227777696147
Baz2a.4,1281,0.06088698216358397,60.30646898575021
Baz2b.1,7958,0.3782502763917262,83.04790746114128
Baz2b.2,5167,0.2455917539728637,77.55716125342263
Baz2b.3,1055,0.05014501653597275,58.114082468338694
Baz2b.4,2972,0.1412616010852237,70.48223506871865
Bcl6.3,1869,0.0888351051239176,64.75033105271115
Bmi1.1,5163,0.24540163068741927,77.54721174148338
Bmi1.2,203,0.009648756736305657,42.12938011881472
Bmi1.3,776,0.03688391737622261,54.77719504261213
Bop1.1,545,0.02590429764180583,51.14382061321204
Bop1.2,8287,0.3938879166195319,83.55152616225796
Bop1.3,6672,0.31712564012133665,80.8280871103014
Bop1.4,24,0.0011407397126666787,27.59629847738972
Bptf.1,187,0.008888263594527872,41.45268818596779
Bptf.2,925,0.04396600975902824,56.66534964006525
Bptf.3,1808,0.0859357250208898,64.35108520080892
Bptf.4,129,0.006131475955583398,38.519662471010044
Brd1.1,10290,0.4890921518058385,86.18543396413764
Brd1.2,10039,0.4771619156441995,85.8906327341937
Brd1.3,609,0.028946270208916974,52.26182671924487
Brd1.4,6,0.0002851849281666697,20.960649467620954
Brd2.1,1382,0.06568759512105625,61.18099736767574
Brd2.2,3611,0.17163379593497402,72.95639460392225
Brd2.3,436,0.020723438113444664,48.96217962190478
Brd2.4,469,0.02229195521836135,49.66571643503683
Brd3.1,272,0.01292838341022236,44.630539836819075
Brd3.2,38022,1.8072168897921859,97.76547346554545
Brd3.3,1976,0.09392090300955655,65.42349527382521
Brd3.4,2008,0.09544188929311212,65.61859727153005
Brd4.1,795,0.03778700298208373,55.03424233856936
Brd4.2,361,0.01715862651136129,47.18388485903965
Brd4.3,398,0.01891726690172242,48.095602579946274
Brd4.4,1300,0.0617900677694451,60.475545137082754
Brd7.1,201,0.009553695093583434,42.04720615334546
Brd7.2,0,0.0,6.259227777696147
Brd7.3,16,0.0007604931417777858,25.46280262588962
Brd8.1,3123,0.14843875511075158,71.10891511604206
Brd8.2,241,0.011454927948027898,43.579113050047184
Brd8.3,3688,0.17529366917977962,73.22609316784529
Brd8.4,7010,0.3331910577413924,81.45450438659594
Brd9.2,2341,0.11126965280636228,67.4997172456012
Brd9.3,39128,1.8597859782175752,97.90178127238
Brd9.4,314,0.014924677907389045,45.90885065858825
Brdt.1,7,0.0003327157495277813,21.60475384384539
Brdt.2,0,0.0,6.259227777696147
Brdt.3,71,0.003374688316638924,34.22318465396812
Brpf1.1,1051,0.0499548932505283,58.07161818178964
Brpf1.2,3150,0.14972208728750158,71.21805030223133
Brpf1.3,7937,0.3772521291431429,83.01496403872832
