GeneName,inputMinusAvg_nbPctg
Bcl6,-11.260568320769769
CD4,-1.7455083019639526
CDK9,-5.678568218059297
Ccnt1,-2.399577237111835
Cd14,-17.621314978730734
Cd19,-16.1866195703719
Fosb,-9.682429652342623
Hes1,-5.940496561596976
Id2,-11.913809534586958
Id3,4.962746911998342
Jmjd5,4.104510088560742
Jmjd6,-12.713532239254844
Jmjd8,-21.80363939197854
Kat2a,-15.600510840468537
Kat2b,-13.317847771583926
Kat5,-10.302202628830557
Kdm1a,-7.020819449599603
Kdm1b,-13.150493143874861
Kdm2a,-9.989885728495178
Kdm2b,-5.821013734065989
Kdm3a,-15.287758816823615
Kdm3b,-8.60058299845227
Kdm4a,-9.804556798472548
Kdm4b,-9.375233632901645
Kdm4c,0.08087037047715206
Kdm4d,-15.398695505227272
Kdm5a,-7.245817594929873
Kdm5b,-3.7592338043061844
Kdm5c,-11.043169258424738
Kdm5d,-17.957744621842497
Kdm6a,-10.483112214431245
Kdm6b,1.9501120202422833
Klf12,16.027564249294944
Klf2,-13.167415514880869
L3mbtl1,-4.221851572535458
L3mbtl2,-9.260560000657113
L3mbtl3,-3.7476326321081643
L3mbtl4,-15.92591090711813
Mbd1,-5.829132978360173
Mbd2,-0.8952070171532208
Mbd3,-9.019070534896844
Mbd4,-9.28567146439597
Mecom,2.38730996051547
Mecp2,-20.741011550267658
Men1,-6.657588265243096
Mll1,2.8548762185479184
Mll2,2.2587432083759964
Mll3,-9.520570103841571
Mll5,0.8178800168640876
Morf4l1,-6.591223830867158
Ms4a1,-12.564589303207093
Msl3,-21.99475246298784
Mta1,4.194155897882723
Mta2,4.282970937035158
Mta3,5.821292195024645
Mtf2,-6.1009606464834505
Myst1,-7.825677792163582
Myst2,-9.975385285451853
Myst3,2.4603159879262515
Myst4,-3.3406884135545547
Nap1l1,-9.752485736401097
Nap1l2,-9.25381757558446
Nap1l3,-9.159459671150195
Ncoa1,-13.341882702720511
Ncoa3,-9.087322239504442
Ncor1,-10.282692081475068
Ncor2,-12.360593278699914
Nfatc3,-8.534785335980743
Nsd1,-4.130091760130112
Orc1,-15.558448663983206
Padi1,-18.12996549293098
Padi2,-15.140229193961298
Padi3,-44.99980473060847
Padi4,-15.492544979448013
Padi6,-12.120500447221447
Paf1,-15.611549830763307
Parp1,-13.851818322810104
Parp2,-25.391717947342897
Paxip1,-14.725253077017186
Pbrm1,-10.166285183494267
Pcgf1,-20.535898853634105
Pcgf2,1.4777185874472565
Pcgf5,-8.606144890668823
Pcgf6,-18.217332183420005
Pcmt1,-13.869272883051947
Phc1,-3.493457008769651
Phc2,-12.803892213511016
Phc3,-21.387436412773685
Phf1,-3.363807470985531
Phf10,-16.7951364129307
Phf17,-21.837160791780327
Phf19,0.5241521092952972
Phf2,-11.04608395170249
Phf20,-3.594389835254673
Phf20l1,-6.050539086608916
Phf8,-3.7283393969345298
Phip,-13.874783648150107
Polr2b,7.9433432399902415
Ppargc1a,-12.235083915715476
Prdm1,-5.1745217418186495
Prdm10,-3.521368326203861
Prdm11,-5.938832508490596
Prdm12,-11.88419819760577
Prdm13,-4.950092519631167
Prdm14,-19.33692136250765
Prdm15,-19.70886722335906
Prdm16,-21.966629664431924
Prdm2,-12.794564338262383
Prdm4,-18.098570276830905
Prdm5,-8.801815449765428
Prdm6,-4.661784338860079
Prdm8,-6.971495560182211
Prdm9,-12.549255428635373
Prkaa1,-19.879479614688588
Prkaa2,-18.030245425047923
Prkcd,-17.39959088130357
Prmt1,0.9430242526884438
Prmt2,-4.746162797018014
Prmt3,-5.717558538066594
Prmt5,1.477899401842155
Prmt6,-0.894214736136977
Prmt7,-9.437428419184721
Prmt8,-1.2892621978282115
Psip1,-2.238306989544654
Rbbp4,-4.026619418583304
Rbbp5,-20.025145412685976
Rbbp7,-6.889123060841293
Ring1,0.7224055781626456
Rnf2,-9.80726661693326
Rnf20,-9.175145116305075
Rnf217,-8.467169802257443
Rnf40,-11.038481357940029
Runx3,16.446689587249928
Tbx21,-9.445759956813115
