Pool,Gene,nbPctgShift
P1-7,Actb,-17.21976379673933
P1-7,Actl6a,-5.553750355600286
P1-7,Actl6b,11.059929355063145
P1-7,Aff1,7.676156600864346
P1-7,Aff4,-1.425000782098703
P1-7,Arid1a,8.779473537606332
P1-7,Arid1b,-14.5805220721287
P1-7,Arid2,10.244548141588966
P1-7,Ash1l,1.4104806974242834
P1-7,Ash2l,-5.281205618859934
P1-7,Asxl1,5.827581244985334
P1-7,Asxl2,-0.48607356807022484
P1-7,Asxl3,1.1177695985134477
P1-7,Atad2,3.448301192190499
P1-7,Atad2b,-0.43639370887635565
P1-7,Atm,0.5019557920738791
P1-7,Atr,1.9072270412765668
P1-7,Atrx,-0.5530871688971075
P1-7,Aurkb,0.8940118811040456
P1-7,Baz1a,-10.341990214809346
P1-7,Baz1b,-5.159872157854863
P1-7,Baz2a,-1.6490189964490891
P1-7,Baz2b,-4.073244985768699
P1-7,Bcl6,4.715387773301401
P1-7,Bmi1,1.183161212143414
P1-7,Bop1,-11.405499478387231
P1-7,Bptf,4.107869115234621
P1-7,Brd1,-4.2376964603566165
P1-7,Brd2,-13.038172544067878
P1-7,Brd3,-3.6885981407808046
P1-7,Brd4,4.7133448193558
P1-7,Brd7,11.781569828641965
P1-7,Brd8,-3.652402863936471
P1-7,Brd9,-5.390779738661204
P1-7,Brdt,-3.158008827920876
P1-7,Brpf1,-2.2581430239190894
P1-7,Brpf3,8.015636641819581
P1-7,Brwd1,-0.43072484627907315
P1-7,Brwd3,-1.065284513047106
P1-7,CD4,-1.752191873296523
P1-7,CDK9,11.50415922593566
P1-7,Carm1,-0.9513369508211333
P1-7,Cbx1,-0.6291221468625245
P1-7,Cbx2,-4.086696383829387
P1-7,Cbx3,-2.8722361553463465
P1-7,Cbx4,3.9221650327943856
P1-7,Cbx5,2.05609512594965
P1-7,Cbx6,16.961634437228074
P1-7,Cbx7,5.084087722758424
P1-7,Cbx8,-4.012093652648957
P1-7,Ccnt1,-0.640520325936432
P1-7,Cd14,-4.884547391160744
P1-7,Cd19,1.4907678110596265
P1-7,Cd4,10.451615973852995
P1-7,Cecr2,-15.257144644898196
P1-7,Chaf1a,-1.2744725257070826
