shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Actb,41.901794708862276,29.34961997372822,88.25814907862436,33.21456701517037,30.961268897356973,-17.21976379673933
Actl6a,54.910803709913516,49.2216188470086,91.1803459214041,50.527479054946056,55.906311527717776,-5.553750355600286
Actl6b.1,49.84002832297974,34.67542503246233,92.04236802827204,60.08013225505147,95.9122770033765,36.7527885936851
Actl6b.2,76.01252553830555,81.84192380376538,94.69028695036043,81.9684955889256,85.7292966782884,2.1009887079491563
Actl6b.3,74.48641500832682,63.379314742756065,94.02175875668067,71.90160391570056,75.61909153414118,-0.32818157172485485
Actl6b.4,79.93030741177961,72.6019186650681,94.43347216685231,77.7507200449597,86.89322626250811,5.714121690343177
Aff1.1,46.82698442246137,61.35601256139481,90.39374131859995,74.84921396033157,76.89123957951269,8.534751513815763
Aff1.2,52.184400696207234,50.63039751792879,93.2883418029727,72.74615407733833,81.85193250893545,14.63960898532369
Aff1.3,78.32400960654802,77.55845821923202,95.25054103990217,79.55347255596105,81.0669075527035,-1.6047128027073256
Aff1.4,64.68606532758979,73.63013389801151,94.72329006555323,70.20457452769165,84.94599466173679,9.134978707025255
Aff4.1,53.988018489265386,72.84295460521817,88.74138146038459,54.92966849373705,77.53569518725988,9.91018942510857
Aff4.2,87.19826704037716,85.37422617112135,96.34605756023691,86.923573369081,86.75719757774215,-2.203333457461966
Aff4.3,76.62506477127437,77.60617494817564,94.67479126513632,78.30653757690801,69.45541763202803,-12.34772450834555
Aff4.4,84.14332499079684,72.86713340151204,95.67150864395346,83.3697821832614,82.95380271718507,-1.0591345876958655
Arid1a.1,37.92680143687532,29.34961997372822,83.64944647270542,21.819741755599107,30.961268897356973,-12.22513351237005
Arid1a.2,23.969377022580712,18.14078354006058,83.64944647270542,21.819741755599107,66.67891778531917,29.784080587582714
Arid1b.1,23.969377022580712,67.75421043972685,83.64944647270542,21.819741755599107,30.961268897356973,-18.336925025296054
Arid1b.2,23.969377022580712,18.14078354006058,83.64944647270542,21.819741755599107,30.961268897356973,-5.933568300379484
Arid1b.3,43.473718978080015,31.907655211868462,87.88467737577633,38.46331558654531,30.961268897356973,-19.47107289071056
Arid2.1,89.30460503804555,84.06154213701787,96.21576221244267,86.91121928934497,89.80071884594204,0.6774366767292719
Arid2.2,94.18004266755133,94.0860076972166,97.11173154716707,95.13454823675215,95.21596368321745,0.08788114604566033
Arid2.3,33.00946991418899,38.210632124388155,88.534106664727,38.46331558654531,78.68835900937296,29.13397793691059
Arid2.4,60.21042111568627,48.65146059814418,92.73001953974965,60.548590292597325,76.6140196932147,11.078896806670343
Ash1l.1,89.16331255403458,87.5368301282054,95.87475340491365,82.32521615463635,90.28203073018743,1.5570026697399442
Ash1l.2,77.10228285323672,77.19204134365623,93.75893183336169,78.30430922987915,82.03712515375781,0.44773383872436057
Ash1l.3,69.9982982848192,57.632963357443636,90.73812131002701,63.59748305197049,74.5957119674493,4.1039954663842195
Ash1l.4,72.71203163646175,72.85908098829522,93.90136504278573,72.73304904125068,77.58457249204695,-0.4668091851513907
Ash2l.1,84.89841628210358,80.13983955229075,96.40245286234207,84.34210145552842,78.30862307682295,-8.13707946124326
Ash2l.2,79.64366761446097,70.56586033480616,94.46245420561054,82.52448626761593,82.60164096743779,0.8025238618143931
Ash2l.3,72.28250278151855,67.7827341016466,93.90037044401325,73.22411892226607,79.32186954140144,2.5244379790403286
Ash2l.4,23.969377022580712,52.46220325215399,90.85257297929887,21.819741755599107,30.961268897356973,-16.314704855051197
Asxl1.1,66.32181562642438,56.86769915322534,94.03870077024608,78.6450884213815,80.53613209792155,6.567806105102221
Asxl1.2,76.2246153256172,71.71491275667827,94.69307176187883,81.5035996077017,87.49534876131693,6.461298898347934
Asxl1.3,50.49286856767918,18.14078354006058,91.32366912727544,46.865192509356696,70.78657457447473,19.080946138381755
Asxl1.4,86.26690191571102,84.05699855289735,96.11019218792129,86.23702115513643,79.36805229102595,-8.799726161890575
Asxl2.1,90.2507796868527,89.7747813404888,95.51236859595302,87.85462645911211,89.68081799425634,-1.16732102634532
Asxl2.2,79.75251901954788,78.53718504687869,95.27048659235122,82.08643925569085,84.25537701102994,0.3437195324127771
Asxl2.3,73.37051092963699,65.17207501153571,94.15961251390063,74.66208483104832,76.99877066553672,0.15769984400630221
Asxl2.4,99.92976825710143,99.80397849414358,98.61314017553586,99.35068667850165,98.14600077896597,-1.2783926223546587
Asxl3.1,99.7983544780417,99.79787375909052,97.95638449136493,99.85782330604943,99.98463587165035,0.6320268630137065
Asxl3.2,93.58492905835782,94.04253091387423,96.7218769441503,94.96847044848789,93.04605271426747,-1.783399126950087
Asxl3.3,60.19668869088793,69.56663307798813,94.57180066197954,51.87353205678913,81.47140426720307,12.419240645291893
Asxl3.4,92.74543063232173,92.15796600496532,96.59848304641856,95.08170697528449,87.34910667744579,-6.796789987301722
Atad2.1,82.58772928966393,79.05020939314178,94.56444405183764,79.78801562354595,93.0654652115724,9.067865622025082
Atad2.2,74.12713083513512,72.42627227774206,93.77744156022226,73.7720680606995,76.75408176005863,-1.771646423391104
Atad2.3,88.37930958239023,90.61020892207635,95.75396405888436,91.91388298319502,91.25601015744019,-0.4083312291963068
Atad2.4,80.59949891744162,81.67509854135625,95.58311506580804,74.61372090155817,90.02317515586535,6.905316799324325
Atad2b.1,93.57294495850951,93.87169778394686,96.76990331373997,93.79423187942567,95.38322737091627,0.8810328870107753
Atad2b.2,80.684934457681,83.42261815189966,95.75347150738853,80.15219634341307,81.42475820057851,-3.578546914517048
Atad2b.3,89.56763246008936,85.21232035377191,95.95285671096595,83.73300987369976,83.90220463698405,-4.714250212647684
Atad2b.4,74.46784634386177,75.394050060719,94.91135115212276,72.45336600676848,84.97284279551654,5.666189404648534
Atm.1,65.10070545588185,63.16263839550717,94.09051418222664,53.36790664289934,61.95324512429842,-6.977196044830336
Atm.2,73.07399905197325,76.60232725535214,94.35878126466287,74.11776235258044,86.70249155304835,7.164274071906178
Atm.3,78.98996779520725,77.93348515228134,95.05577754283259,80.96720425042027,83.63791003186695,0.401301346681592
Atm.4,78.14578290460898,77.16962969788912,93.93137774133774,65.17333328151234,80.02447470087513,1.4194437945380827
Atr.1,79.90202824021925,76.93154347650331,94.65084959520051,71.46920795584421,90.57758090537872,9.839173588436907
Atr.2,82.36034147317271,82.63333168925031,95.21194868497764,81.06804611202665,84.31948412049277,-0.9989328693640545
Atr.3,90.82343183839208,87.87652402944943,96.06968683864639,88.88684646084293,86.5827282949298,-4.331393996902904
Atr.4,57.97803047900466,61.09332289830603,93.64791522838298,64.50262563544882,72.42553500322194,3.1200614429363185
Atrx.1,68.06806944847172,50.75643597382214,93.96906227543732,65.69366762053802,64.90320948279529,-4.7185993467720095
Atrx.2,76.30226376065269,64.52272935466719,93.54940782498112,72.05504074981026,83.12546285385217,6.518102431324351
Atrx.3,85.4224288160305,84.67991582797146,95.75002797523653,85.23282359202419,89.36731762221774,1.5960185694020623
Atrx.4,83.81341716958022,79.83531339177864,95.06355653376794,84.08209985549465,80.09072640811252,-5.607870329542834
Aurkb.1,75.68136456530293,72.47251791712593,94.80723109860314,78.58143281110468,77.58457249204695,-2.8010641059872228
Aurkb.2,47.22295202040391,38.695218835547266,91.99599835284896,44.812134529874285,76.21947103358735,20.537895098918753
Aurkb.3,76.74579851989594,64.89844853439884,95.35216725933245,85.90752571558808,64.27247437339615,-16.45351063390767
