shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Arid1a.1,67.57731091515879,18.93682461065602,13.750964157587878,87.61688132046473,52.94575721039738,5.975261959430533
Arid1b.1,42.01217314235768,32.33418699019352,37.482217819502644,38.039085512030425,66.73172352067502,29.26480765465395
Arid1b.2,63.19904182180569,51.17448443301006,45.18558274314745,42.12211274193843,49.44511993267281,-0.9751855023025939
Arid1b.3,65.49753251707864,69.93762964699609,47.9423582736878,41.065174535120555,20.601388117062946,-35.509285626157826
Bcl6.3,67.22279553608286,72.309108126983,72.33949571500435,57.66564410525172,39.712319438644485,-27.67194143218599
Brd7.1,32.143957805687045,27.98641704734936,48.917121496622116,42.34672804167035,89.1805673670155,51.332011269183276
Brd7.2,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,0.0
Brd7.3,54.735704280656435,65.68160107518504,64.42992275500475,51.108246670413294,76.52108325453149,17.532214559216612
Brdt.2,51.073939878965454,58.62653804785519,42.13560525305935,63.86474845012371,41.678937826476556,-12.246270081024377
Brdt.3,81.74487488784435,78.69560083465296,83.0322351795911,86.67514441058377,55.108765728225286,-27.428198099942755
CD4.1,50.78267211916946,75.07744129542053,83.64786965674914,66.0710534752552,23.334082344705276,-45.56067679194331
CD4.2,57.27504297846574,53.916338521292886,53.0731687747788,47.60403777619474,64.55058438965835,11.583437376975319
CD4.3,74.50713915643077,79.2262182122893,85.45058496423756,89.13569057651006,72.79372739958112,-9.286180827785813
CD4.4,99.20674012823116,92.60829545018022,97.73441168419062,96.78094111827778,64.52358288263828,-32.05901421258166
Cbx2.1,80.6628170429944,79.18125496053818,78.62908430018229,85.54927414061746,91.42016364667148,10.414556035588404
Cbx2.2,84.2190082268989,76.04364677735337,89.29240135095552,93.74647413238739,44.74600866100189,-41.07937396089691
Cbx2.3,57.99649074717224,41.611599109850516,44.54390564817146,41.02887567214022,73.37464288084128,27.07942508650767
Cd14.2,69.5478687307353,55.690040439629165,64.80295300474312,68.98575733870778,74.4072430940484,9.650588215594553
Cd4.5,38.06713542820203,3.1308102742370734,15.22588323958331,37.67699899908414,96.42839517630786,72.90318819103122
Cecr2.1,66.1364609211694,76.56163641001051,72.47653461994081,69.54559784634434,46.578308386290715,-24.60174906307556
Cecr2.2,61.81246922103508,65.53448779902048,48.21555393524684,66.92119674586615,53.840967289686105,-6.779959635606033
Cecr2.3,54.671852929228926,54.85669051455394,46.99353080194827,43.23439308210552,32.645013229614264,-17.294103602344897
Chd7.1,91.88576324752489,93.87787020336789,83.63176821702874,73.89082251547957,63.99666198636466,-21.824894059485615
Chd7.2,77.2016027198131,90.99883158137804,72.38971901472824,66.84873825555009,84.06370765996138,7.203984767094013
Chd7.3,71.8869960299019,63.1844041865567,59.866839291838446,57.11775183712402,58.6889622347035,-4.325035601651763
Clock.1,91.35371164988817,76.72959989946726,90.65711399518467,86.5523006551741,67.2448323285099,-19.078349221418648
