GeneName,q4minusq1_nbPctg
Actl6b,-15.858606497241485
Aff1,-7.666676031171326
Aff4,4.329737077239955
Arid2,2.811210831906772
Ash1l,1.7997153640280033
Ash2l,-3.174295951115324
Asxl1,0.08569324996138228
Asxl2,2.757089215216297
Asxl3,-6.07778951807115
Atad2,0.034383770658752866
Atad2b,3.85747695297737
Atm,-9.598753321196554
Atr,-2.6311497633348164
Atrx,-1.4295168397662739
Aurkb,-2.0212222625901672
Baz1a,-3.116776989075964
Baz1b,-4.462460614360583
Baz2a,6.315425603772259
Baz2b,-10.130581429804478
Bcl6,6.46467114691259
Bmi1,-3.7267823874210193
Bop1,-0.04643147956357385
Bptf,-6.228219047890928
Brd1,1.4897676456438482
Brd2,-16.272664688543827
Brd3,5.496028626592336
Brd4,25.57720009404997
Brd8,-3.140825929266912
Brd9,-2.9127396176625453
Brpf1,-8.783705433781652
Brpf3,-0.7573775251069463
Brwd1,6.525532664477771
Brwd3,-9.25628007929231
CD4,3.0805019563682974
Carm1,-17.151994986620984
Cbx1,-4.460188144604599
Cbx3,-10.203810766810777
Cbx4,-11.055513226614096
Cbx5,4.951595728825648
Cbx6,12.3381918711138
Cbx7,-7.921020853917405
Cbx8,-7.899657595938789
Cd14,-29.452846244918767
Cd4,14.341467905825539
Chaf1a,-3.0631122217091544
Chaf1b,9.853604430626852
Chd1,0.9767853188154021
Chd1l,13.449693568130458
Chd2,-2.344863712817542
Chd3,3.7120651123395287
Chd4,19.69762877972568
Chd5,7.166338258506533
Chd6,2.646790092684822
Chd8,2.5820180090434555
Chd9,8.754201336067622
Crebbp,5.136432786440912
Ctsl,5.909677121493933
Cxxc1,-6.794316672880784
Dmap1,4.687522924469771
Dnmt1,-5.866947298846093
Dnmt3a,3.1008271673221746
Dnmt3b,5.918840136224901
Dnmt3l,8.681779961674557
Dot1l,21.206473526609514
Dub2a,4.313795199766636
Eed,-1.3407719076726696
Ehmt1,0.5037142629273532
Ehmt2,-4.563819643935377
Elp3,0.5552660223301373
Elp4,2.0869332691923788
Ep300,7.541452286165525
Ep400,-10.171067074037252
Epc1,12.07268305977091
Epc2,11.152778154178835
Ercc5,5.682189987985053
Ezh1,4.015018946727333
Ezh2,4.899806460465205
Fbxl19,-2.212866253856707
Fbxo44,7.937093726190655
Fbxw9,-1.8658299490131114
Fkbp1a,10.105892401780359
Fosb,56.927443877291196
Gadd45a,0.5352201751856338
Gadd45b,12.980596822604536
Gtf2b,-3.496176418871451
Gtf2f1,-7.4539401855812715
Gtf3c4,5.233640855954011
Hat1,12.700232171716578
Hcfc1,8.800997753891673
Hdac1,-15.707136695024696
Hdac10,-1.7176852701021428
Hdac2,-2.5679657806932568
Hdac3,-8.5707697403736
Hdac4,-1.877366070376814
Hdac6,0.3207917318686473
Hdac7,-1.284287709293011
Hdac8,-6.987819971888182
Hdac9,8.370183675521568
Hells,11.966618738041936
Hes1,18.429680930101934
Hes6,-29.76130772181405
Hira,-4.402963424141241
Hltf,-5.774304223927996
Id2,21.856522777429845
Id3,18.044168500730674
Ing2,-4.580347039416397
Ing3,-13.669591714196308
Ing4,-6.168044102770503
Ing5,3.025048117386655
Ino80,12.970370366315587
Jarid2,6.444074005911661
Jhdm1d,2.050075287148804
Jmjd1c,-8.617250705888251
Jmjd4,4.789214746992926
Klf12,10.333119154446074
Klf2,14.71217498462862
Ms4a1,-5.971623198431544
Nfatc3,-8.067290186575335
Runx3,-18.091526085537655
Sgk1,-25.146194423616734
Tbx21,10.497014967125255
