shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Arid1a.1,67.57731091515879,18.93682461065602,13.750964157587878,87.61688132046473,-37.37822752041444
Arid1a.2,52.57568714667524,71.62417063813326,55.70318165213381,30.362269118935497,25.410457998885086
Arid1b.1,42.01217314235768,32.33418699019352,37.482217819502644,38.039085512030425,-6.843638501103392
Arid1b.2,63.19904182180569,51.17448443301006,45.18558274314745,42.12211274193843,1.0055719973795334
Arid1b.3,65.49753251707864,69.93762964699609,47.9423582736878,41.065174535120555,18.435941205033757
Bcl6.3,67.22279553608286,72.309108126983,72.33949571500435,57.66564410525172,6.566463008203371
Brd7.1,32.143957805687045,27.98641704734936,48.917121496622116,42.34672804167035,-13.14951873397715
Brd7.2,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,4.440892098500626e-16
Brd7.3,54.735704280656435,65.68160107518504,64.42992275500475,51.108246670413294,8.923643173160215
Brdt.2,51.073939878965454,58.62653804785519,42.13560525305935,63.86474845012371,6.268440187139014
Brdt.3,81.74487488784435,78.69560083465296,83.0322351795911,86.67514441058377,-5.1218173246867735
CD4.1,50.78267211916946,75.07744129542053,83.64786965674914,66.0710534752552,8.243576211695924
CD4.2,57.27504297846574,53.916338521292886,53.0731687747788,47.60403777619474,1.2655886781464574
CD4.3,74.50713915643077,79.2262182122893,85.45058496423756,89.13569057651006,-3.804920020103495
CD4.4,99.20674012823116,92.60829545018022,97.73441168419062,96.78094111827778,-5.299068860052955
Cbx2.1,80.6628170429944,79.18125496053818,78.62908430018229,85.54927414061746,-2.4324702007265273
Cbx2.2,84.2190082268989,76.04364677735337,89.29240135095552,93.74647413238739,-13.042314459393893
Cbx2.3,57.99649074717224,41.611599109850516,44.54390564817146,41.02887567214022,-6.244824912644127
Cd14.2,69.5478687307353,55.690040439629165,64.80295300474312,68.98575733870778,-12.088819251766232
Cd4.5,38.06713542820203,3.1308102742370734,15.22588323958331,37.67699899908414,-27.192528948052754
Cecr2.1,66.1364609211694,76.56163641001051,72.47653461994081,69.54559784634434,7.1754386141923305
Cecr2.2,61.81246922103508,65.53448779902048,48.21555393524684,66.92119674586615,6.551414498304453
Cecr2.3,54.671852929228926,54.85669051455394,46.99353080194827,43.23439308210552,6.556764910126375
Chd7.1,91.88576324752489,93.87787020336789,83.63176821702874,73.89082251547957,10.741752210023492
Chd7.2,77.2016027198131,90.99883158137804,72.38971901472824,66.84873825555009,18.852144918014233
Chd7.3,71.8869960299019,63.1844041865567,59.866839291838446,57.11775183712402,0.2272084669352381
Clock.1,91.35371164988817,76.72959989946726,90.65711399518467,86.5523006551741,-12.791442200615052
Clock.2,90.24430600766159,82.90054997837902,87.2804219801941,93.82134419223202,-7.5481407483168965
Clock.3,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,4.440892098500626e-16
Dpy30.1,92.59903947514286,90.49267183886387,95.51852008824086,92.58641002136677,-3.075318022719628
Dpy30.2,42.611649769317104,33.296735152464066,44.503557319442464,47.53523468250682,-11.586745437958058
Dpy30.3,26.409827330831913,29.54130291431003,16.772975565869842,24.623214777021538,6.939297023068935
Eaf1.1,81.12337716565378,73.06405504173384,84.25789493802479,79.85584840139055,-8.681651793289205
Eaf1.2,44.69294951629285,61.664653225049626,46.9977800599915,40.78024944575932,17.507660217701734
Eaf1.3,31.31605049812792,31.46941456299295,10.568933073632751,16.70075214659175,11.940835990208807
Fbxo17.1,43.822761247698736,34.328815927106206,32.764290675008226,16.83640678158922,3.1876630256741443
Fbxo17.2,3.1308102742370734,3.1308102742370734,40.27533188235331,12.241099665041162,-15.418270332973442
Fbxo17.3,52.117249907808485,44.793922727517355,68.71885419959303,47.86976644609351,-11.441367456980977
Fkbp2.1,24.34670196621114,11.45813474240451,14.084174366301157,20.501191491345786,-8.185887865548182
Fkbp2.2,63.64778995930849,82.87080196876079,78.28831951251429,74.63713088898906,10.679721848490175
Fkbp2.3,35.22530772121774,32.59364529238654,42.64296256927452,59.21579643499886,-13.101043616110495
Fkbp5.1,68.78141400633787,60.185088713429934,84.28241014233373,82.1480859128428,-18.218881307074867
Fkbp5.2,90.79874483011893,89.71346278484229,89.42937336203144,86.39175985038736,0.8401701039963854
Fkbp5.3,44.06974051831225,66.88248905914794,40.406242448203265,66.89882513199207,16.424219692978753
Fosb.2,29.69042813622893,58.64630313755814,27.559178599337475,3.1308102742370734,38.51949746762365
Gtf2h1.1,74.00645978351177,75.53469337801492,61.84090080022349,87.98173301170522,0.9249955128680938
Gtf2h1.2,81.66219082243678,90.35754842476346,81.1647281299256,84.0035143507111,8.080737323738958
