type,shRNA,count,pctg
control,Bcl6,141666,1.3366309589529395
control,Bcl6.2,8656,0.08167010842895715
control,Bcl6.3,26538,0.2503883245711258
control,CD4.1,2,1.8870172927208215e-05
control,CD4.2,1079,0.010180458294228832
control,CD4.3,6232,0.0587994588411808
control,CD4.4,31528,0.2974694060245103
control,CDK9.1,50432,0.47583028053248233
control,CDK9.2,0,0.0
control,CDK9.3,7688,0.07253694473218837
control,Ccnt1,19186,0.1810215688907084
control,Ccnt1.2,9703,0.09154864395635065
control,Ccnt1.3,79,0.0007453718306247245
control,Ccnt1.4,9,8.491577817243695e-05
control,Cd14,1,9.435086463604108e-06
control,Cd14.2,10,9.435086463604107e-05
control,Cd19,1,9.435086463604108e-06
control,Cd19.3,0,0.0
control,Cd19.4,3,2.830525939081232e-05
control,Fosb,0,0.0
control,Fosb.2,0,0.0
control,Hes1,0,0.0
control,Hes1.2,379,0.0035758977697059563
control,Hes1.3,1,9.435086463604108e-06
control,Id2,0,0.0
control,Id2.2,1,9.435086463604108e-06
control,Id2.3,7774,0.07334836216805833
control,Id2.4,0,0.0
control,Id2.5,0,0.0
control,Id3,20384,0.19232480247410613
control,Id3.2,5,4.7175432318020536e-05
control,Id3.3,344,0.003245669743479813
control,Id3.4,344,0.003245669743479813
control,Id3.5,0,0.0
target,Jmjd5.1,2242,0.02115346385140041
target,Jmjd5.2,1161,0.010954135384244367
target,Jmjd5.3,79404,0.7491836055560205
target,Jmjd5.4,22268,0.21010050537153624
target,Jmjd6.1,10558,0.09961564288273216
target,Jmjd6.2,76258,0.719500823541522
target,Jmjd6.3,2071,0.019540064066124106
target,Jmjd6.4,1215,0.01146363005327899
target,Jmjd8.1,0,0.0
target,Jmjd8.2,1,9.435086463604108e-06
target,Jmjd8.3,0,0.0
target,Kat2a.1,3,2.830525939081232e-05
target,Kat2a.2,0,0.0
target,Kat2a.3,28074,0.2648806173792217
target,Kat2b.1,3633,0.034277669122273716
target,Kat2b.2,193299,1.8237927783282104
target,Kat2b.3,59535,0.5617178726106705
target,Kat2b.4,454,0.004283529254476264
target,Kat5.1,14085,0.13289319283986384
target,Kat5.2,113468,1.0705803908522307
target,Kat5.3,380,0.0035853328561695607
target,Kat5.4,117714,1.1106417679766938
target,Kdm1a.1,21251,0.2005050224380509
target,Kdm1a.2,25321,0.2389058243449196
target,Kdm1a.3,29725,0.28045794513063205
target,Kdm1a.4,43774,0.41301147485780615
target,Kdm1b.1,33059,0.31191452340028814
target,Kdm1b.2,6608,0.06234705135149594
target,Kdm1b.3,5293,0.04993991265185654
target,Kdm1b.4,8157,0.0769620002836187
target,Kdm2a.1,1101,0.010388030196428122
target,Kdm2a.2,25675,0.24224584495303544
target,Kdm2a.3,24943,0.23533936166167724
target,Kdm2a.4,5142,0.04851521459585232
target,Kdm2b.1,28,0.00026418242098091496
target,Kdm2b.2,23558,0.22227176690958556
target,Kdm2b.3,4266,0.04025007885373512
target,Kdm2b.4,1404,0.013246861394900167
target,Kdm3a.1,7064,0.06664945077889942
target,Kdm3a.2,18368,0.17330366816348022
target,Kdm3a.3,83702,0.7897356071765909
target,Kdm3a.4,1569,0.014803650661394843
target,Kdm3b.2,17677,0.16678402341712978
target,Kdm3b.3,9802,0.09248271751624745
target,Kdm3b.4,2150,0.020285435896748832
target,Kdm4a.1,54069,0.5101456900006104
target,Kdm4a.2,549,0.005179862468518655
target,Kdm4a.3,29024,0.2738439495196456
target,Kdm4a.4,2699,0.025465298365267484
target,Kdm4b.1,4,3.774034585441643e-05
target,Kdm4b.2,1,9.435086463604108e-06
target,Kdm4b.3,1,9.435086463604108e-06
target,Kdm4c.1,91991,0.8679430388734054
target,Kdm4c.2,30145,0.2844206814453458
target,Kdm4c.3,36461,0.34401268754946934
target,Kdm4c.4,4860,0.04585452021311596
target,Kdm4d.1,45564,0.42990027962765753
target,Kdm4d.2,107129,1.0107713777594443
target,Kdm4d.3,970,0.009152033869695984
target,Kdm4d.4,13020,0.12284482575612547
target,Kdm5a.1,59373,0.5601893886035666
target,Kdm5a.2,318344,3.003603165169586
target,Kdm5a.3,14007,0.13215725609570272
target,Kdm5a.4,2871,0.02708813323700739
target,Kdm5b.1,275,0.0025946487774911294
