type,shRNA,count,pctg,nbPctg
control,Bcl6,5175,0.042307803619193465,70.14651079454353
control,Bcl6.2,5608,0.04584776090752406,70.7368679334031
control,Bcl6.3,2419,0.019776343372913816,64.76233882303701
control,CD4.1,2829,0.023128265978492428,65.84024431204122
control,CD4.2,5443,0.04449881644430339,70.51699498854983
control,CD4.3,3395,0.027755554258388757,67.11595226433369
control,CD4.4,2860,0.023381704029158127,65.91574021023038
control,CDK9.1,19774,0.16166077464075973,80.43475247902096
control,CDK9.2,24600,0.20111535633471678,82.16947045500862
control,CDK9.3,776,0.006344126687631717,57.415425986163285
control,Ccnt1,13812,0.11291891470305317,77.604505757772
control,Ccnt1.2,10207,0.08344652203692902,75.25432927515601
control,Ccnt1.3,36970,0.30224531397132026,85.39790287677795
control,Ccnt1.4,13800,0.11282080965118257,77.59770558414775
control,Cd14,118347,0.9675365478107613,93.86897225234469
control,Cd14.2,10542,0.08618528806831643,75.50334258808572
control,Cd19,4367,0.03570206345990684,68.91259797629796
control,Cd19.3,71,0.0005804548902343451,44.51834003570021
control,Cd19.4,7180,0.05869952270257181,72.57655756568184
control,Fosb,99371,0.8123997591193959,92.73575834597942
control,Fosb.2,941,0.0076930711508523784,58.60255164267739
control,Hes1,1,8.17542098921613e-06,28.41074690522632
control,Hes1.2,1,8.17542098921613e-06,28.41074690522632
control,Hes1.3,1959,0.0160156497178744,63.33559786694983
control,Id2,23552,0.19254751513801827,81.82335725037487
control,Id2.2,1450,0.011854360434363387,61.35120355587762
control,Id2.3,4542,0.03713276213301966,69.19647060115483
control,Id2.4,17786,0.14540803771419808,79.59555144714206
control,Id2.5,2483,0.020299570316223647,64.9409189945026
control,Id3,6804,0.05562556441062655,72.17306231415672
control,Id3.2,920,0.007521387310078839,58.46210470835461
control,Id3.3,4992,0.040811701578166916,69.88331228605614
control,Id3.4,4110,0.03360098026567829,68.47590119944783
control,Id3.5,4721,0.03859616249008935,69.47693393626054
target,Jmjd5.1,20433,0.16704837707265316,80.69485564184534
target,Jmjd5.2,1260,0.010301030446412323,60.4452259920065
target,Jmjd5.3,11247,0.0919489598657138,76.00387272707664
target,Jmjd5.4,99274,0.8116067432834421,92.72923011171967
target,Jmjd6.1,1084,0.008862156352310285,59.48862081106988
target,Jmjd6.2,40908,0.3344401218268534,86.19232754903184
target,Jmjd6.3,6087,0.049763787561358575,71.34305126467623
target,Jmjd6.4,42525,0.34765977756641586,86.49516489550402
target,Jmjd8.1,0,0.0,21.445276840231315
target,Jmjd8.2,0,0.0,21.445276840231315
target,Jmjd8.3,2,1.635084197843226e-05,30.479321826445037
target,Kat2a.1,3,2.4526262967648388e-05,31.786193508942794
target,Kat2a.2,0,0.0,21.445276840231315
target,Kat2a.3,60667,0.4959782651527749,89.21801810384777
target,Kat2b.1,4188,0.03423866310283715,68.61102027251775
target,Kat2b.2,18680,0.1527168640785573,79.98366409430571
target,Kat2b.3,78376,0.6407567954508033,91.09370212090833
target,Kat2b.4,6832,0.05585447619832459,72.20382210905981
target,Kat5.1,5779,0.04724575789668001,70.95854984709459
target,Kat5.2,22197,0.18146981969763043,81.35241361090667
target,Kat5.3,2683,0.021934654514066877,65.47353625068773
target,Kat5.4,105454,0.8621308449967977,93.1289764351899
target,Kdm1a.1,13530,0.11061344598409424,77.44305408784497
target,Kdm1a.2,5281,0.04317439824405038,70.29517110275142
target,Kdm1a.3,80178,0.6554889040733708,91.25543161362778
target,Kdm1a.4,46348,0.37891441200818915,87.16435657145317
target,Kdm1b.1,42897,0.3507010341744043,86.56310296289425
target,Kdm1b.2,4618,0.037754094128200084,69.31684170937832
target,Kdm1b.3,1864,0.015238984723898863,63.00347749503759
target,Kdm1b.4,18004,0.1471902794898472,79.6919087723221
target,Kdm2a.1,462,0.0037770444970178516,54.33756127525024
target,Kdm2a.2,354425,2.8975735841029264,98.82959772137887
target,Kdm2a.3,2651,0.02167304104241196,65.39097499556328
target,Kdm2a.4,79825,0.6526029804641775,91.22410480243778
target,Kdm2b.1,32450,0.2652924111000634,84.36828146888654
target,Kdm2b.2,39165,0.3201903630426497,85.85118604060021
target,Kdm2b.3,40038,0.32732750556623535,86.02402325822311
target,Kdm2b.4,97449,0.7966865999781225,92.60481731657977
target,Kdm3a.1,33084,0.2704756280072264,84.52139160061265
target,Kdm3a.2,36298,0.29675143106656704,85.25343082664469
target,Kdm3a.3,194402,1.5893181911455938,96.62842602133945
target,Kdm3a.4,8644,0.07066833903078422,73.98099317466429
target,Kdm3b.2,9771,0.0798820384856308,74.91858363773133
