shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6,94.8283509844132,99.85392643761509,93.78402836572737,90.16034711072449,61.714341105980964,-32.94232211863907
Bcl6.2,94.84201245422625,97.54713120263746,89.84720259081293,89.72368897085184,61.836744514387156,-31.153264290244955
Bcl6.3,90.71693308545218,87.08661303911455,89.04966304720337,85.04812749820013,47.91009816848926,-40.065235999003285
CD4.1,88.43681447922408,89.13764698664983,91.4658041758756,87.74038973543792,30.0222720613079,-59.172891782988955
CD4.2,89.4878911401007,83.95517642075104,85.10972310089828,84.0170545654554,38.02177895059702,-47.62068235620435
CD4.3,91.51227811522058,87.74133700868867,91.63152958349815,91.89727391723629,48.9271400960582,-41.76846456010272
CD4.4,96.59144839759813,93.21579925721541,95.18979413484222,94.14903075021871,64.35591599462998,-30.430602140338635
CDK9.1,92.00287036878217,98.04439789315339,93.31037799685853,92.84074233880692,71.89125134702543,-22.158345802374825
CDK9.2,69.05979556581659,87.03125123812016,75.37567617802796,90.13990388452238,56.5119315569674,-23.889725159654375
CDK9.3,91.18010739578547,95.3691441162534,89.20357029529156,94.11681227308031,62.035951707798276,-30.431456812304404
Ccnt1,94.17434775635691,98.66379728143973,90.82234985181512,99.90968613434318,45.08973397119648,-50.80281128479224
Ccnt1.2,93.0842295823186,97.91323094397225,94.67829981173928,95.61950949131611,71.26989606630944,-24.053921391027117
Ccnt1.3,92.986939828832,94.96307859056976,92.7999320622442,94.069148199098,78.3654476058605,-15.339327064325502
Ccnt1.4,87.76539379883688,96.14779512539849,92.86841511700743,95.50145870081201,80.07953118926702,-12.99123449624669
Cd14,93.5170837489403,89.9086780128232,91.84771415501586,90.18217056346441,69.90140584182979,-21.46250577823116
Cd14.2,90.96405098046809,78.98959013065723,86.44643266316461,86.9503811904493,75.53495053431101,-10.302663206873802
Cd19,90.79268836838057,91.37574193332192,89.16436860395777,88.32343789490615,74.61919642273239,-15.294862777409207
Cd19.3,81.89661934595233,52.616258508069514,59.43831027694173,60.637697193784966,44.926683776425996,-18.720537554761137
Cd19.4,69.05979556581659,52.616258508069514,68.08155756669304,73.3668931739203,68.32892697033878,2.5478007667139195
Fosb,69.05979556581659,83.43845993571082,59.43831027694173,60.637697193784966,46.77175464658708,-21.371811096476456
Fosb.2,69.05979556581659,83.49317775717225,59.43831027694173,60.637697193784966,13.232028822312916,-54.92521637611597
Hes1,82.00580231185619,52.616258508069514,65.11265392950352,70.41429673664322,28.789299747822223,-38.74795312369588
