shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6,97.10274031718104,96.83863935627403,99.55625345129205,75.87688573785863,5.9933461874967975
Bcl6.2,62.305128480686115,96.20843667902366,91.52416358597476,60.21937914646334,24.85887960798226
Bcl6.3,78.12924747730301,95.29815864095261,79.2889040475049,75.47497038370403,17.667118004781955
CD4.1,9.01915832475397,98.72477710470936,55.967522087868915,80.48956412413045,50.232695592458256
CD4.2,38.981359942234164,92.01249907541322,5.645476454261729,5.287553508850771,75.37436910696432
CD4.3,58.00126072427013,92.8364968703842,67.36572873701503,46.227043850488116,35.63848576645977
CD4.4,80.58460140562119,94.5821416438156,74.60956320381081,70.76432804974534,19.26264409075648
CDK9.1,86.9683328550494,99.14216466423265,90.13844168025734,97.76203067179054,7.519229595200244
CDK9.2,4.158963164357694,97.59251343074273,29.251307154188666,67.74976326125285,63.872502237476326
CDK9.3,60.72678645086506,98.62870886330037,76.30075860847627,78.90777511030642,26.65026880675113
Ccnt1,73.45693018449028,98.8087764870134,74.21299998808834,84.30162236186376,21.484925642199286
Ccnt1.2,63.84925672038291,99.92881635280071,88.0890202621994,98.21702804651434,16.543714676435158
Ccnt1.3,21.26939425019246,99.85154278317935,58.184173313034535,63.31827138593072,52.26092980012678
Ccnt1.4,12.824965381791776,99.39300767490762,77.97833643506121,95.15750177999396,37.40607314262531
Cd14,7.735470120155863,87.08484122022575,10.085603309436046,54.02470997961033,63.13624675049168
Cd14.2,13.162426870897153,89.62549139447117,16.885792938909542,11.3595035850204,75.8229169295288
Cd19,7.735470120155863,87.08484122022575,5.645476454261729,5.287553508850771,80.8620078591363
Cd19.3,4.158963164357694,87.08484122022575,5.645476454261729,5.287553508850771,82.05417684440236
Cd19.4,9.967307301283153,87.08484122022575,10.085603309436046,12.687306677570126,76.17143545746265
Fosb,4.158963164357694,87.08484122022575,5.645476454261729,10.398470214408693,80.35053794254972
Fosb.2,4.158963164357694,87.08484122022575,11.58332224543851,8.919363147148813,78.86429170124408
Hes1,4.158963164357694,87.08484122022575,5.645476454261729,5.287553508850771,82.05417684440236
Hes1.2,30.606095071175815,87.08484122022575,15.916790347585879,10.398470214408693,68.11105600916896
Hes1.3,7.735470120155863,87.08484122022575,5.645476454261729,10.398470214408693,79.15836895728366
Id2,4.158963164357694,87.08484122022575,10.085603309436046,5.287553508850771,80.57413455934426
Id2.2,7.735470120155863,87.08484122022575,5.645476454261729,5.287553508850771,80.8620078591363
Id2.3,60.87377678247405,92.82630006400515,21.604761863344905,15.54853416663983,60.150609126518894
Id2.4,4.158963164357694,92.14844685435793,5.645476454261729,5.287553508850771,87.11778247853454
Id2.5,4.158963164357694,87.08484122022575,5.645476454261729,5.287553508850771,82.05417684440236
Id3,74.32986633766822,94.89522629572117,87.34167766452,88.58428454685871,11.476616779372193
Id3.2,11.220100307104252,87.08484122022575,5.645476454261729,5.287553508850771,79.70046446348684
Id3.3,29.926777294285923,87.08484122022575,5.645476454261729,10.398470214408693,71.76126656590698
Id3.4,29.926777294285923,87.08484122022575,25.472075069713508,59.37686562965594,48.82626855567396
Id3.5,4.158963164357694,91.0635148945106,5.645476454261729,8.919363147148813,84.8222473059212
Jmjd5.1,46.09831581537651,90.44091076374683,49.78706928865652,48.0363752828713,42.46699063477872
Jmjd5.2,39.64462909918049,94.22856731211678,52.59579678985807,48.11384442632281,47.44381054032966
Jmjd5.3,92.29207144145965,94.99158518730896,94.31854334988789,86.79428127825337,3.8566198307753154
Jmjd5.4,75.60480755425235,94.22204825939188,83.0240649631044,67.98617174931626,18.683700170500884
Jmjd6.1,65.0059701389774,92.75137868287342,63.7297942405485,61.951949132567286,29.188807512175693
Jmjd6.2,91.86548909140762,95.26335389906937,83.34302099325193,87.68472248893785,7.6322763745369
Jmjd6.3,45.27159980334382,89.62549139447117,48.98130581787948,64.96419888705161,36.55312322504619
Jmjd6.4,40.061134873733614,90.44091076374683,33.37832734819819,34.49545305211969,54.46260567239633
Jmjd8.1,4.158963164357694,87.08484122022575,5.645476454261729,5.287553508850771,82.05417684440236
Jmjd8.2,7.735470120155863,87.08484122022575,5.645476454261729,11.3595035850204,78.83802450041308
Jmjd8.3,4.158963164357694,87.08484122022575,10.085603309436046,12.687306677570126,78.10755016977113
Kat2a.1,9.967307301283153,87.08484122022575,14.603868557450689,12.090252261376468,74.86436518018898
Kat2a.2,4.158963164357694,87.08484122022575,5.645476454261729,5.287553508850771,82.05417684440236
Kat2a.3,78.93472251286668,94.62722241480529,90.64593495240783,83.60909613945502,10.23063787989544
Kat2b.1,51.428914303578544,92.14844685435793,60.10633615516916,45.57006934231867,39.78000692066914
Kat2b.2,98.61501843318344,95.2969184239377,97.02850938195215,91.26165425626088,-0.33814226652778245
Kat2b.3,89.03951035198652,94.93023172450938,92.57957134240817,85.37932480393044,5.930762891734332
Kat2b.4,31.91435223370683,91.98178402319701,37.9593621835528,59.85854804058148,48.737696537249974
Kat5.1,69.0353613636469,93.12578012208238,52.711329346982225,61.879062804081286,31.917195617178898
Kat5.2,95.56149340040798,95.77991114095565,92.39168357121493,89.3157017919884,3.35695155308521
Kat5.3,30.62591173839281,94.31631578158466,40.12913065196048,50.4584416670364,53.911821095788106
Kat5.4,95.84353256328171,96.03797370153339,96.33932652620284,89.79986249702961,2.043733172695326
Kdm1a.1,74.93063818997318,94.11643215765922,79.45022458158473,63.4965090750203,21.490641542133147
Kdm1a.2,77.45521997040466,95.2273933800301,80.93851220628693,73.49857433207725,17.929957877107142
Kdm1a.3,79.74941463631451,95.18162084012327,94.81658906427933,97.18604508817312,4.597604577200954
Kdm1a.4,85.11192180895324,93.48182559291457,89.54019292609023,68.58843856476706,12.401641159644399
Kdm1b.1,81.25321558949429,95.17731411406116,89.39840597079626,92.83589314006277,7.348142547276723
Kdm1b.2,58.752745246324864,93.24629294231926,63.92668236293056,68.05715333276558,29.66743262831225
Kdm1b.3,55.944911035180155,94.56122427857522,37.2758173783141,55.58444483984151,44.95949986079663
