type,shRNA,count,pctg
control,Bcl6,25660,0.20275825503053424
control,Bcl6.2,7737,0.06113564377128774
control,Bcl6.3,24911,0.19683986325275288
control,CD4.1,36109,0.28532337610668596
control,CD4.2,0,0.0
control,CD4.3,2161,0.017075627011729714
control,CD4.4,17573,0.1388570076247692
control,CDK9.1,197629,1.5616099447946006
control,CDK9.2,14002,0.11063994882843105
control,CDK9.3,32098,0.25362955845557633
control,Ccnt1,48258,0.3813214291217273
control,Ccnt1.2,217999,1.7225680763211781
control,Ccnt1.3,9930,0.07846412597245538
control,Ccnt1.4,132014,1.0431382805768101
control,Cd14,4556,0.036000257596224244
control,Cd14.2,3,2.370517400980525e-05
control,Cd19,0,0.0
control,Cd19.3,0,0.0
control,Cd19.4,5,3.950862334967542e-05
control,Fosb,2,1.5803449339870167e-05
control,Fosb.2,1,7.901724669935083e-06
control,Hes1,0,0.0
control,Hes1.2,2,1.5803449339870167e-05
control,Hes1.3,2,1.5803449339870167e-05
control,Id2,0,0.0
control,Id2.2,0,0.0
control,Id2.3,13,0.00010272242070915608
control,Id2.4,0,0.0
control,Id2.5,0,0.0
control,Id3,68294,0.5396403846085466
control,Id3.2,0,0.0
control,Id3.3,2,1.5803449339870167e-05
control,Id3.4,7218,0.057034648667591434
control,Id3.5,1,7.901724669935083e-06
target,Jmjd5.1,2594,0.020497073793811604
target,Jmjd5.2,2614,0.02065510828721031
target,Jmjd5.3,58832,0.46487426578162083
target,Jmjd5.4,14256,0.11264698689459456
target,Jmjd6.1,8905,0.07036485818577191
target,Jmjd6.2,63307,0.5002344836795803
target,Jmjd6.3,11300,0.08928948877026643
target,Jmjd6.4,543,0.00429063649577475
target,Jmjd8.1,0,0.0
target,Jmjd8.2,3,2.370517400980525e-05
target,Jmjd8.3,5,3.950862334967542e-05
target,Kat2a.1,4,3.1606898679740334e-05
target,Kat2a.2,0,0.0
target,Kat2a.3,45739,0.3614169846781608
target,Kat2b.1,2019,0.015953582108598933
target,Kat2b.2,86813,0.6859724237710744
target,Kat2b.3,52516,0.41496697276631084
target,Kat2b.4,7511,0.05934985399588241
target,Kat5.1,8853,0.0699539685029353
target,Kat5.2,72749,0.5748425680131074
target,Kat5.3,3281,0.02592555864205701
target,Kat5.4,75923,0.5999226421154813
target,Kdm1a.1,10071,0.07957826915091623
target,Kdm1a.2,21530,0.17012413214370234
target,Kdm1a.3,177541,1.4028800996249446
target,Kdm1a.4,14922,0.11790953552477132
target,Kdm1b.1,101426,0.8014403263728358
target,Kdm1b.2,14333,0.11325541969417956
target,Kdm1b.3,5229,0.04131811829909055
target,Kdm1b.4,1002,0.007917528119274953
target,Kdm2a.1,2307,0.018229278813540237
target,Kdm2a.2,26859,0.2122324229097864
target,Kdm2a.3,12366,0.09771272726841725
target,Kdm2a.4,3114,0.024605970622177852
target,Kdm2b.1,0,0.0
target,Kdm2b.2,7375,0.05827521944077124
target,Kdm2b.3,176,0.0013907035419085747
target,Kdm2b.4,1643,0.012982533632703342
target,Kdm3a.1,10772,0.08511737814454072
target,Kdm3a.2,19937,0.15753668474449575
target,Kdm3a.3,77589,0.6130869154155931
target,Kdm3a.4,23107,0.18258515194818997
target,Kdm3b.2,11488,0.09077501300821424
target,Kdm3b.3,6253,0.049409484361104074
target,Kdm3b.4,2807,0.02218014114850778
target,Kdm4a.1,43562,0.3442149300717121
target,Kdm4a.2,689,0.005444288297585273
target,Kdm4a.3,30003,0.2370754452720623
target,Kdm4a.4,3354,0.026502384542962273
target,Kdm4b.1,1,7.901724669935083e-06
target,Kdm4b.2,0,0.0
target,Kdm4b.3,0,0.0
target,Kdm4c.1,193057,1.5254832596036574
target,Kdm4c.2,28435,0.2246855409896041
target,Kdm4c.3,28876,0.22817020156904547
target,Kdm4c.4,2529,0.019983461690265828
target,Kdm4d.1,69157,0.5464595729987006
target,Kdm4d.2,13587,0.10736073309040799
target,Kdm4d.3,1910,0.015092294119576008
target,Kdm4d.4,43509,0.34379613866420555
target,Kdm5a.1,75141,0.5937434934235921
target,Kdm5a.2,266048,2.1022380449868887
target,Kdm5a.3,3466,0.027387377705994996
target,Kdm5a.4,5624,0.04443929954371491
target,Kdm5b.1,2,1.5803449339870167e-05
target,Kdm5b.2,12703,0.10037560848218537
target,Kdm5b.3,36164,0.28575797096353234
target,Kdm5b.4,5252,0.041499857966499056
target,Kdm5c.1,122384,0.9670446720053353
target,Kdm5c.2,139228,1.1001413223457217
target,Kdm5c.3,1572,0.012421511181137952
target,Kdm5c.4,7287,0.057579867669816945
target,Kdm5d.1,28948,0.2287391257452808
target,Kdm5d.2,4437,0.03505995236050197
target,Kdm5d.3,29537,0.23339324157587255
target,Kdm5d.4,75,0.0005926293502451313
target,Kdm6a.1,11026,0.08712441621070423
target,Kdm6a.2,21165,0.16724000263917604
target,Kdm6a.3,1381,0.01091228176918035
target,Kdm6a.4,12240,0.09671710996000542
target,Kdm6b.1,39,0.00030816726212746826
target,Kdm6b.2,4831,0.03817323188045639
target,Kdm6b.3,5099,0.04029089409199899
target,Kdm6b.4,1516,0.011979014599621586
control,Klf12,0,0.0
control,Klf12.4,0,0.0
control,Klf12.5,2,1.5803449339870167e-05
control,Klf2,0,0.0
control,Klf2.2,1,7.901724669935083e-06
control,Klf2.3,0,0.0
control,Klf2.4,0,0.0
control,Klf2.5,1,7.901724669935083e-06
control,Klf2.6,2,1.5803449339870167e-05
control,Klf2.7,0,0.0
target,L3mbtl1.1,726,0.005736652110372871
target,L3mbtl1.2,4687,0.03703538352798574
target,L3mbtl1.3,172760,1.365101953977985
target,L3mbtl1.4,70083,0.5537765700430605
target,L3mbtl2.1,5910,0.04669919279931634
target,L3mbtl2.3,4936,0.03900291297079957
target,L3mbtl2.4,2473,0.01954096510874946
target,L3mbtl3.1,15524,0.12266637377607223
target,L3mbtl3.2,1658,0.013101059502752367
target,L3mbtl3.3,386,0.0030500657225949425
target,L3mbtl3.4,21997,0.17381423756456205
target,L3mbtl4.1,14253,0.11262328172058475
target,L3mbtl4.2,26682,0.2108338176432079
target,L3mbtl4.3,3977,0.031425159012331824
target,L3mbtl4.4,655,0.005175629658807479
target,Mbd1.1,37054,0.29279050591977457
target,Mbd1.2,405,0.0032001984913237087
target,Mbd1.3,1216,0.00960849719864106
target,Mbd1.4,5968,0.04715749283017258
target,Mbd2.2,18211,0.1438983079641878
target,Mbd2.3,75583,0.5972360557277034
target,Mbd2.4,1636,0.012927221560013797
target,Mbd3.1,1252,0.009892959286758724
target,Mbd3.2,149598,1.1820822071729487
target,Mbd3.3,3409,0.0269369793998087
target,Mbd3.4,108,0.000853386264352989
target,Mbd4.1,95541,0.7549386766902677
target,Mbd4.2,18683,0.14762792200839717
target,Mbd4.3,26900,0.21255639362125375
target,Mbd4.4,10184,0.08047116403861888
target,Mecom.1,2861,0.022606834280684274
target,Mecom.2,5125,0.0404963389334173
target,Mecom.3,5165,0.040812407920214705
target,Mecom.4,1994,0.015756038991850557
target,Mecp2.1,0,0.0
target,Mecp2.2,2,1.5803449339870167e-05
target,Mecp2.3,4634,0.03661659212047918
target,Men1.1,6668,0.052688700099127135
target,Men1.3,2655,0.020979078998677646
target,Men1.4,3975,0.03140935556299196
target,Mll1.1,3580,0.028288174318367595
target,Mll1.2,40314,0.31855012834376295
target,Mll1.3,57539,0.45465733578339473
target,Mll1.4,1305,0.010311750694265284
target,Mll2.1,265298,2.096311751484438
target,Mll2.2,78450,0.6198903003564074
target,Mll2.3,38,0.00030026553745753315
target,Mll2.4,18766,0.14828376515600178
target,Mll3.2,279752,2.2105232798636796
target,Mll3.3,13091,0.10344147765412018
target,Mll3.4,14421,0.11395077146513384
target,Mll5.1,43690,0.3452263508294638
target,Mll5.2,25788,0.20376967578828592
target,Mll5.3,15000,0.11852587004902626
target,Mll5.4,28686,0.2266688738817578
target,Morf4l1.2,285022,2.2521653688742376
target,Morf4l1.3,42886,0.338873364194836
target,Morf4l1.4,59417,0.4694967747135329
control,Ms4a1,10390,0.08209891932062552
control,Ms4a1.2,7,5.531207268954559e-05
target,Msl3.1,275,0.002172974284232148
target,Msl3.2,588,0.0046462141059218295
target,Msl3.3,30890,0.24408427505429472
target,Msl3.4,22879,0.1807835587234448
target,Mta1.1,227,0.0017936915000752638
target,Mta1.2,13801,0.10905170216977408
target,Mta1.3,7635,0.06032966785495436
target,Mta1.4,66329,0.5241134956321242
target,Mta2.1,50437,0.3985392871775158
target,Mta2.2,82633,0.6529432146507457
target,Mta2.3,72,0.0005689241762353261
target,Mta2.4,22408,0.17706184640390535
target,Mta3.1,121360,0.9589533059433217
target,Mta3.2,647,0.005112415861447999
target,Mta3.3,0,0.0
target,Mta3.4,4850,0.038323364649185156
target,Mtf2.1,23987,0.18953866965773283
target,Mtf2.2,49219,0.3889149865295349
target,Mtf2.3,5464,0.043175023596525294
target,Mtf2.4,11459,0.09054586299278612
target,Myst1.1,6992,0.0552488588921861
target,Myst1.2,99817,0.7887264513789103
target,Myst1.3,23405,0.18493986589983064
target,Myst1.4,3041,0.02402914472127259
target,Myst2.1,1702,0.013448735388229511
target,Myst2.2,4366,0.03449892990893657
