type,shRNA,count,pctg,nbPctg
target,Psip1.2,10715,0.21266397603238288,96.64691144871713
target,Mll3.2,9481,0.18817238980522838,96.55165382490102
target,Prmt8.4,9302,0.18461972049026837,96.5370416259294
target,Rbbp7.3,8830,0.17525178799495483,96.49638386987394
target,L3mbtl1.3,6763,0.13422738869874057,96.2890479147943
target,Pcgf6.3,6052,0.12011594801194413,96.20276193659201
target,Pcmt1.4,5972,0.11852816284324691,96.19233918502513
target,Kdm5c.1,5444,0.10804878072984529,96.12025025453147
target,Kat5.4,4897,0.09719229963887811,96.03762324538756
target,Mbd3.2,4386,0.08705032187382467,95.95236558366493
target,Kdm5a.2,4382,0.08697093261538981,95.9514730832685
target,Nap1l3.1,4358,0.08649459706478063,95.94699520052325
target,Prmt2.4,4303,0.08540299476130131,95.9379615760942
target,Pbrm1.2,4281,0.08496635383990958,95.93340522823212
target,Phf8.2,4086,0.08109612749121012,95.89692168229821
target,Morf4l1.2,4080,0.08097704360355783,95.8959633962174
target,Paxip1.4,3963,0.07865490779433816,95.87359148092622
target,Rbbp7.1,3791,0.07524116968163914,95.83929811161636
target,Rbbp5.4,3782,0.07506254385016072,95.83723311684658
target,Phf19.3,3666,0.07276025535554977,95.81308415384204
target,Kat5.2,3512,0.06970376890580762,95.78041802332412
target,Phc1.1,3024,0.06001827937675463,95.66432427914964
target,Prdm1.2,2846,0.05648545737640333,95.61642189409369
target,Mta2.2,2833,0.05622744228649003,95.61367231461033
target,Kdm4d.2,2784,0.05525492387066299,95.59977697755168
target,Mll2.1,2616,0.051920575016398844,95.55208051806936
target,Mta3.1,2599,0.05158317066805069,95.54609555881754
target,Ncoa1.1,2482,0.04926103485883101,95.51076003019182
target,Mta2.1,2452,0.04866561542056956,95.50127222281422
target,Ncor1.1,2320,0.04604576989221916,95.45876781967777
target,Kdm4c.1,2273,0.04511294610560955,95.44349702192142
target,Ring1.3,2249,0.04463661055500038,95.43488201145966
target,Mll5.2,2184,0.043346535105433896,95.4120263464845
target,Kdm3a.3,2149,0.04265187909412887,95.39943572196411
target,Prmt5.2,2122,0.04211600159969356,95.39031607175093
target,Mtf2.2,2116,0.04199691771204127,95.38663808046984
target,Mll2.2,2101,0.04169920799291054,95.38108829732029
target,Ncor1.4,2100,0.04167936067830182,95.38108829732029
target,Ppargc1a.4,2078,0.041242719756910094,95.37362648349372
target,Rbbp4.3,2046,0.040607605689431205,95.3622978761971
target,L3mbtl1.4,1979,0.039277835610647294,95.33520489034967
target,Kdm5d.3,1917,0.03804730210490695,95.31120696125942
target,Kat2b.2,1882,0.03735264609360192,95.2968585034903
target,Morf4l1.4,1821,0.036141959902470294,95.27162806982953
target,Prdm5.1,1813,0.035983181385600575,95.2673422614345
target,Jmjd6.2,1802,0.035764860924904704,95.26303270355298
target,Kdm5c.2,1795,0.0356259297226437,95.26086893583535
target,Myst4.1,1755,0.0348320371382951,95.24333857187278
target,Parp1.3,1743,0.03459386936299051,95.23666143719348
target,Psip1.3,1737,0.03447478547533822,95.23442292241737
target,Kdm1a.2,1720,0.034137381126990066,95.22766844775622
target,Pcmt1.1,1710,0.03393890798090291,95.22313264307964
target,Prdm15.4,1696,0.0336610455763809,95.21627892974837
target,Prdm6.4,1629,0.032331275497596984,95.1858607733428
target,Kdm1a.3,1621,0.032172496980727265,95.18107357473885
target,Prdm1.4,1614,0.032033565778466264,95.17866887283502
target,Kdm1b.1,1612,0.03199387114924883,95.1762567077386
target,Prdm10.2,1609,0.03193432920542268,95.1762567077386
target,Myst1.2,1555,0.030862574216552065,95.14921667351922
target,L3mbtl4.2,1553,0.030822879587334637,95.14921667351922
target,Prkaa2.3,1529,0.03034654403672547,95.13660765792802
target,Kdm4c.2,1494,0.029651888025420438,95.1186040383171
target,Prdm9.4,1463,0.02903662127255027,95.10283316994455
target,Mbd4.1,1435,0.028480896463506246,95.08673546424743
target,Mbd1.1,1428,0.028341965261245237,95.0840197759274
target,Kdm2a.3,1421,0.028203034058984236,95.08129455879971
target,Phf2.3,1405,0.02788547702524479,95.07029704508983
target,Prmt3.3,1354,0.026873263980200318,95.04210195148308
target,Kdm5d.1,1328,0.026357233800373726,95.02761093482911
target,Msl3.3,1291,0.025622883159851267,95.00685805760337
target,Kdm5a.1,1275,0.02530532612611182,94.9977912624788
target,Jmjd5.3,1267,0.0251465476092421,94.99168735175324
target,Psip1.1,1256,0.024928227148546235,94.9855350554394
target,Mbd4.3,1222,0.024253418451849917,94.96360961206176
target,Mtf2.1,1221,0.024233571137241203,94.96360961206176
target,Myst1.3,1205,0.02391601410350176,94.95401997066516
target,Mll1.2,1181,0.0234396785528926,94.93776904849818
target,Kat2b.3,1170,0.02322135809219673,94.93117215202598
target,Prkaa1.3,1143,0.02268548059776142,94.91103802308878
target,Phf19.1,1114,0.02210990847410868,94.89385088866497
target,Prdm8.1,1102,0.021871740698804102,94.88335275361341
target,Mll5.1,1061,0.02105800079984678,94.85464233880904
target,Prmt1.2,1054,0.02091906959758577,94.85097761383575
target,Prkcd.1,1041,0.020661054507672475,94.83987833194725
target,Nap1l2.1,1041,0.020661054507672475,94.83987833194725
target,Padi4.2,1005,0.01994655118175873,94.81334469770675
target,Phf8.1,986,0.019569452204193143,94.7977645274855
target,Padi4.3,981,0.019470215631149566,94.79382004290453
target,Rnf20.2,979,0.019430521001932134,94.79382004290453
target,Nap1l1.4,964,0.01913281128280141,94.78186465861846
