type,shRNA,count,pctg
control,Bcl6,4175,0.04107103419815323
control,Bcl6.2,4236,0.041671113979251995
control,Bcl6.3,666,0.006551690724783245
control,CD4.1,23,0.0002262595895946166
control,CD4.2,126,0.0012395090560400736
control,CD4.3,775,0.007623964431992516
control,CD4.4,5679,0.05586644388294903
control,CDK9.1,12974,0.127630083278285
control,CDK9.2,2198,0.021622546866476838
control,CDK9.3,4337,0.04266468869877618
control,Ccnt1,430,0.004230070588073267
control,Ccnt1.2,12148,0.1195044127998001
control,Ccnt1.3,25348,0.24935774248018874
control,Ccnt1.4,30186,0.2969509552827433
control,Cd14,10496,0.10325307184283025
control,Cd14.2,18967,0.1865854624278736
control,Cd19,17255,0.16974387906326563
control,Cd19.3,419,0.004121859480006276
control,Cd19.4,8852,0.08708042987354549
control,Fosb,560,0.005508929137955882
control,Fosb.2,0,0.0
control,Hes1,17,0.00016723534883080358
control,Hes1.2,156,0.0015346302598591385
control,Hes1.3,412,0.004052997865781827
control,Id2,103,0.0010132494664454568
control,Id2.2,2814,0.027682368918228305
control,Id2.3,1030,0.010132494664454568
control,Id2.4,2127,0.020924093350771715
control,Id2.5,3188,0.031361546592505986
control,Id3,67,0.0006591040218625788
control,Id3.2,0,0.0
control,Id3.3,90,0.0008853636114571954
control,Id3.4,2172,0.021366775156500314
control,Id3.5,553,0.005440067523731434
control,Klf12,1562,0.015365977345512658
control,Klf12.4,86175,0.8477356579702645
control,Klf12.5,2212,0.021760270094925736
control,Klf2,2586,0.02543944776920341
control,Klf2.2,573,0.005636814992944144
control,Klf2.3,52,0.0005115434199530462
control,Klf2.4,0,0.0
control,Klf2.5,0,0.0
control,Klf2.6,55,0.0005410555403349527
control,Klf2.7,6561,0.06454300727522955
control,Ms4a1,10253,0.10086259009189583
control,Ms4a1.2,6105,0.06005716497717975
control,Nfatc3.2,7880,0.07751850286980777
control,Nfatc3.3,9257,0.09106456612510286
control,Nfatc3.7,1219,0.01199175824851468
control,Nfatc3.8,0,0.0
target,Rpa3.1,5730,0.05636814992944144
target,Rpa3.2,16073,0.15811610363279446
target,Rpa3.3,6667,0.0655857688620569
target,Rpa3.4,19327,0.1901269168737024
control,Runx3,0,0.0
control,Runx3.2,0,0.0
control,Runx3.3,545,0.00536136853604635
target,Satb1.1,33,0.00032463332420097163
