shRNA,nbPctg_Q4,nbPctg_Q1,q4minusq1_nbPctg
Bcl6,94.8283509844132,90.16034711072449,4.668003873688718
Bcl6.2,94.84201245422625,89.72368897085184,5.118323483374411
Bcl6.3,90.71693308545218,85.04812749820013,5.668805587252052
CD4.1,88.43681447922408,87.74038973543792,0.6964247437861673
CD4.2,89.4878911401007,84.0170545654554,5.470836574645304
CD4.3,91.51227811522058,91.89727391723629,-0.38499580201570893
CD4.4,96.59144839759813,94.14903075021871,2.442417647379415
CDK9.1,92.00287036878217,92.84074233880692,-0.8378719700247501
CDK9.2,69.05979556581659,90.13990388452238,-21.080108318705797
CDK9.3,91.18010739578547,94.11681227308031,-2.9367048772948436
Ccnt1,94.17434775635691,99.90968613434318,-5.735338377986267
Ccnt1.2,93.0842295823186,95.61950949131611,-2.5352799089975093
Ccnt1.3,92.986939828832,94.069148199098,-1.0822083702659882
Ccnt1.4,87.76539379883688,95.50145870081201,-7.736064901975126
Cd14,93.5170837489403,90.18217056346441,3.334913185475884
Cd14.2,90.96405098046809,86.9503811904493,4.013669790018781
Cd19,90.79268836838057,88.32343789490615,2.4692504734744176
Cd19.3,81.89661934595233,60.637697193784966,21.258922152167365
Cd19.4,69.05979556581659,73.3668931739203,-4.307097608103717
Fosb,69.05979556581659,60.637697193784966,8.42209837203162
Fosb.2,69.05979556581659,60.637697193784966,8.42209837203162
Hes1,82.00580231185619,70.41429673664322,11.591505575212963
Hes1.2,90.27538805116949,86.38693358630267,3.888454464866811
Hes1.3,77.77799153174365,60.637697193784966,17.140294337958686
Id2,84.55320766012491,60.637697193784966,23.915510466339946
Id2.2,80.3429084048031,66.18129506896119,14.161613335841906
Id2.3,94.19761413801798,89.63714478362942,4.560469354388559
Id2.4,84.72195694404296,60.637697193784966,24.084259750257992
Id2.5,75.67015790338098,60.637697193784966,15.032460709596016
Id3,90.15206034435803,80.85390607607891,9.29815426827912
Id3.2,69.05979556581659,60.637697193784966,8.42209837203162
Id3.3,69.05979556581659,60.637697193784966,8.42209837203162
Id3.4,77.94659827706523,82.01724193306845,-4.070643656003213
Id3.5,69.05979556581659,80.26481705957954,-11.205021493762956
Klf12,89.73469937212005,86.77396292066648,2.9607364514535703
Klf12.4,75.67015790338098,60.637697193784966,15.032460709596016
Klf12.5,93.2669485080726,88.86716355714962,4.399784950922978
Klf2,69.05979556581659,80.81489858365796,-11.755103017841378
Klf2.2,69.05979556581659,66.18129506896119,2.878500496855395
Klf2.3,69.05979556581659,60.637697193784966,8.42209837203162
Klf2.4,73.76215987660716,60.637697193784966,13.124462682822191
Klf2.5,73.76215987660716,60.637697193784966,13.124462682822191
Klf2.6,83.34723378104083,74.52325436953166,8.823979411509171
Klf2.7,69.05979556581659,69.67329673319145,-0.6135011673748636
Ms4a1,94.76834198176012,94.25303782922823,0.5153041525318827
Ms4a1.2,87.54116320862899,72.65124663816015,14.889916570468841
Nfatc3.2,96.24807107899633,94.91554957599762,1.3325215029987163
Nfatc3.3,74.96647980439975,69.67329673319145,5.293183071208304
Nfatc3.7,69.05979556581659,60.637697193784966,8.42209837203162
Nfatc3.8,69.05979556581659,60.637697193784966,8.42209837203162
Rpa3.1,78.48655452607179,77.45083922781706,1.035715298254729
Rpa3.2,87.36543929275659,77.7426229569923,9.622816335764284
Rpa3.3,78.8136672558377,66.18129506896119,12.632372186876509
Rpa3.4,90.69753179374494,75.41493637165561,15.28259542208933
Runx3,69.05979556581659,60.637697193784966,8.42209837203162
Runx3.2,69.05979556581659,85.07635346765424,-16.016557901837658
Runx3.3,91.44979269757363,81.45922097900585,9.990571718567779
