plate_well,shRNA,GeoMean
19_G02,Cbx2.3,148.4648988
6_C06,Hdac10.1,82.55048547
20_G09,Padi3,149.2138899
15_B05,Setd8.1,149.5910878
14_G09,Rbbp4.4,127.6853378
16_C07,Smarcc2.2,150.0039687
14_E08,Prmt2.3,127.8285304
5_E08,Eed.3,82.8550805
8_G05,Kdm5a.4,128.1852552
2_G07,Bmi1.4,83.13586028
10_F09,Mta1.3,129.5609042
19_B03,Arid1b.1,152.9000876
6_B06,Gadd45a.1,83.38005112
17_E05,Suz12.3,153.0867392
1_B06,Aff4.1,83.53933103
11_D07,Pbrm1.3,131.1902579
20_E05,Phc3.3,154.9897673
6_G02,Hdac10.4,83.8352244
19_F02,Wdr82.3,155.6595626
control2_G02,shSmarce1.1,132.1279451
8_B10,Jmjd6.1,132.5832853
12_G09,Phf20.4,132.6647084
15_E07,Setd2.2,156.5797569
9_G09,L3mbtl4.4,132.8048539
17_C10,Suv39h2.2,157.0947524
11_B07,Pcgf1.1,133.3208474
9_C08,Kdm5d.2,133.3478282
11_C02,Parp1.2,133.4165449
4_G03,Crebbp.4,84.5687094
6_G04,Fkbp1a.4,84.59123705
6_C02,Hdac2.2,84.62098701
16_E07,Sirt6.2,160.1302532
6_C10,Hcfc1.2,84.99865204
16_B11,Smarce1.1,160.7943191
15_G10,Setd4.4,161.268174
8_F05,Kat5.3,136.2599431
10_B02,Mll1.1,136.4211408
17_F06,Sp110.3,161.5243695
4_E10,Dnmt1.3,85.21771896
control3_B07,shWhsc1.2,161.7488539
control3_G08,shWdr82.3,162.1583527
15_F06,Setd1a.3,162.2214373
13_B03,Prdm5.1,137.4635321
9_G06,Mecom.4,137.6077998
1_G06,Atrx.4,85.55303234
17_D06,Sp110.2,163.7345869
5_D06,Ehmt2.2,85.68165806
20_C11,Jmjd8.2,164.2499778
17_G02,Suv420h2.4,164.5425711
15_D08,Setmar.2,164.5893929
6_B08,Hdac2.1,85.97739663
14_B10,Prmt2.1,139.5286443
5_C02,Ezh1.2,86.259467
17_B06,Sp100.1,166.531404
20_G02,Phc2.2,166.6544172
control2_E10,shCd4.4,140.385439
16_E05,Smarcd3.3,166.9186057
3_G08,Carm1.4,86.40751588
17_G11,Suv39h1.4,167.1783067
17_G10,Ssrp1.4,167.4230435
20_C02,Phc3.2,167.9008278
control3_C02,shmll2.1,168.1866111
6_G07,Gtf2b.4,86.62702622
4_C04,Chd3.2,86.66162183
4_G06,Dnmt3l.4,86.78363478
6_B04,Hdac1.1,86.81134392
2_D08,Brd4.2,86.83747408
1_B03,Asxl3.1,86.85982714
control2_G09,shWdr82.4,142.462461
4_G08,Chd5.4,86.90960452
control2_C09,shBrd8.4,142.5220639
5_G07,Elp3.4,86.97673798
15_D05,Setd2.1,169.8650302
12_D09,Phf1.2,142.9699094
14_D09,Prmt7.2,143.0786635
control2_E07,shKlf2.2,143.1616911
15_C09,Sin3a.1,170.5193339
15_C05,Sfmbt2.2,170.9005626
12_D11,Prdm1.2,143.5430123
16_C11,Smarca1.1,170.9909822
14_C09,Rnf217.1,143.6698307
8_F03,Kdm5a.3,143.8012112
17_B05,Suv39h1.1,171.4881758
15_F04,Setdb2.4,172.2558102
control3_B04,shBptf.3,172.4170551
20_G10,Jmjd8.1,172.7650551
10_B04,Mtf2.1,144.9360688
5_C05,Ezh2.2,87.61579218
8_D06,Kat2b.2,145.2836219
15_F07,Sfmbt1.4,173.4647002
control2_D04,shNcor1.3,145.5305231
1_G07,Ash1l.4,87.79139751
9_C10,L3mbtl4.2,145.6651886
control3_B06,shWhsc1.1,174.0408116
1_B09,Ash2l.1,87.8749377
18_B07,Usp51.1,174.1241224
1_C09,Atrx.1,87.96026036
17_G03,Supt16h.4,174.767605
5_D07,Fbxl19.3,88.0806074
11_D05,Ncor1.1,146.9316577
17_C03,Sp110.1,175.6361705
15_F09,Setd5.3,175.6661012
11_G05,Pcgf1.4,147.1693656
control2_E06,shKlf2.1,147.2289005
12_E03,Phf2.2,147.2679968
19_D10,Wbp7.3,176.0782931
16_G06,Smyd2.4,176.3920891
14_B05,Psip1.1,147.6350252
5_C08,Ehmt1.2,88.39317676
12_F09,Phf19.3,147.8445084
14_E09,Rnf20.3,147.8790541
16_F07,Smarcd3.4,176.7366454
11_D08,Padi6.2,147.9653119
17_D09,Ssrp1.2,177.0160111
19_B02,Wbp7.1,177.0416424
15_G07,Setd2.4,177.309435
4_B03,Cxxc1.1,88.67381924
15_C07,Setdb2.2,178.1305454
control2_E05,shSmarca4.4,149.3426518
3_E08,Brwd3.3,88.87506807
14_E04,Prmt1.4,149.4327012
17_B09,Ssrp1.1,179.0086216
18_B10,Tet1.1,179.027617
2_C03,Baz2b.1,89.03176308
2_F08,Brd1.3,89.03330266
17_F04,Suv420h1.4,179.6542275
17_G09,Suv39h2.4,179.8632849
19_C05,Chd7.3,180.5537607
14_F06,Prmt5.3,150.8331235
11_C09,Pbrm1.1,151.0545375
14_B08,Ring1.1,151.1400828
8_B04,Kdm3a.1,151.2773807
5_D05,Elp3.1,89.42652199
control3_B10,shCd4.1,181.5572029
1_D03,Atrx.2,89.50555999
control3_D02,shNcor1.1,181.8440053
5_F02,Ehmt1.3,89.61248652
6_E08,Fkbp1a.3,89.62176181
13_F05,Prdm14.3,152.0905688
15_D07,Sin3a.3,182.4113143
15_B06,Scml4.1,182.4918053
18_E06,Ube2e1.3,182.661806
5_E11,Elp4.3,89.70740682
11_E11,Ncor2.3,153.1800471
3_G11,Cbx6.4,90.0145883
12_E08,Pcgf5.3,153.5378205
control2_E08,shKlf2.3,153.5836365
15_B10,Scml2.1,184.5604171
8_F11,Kdm4c.4,153.9048055
16_G10,Sirt7.4,184.7865518
control2_B08,shWhsc1.3,154.2439883
16_B04,Smarcc2.1,185.3530564
13_C06,Prdm8.1,154.6255223
control2_D10,shCd4.3,154.6737559
17_B07,Tcea1.1,185.8657862
20_C03,H2afz.2,185.9220635
1_G02,Atad2b.4,90.40792517
17_D10,Smyd4.3,186.1061387
18_G05,Usp51.4,186.3135005
7_B06,Hdac9.1,90.48035153
16_G04,Sirt3.4,186.4770559
1_C11,Asxl1.1,90.5844751
8_B07,Kdm5a.1,155.5177583
12_E10,Phf8.3,156.4241556
20_D10,Fkbp2.1,188.2225517
16_G11,Smarca4.4,189.0312413
12_F02,Pcgf6.3,157.220345
11_B05,Orc1.1,157.3394866
8_G09,Kdm2b.4,157.6946391
10_F08,Mta2.3,157.8939725
20_F05,Hdac5.2,190.2444315
8_F07,Kdm4a.4,158.3070062
19_G03,Zmynd8.4,190.7312044
17_B11,Taf1.1,190.9265106
20_E11,Iws1.3,193.1266984
7_D02,Hdac8.2,91.96169295
1_C02,Atm.2,91.96388119
11_E04,Nap1l2.4,160.4722379
11_B06,Ncoa1.1,160.5807777
11_G08,Ncoa1.4,160.742487
14_C08,Prmt3.2,160.7723184
control1_B06,shWhsc1.1,92.25353967
12_F08,Phf2.3,161.4455009
9_E03,L3mbtl3.2,161.7939788
control3_G09,shWdr82.4,195.4461202
20_C06,Parp2.2,196.0576903
20_C05,Phf10.3,196.168433
9_D08,Mbd2.2,162.5036929
4_E05,Dnmt3a.3,92.59001389
20_G08,H2afz.1,196.3428685
14_E05,Ring1.3,162.7156624
9_E11,L3mbtl1.3,162.858614
15_G09,Setdb1.4,196.9727709
8_E03,Kdm2a.2,163.9039647
7_G05,Jmjd4.4,92.98226341
8_E04,Jmjd5.4,164.8015921
control2_B11,shCd4.1,165.1310941
18_B08,Uhrf1.1,199.9599955
18_G10,Trim28.4,200.0370398
8_B02,Jmjd5.1,165.5362944
17_E03,Suv39h1.2,200.3870099
control2_B09,shWhsc1.4,165.6823911
5_C07,Epc2.2,93.49639253
19_F08,Arid1a.1,200.9051218
11_E10,Padi6.3,166.2397104
14_E06,Rbbp5.3,166.2442488
12_D03,Ppargc1a.2,166.2554382
16_G07,Sirt6.4,201.3040583
20_F08,Mecp2.2,201.8281216
17_G05,Tcea1.4,202.1530673
16_F06,Sirt5.3,202.5989994
6_D10,Fbxw9.3,93.93863636
4_C09,Dnmt3l.1,94.01187567
6_G10,Gtf2f1.4,94.04800806
4_B08,Dnmt3a.1,94.05558923
control3_C09,shBrd8.4,203.264881
control3_F07,shSp140.2,203.4098646
9_G02,Mbd2.4,168.1579949
15_D06,Setd1a.2,203.7162675
7_G02,Ino80.4,94.20757383
9_B08,Mbd3.1,168.6225053
13_E08,Prdm11.3,168.7119285
9_G11,L3mbtl3.4,168.8433821
15_B08,Sfmbt1.1,205.0463884
7_B04,Ing5.1,94.7998813
2_E05,Brd8.3,94.85116255
control3_B11,shCd4.1,207.0296545
18_B11,Usp22.1,207.1261727
5_D08,Ercc5.2,94.95112941
9_C11,L3mbtl2.1,171.0961116
20_E09,Phf17.1,207.8474791
11_F02,Ncoa1.3,171.4699902
17_G08,Sp100.4,208.1896872
12_D02,Pcgf5.2,171.8982943
4_B09,Chd9.1,95.22727108
16_E10,Smarcd1.3,209.1946309
14_C07,Rbbp5.2,172.3118716
control3_E06,shKlf2.1,209.3378861
14_G08,Prmt3.4,172.3992431
19_F06,Whsc1.3,209.4697665
2_F03,Brpf3.3,95.44701693
14_B06,Prmt3.1,172.7637267
16_G05,Smyd3.4,209.9350693
16_C08,Sirt4.2,210.3016419
3_D08,Chaf1a.2,95.61769164
control2_F06,shSp140.1,173.6437051
12_D08,Phf8.2,173.7070761
17_F02,Sp100.3,211.5885656
2_G05,Brpf3.4,95.83846602
13_E11,Prdm15.3,174.1418139
19_B11,Chd7.2,211.682564
8_C08,Kat2a.2,174.8276736
1_G08,Aff4.4,96.09382789
6_F02,Gadd45a.3,96.09760528
14_D03,Rnf217.2,175.8205885
6_E09,Hdac3.3,96.33768253
control3_C08,shBrd8.3,214.953933
12_G07,Phc1.4,176.6560073
19_B04,Brd7.2,215.0554524
9_F07,Mbd3.4,177.5842816
7_D07,Jmjd1c.3,96.86470131
15_F02,Scml4.3,216.4531564
10_F03,Nap1l1.3,177.8809247
1_C04,Actl6b.2,96.91217868
16_F03,Smyd3.3,216.9379371
15_G11,Setd8.4,216.960905
18_G04,Tet1.4,217.6761922
control2_E11,shCd4.4,179.3023561
12_F10,Pcmt1.4,179.428675
9_B04,Mbd1.1,179.6587425
control2_D03,shNcor1.2,179.906128
16_C09,Smyd2.1,220.3101437
11_E09,Paxip1.3,181.1549616
control3_E05,shSmarca4.4,220.9967029
15_G03,Setd5.4,221.3087432
9_C03,Kdm6a.1,182.3718436
18_B04,Ube2e1.1,222.9610025
20_F07,Phf10.1,223.2664586
15_B07,Sin3b.1,223.3479908
4_G04,Chd4.4,98.37137621
17_D03,Taf3.2,223.622418
5_D10,Dub2a.3,98.52959691
12_C05,Polr2b.2,183.7387612
control2_B06,shWhsc1.1,183.8436732
18_F07,Uhrf1.4,224.6309015
10_G02,Myst1.4,184.2104262
10_C10,Mta3.2,184.2746078
20_D03,Prdm16.2,225.5170276
19_G09,Brd7.1,226.0004827
16_F09,Smarca1.3,226.3750334
13_C03,Prdm13.1,185.5505879
10_C02,Myst2.2,185.5851449
16_F10,Sirt5.4,227.1329348
14_C03,Prmt5.1,186.0508193
control3_E07,shKlf2.2,227.5136226
control2_B07,shWhsc1.2,186.1316967
18_F08,Trim66.3,227.6674049
20_E02,Jmjd8.3,228.3102068
5_B07,Fbxo44.1,99.3859275
2_E09,Brd9.3,99.43579
control3_B09,shWhsc1.4,229.4381499
13_C07,Prdm6.2,187.6771518
19_C10,Arid1b.2,229.7454094
17_E06,Suv420h1.3,229.8402329
17_E10,Suv420h2.3,230.0170351
16_G02,Smarcd1.4,230.049912
1_C06,Atad2b.1,99.76807636
16_C06,Smarcd1.1,230.262411
6_C05,Hdac3.2,99.80151239
15_G05,Sin3b.4,230.2815318
8_B06,Kat2a.1,188.2117361
10_C04,Mll1.2,188.5676874
9_F08,L3mbtl3.3,188.7337245
6_D03,Hdac4.2,100.0335816
11_F07,Parp1.4,189.1432327
3_E09,Chd1.3,100.1336311
control2_G07,shWdr82.2,189.5070309
18_F06,Tet3.3,232.1800264
15_C03,Setd1a.1,232.2924761
13_D05,Prdm14.1,189.8943618
8_E07,Kat5.2,190.107523
3_B02,Brwd1.1,100.3830125
control1_B07,shWhsc1.2,100.4110106
6_F11,Hdac3.4,100.4162417
16_F05,Sirt6.3,233.3002555
12_F03,Prdm1.3,190.6909278
4_F09,Crebbp.3,100.5519343
14_E07,Prmt6.2,190.851333
5_F03,Fbxo44.3,100.5683344
15_E10,Setmar.3,233.9155148
19_F11,Clock.2,234.1574502
16_C04,Sirt1.2,234.2491504
2_E06,Brd3.3,100.659571
14_G11,Psip1.4,191.2194982
2_F05,Bmi1.3,100.6740756
13_C08,Prdm12.2,191.5608364
19_F07,Chd7.1,234.9658903
15_G06,Sin3a.4,235.0208535
7_F03,Jmjd4.3,100.8669603
2_G03,Bptf.4,100.8999855
18_F04,Ube2e1.4,235.8549741
17_D07,Taf3.3,235.8626852
4_D05,Chd8.1,101.0074707
18_G11,Trim66.4,236.5021636
17_C04,Smyd4.2,236.5734523
8_D08,Kdm3b.2,192.8742557
19_G05,Fbxo17.1,236.7172815
17_D05,Sp140.1,238.1322601
18_C11,Trim33.1,238.1665928
11_B03,Padi1.1,194.355416
9_C02,Mbd3.2,194.7458622
16_G03,Smarca1.4,239.1494266
12_C06,Phf8.1,194.8420786
15_G04,Scml2.4,239.4360673
17_C05,Taf1.2,239.5574328
15_E02,Setd5.2,239.7795926
3_E07,Cbx3.2,101.9144353
7_F02,Hdac9.3,101.9183177
14_D06,Prmt5.2,196.2079396
8_D10,Jmjd5.3,196.2643311
15_F10,Setd1a.4,241.3353508
20_F11,Phf17.2,241.7203606
18_E08,Tet1.3,241.7492817
16_G08,Sirt4.4,242.1399424
10_D08,Myst1.2,197.0953319
18_F09,Trim33.3,242.4321188
3_E06,Cbx8.3,102.4475651
6_D02,Fkbp1a.2,102.4689126
6_E02,Gtf3c4.2,102.5116695
11_F05,Ncor1.3,197.7916703
19_D04,Arid1b.3,243.5292269
19_C03,Whsc1.1,243.8579674
control3_B08,shWhsc1.3,244.0757514
control3_E09,shKlf2.4,244.2805981
6_D11,Hdac6.2,102.8095768
5_G02,Ercc5.4,102.8160881
18_B06,Tet2.1,244.7596983
6_C07,Hdac1.2,102.9067079
13_E07,Prdm14.2,199.3234357
20_F10,Hdac11.2,245.3651958
19_C09,Clock.3,245.6854681
18_C05,Usp22.2,246.6436599
1_G03,Asxl1.4,103.2935763
control3_D04,shNcor1.3,246.8873076
5_E07,Elp3.2,103.3795245
4_C06,Dnmt1.1,103.5243429
5_G06,Fbxl19.4,103.5441881
12_C04,Pcgf2.2,201.583788
12_E07,Phc1.2,201.7446076
10_E05,Myst2.3,201.7755457
1_C05,Atr.2,103.8978335
8_C05,Kdm4c.2,203.1657105
4_E11,Chd9.3,104.0716333
4_C08,Chd5.2,104.1045582
20_B08,Phc3.1,250.7136199
3_B08,Chaf1b.1,104.2246925
19_G07,Whsc1l1.4,251.421438
6_C09,Hdac4.1,104.3799183
8_D03,Kdm4d.2,204.4417236
18_E09,Usp22.3,252.0955413
6_C08,Gadd45a.2,104.4751249
12_C02,Phip.2,204.7055052
8_C07,Kdm3a.2,204.7938017
10_F06,Mll5.3,205.0400468
20_B02,Fbxo17.2,253.3774461
13_C10,Prdm5.2,205.6516806
5_G10,Elp4.4,104.7851511
7_F05,Hira.3,104.8838127
9_F04,Mbd1.4,206.3317848
19_G08,Wdr82.4,255.0925898
17_F08,Suv39h1.3,255.4660284
9_F02,Kdm5d.3,207.3608932
2_D04,Brd2.3,105.3170501
11_C10,Padi1.2,207.991691
control2_B04,shBptf.3,208.0538232
14_F10,Prmt5.4,208.2777187
17_E04,Smyd4.4,257.0672503
19_C07,Brd7.3,257.0892798
20_E07,Hdac5.1,257.445712
10_E02,Mta1.2,208.9663237
1_B05,Asxl2.1,105.9609447
5_F07,Ezh1.4,105.9915424
17_C07,Suv420h1.2,259.5385319
13_G02,Prdm8.4,210.3459699
3_D06,Cbx1.2,106.3962571
6_G11,Hat1.4,106.4498403
1_E05,Atm.3,106.4734498
19_D08,Cbx2.1,261.8159023
9_F11,Mbd4.4,212.0607825
10_C05,Myst3.2,212.3045471
17_G04,Smyd5.4,262.6468395
15_E09,Sfmbt2.3,263.0005804
18_G08,Tet2.4,263.0425634
18_E11,Trim28.3,263.209212
16_D03,Smyd2.2,263.4156103
14_E02,Prmt8.2,213.0557694
19_B09,Zmynd11.1,263.6075898
12_D06,Pcmt1.2,213.2026403
6_C04,Fbxw9.2,106.9696258
1_E04,Actl6b.4,107.0407832
12_F04,Phf20l1.4,214.4681947
20_C08,Gtf2h1.2,265.3674884
11_D10,Nap1l2.3,214.5624205
15_D02,Scml2.2,265.6590532
3_G03,Cbx5.4,107.3313776
3_G04,Brwd3.4,107.4556172
8_G07,Kat5.4,215.3808092
20_G03,Kdm4b.2,266.5870777
9_C04,Kdm5b.2,215.461634
21_F10,Smarcc1.1,266.6342354
20_E03,Mecp2.1,267.0903634
11_G02,Padi6.4,215.8568551
19_E11,Zmynd11.3,267.1919299
7_G07,Hira.4,107.6957304
control2_B03,shBptf.2,216.2863748
20_E04,Fkbp2.2,268.6906083
7_C08,Hdac9.2,108.0241705
20_F02,Gtf2h1.3,269.0250908
control2_F08,shSp140.3,217.4591075
1_F09,Asxl1.3,108.1612781
control3_G06,shWdr82.1,270.1830248
15_B09,Setd4.1,270.9697729
9_E09,Mbd4.3,218.8967762
8_G08,Kat2a.4,219.1840183
19_C06,Brdt.3,271.7650564
control3_E08,shKlf2.3,271.9059677
18_E04,Tdg.4,272.5660164
18_C08,Tet2.2,272.5740286
21_E07,Smarcc1.3,273.1896406
19_E06,Brdt.1,273.9639664
