plate,shRNA,Well,GeoMean
CR-pLMPd-A-P11,Padi1.4,G09,542.662701
CR-pLMPd-A-P02,Brpf3.1,B07,272.991273
CR-pLMPd-A-P10,Mll3.1,B06,547.0480758
CR-pLMPd-A-P03,Cbx7.2,C10,274.3207783
CR-pLMPd-A-P02,Brd4.2,D08,274.5474228
CR-pLMPd-A-P11,Padi4.2,C07,547.9315342
CR-pLMPd-A-P11,Parp1.1,B08,550.9825919
CR-pLMPd-A-P10,Myst4.2,D03,551.5285429
CR-pLMPd-A-P02,Brd4.3,E10,277.4385409
control screen 3,Smarce1.4,G05,229.8296206
CR-pLMPd-A-P04,Chd3.1,B02,277.8891743
CR-pLMPd-A-P08,Kdm1b.1,C11,554.5328448
control screen 3,Smarca4.4,E05,231.1582107
CR-pLMPd-A-P08,Kat2b.1,C03,555.3807318
CR-pLMPd-A-P11,Nsd1.3,F09,555.4001973
CR-pLMPd-A-P08,Kdm4c.1,B11,556.4455304
CR-pLMPd-A-P17,Taf3.1,C09,232.8361806
CR-pLMPd-A-P12,Phf19.4,G03,558.5463997
CR-pLMPd-A-P02,Brd4.1,C06,281.1784788
CR-pLMPd-A-P10,Mll3.4,G08,563.3557309
CR-pLMPd-A-P17,Taf1.1,B11,237.0248135
CR-pLMPd-A-P11,Orc1.3,F08,565.7366803
control screen 3,mll2.1,C02,238.354397
CR-pLMPd-A-P17,Ssrp1.3,E11,238.796646
CR-pLMPd-A-P06,Gtf2f1.1,B09,285.8153512
CR-pLMPd-A-P19,Dpy30.1,D03,268.2376429
CR-pLMPd-A-P17,Taf1.2,C05,240.2658613
control screen 3,Smarca4.3,E04,240.3750374
CR-pLMPd-A-P02,Brd1.1,B05,287.5457417
CR-pLMPd-A-P11,Pbrm1.2,D03,571.7420358
CR-pLMPd-A-P21,Smarcd2.2,G07,243.5502426
CR-pLMPd-A-P02,Brd4.4,G02,290.0680657
CR-pLMPd-A-P01,Aff4.4,G08,291.4221556
CR-pLMPd-A-P08,Kat2a.1,B06,577.7182432
CR-pLMPd-A-P08,Kdm1b.2,E02,578.0421047
CR-pLMPd-A-P21,Smarcd2.1,F05,247.067131
control screen 2,Sp140.2,F07,579.463895
CR-pLMPd-A-P09,L3mbtl3.3,F08,580.5667637
CR-pLMPd-A-P02,Brpf1.1,C09,293.3717728
CR-pLMPd-A-P06,Hdac3.1,B11,293.670057
CR-pLMPd-A-P06,Gtf3c4.1,C11,293.9097912
CR-pLMPd-A-P11,Padi4.1,B04,581.78878
CR-pLMPd-A-P05,Ep300.2,E02,294.0008534
CR-pLMPd-A-P08,Kdm4a.2,C02,582.1034539
CR-pLMPd-A-P06,Hdac2.1,B08,294.8069248
CR-pLMPd-A-P08,Kdm4d.1,C09,583.3317503
CR-pLMPd-A-P06,Hdac10.1,C06,295.5624692
CR-pLMPd-A-P02,Baz1b.1,B10,295.8249272
control screen 3,Runx3.2,F03,251.6530184
CR-pLMPd-A-P08,Kdm5a.1,B07,586.1961479
CR-pLMPd-A-P06,Hdac1.4,F04,296.6048458
CR-pLMPd-A-P06,Hdac6.3,F03,296.8692342
CR-pLMPd-A-P01,Asxl1.2,E02,297.4710902
CR-pLMPd-A-P06,Hdac4.2,D03,297.4867173
CR-pLMPd-A-P02,Brd3.3,E06,298.1892212
CR-pLMPd-A-P11,Padi4.3,E06,590.1828469
CR-pLMPd-A-P16,Smarca4.3,F08,254.9925108
CR-pLMPd-A-P21,Smarcc1.2,D05,255.1084006
CR-pLMPd-A-P04,Dnmt3b.2,C05,299.4574623
CR-pLMPd-A-P06,Hcfc1.1,B03,300.2006512
CR-pLMPd-A-P05,Dub2a.1,B02,300.262498
CR-pLMPd-A-P11,Parp1.2,C02,593.6281117
CR-pLMPd-A-P17,Tcea1.1,B07,257.3338126
CR-pLMPd-A-P08,Kdm3a.2,C07,595.9092449
CR-pLMPd-A-P08,Kdm2a.4,G11,597.0609917
CR-pLMPd-A-P15,Sin3a.3,D07,259.5306334
control screen 2,Ncor1.4,D05,598.9217744
CR-pLMPd-A-P02,Brpf3.2,D11,304.0007562
CR-pLMPd-A-P14,Rbbp5.2,C07,599.5459393
CR-pLMPd-A-P06,Gtf3c4.4,G03,304.0435469
CR-pLMPd-A-P08,Kdm1a.2,D09,600.6574829
CR-pLMPd-A-P08,Kdm2b.1,B03,602.5295285
CR-pLMPd-A-P15,Setd2.2,E07,264.7943617
CR-pLMPd-A-P06,Hdac1.1,B04,307.1641307
CR-pLMPd-A-P05,Epc2.2,C07,307.29725
CR-pLMPd-A-P02,Brd2.2,C10,307.8316622
CR-pLMPd-A-P05,Elp4.2,D09,307.9673217
control screen 2,shCd4.2+pMig,C11,608.9809975
CR-pLMPd-A-P08,Jmjd5.2,C04,609.781485
CR-pLMPd-A-P04,Dnmt1.4,G02,310.1854734
control screen 2,shCd4.3+Runx3,D10,612.5171767
CR-pLMPd-A-P08,Kdm2a.2,E03,612.6765513
CR-pLMPd-A-P05,Epc1.1,B03,312.1050558
CR-pLMPd-A-P08,Kdm3a.1,B04,614.5200265
CR-pLMPd-A-P11,Ncoa1.4,G08,615.6987142
CR-pLMPd-A-P19,Wdr5.1,B10,304.6865296
CR-pLMPd-A-P09,Mbd4.1,B11,618.1152729
CR-pLMPd-A-P02,Baz1a.3,D10,315.1173133
CR-pLMPd-A-P17,Taf1.4,F11,274.4188365
CR-pLMPd-A-P08,Kdm3b.2,D08,619.7645012
CR-pLMPd-A-P10,Mta3.2,C10,619.7934384
CR-pLMPd-A-P15,Rpa3.4,E04,275.9240784
CR-pLMPd-A-P05,Fbxo44.1,B07,317.1219199
CR-pLMPd-A-P20,H2afz.1,G08,296.0750647
CR-pLMPd-A-P05,Fbxo44.2,D11,317.6207303
CR-pLMPd-A-P08,Jmjd6.4,G04,625.2390477
CR-pLMPd-A-P12,Pcgf6.4,G08,625.776122
CR-pLMPd-A-P15,Scml2.4,G04,278.9767884
CR-pLMPd-A-P16,Sirt7.2,D09,279.3625679
CR-pLMPd-A-P05,Elp3.2,E07,319.4250453
CR-pLMPd-A-P03,Cbx4.1,B09,320.0932762
CR-pLMPd-A-P06,Gadd45b.3,F06,320.8566556
CR-pLMPd-A-P11,Paxip1.1,B11,629.3762293
CR-pLMPd-A-P12,Phf8.4,G02,629.4332723
CR-pLMPd-A-P15,Setd8.3,F08,281.5444565
CR-pLMPd-A-P05,Ep400.2,E03,321.6313513
CR-pLMPd-A-P19,Whsc1.2,D06,315.8224867
CR-pLMPd-A-P18,Ube2i.2,D08,283.337525
CR-pLMPd-A-P05,Elp4.1,B09,322.7321773
CR-pLMPd-A-P02,Brd1.4,G11,323.1162949
control screen 2,shCd4.3+pMig,D11,633.6608101
CR-pLMPd-A-P15,Sfmbt1.3,E05,284.2709674
CR-pLMPd-A-P03,Chd1.1,B11,323.7982229
CR-pLMPd-A-P17,Ssrp1.2,D09,284.7699419
CR-pLMPd-A-P15,Setmar.3,E10,284.8557135
CR-pLMPd-A-P02,Brd1.3,F08,324.0663795
CR-pLMPd-A-P03,Carm1.1,B06,324.0988994
CR-pLMPd-A-P19,Arid1b.3,D04,318.9265083
CR-pLMPd-A-P08,Kdm3a.3,E06,637.2885268
CR-pLMPd-A-P08,Kat5.1,D05,638.0578634
CR-pLMPd-A-P07,Hdac7.1,B02,325.8447442
CR-pLMPd-A-P12,Ppargc1a.4,G06,638.3249286
CR-pLMPd-A-P14,Prmt3.2,C08,640.0221109
CR-pLMPd-A-P05,Epc2.3,E06,327.3724788
control screen 2,Sp140.1,F06,641.408899
CR-pLMPd-A-P11,Parp1.3,E05,641.5544882
CR-pLMPd-A-P02,Brd3.2,C07,328.0867253
CR-pLMPd-A-P12,Phf1.4,G10,642.279484
CR-pLMPd-A-P07,Hira.2,E07,328.9425437
CR-pLMPd-A-P11,Orc1.4,G11,643.9024197
control screen 2,Sp140.4,F09,644.6945581
CR-pLMPd-A-P05,Ehmt1.1,B06,329.7792674
CR-pLMPd-A-P11,Ncor1.4,G07,645.353697
CR-pLMPd-A-P13,Prdm5.2,C10,646.4934271
CR-pLMPd-A-P04,Crebbp.4,G03,331.5250573
CR-pLMPd-A-P05,Ep400.1,B05,332.5436198
CR-pLMPd-A-P11,Padi1.2,C10,651.9489974
CR-pLMPd-A-P20,Fkbp5.2,E08,316.8922314
CR-pLMPd-A-P19,Actl6a,E03,332.148629
CR-pLMPd-A-P02,Bop1.4,G10,334.6494774
CR-pLMPd-A-P11,Ncoa3.3,F06,655.2696777
CR-pLMPd-A-P15,Setd4.3,E11,298.9729091
CR-pLMPd-A-P12,Phip.1,B08,656.1528568
control screen 2,Cxxcl.1,D06,656.2252207
CR-pLMPd-A-P04,Crebbp.1,C11,336.080028
CR-pLMPd-A-P09,Kdm6a.4,F10,656.405316
CR-pLMPd-A-P20,Rnf2.2,B07,319.1835846
CR-pLMPd-A-P12,Phc1.4,G07,659.5865718
CR-pLMPd-A-P11,Parp1.4,F07,659.7197812
control screen 3,Smarce1.1,G02,301.9138942
control screen 2,Klf2.3,E08,661.4303178
CR-pLMPd-A-P02,Bop1.2,D09,339.5428443
CR-pLMPd-A-P06,Hdac6.1,B07,339.6793218
CR-pLMPd-A-P19,Cecr2.3,E05,340.233783
CR-pLMPd-A-P11,Nap1l3.4,G04,665.2911127
CR-pLMPd-A-P03,Cbx4.3,E11,341.6210973
CR-pLMPd-A-P11,Padi6.1,C06,666.3141996
CR-pLMPd-A-P07,Hdac8.2,D02,341.9639842
CR-pLMPd-A-P09,Kdm6a.3,F06,666.7879381
CR-pLMPd-A-P11,Pbrm1.3,D07,667.216783
CR-pLMPd-A-P10,Mta2.1,B05,667.7376699
CR-pLMPd-A-P02,Baz1a.1,B02,342.9095696
CR-pLMPd-A-P05,Ezh1.2,C02,343.6806815
CR-pLMPd-A-P09,L3mbtl4.1,B03,670.2672996
control screen 2,shCd4.2+Runx3,C10,672.5372822
CR-pLMPd-A-P15,Setd5.2,E02,310.6368879
CR-pLMPd-A-P06,Hdac4.3,D07,345.4935861
control screen 2,shCd4.1+pMig,B11,673.0240137
CR-pLMPd-A-P18,Trim28.3,E11,310.8229276
CR-pLMPd-A-P14,Rbbp4.4,G09,674.2522334
CR-pLMPd-A-P11,Ncor1.2,E07,674.5778216
CR-pLMPd-A-P01,Atm.4,F07,347.0938186
CR-pLMPd-A-P03,Cbx8.1,B04,347.7204882
CR-pLMPd-A-P14,Prmt8.3,F09,678.0561541
CR-pLMPd-A-P08,Kat2a.3,F02,678.2618329
CR-pLMPd-A-P02,Baz2b.1,C03,348.5151906
CR-pLMPd-A-P04,Dnmt3a.1,B08,348.9227934
CR-pLMPd-A-P17,Suv39h1.4,G11,314.748346
CR-pLMPd-A-P14,Rbbp4.2,C10,680.5331674
CR-pLMPd-A-P08,Kdm2a.1,B05,681.5812093
CR-pLMPd-A-P18,Tdg.3,D10,316.5586734
CR-pLMPd-A-P09,Mbd1.4,F04,681.762039
CR-pLMPd-A-P20,Phc3.1,B08,337.9702837
CR-pLMPd-A-P04,Dot1l.4,G05,351.8303078
CR-pLMPd-A-P08,Kat2a.2,C08,684.2280328
CR-pLMPd-A-P16,Sirt4.2,C08,318.7971713
CR-pLMPd-A-P19,Arid1b.2,C10,356.7434477
CR-pLMPd-A-P11,Padi1.3,D04,686.4762034
CR-pLMPd-A-P11,Ncor2.2,D09,686.5876983
CR-pLMPd-A-P02,Brd9.4,F11,353.7121306
CR-pLMPd-A-P18,Tet3.4,F10,320.5071022
CR-pLMPd-A-P02,Baz2b.4,F10,353.9194401
CR-pLMPd-A-P15,Setd2.1,D05,320.8210761
CR-pLMPd-A-P11,Ncor1.1,D05,688.2255597
CR-pLMPd-A-P08,Kat2b.3,F06,688.6428564
CR-pLMPd-A-P05,Ercc5.1,C06,354.4178089
CR-pLMPd-A-P05,Ercc5.3,E10,355.0111512
CR-pLMPd-A-P18,Uhrf1.1,B08,322.195965
CR-pLMPd-A-P21,Smarcc1.1,F10,322.5750082
CR-pLMPd-A-P11,Padi1.1,B03,691.0658717
CR-pLMPd-A-P13,Prkaa2.1,C09,691.80349
CR-pLMPd-A-P05,Ehmt2.4,F10,356.2746189
CR-pLMPd-A-P08,Kat5.4,G07,692.7953118
CR-pLMPd-A-P07,Hdac7.4,E04,357.1230197
CR-pLMPd-A-P20,Padi3,G09,344.8307692
CR-pLMPd-A-P17,Smyd5.1,B10,325.7265977
CR-pLMPd-A-P15,Rpa3.3,D10,325.8409904
CR-pLMPd-A-P04,Crebbp.2,E02,359.2855201
CR-pLMPd-A-P12,Phf19.3,F09,699.8815893
CR-pLMPd-A-P01,Asxl1.4,G03,361.1698746
CR-pLMPd-A-P12,Pcmt1.2,D06,701.0563732
CR-pLMPd-A-P11,Nap1l3.2,D02,702.6207525
CR-pLMPd-A-P17,Sp100.1,B06,330.8698776
CR-pLMPd-A-P06,Gtf2b.1,D05,363.4855251
CR-pLMPd-A-P08,Jmjd5.4,E04,704.8889755
CR-pLMPd-A-P04,Cxxc1.1,B03,363.6116375
CR-pLMPd-A-P06,Gtf3c4.2,E02,364.0481903
CR-pLMPd-A-P17,Suv39h2.4,G09,332.9479532
CR-pLMPd-A-P13,Prdm14.4,G07,706.1806381
CR-pLMPd-A-P20,Mecp2.1,E03,353.5828408
CR-pLMPd-A-P05,Ehmt2.2,D06,364.8500343
control screen 2,Klf2.2,E07,707.286071
CR-pLMPd-A-P02,Brd8.2,C02,365.2807189
CR-pLMPd-A-P15,Scml2.3,E08,334.4491513
CR-pLMPd-A-P11,Ncoa3.4,F10,708.9433309
CR-pLMPd-A-P20,Parp2.3,D08,356.2490784
CR-pLMPd-A-P06,Gadd45a.2,C08,367.1261194
CR-pLMPd-A-P10,Msl3.1,B09,712.1012202
CR-pLMPd-A-P05,Ehmt1.2,C08,368.0322703
CR-pLMPd-A-P15,Setd4.4,G10,337.6322193
CR-pLMPd-A-P03,Chd1.3,E09,368.2242343
CR-pLMPd-A-P09,Kdm6a.1,C03,713.7849555
CR-pLMPd-A-P05,Fbxl19.4,G06,368.7588673
CR-pLMPd-A-P01,Aff1.2,D02,368.8644836
CR-pLMPd-A-P16,Smyd3.2,D11,339.0097295
CR-pLMPd-A-P06,Gtf2f1.2,D09,369.4263221
CR-pLMPd-A-P11,Paxip1.4,F11,715.5607959
CR-pLMPd-A-P05,Ezh2.2,C05,369.658504
CR-pLMPd-A-P17,Ssrp1.1,B09,339.5417086
CR-pLMPd-A-P01,Asxl1.1,C11,370.0045269
CR-pLMPd-A-P15,Setd5.3,F09,339.9341778
CR-pLMPd-A-P05,Epc1.3,D04,370.1547754
CR-pLMPd-A-P09,Kdm6b.3,F05,717.0595316
CR-pLMPd-A-P16,Sirt3.1,B10,340.9362851
CR-pLMPd-A-P07,Ing3.1,B05,371.1711923
CR-pLMPd-A-P14,Rnf217.3,D07,718.7014166
CR-pLMPd-A-P17,Smyd5.2,D02,341.6900706
CR-pLMPd-A-P12,Phf2.4,G11,719.6124039
CR-pLMPd-A-P19,Wbp7.1,B02,381.6330832
CR-pLMPd-A-P07,Ing4.3,D04,372.0928806
CR-pLMPd-A-P05,Dub2a.2,C04,372.1289663
control screen 2,Smarce1.1,G02,721.0928719
CR-pLMPd-A-P09,L3mbtl4.4,G09,721.7177833
CR-pLMPd-A-P05,Ehmt1.4,G08,373.1315182
CR-pLMPd-A-P20,Phf10.1,F07,364.3156444
CR-pLMPd-A-P09,L3mbtl1.3,E11,723.348945
CR-pLMPd-A-P20,Hdac5.2,F05,365.0900102
CR-pLMPd-A-P03,Chd2.4,G05,374.3977668
CR-pLMPd-A-P19,Dpy30.3,G06,385.8657869
CR-pLMPd-A-P05,Ep400.4,G11,375.3832221
CR-pLMPd-A-P01,Atad2b.4,G02,375.6280226
CR-pLMPd-A-P02,Brd8.4,F07,376.0371489
CR-pLMPd-A-P21,Smyd1.3,G10,347.1944289
CR-pLMPd-A-P07,Ino80.1,C06,376.1874141
control screen 2,Wdr82.3,G08,727.6905302
CR-pLMPd-A-P07,Ing2.2,E02,376.4683259
CR-pLMPd-A-P18,Tet1.3,E08,347.9535046
CR-pLMPd-A-P11,Ncoa3.2,D06,728.3583734
CR-pLMPd-A-P06,Gadd45a.3,F02,376.8354472
CR-pLMPd-A-P19,Arid1b.1,B03,388.1283451
CR-pLMPd-A-P19,Whsc1l1.2,E07,388.217095
CR-pLMPd-A-P07,Ing4.1,B03,376.9390926
CR-pLMPd-A-P07,Jmjd4.3,F03,377.0885708
CR-pLMPd-A-P03,Carm1.2,C08,377.3411928
CR-pLMPd-A-P02,Baz2a.1,B06,377.5873433
CR-pLMPd-A-P03,Cbx5.1,C11,377.6338221
CR-pLMPd-A-P17,Suz12.4,F07,349.3261757
CR-pLMPd-A-P01,Aff1.4,G04,377.9117871
CR-pLMPd-A-P14,Rbbp7.1,C06,731.4158198
control screen 1,mll2.4,C05,378.5847358
CR-pLMPd-A-P09,Kdm6b.4,G07,731.6304174
CR-pLMPd-A-P01,Atad2b.1,C06,378.7858012
control screen 2,mll2.4,C05,733.3565012
CR-pLMPd-A-P16,Smyd3.1,B07,351.6308434
CR-pLMPd-A-P15,Setd8.4,G11,351.6743975
CR-pLMPd-A-P20,Iws1.3,E11,372.1775589
CR-pLMPd-A-P06,Fbxw9.4,E04,379.917195
CR-pLMPd-A-P17,Tcea1.2,D11,352.090832
CR-pLMPd-A-P11,Ncor2.1,B09,734.7106488
control screen 2,Ncor1.1,D02,734.9222005
CR-pLMPd-A-P09,L3mbtl2.4,G03,735.6782241
CR-pLMPd-A-P03,Cbx6.2,E03,381.0923186
CR-pLMPd-A-P15,Setd2.3,F05,353.2291792
CR-pLMPd-A-P17,Suz12.3,E05,353.3180807
CR-pLMPd-A-P12,Pcgf6.1,B06,736.1585056
CR-pLMPd-A-P20,Gtf2h1.1,B06,374.5329832
CR-pLMPd-A-P05,Ezh2.3,E09,382.0675477
CR-pLMPd-A-P08,Kdm4a.3,E05,737.8951096
CR-pLMPd-A-P06,Hdac6.4,G05,382.2367241
CR-pLMPd-A-P14,Prmt5.4,F10,739.3101569
CR-pLMPd-A-P19,Zmynd8.4,G03,396.7918869
CR-pLMPd-A-P05,Dub2a.3,D10,383.7598295
CR-pLMPd-A-P17,Supt16h.4,G03,356.397754
CR-pLMPd-A-P19,Cecr2.1,B08,397.5181691
CR-pLMPd-A-P17,Tcea1.4,G05,357.0045917
CR-pLMPd-A-P13,Prdm11.1,B10,741.5741346
CR-pLMPd-A-P20,Phf10.2,B11,379.0983062
CR-pLMPd-A-P19,Cbx2.3,G02,400.0162513
CR-pLMPd-A-P09,Kdm5d.2,C08,744.8092448
CR-pLMPd-A-P06,Hdac2.3,E05,386.5895571
CR-pLMPd-A-P10,Mll5.3,F06,746.3822507
CR-pLMPd-A-P06,Gadd45a.1,B06,387.0977119
CR-pLMPd-A-P17,Sp110.2,D06,361.1085105
CR-pLMPd-A-P11,Nap1l3.3,E08,748.2220416
CR-pLMPd-A-P09,L3mbtl2.1,C11,749.0274423
CR-pLMPd-A-P07,Ing3.2,E03,389.0815627
CR-pLMPd-A-P08,Kdm4d.2,D03,750.3255729
CR-pLMPd-A-P10,Mll2.4,G04,750.6467697
CR-pLMPd-A-P07,Ing4.2,C10,389.5587626
CR-pLMPd-A-P08,Jmjd5.3,D10,751.501944
CR-pLMPd-A-P04,Dot1l.1,B07,390.7901682
control screen 3,Klf2.4,E09,364.7894643
CR-pLMPd-A-P15,Setdb1.4,G09,364.8314622
CR-pLMPd-A-P06,Gtf2b.3,F05,391.4223611
control screen 2,Cxxcl.3,D08,754.1704544
CR-pLMPd-A-P19,Zmynd11.4,G10,408.4204755
CR-pLMPd-A-P09,Kdm5b.3,D10,755.9697399
CR-pLMPd-A-P19,Eaf1.3,F03,409.2378901
CR-pLMPd-A-P08,Jmjd6.1,B10,756.9448651
CR-pLMPd-A-P08,Kdm4c.4,F11,758.0386715
CR-pLMPd-A-P05,Fbxl19.1,C09,393.6951901
CR-pLMPd-A-P03,Chd1.4,F11,393.8191338
CR-pLMPd-A-P18,Trim24.2,E07,369.3181259
CR-pLMPd-A-P14,Prmt8.4,G03,759.8753036
CR-pLMPd-A-P05,Ezh2.4,F11,395.0795343
CR-pLMPd-A-P01,Ash1l.3,F05,395.2798074
CR-pLMPd-A-P18,Trim66.3,F08,370.2653157
CR-pLMPd-A-P03,Brwd1.2,C04,396.0631017
CR-pLMPd-A-P08,Kdm4d.3,D07,762.3742564
CR-pLMPd-A-P15,Setdb2.4,F04,371.4191692
CR-pLMPd-A-P20,Jmjd8.1,G10,392.3949456
CR-pLMPd-A-P09,L3mbtl1.4,G10,763.3008289
CR-pLMPd-A-P12,Polr2b.3,E09,763.5633935
CR-pLMPd-A-P13,Prdm9.2,C02,764.2130337
CR-pLMPd-A-P04,Dmap1.1,B04,397.1603076
CR-pLMPd-A-P03,Cbx8.3,E06,397.2389277
CR-pLMPd-A-P04,Chd9.1,B09,397.9482729
CR-pLMPd-A-P02,Baz1a.2,C04,398.1582127
CR-pLMPd-A-P06,Fkbp1a.4,G04,398.9739349
CR-pLMPd-A-P09,L3mbtl3.1,B05,768.0073306
CR-pLMPd-A-P14,Rbbp7.2,D08,768.0526898
CR-pLMPd-A-P09,L3mbtl4.2,C10,768.303645
CR-pLMPd-A-P11,Pbrm1.1,C09,768.5571409
CR-pLMPd-A-P15,Scml2.1,B10,375.2866803
CR-pLMPd-A-P19,Zmynd11.3,E11,418.3973922
CR-pLMPd-A-P10,Morf4l1.3,F05,768.9843046
CR-pLMPd-A-P20,Mecp2.3,G11,396.441547
CR-pLMPd-A-P08,Kdm3b.1,C06,769.5514149
CR-pLMPd-A-P10,Mta1.4,G03,769.6641279
CR-pLMPd-A-P07,Ing5.2,C07,400.5116445
CR-pLMPd-A-P17,Suz12.1,B08,376.5861111
CR-pLMPd-A-P18,Trim33.1,C11,377.7387557
CR-pLMPd-A-P01,Ash2l.3,E11,401.8769623
CR-pLMPd-A-P15,Setmar.2,D08,378.0937981
