plate_well,shRNA,GeoMean
2_B04,Brd3.1,81.03687095
7_C06,Ino80.1,81.13256606
control3_B06,Whsc1.1,78.09824795
8_B08,Kdm4a.1,103.4758175
20_E11,Iws1.3,78.77946781
7_G08,Hdac9.4,82.28151502
10_F04,Mtf2.4,104.1370602
15_G07,Setd2.4,79.30858268
control3_C11,shCd4.2,79.32023798
7_B04,Ing5.1,82.68850941
6_G05,Hdac6.4,82.90371885
2_F09,Bptf.3,82.90884163
10_E10,Myst1.3,105.0427326
20_D07,Prdm16.3,79.72085298
7_E09,Jhdm1d.3,83.11122115
4_B09,Chd9.1,83.27311002
19_E09,Clock.1,80.22743101
16_F09,Smarca1.3,80.24880455
13_F02,Prdm12.3,106.5221415
2_F04,Brd3.4,84.00600806
control1_F09,Sp140.4,84.0136143
2_E09,Brd9.3,84.02008206
13_C05,Prkaa1.2,107.5764931
4_B03,Cxxc1.1,84.43615403
6_C02,Hdac2.2,84.77467949
9_C07,Mbd1.2,109.3734382
2_B06,Baz2a.1,85.70426245
2_G05,Brpf3.4,86.37138287
7_E11,Hltf.3,86.37557342
2_E04,Baz1a.4,86.54166522
6_C09,Hdac4.1,86.69328463
11_B03,Padi1.1,111.5310965
7_E08,Hdac8.3,87.08222958
5_E06,Epc2.3,87.40251326
20_B03,Padi2.1,84.46759335
6_E04,Fbxw9.4,88.05982916
10_E06,Mtf2.3,114.0451783
19_F08,Arid1a.1,85.10481467
13_C02,Prdm9.2,114.5091612
7_E05,Jarid2.3,88.63316464
10_F07,Myst2.4,115.3374268
control_C06,Brd8.1,115.339899
17_E08,Smyd5.3,86.04335272
10_E05,Myst2.3,115.7629167
6_D07,Hdac4.3,89.33879892
2_C07,Brd3.2,89.53096421
19_B11,Chd7.2,86.56786192
control3_B03,Bptf.2,86.86841986
19_D04,Arid1b.3,86.95895966
control3_D06,Cxxcl.1,87.0269146
6_C07,Hdac1.2,90.27130561
4_B02,Chd3.1,90.36768985
13_F06,Prdm13.3,118.3031012
control_F02,Runx3.1,118.4908935
6_F07,Hdac2.4,90.91821599
13_B09,Prdm15.1,118.5645747
19_E06,Brdt.1,87.8711002
17_B09,Ssrp1.1,87.88300196
15_G03,Setd5.4,88.16154557
2_C11,Bptf.1,91.50012364
4_B08,Dnmt3a.1,91.53171202
5_F03,Fbxo44.3,91.62276614
5_D06,Ehmt2.2,91.71869976
10_G02,Myst1.4,119.9155935
2_F10,Baz2b.4,92.01641745
2_F08,Brd1.3,92.20238115
13_F03,Prkcd.3,120.8165655
7_E10,Ino80.3,92.41562626
7_C10,Ing4.2,92.60661372
5_E09,Ezh2.3,92.64273567
9_C03,Kdm6a.1,121.5534499
7_B07,Jmjd4.1,92.86307864
7_F05,Hira.3,92.86333209
6_F09,Gtf3c4.3,93.02311479
10_F03,Nap1l1.3,122.4486658
13_E05,Prdm9.3,122.8893154
19_D05,Whsc1l1.1,90.59834021
15_E07,Setd2.2,91.28053963
12_E05,Phip.3,124.9010279
12_G08,Pcgf6.4,125.1392331
6_B02,Fbxw9.1,94.84214237
7_F11,Jhdm1d.4,94.86989816
2_D06,Baz2b.2,95.26505383
13_D10,Prdm10.3,125.9351026
15_F07,Sfmbt1.4,92.30422109
control_B05,Bptf.4,126.0680337
18_B07,Usp51.1,92.38974652
11_F11,Paxip1.4,126.3072635
2_C03,Baz2b.1,95.57866813
9_B11,Mbd4.1,126.6279703
6_G09,Hcfc1.4,95.70986079
13_E10,Prdm8.3,126.8971349
11_B11,Paxip1.1,127.3986396
13_G09,Prdm5.4,127.6478198
13_D06,Prdm13.2,128.1214405
2_B09,Bop1.1,96.69516384
20_F02,Gtf2h1.3,93.91104439
17_E06,Suv420h1.3,93.9285258
10_C09,Myst4.1,128.7992354
6_E06,Hdac1.3,97.05861388
11_B08,Parp1.1,129.4463564
2_E11,Bop1.3,97.5959651
11_D11,Pcgf1.2,129.8754886
18_C06,Ube2i.1,94.79698499
control_C09,Brd8.4,130.158724
18_G06,Usp27x.4,94.85264821
13_E03,Prdm4.2,130.3760463
7_B03,Ing4.1,98.08922628
9_F02,Kdm5d.3,130.6827924
2_C06,Brd4.1,98.1664539
20_D08,Parp2.3,95.22782825
7_D11,Jmjd4.2,98.20136703
15_F09,Setd5.3,95.39399495
18_C07,Ube2e1.2,95.50977466
9_C11,L3mbtl2.1,131.569788
19_E10,Cbx2.2,95.86764528
12_C02,Phip.2,131.9484562
10_F10,Mll5.4,132.0568155
18_B05,Trim66.1,96.00108659
5_G03,Ep300.4,98.98830702
5_G04,Eed.4,99.06654155
control_D06,Cxxcl.1,132.477877
11_F06,Ncoa3.3,132.5153158
7_G07,Hira.4,99.367495
15_E06,Setdb2.3,96.62616637
13_B03,Prdm5.1,133.4047079
17_C10,Suv39h2.2,96.86546432
20_F09,Kdm4b.1,97.45547352
9_E05,Mbd3.3,134.8002821
6_D11,Hdac6.2,100.8148755
2_F05,Bmi1.3,101.0525893
10_B11,Myst3.1,135.8416188
9_G05,Men1.4,136.0246199
2_D09,Bop1.2,101.3550378
6_G08,Gadd45a.4,101.779605
16_C03,Sirt5.1,98.89145884
5_D11,Fbxo44.2,101.7978434
11_F03,Pcgf1.3,137.0199718
16_E07,Sirt6.2,99.02205894
16_B09,Sirt7.1,99.05927935
10_D11,Nap1l1.2,137.2365353
11_F08,Orc1.3,137.3005388
10_G06,Myst4.4,137.5222903
21_E02,Ube2a.2,99.34213459
6_E11,Gtf2f1.3,102.387024
4_C05,Dnmt3b.2,102.5638714
19_B07,Eaf1.1,100.4520433
control_E06,Klf2.1,139.6283618
11_B07,Pcgf1.1,139.9337252
8_D04,Kdm2b.3,139.979749
11_C06,Padi6.1,140.1294336
13_G06,Prkaa2.4,140.1983671
10_B02,Mll1.1,140.2167691
10_E08,Mll2.3,140.2470421
10_F05,Morf4l1.3,140.4004613
4_C04,Chd3.2,104.4903421
7_B05,Ing3.1,104.5233316
20_D06,H2afz.3,101.7170033
7_B02,Hdac7.1,104.6292841
20_F10,Hdac11.2,102.1023358
2_B05,Brd1.1,105.1170927
19_F04,Brdt.2,102.4169906
control3_F06,Sp140.1,102.4638623
16_C08,Sirt4.2,102.5483835
9_B03,L3mbtl4.1,143.0221837
2_F11,Brd9.4,105.5681576
19_C07,Brd7.3,102.8656894
20_C04,Fbxo17.3,103.0143441
18_C04,Tdg.2,103.0322164
10_G09,Mta3.4,144.0803705
control_C10,shCd4.2,144.2801803
13_F05,Prdm14.3,144.9421857
13_E08,Prdm11.3,145.2164334
19_F10,Whsc1.4,103.9143381
9_C02,Mbd3.2,145.3484819
control3_B02,Bptf.1,104.1063818
12_B05,Phf2.1,145.8422004
7_B10,Hdac8.1,107.158867
10_E03,Mta2.2,146.7938137
19_E03,Actl6a,104.9164972
12_G05,Prdm1.4,146.9230906
control3_E07,Klf2.2,105.1545035
2_B07,Brpf3.1,108.0039008
12_F02,Pcgf6.3,147.6306771
12_F09,Phf19.3,147.8605524
16_G04,Sirt3.4,105.5901826
10_G10,Msl3.4,148.0387258
20_B11,Phf10.2,105.626205
13_E04,Prdm10.4,148.2324624
19_D09,Zmynd11.2,105.9174221
13_C09,Prkaa2.1,148.6084567
11_D06,Ncoa3.2,148.6246443
4_C03,Chd6.1,108.7366566
control_E02,Smarca4.1,148.7460279
10_B03,Mta3.1,148.853673
19_F09,Zmynd8.3,106.0980605
19_D11,Eaf1.2,106.146574
13_D02,Prdm11.2,149.4284012
19_C09,Clock.3,106.501255
18_C05,Usp22.2,106.6494123
20_B10,Fkbp2.3,106.6949393
2_C05,Brd9.2,109.428828
20_G08,H2afz.1,106.7149413
2_F02,Baz2a.3,109.7770035
12_F06,Pcmt1.3,150.5876059
16_D06,Sirt5.2,107.3232519
11_F04,Padi4.4,151.0915504
11_G02,Padi6.4,151.2016642
6_F06,Gadd45b.3,110.2442001
control3_C10,shCd4.2,107.6566827
19_E07,Whsc1l1.2,107.8312784
control3_E08,Klf2.3,107.8350113
4_G03,Crebbp.4,110.5831333
9_F04,Mbd1.4,151.8184043
5_E02,Ep300.2,110.622497
7_D02,Hdac8.2,110.6570253
19_F06,Whsc1.3,108.1461036
20_D09,Iws1.2,108.1849181
20_C03,H2afz.2,108.234909
control_E08,Klf2.3,152.9908387
4_F02,Chd5.3,111.5437397
9_G09,L3mbtl4.4,153.489061
9_B06,Kdm5d.1,154.1542432
10_B04,Mtf2.1,154.2458463
19_G10,Zmynd11.4,109.4241158
6_D08,Hdac10.2,112.1308538
20_F11,Phf17.2,109.7052504
10_B05,Mta2.1,154.8779812
10_F11,Myst3.4,155.0495554
12_F04,Phf20l1.4,155.0542675
20_F05,Hdac5.2,109.8637386
control3_D08,Cxxcl.3,110.1702619
18_C08,Tet2.2,110.3031085
17_G08,Sp100.4,110.4043454
17_C03,Sp110.1,110.5443736
6_G11,Hat1.4,113.2114106
8_B03,Kdm2b.1,156.2749471
13_C04,Prdm10.2,156.4236903
9_B02,Kdm5b.1,156.7685253
10_E07,Morf4l1.2,157.1037428
control1_B04,Bptf.3,113.7524074
18_E10,Ube2i.3,111.1677931
12_D02,Pcgf5.2,157.7869523
21_F06,Smarcb1.2,111.6249826
control_B03,Bptf.2,158.0839231
12_B08,Phip.1,158.2151855
20_G09,Padi3,112.1588211
9_F05,Kdm6b.3,158.9836366
10_G07,Morf4l1.4,159.2678488
19_B03,Arid1b.1,112.4680058
17_D08,Suv420h2.2,112.5623448
19_D06,Whsc1.2,112.5956013
12_D11,Prdm1.2,159.6601902
12_G07,Phc1.4,159.8526435
18_B08,Uhrf1.1,112.7749377
19_G07,Whsc1l1.4,112.8654725
16_E04,Sirt1.4,113.3271475
17_C07,Suv420h1.2,113.453701
12_E04,Pcgf2.4,161.0726938
6_G10,Gtf2f1.4,116.135204
9_D02,Kdm5c.2,161.221433
9_D07,Mecom.3,161.7889862
15_F04,Setdb2.4,114.3308323
13_B06,Prdm12.1,162.595739
20_F04,Parp2.1,114.4019063
19_D10,Wbp7.3,114.5008984
4_B11,Dnmt3b.1,117.131736
10_G04,Mll2.4,163.086589
7_B08,Jarid2.1,117.3529326
20_E10,Phc2.1,114.8209159
11_G05,Pcgf1.4,163.8401632
9_C04,Kdm5b.2,163.9980787
control3_B08,Whsc1.3,115.4458785
9_G02,Mbd2.4,164.507171
10_F02,Mll3.3,165.0096632
19_C04,Wbp7.2,115.8899003
7_F07,Jarid2.4,118.8193252
13_B04,Prdm6.1,165.9062781
21_E11,Smyd1.2,116.4354194
10_C10,Mta3.2,166.1651022
control_D08,Cxxcl.3,166.2411783
13_B05,Prdm4.1,166.414796
16_C07,Smarcc2.2,116.8577828
17_F03,Tcea1.3,117.0469638
17_C04,Smyd4.2,117.0955327
11_F10,Ncoa3.4,167.1575711
7_G03,Ing2.4,119.6805223
20_C07,Paf1.2,117.2401416
20_G11,Mecp2.3,117.8913587
15_B10,Scml2.1,117.9353173
8_F05,Kat5.3,168.7328808
9_C05,Mbd4.2,168.7664656
10_G11,Mta2.4,169.5698199
13_E09,Prkaa1.3,169.7675192
13_F04,Prdm6.4,169.8723529
6_B10,Fkbp1a.1,121.2978911
control3_F02,Runx3.1,118.9034611
5_F06,Ehmt2.3,121.4108708
19_E11,Zmynd11.3,118.9817019
control1_C09,Brd8.4,121.554405
13_E11,Prdm15.3,170.4177724
control3_G05,Smarce1.4,119.1288561
2_D10,Baz1a.3,121.6940571
2_D08,Brd4.2,122.0524222
12_E08,Pcgf5.3,171.2849891
15_F06,Setd1a.3,119.9215017
11_G03,Nsd1.4,171.7956638
17_F06,Sp110.3,119.9901802
11_E10,Padi6.3,171.9429902
2_B10,Baz1b.1,122.5095556
11_G09,Padi1.4,172.1692127
5_F02,Ehmt1.3,122.7797663
9_E11,L3mbtl1.3,172.425416
19_C11,Zmynd8.1,120.6695959
7_F09,Ing2.3,123.2529325
16_C11,Smarca1.1,120.8580911
15_E03,Setd8.2,120.8999128
11_G08,Ncoa1.4,173.5280462
21_G10,Smyd1.3,121.0896323
control3_E09,Klf2.4,121.2179338
19_C10,Arid1b.2,121.2570245
12_B10,Pcgf5.1,174.130869
9_G08,Kdm5d.4,174.4897094
control3_D10,shCd4.3,121.7917663
9_D04,L3mbtl4.3,175.0280509
control_E05,Smarca4.4,175.0490612
15_E05,Sfmbt1.3,121.9168855
9_G11,L3mbtl3.4,175.5750164
12_E02,Phf19.2,175.8918073
7_D09,Hltf.2,124.9256452
13_B07,Prkcd.1,177.2015358
20_B04,Paf1.1,123.2840503
5_C07,Epc2.2,125.8829675
9_E09,Mbd4.3,178.1846234
13_E06,Prdm6.3,178.7072819
11_D04,Padi1.3,178.8315122
7_B11,Jhdm1d.1,126.6304335
8_E10,Kdm3b.3,179.4314013
13_D07,Prkaa2.3,179.6910585
11_G04,Nap1l3.4,180.3865062
9_C10,L3mbtl4.2,181.0621112
control_B06,Whsc1.1,181.0625884
20_G04,Fkbp5.3,125.5545757
7_G10,Hltf.4,128.0628452
11_C10,Padi1.2,181.393941
control_B10,shCd4.1,181.5435847
9_B07,Men1.1,181.5849103
21_G04,Setd7.1,125.8666621
16_G08,Sirt4.4,125.8704815
10_D06,Mll5.2,181.6879479
20_E02,Jmjd8.3,125.9804515
12_E06,Phf20l1.3,182.2671811
9_F10,Kdm6a.4,182.3575069
11_G10,Ncor2.4,182.5045473
20_D10,Fkbp2.1,126.4270629
17_C08,Sp100.2,126.4607166
6_G06,Hdac4.4,128.8929593
11_F07,Parp1.4,183.0724059
control_B11,shCd4.1,183.2773478
12_D09,Phf1.2,183.2858053
9_F03,Men1.3,183.8972536
4_D03,Dnmt3l.2,129.6318611
17_G09,Suv39h2.4,127.4378019
17_B05,Suv39h1.1,127.6564907
control_F08,Sp140.3,184.7854806
13_D11,Prkcd.2,184.8896575
20_B09,Iws1.1,127.9065454
13_G07,Prdm14.4,185.2308415
6_D04,Hcfc1.3,130.3554406
21_B10,Setd3.1,128.1065516
control_B07,Whsc1.2,185.5110329
17_G06,Taf3.4,128.4658357
12_D08,Phf8.2,186.0504473
control_B04,Bptf.3,186.1442071
control_D09,Cxxcl.4,186.349235
12_E03,Phf2.2,186.6400648
12_E10,Phf8.3,186.7218434
16_G02,Smarcd1.4,128.9840381
control_C04,mll2.3,186.8175793
4_D04,Cxxc1.3,131.3955837
21_F10,Smarcc1.1,129.404282
control1_C08,Brd8.3,131.7517605
17_E07,Sp140.2,129.5157495
control_G02,Smarce1.1,187.6776444
16_D10,Sirt1.3,129.6247324
16_G10,Sirt7.4,129.7950588
18_F03,Usp51.3,130.1285082
20_G10,Jmjd8.1,130.1442254
9_B10,Kdm5c.1,188.8551285
12_E11,Phf1.3,189.1999324
9_F11,Mbd4.4,189.6681157
13_B11,Prkaa1.1,189.8725984
13_D03,Prkaa2.2,189.9421717
20_F08,Mecp2.2,131.256817
6_D10,Fbxw9.3,133.7402904
4_B07,Dot1l.1,133.7942745
4_E06,Dmap1.3,133.8971026
16_F06,Sirt5.3,131.6918968
17_D10,Smyd4.3,132.0017103
8_F03,Kdm5a.3,192.3504922
18_C10,Ube2b.2,132.4699566
5_F07,Ezh1.4,134.7170607
2_E03,Brd1.2,134.8526971
16_D08,Smarcd1.2,132.7251276
12_B04,Phf20l1.1,193.1036313
8_C03,Kat2b.1,193.4614067
7_F10,Hells.4,135.5366551
9_E10,Mbd2.3,194.602817
15_C02,Sfmbt1.2,134.1239235
12_C06,Phf8.1,195.3173442
13_C03,Prdm13.1,195.698063
6_D03,Hdac4.2,136.6929562
10_D03,Myst4.2,196.1014069
control3_E05,Smarca4.4,134.8151508
17_C02,Suz12.2,134.8832002
12_B11,Polr2b.1,196.6152634
12_F07,Phip.4,196.640349
control3_F07,Sp140.2,135.1283481
18_F09,Trim33.3,135.1444216
9_G07,Kdm6b.4,197.1373379
5_B03,Epc1.1,137.5024744
11_E08,Nap1l3.3,197.5248902
4_E04,Chd3.4,137.7132121
17_E03,Suv39h1.2,135.6846768
17_G05,Tcea1.4,135.8498414
20_D05,Hdac11.3,135.8930844
10_E04,Mll1.4,198.2620608
9_E03,L3mbtl3.2,198.3094087
9_E08,Kdm5c.3,198.7618832
12_G03,Phf19.4,198.7649925
17_C09,Taf3.1,136.3384798
11_E04,Nap1l2.4,199.0314694
11_B10,Nap1l3.1,199.1450102
2_C02,Brd8.2,138.6421429
17_B06,Sp100.1,136.5828035
9_C08,Kdm5d.2,199.6395432
10_D05,Morf4l1.1,199.8035151
control_C11,shCd4.2,200.0252752
17_D05,Sp140.1,137.0695478
16_B04,Smarcc2.1,137.1068208
10_C08,Mll3.2,200.2561172
20_E09,Phf17.1,137.1567419
13_B08,Prdm9.1,200.6465349
16_B03,Smarca5.1,137.5485834
19_F07,Chd7.1,137.6090871
control1_D08,Cxxcl.3,139.7728558
6_C08,Gadd45a.2,140.0110149
control1_E07,Klf2.2,140.1177053
11_F02,Ncoa1.3,201.8152904
8_E07,Kat5.2,202.1311655
12_F10,Pcmt1.4,202.1469509
16_G09,Smarca5.4,138.3554642
11_C05,Paxip1.2,202.3312316
9_E06,Mbd1.3,203.1105869
control3_B10,shCd4.1,138.8828409
9_B09,L3mbtl1.1,203.1845773
10_F09,Mta1.3,203.3622323
control_F06,Sp140.1,203.4575683
8_G09,Kdm2b.4,203.4738766
15_F03,Sin3b.3,139.1313992
10_C04,Mll1.2,203.6599799
9_B05,L3mbtl3.1,203.6835719
8_C04,Jmjd5.2,203.699907
19_C03,Whsc1.1,139.321257
17_E04,Smyd4.4,139.3238375
12_C09,Ppargc1a.1,204.1203197
15_D05,Setd2.1,139.4677561
16_D04,Smarca5.3,139.5570621
8_F02,Kat2a.3,204.5529215
17_B03,Suv39h2.1,139.7676161
18_G10,Trim28.4,139.7726472
9_F08,L3mbtl3.3,204.8298252
12_D05,Phc1.1,204.8518784
20_B07,Rnf2.2,140.2924862
5_E03,Ep400.2,142.4806874
6_C06,Hdac10.1,142.8036012
12_B07,Prdm1.1,206.3108011
19_D08,Cbx2.1,140.894938
13_D05,Prdm14.1,206.6454834
11_B06,Ncoa1.1,206.8016758
20_G06,Rnf2.1,141.1271635
control1_B05,Bptf.4,143.2025238
12_F08,Phf2.3,206.9988637
19_E02,Zmynd8.2,141.1933523
10_B06,Mll3.1,207.0719883
control3_C04,mll2.3,141.2388302
16_C06,Smarcd1.1,141.3543409
18_B03,Ube2b.1,141.3921769
12_D07,Ppargc1a.3,207.4612021
7_G05,Jmjd4.4,143.5107343
16_C02,Smarcd3.2,141.7027598
12_E09,Polr2b.3,207.8651965
8_G08,Kat2a.4,208.1345015
control_D10,shCd4.3,208.1896177
12_E07,Phc1.2,208.3457117
8_G07,Kat5.4,208.3593152
8_B11,Kdm4c.1,208.5051952
19_G06,Dpy30.3,142.1852086
control3_E06,Klf2.1,142.248653
9_E04,Kdm5b.4,209.0034267
20_F06,Hdac11.1,142.4400015
2_B02,Baz1a.1,144.5083556
11_C02,Parp1.2,209.50452
control_B09,Whsc1.4,209.5090157
11_C07,Padi4.2,209.6706904
9_F09,L3mbtl2.3,209.828442
9_F06,Kdm6a.3,210.1127956
4_D07,Dnmt3l.3,145.3010503
8_F10,Kat2b.4,210.6061117
12_F05,Phc1.3,210.965117
19_D03,Dpy30.1,143.6124796
13_G11,Prdm4.4,211.5041869
11_D03,Pbrm1.2,211.5959957
11_D07,Pbrm1.3,212.2651398
2_G02,Brd4.4,146.3495304
13_G10,Prdm15.4,212.4016771
control_B08,Whsc1.3,212.4123346
control1_D06,Cxxcl.1,146.5735053
20_E07,Hdac5.1,144.6092474
12_D03,Ppargc1a.2,212.818284
control_D11,shCd4.3,213.0198031
4_C02,Dnmt3a.2,146.7886956
control3_C07,Brd8.2,145.0066774
3_C03,Cbx1.1,147.0285221
4_D10,Chd3.3,147.0626574
20_G03,Kdm4b.2,145.2439456
12_C03,Pcmt1.1,213.8247762
12_G11,Phf2.4,214.2752016
11_D08,Padi6.2,214.3677633
15_D11,Sin3b.2,145.7466397
13_F07,Prdm9.4,214.6392108
16_G05,Smyd3.4,145.9157585
13_F09,Prdm2.3,214.8460041
9_E02,L3mbtl2.2,215.0013462
12_G04,Pcgf5.4,215.1127102
17_F08,Suv39h1.3,146.401353
control_G05,Smarce1.4,215.8447802
18_D09,Trim28.2,146.5990128
5_B04,Epc2.1,148.6932914
9_D08,Mbd2.2,216.6289061
20_G02,Phc2.2,147.2940475
21_B06,Setd7.2,147.3711265
18_F04,Ube2e1.4,147.6303044
12_F03,Prdm1.3,217.7434811
15_E11,Setd4.3,147.7987143
18_C03,Tet3.1,148.0118381
10_F06,Mll5.3,218.4207654
18_B06,Tet2.1,148.7212557
19_B04,Brd7.2,148.9359068
9_D06,Kdm6a.2,219.8784884
control3_D11,shCd4.3,148.9785089
4_D02,Chd4.2,150.8703762
16_B07,Smyd3.1,149.0259669
13_F08,Prdm4.3,221.0501326
control3_F08,Sp140.3,149.6947114
2_D07,Brpf1.3,151.5707799
15_E08,Scml2.3,149.7199553
16_E06,Smarcc2.3,149.8600142
12_G10,Phf1.4,221.5387663
19_G02,Cbx2.3,150.0210027
control_G08,Wdr82.3,221.7635309
8_E02,Kdm1b.2,221.8988024
12_B06,Pcgf6.1,222.1520801
19_F11,Clock.2,150.5716863
17_D03,Taf3.2,150.956068
12_C08,Pcgf6.2,223.6345482
8_C09,Kdm4d.1,223.7984579
control1_D07,Cxxcl.2,153.2327225
control_F07,Sp140.2,224.0966918
7_D03,Jmjd1c.2,153.4604502
11_E05,Parp1.3,224.6426791
11_E06,Padi4.3,224.6909003
12_G09,Phf20.4,224.9924076
19_C05,Chd7.3,152.247543
15_C10,Setdb1.2,152.401873
15_E10,Setmar.3,152.4341008
17_C05,Taf1.2,152.6003811
control1_B07,Whsc1.2,154.4330454
2_E10,Brd4.3,154.600984
20_D03,Prdm16.2,152.8986854
5_C05,Ezh2.2,154.9098228
12_F11,Polr2b.4,227.4090102
16_F11,Smarce1.4,153.6450411
4_F05,Chd8.3,155.4553773
17_G04,Smyd5.4,153.7339639
control_F03,Runx3.2,228.1323269
11_D10,Nap1l2.3,228.4079525
19_C02,Cecr2.2,154.6843876
21_E08,Setd3.3,155.0943674
3_D05,Cbx3.1,157.32318
18_E09,Usp22.3,155.7326134
13_G04,Prdm11.4,231.2828936
8_G06,Kdm4d.4,232.3147952
20_E08,Fkbp5.2,156.4723009
4_C09,Dnmt3l.1,158.3963599
16_F03,Smyd3.3,157.1559302
9_D09,L3mbtl1.2,233.593765
9_G10,L3mbtl1.4,233.7161644
12_D04,Phf20.3,233.907443
13_C07,Prdm6.2,234.308186
4_C07,Dmap1.2,159.5994557
control_C07,Brd8.2,235.3128546
8_C07,Kdm3a.2,235.5813671
6_C04,Fbxw9.2,160.1468891
control_E04,Smarca4.3,237.1667901
20_G07,Hdac5.3,159.4600126
8_D08,Kdm3b.2,237.2835643
17_F04,Suv420h1.4,159.5114671
17_D06,Sp110.2,159.5439284
16_D09,Sirt7.2,159.6822069
4_E07,Chd8.2,161.5434131
12_D10,Pcgf2.3,238.0555641
13_C10,Prdm5.2,238.4682
control3_E03,Smarca4.2,160.48019
4_G06,Dnmt3l.4,162.1915413
15_G05,Sin3b.4,160.6663415
