plate_well,shRNA,GeoMean
7_B06,Hdac9.1,450.8194554
control1_D02,Ncor1.1,456.8038978
8_B03,Kdm2b.1,666.7590524
control2_B11,shCd4.1+pMig,667.0341849
14_D10,Prmt1.3,670.4869642
16_C08,Sirt4.2,422.7692185
17_E04,Smyd4.4,423.4788153
control1_F04,Runx3.3,465.6153517
control3_F04,Runx3.3,425.1802315
19_C11,Zmynd8.1,428.9907457
control2_E11,shCd4.4+pMig,683.5600374
12_D06,Pcmt1.2,686.5991216
17_B03,Suv39h2.1,434.6820723
5_G04,Eed.4,481.7071985
14_C06,Rbbp7.1,699.6701735
control2_C10,shCd4.2+Runx3,702.4311627
15_D11,Sin3b.2,447.4062754
5_B06,Ehmt1.1,489.719083
5_B04,Epc2.1,491.7967736
control3_G03,Smarce1.2,450.2436258
8_G03,Kdm1b.4,712.1544136
5_B10,Eed.1,493.6027391
21_G10,Smyd1.3,451.9612635
control2_G05,Smarce1.4,714.6887808
14_D09,Prmt7.2,716.6981734
control3_C05,mll2.4,456.4291505
9_G08,Kdm5d.4,720.5057843
11_G04,Nap1l3.4,721.7314233
12_B09,Phf1.1,722.6426146
9_B02,Kdm5b.1,727.0556704
10_D02,Mll2.2,734.1203895
16_G08,Sirt4.4,470.5802739
4_C10,Cxxc1.2,515.489819
2_B04,Brd3.1,519.0594268
1_B02,Actl6b.1,520.0085444
control1_F02,Runx3.1,521.2665188
control2_F07,Sp140.2,749.9788525
17_C08,Sp100.2,479.2777264
12_C10,Phf20.2,755.3711222
control1_D10,shCd4.3+Runx3,526.6089703
control3_D11,shCd4.3+pMig,482.5734756
18_B03,Ube2b.1,485.2296571
control2_B05,Bptf.4,761.1814945
16_D05,Sirt6.1,487.5757798
control1_C08,Brd8.3,532.9538379
16_D04,Smarca5.3,488.6939436
8_F06,Kat2b.3,766.025727
18_G11,Trim66.4,491.1237932
control2_D05,Ncor1.4,770.0923295
20_C10,Padi2.2,492.9169284
5_B02,Dub2a.1,537.9128686
5_E02,Ep300.2,538.704703
control2_C05,mll2.4,774.3303697
1_G03,Asxl1.4,541.2303351
11_B08,Parp1.1,775.8727663
1_B07,Aurkb.1,541.6532831
16_F05,Sirt6.3,498.5526644
5_F03,Fbxo44.3,544.4656212
6_G05,Hdac6.4,545.4493696
control1_D08,Cxxcl.3,546.5535217
10_C10,Mta3.2,784.4987612
10_G08,Mll3.4,784.7572852
2_E05,Brd8.3,549.1816625
1_E02,Asxl1.2,549.7621905
control2_G09,Wdr82.4,788.1477777
control2_C09,Brd8.4,788.6910743
6_C11,Gtf3c4.1,552.1374456
10_C06,Myst1.1,795.3490144
9_G10,L3mbtl1.4,796.3188945
6_D04,Hcfc1.3,557.3585696
15_G04,Scml2.4,513.9545079
control1_B11,shCd4.1+pMig,562.5472141
2_B03,Brd2.1,562.5545847
control3_C11,shCd4.2+pMig,516.4585095
8_D03,Kdm4d.2,804.781137
2_G09,Brd2.4,564.0381098
14_F03,Rnf40.3,808.5022655
control1_F03,Runx3.2,566.868104
11_F06,Ncoa3.3,809.1393539
control2_C04,mll2.3,809.2332871
control1_E11,shCd4.4+pMig,567.9283736
control1_C05,mll2.4,568.0974356
4_B02,Chd3.1,569.4109149
4_G03,Crebbp.4,569.8826012
16_B07,Smyd3.1,524.7358153
19_G11,Arid1a.2,524.7546361
4_E02,Crebbp.2,574.5010525
5_B11,Ezh2.1,575.7968233
8_B02,Jmjd5.1,822.0802374
10_B07,Nap1l1.1,822.7087506
control3_D10,shCd4.3+Runx3,531.183125
21_B09,Smarcd2.3,532.1648172
12_B08,Phip.1,825.4806013
10_E07,Morf4l1.2,826.1382615
1_G04,Aff1.4,580.4740932
8_F02,Kat2a.3,828.9471265
15_E09,Sfmbt2.3,534.810861
control2_F06,Sp140.1,830.7125422
20_G05,Satb1.2,536.4008104
20_E07,Hdac5.1,536.4785101
10_F07,Myst2.4,831.7179975
8_F07,Kdm4a.4,831.7294663
13_D10,Prdm10.3,832.8400216
3_B07,Chd2.1,585.0798532
control3_F03,Runx3.2,539.5633344
16_G06,Smyd2.4,540.9218454
control2_E10,shCd4.4+Runx3,837.773852
7_E07,Hira.2,590.0219203
control1_B02,Bptf.1,591.59813
2_C08,Baz2a.2,591.7417948
7_C07,Ing5.2,591.9110645
control2_B02,Bptf.1,842.4778595
15_B08,Sfmbt1.1,544.964538
14_E06,Rbbp5.3,843.9674932
9_D07,Mecom.3,845.87161
15_C08,Scml4.2,548.2174266
8_G06,Kdm4d.4,851.5842427
14_B11,Rnf20.1,853.499727
control2_D02,Ncor1.1,855.1192823
5_B09,Elp4.1,601.9443512
9_C09,Mecom.1,855.4022881
control2_E09,Klf2.4,855.4417176
21_C08,Sirt2,554.8566279
9_D04,L3mbtl4.3,857.9256833
2_B06,Baz2a.1,604.5117557
control2_E04,Smarca4.3,858.5676981
7_F04,Ing5.4,604.7643233
17_C03,Sp110.1,556.2539815
18_G03,Trim33.4,556.8363587
control1_D06,Cxxcl.1,607.4719834
17_C05,Taf1.2,559.3577306
20_G11,Mecp2.3,559.3911707
12_B06,Pcgf6.1,863.8324809
control1_E10,shCd4.4+Runx3,609.110644
18_G06,Usp27x.4,560.969925
5_E09,Ezh2.3,610.5753738
control1_D09,Cxxcl.4,610.8436341
control1_D05,Ncor1.4,610.8761931
18_B05,Trim66.1,562.6324619
1_F02,Aff4.3,613.200066
control1_F08,Sp140.3,613.7447054
control2_B10,shCd4.1+Runx3,871.6552486
2_D04,Brd2.3,615.616576
9_F06,Kdm6a.3,875.8532057
13_C11,Prdm2.1,875.8632507
12_G09,Phf20.4,876.4084084
2_E06,Brd3.3,618.1899475
17_G03,Supt16h.4,569.2519557
5_D11,Fbxo44.2,619.3677062
12_G06,Ppargc1a.4,878.1512593
8_B09,Kdm1a.1,879.3276012
14_G05,Rnf40.4,880.7338628
1_G11,Asxl2.4,623.7368572
21_C03,Smarca2.3,574.5464812
2_B05,Brd1.1,624.2020058
16_F11,Smarce1.4,575.0106316
8_E02,Kdm1b.2,885.0871191
2_G07,Bmi1.4,625.1649773
1_E04,Actl6b.4,625.1959645
16_C05,Smarce1.2,576.5036833
control2_E02,Smarca4.1,887.1309767
6_D06,Gadd45b.2,627.1026821
4_G09,Cxxc1.4,628.0783094
10_G10,Msl3.4,891.7365691
17_C04,Smyd4.2,580.058014
control3_B05,Bptf.4,582.2033999
5_E10,Ercc5.3,632.3264131
9_B03,L3mbtl4.1,895.6325099
9_B11,Mbd4.1,896.3987201
control3_D02,Ncor1.1,583.2934817
5_F07,Ezh1.4,633.9174859
12_B04,Phf20l1.1,897.7049551
17_E09,Taf1.3,584.4408552
15_B05,Setd8.1,585.3211391
19_F04,Brdt.2,585.4358479
12_D10,Pcgf2.3,900.4102461
5_F06,Ehmt2.3,636.4685217
16_C09,Smyd2.1,586.3571766
control1_G09,Wdr82.4,636.6844271
6_D07,Hdac4.3,637.2991067
control1_E06,Klf2.1,638.616559
16_D09,Sirt7.2,588.7807241
8_D06,Kat2b.2,904.3622153
13_F06,Prdm13.3,905.1930137
14_B02,Prmt1.1,905.6879741
11_D04,Padi1.3,907.1350804
8_F08,Kdm2a.3,907.7062291
control1_C04,mll2.3,642.5930975
2_C11,Bptf.1,642.6271482
15_E02,Setd5.2,592.205382
5_E04,Dub2a.4,643.6758499
control1_D07,Cxxcl.2,643.74172
10_B11,Myst3.1,910.1549805
15_D10,Rpa3.3,593.304536
9_C03,Kdm6a.1,910.7576621
11_D10,Nap1l2.3,910.9605522
2_D07,Brpf1.3,644.6508149
control3_E11,shCd4.4+pMig,594.4733013
15_B10,Scml2.1,595.1876126
21_C04,Scmh1.1,595.2735322
control1_D04,Ncor1.3,646.2236437
2_B10,Baz1b.1,647.2754692
16_G07,Sirt6.4,596.6063982
16_C07,Smarcc2.2,596.8553341
20_B03,Padi2.1,597.7491887
20_E02,Jmjd8.3,598.6666794
15_E08,Scml2.3,599.3998926
12_G08,Pcgf6.4,919.0675613
control2_B03,Bptf.2,919.4440572
20_E03,Mecp2.1,599.7772726
control1_B10,shCd4.1+Runx3,650.9334469
4_C03,Chd6.1,651.5373249
20_C03,H2afz.2,601.1035636
6_G02,Hdac10.4,653.1014371
7_D08,Ino80.2,653.6430101
1_G08,Aff4.4,654.5557122
15_B09,Setd4.1,603.5559649
control1_C10,shCd4.2+Runx3,655.2208562
6_D03,Hdac4.2,655.6151015
1_E11,Ash2l.3,655.6786035
20_C08,Gtf2h1.2,604.4305602
13_C10,Prdm5.2,927.0168298
17_C07,Suv420h1.2,605.5906802
control3_C08,Brd8.3,606.3537109
1_B08,Atm.1,659.1464093
5_F02,Ehmt1.3,659.3319298
14_G10,Prmt7.4,931.2874696
17_B11,Taf1.1,608.4155656
8_B08,Kdm4a.1,931.583354
16_F07,Smarcd3.4,609.7911065
20_G07,Hdac5.3,609.8450799
8_G11,Kdm2a.4,933.4624052
control1_F09,Sp140.4,661.678268
8_G10,Kdm1a.4,933.7203934
7_B10,Hdac8.1,661.7633278
1_C07,Atad2.2,662.753755
5_G03,Ep300.4,662.8329827
4_G04,Chd4.4,662.8491935
4_E03,Ctsl.2,663.2997016
14_C10,Rbbp4.2,935.9004705
control3_G02,Smarce1.1,611.7350838
21_C11,Ube2a.1,612.032139
7_E10,Ino80.3,664.3465016
5_C03,Ehmt2.1,664.3676469
11_F11,Paxip1.4,937.5357082
12_C09,Ppargc1a.1,938.3580592
20_B07,Rnf2.2,613.7247352
16_D10,Sirt1.3,615.0386146
9_E02,L3mbtl2.2,940.8004523
20_G04,Fkbp5.3,615.5122372
15_E07,Setd2.2,616.5274264
9_D05,Kdm6b.1,942.9557034
1_C04,Actl6b.2,668.794877
15_F11,Sfmbt2.4,616.9012444
12_G10,Phf1.4,944.0689468
20_C11,Jmjd8.2,618.5660013
5_F04,Epc2.4,671.1127972
15_E11,Setd4.3,619.6319834
2_B07,Brpf3.1,672.9838835
16_B10,Sirt3.1,620.8599071
10_F02,Mll3.3,949.1763168
11_B03,Padi1.1,949.5578517
5_E07,Elp3.2,674.6836123
2_G05,Brpf3.4,675.1377692
16_C06,Smarcd1.1,622.8651353
control3_D07,Cxxcl.2,623.442332
2_D02,Baz1b.2,676.0441357
17_B02,Smyd4.1,623.8443397
18_B11,Usp22.1,624.4666659
2_D05,Bmi1.1,677.4834685
18_C03,Tet3.1,625.3985412
20_D10,Fkbp2.1,625.7788835
control1_B09,Whsc1.4,678.6447294
15_E06,Setdb2.3,626.0959725
15_C10,Setdb1.2,626.3701504
control1_F07,Sp140.2,679.0527298
control1_G05,Smarce1.4,679.2859827
2_G04,Baz1b.4,679.3183089
19_E03,Actl6a,627.4492219
16_C10,Smarca5.2,627.5180593
9_D06,Kdm6a.2,958.4502024
control2_E05,Smarca4.4,958.5291356
11_B09,Ncor2.1,959.0944732
10_B09,Msl3.1,959.4477611
5_E06,Epc2.3,682.7121097
14_G09,Rbbp4.4,961.5477293
6_C09,Hdac4.1,683.4902753
20_G02,Phc2.2,630.8635037
15_B07,Sin3b.1,631.2060163
control1_B05,Bptf.4,684.1800188
14_E08,Prmt2.3,963.3554007
8_E08,Jmjd6.3,963.8009566
20_F02,Gtf2h1.3,633.0145059
16_D03,Smyd2.2,634.4082195
4_D10,Chd3.3,689.181289
control2_E06,Klf2.1,970.9376824
5_B05,Ep400.1,690.4054406
13_B10,Prdm11.1,971.4266316
9_D09,L3mbtl1.2,972.1280276
4_G05,Dot1l.4,691.3128282
4_G02,Dnmt1.4,691.7263572
5_F11,Ezh2.4,691.8752727
control2_B09,Whsc1.4,975.1612834
6_G11,Hat1.4,694.0138577
1_C05,Atr.2,694.3017298
17_D11,Tcea1.2,641.425955
13_B07,Prkcd.1,980.2974502
4_B10,Chd4.1,697.9081256
20_B10,Fkbp2.3,644.5467302
12_D05,Phc1.1,982.118612
15_F04,Setdb2.4,644.9153813
9_E05,Mbd3.3,983.9366566
2_B09,Bop1.1,700.5641706
15_G02,Setmar.4,647.4893736
20_B09,Iws1.1,647.7813403
13_D02,Prdm11.2,986.3637077
9_E09,Mbd4.3,986.4824802
2_G03,Bptf.4,702.2474427
11_B10,Nap1l3.1,988.0333411
14_C05,Rnf20.2,989.3065858
10_G07,Morf4l1.4,990.2344572
3_F02,Carm1.3,705.3156484
2_E02,Bptf.2,705.4556224
14_C04,Prmt1.2,991.3145353
5_C04,Dub2a.2,705.8301964
21_B06,Setd7.2,651.9570485
14_B05,Psip1.1,993.395714
7_E08,Hdac8.3,707.6746591
19_E10,Cbx2.2,654.2367231
4_C09,Dnmt3l.1,710.1825916
7_D10,Hdac7.3,710.2537507
control3_D05,Ncor1.4,656.1194869
4_C11,Crebbp.1,711.2529697
5_D02,Eed.2,711.5266509
control3_D04,Ncor1.3,657.9732439
11_G11,Orc1.4,1000.459612
17_F08,Suv39h1.3,658.2759784
control2_C07,Brd8.2,1001.335302
9_G06,Mecom.4,1001.764651
3_D09,Cbx4.2,713.6662411
control1_B03,Bptf.2,714.0158542
1_G02,Atad2b.4,714.446991
14_G07,Prmt6.4,1005.17967
11_G02,Padi6.4,1005.208591
3_E09,Chd1.3,716.5225701
9_F10,Kdm6a.4,1005.934426
9_C05,Mbd4.2,1006.497192
20_B05,Kdm4b.3,662.6497612
12_C11,Phf19.1,1007.79364
1_G05,Aurkb.4,718.5185664
1_F07,Atm.4,718.9670745
2_D03,Brpf1.2,719.0526953
7_C06,Ino80.1,719.5025483
control3_B11,shCd4.1+pMig,665.2493492
8_E03,Kdm2a.2,1010.639928
16_F08,Smarca4.3,665.4600116
1_B11,Atr.1,720.7170986
16_B05,Smarca4.1,666.2780431
19_D07,Dpy30.2,666.341419
7_G10,Hltf.4,722.3327755
8_G05,Kdm5a.4,1014.442948
control1_C09,Brd8.4,723.6073054
2_D11,Brpf3.2,723.8901111
14_F02,Prmt3.3,1016.354171
20_B11,Phf10.2,670.6018035
4_B11,Dnmt3b.1,726.0384011
8_E11,Kdm1a.3,1018.39549
19_G08,Wdr82.4,671.8698762
12_C07,Phf20l1.2,1021.086589
5_F10,Ehmt2.4,728.349401
5_E05,Ezh1.3,728.4874965
14_B04,Rbbp5.1,1021.677089
1_F11,Atr.4,729.613504
3_B09,Cbx4.1,729.7976082
5_C10,Epc1.2,729.915623
4_B06,Chd5.1,730.0103804
5_G05,Fbxo44.4,730.0746982
10_E06,Mtf2.3,1023.487153
14_F07,Ring1.4,1024.276808
15_F07,Sfmbt1.4,675.3570204
14_B10,Prmt2.1,1026.192589
11_B05,Orc1.1,1026.479408
12_B03,Phf20.1,1026.498894
16_E07,Sirt6.2,677.8814731
5_G09,Epc1.4,734.1254034
11_C07,Padi4.2,1029.012525
10_F04,Mtf2.4,1029.08081
11_F04,Padi4.4,1029.181056
5_E08,Eed.3,734.432648
1_C03,Arid2.1,734.8377454
16_D11,Smyd3.2,681.8895152
17_D04,Suv39h2.3,681.9402374
7_G04,Hdac8.4,738.4528732
20_C06,Parp2.2,682.7540012
9_E06,Mbd1.3,1034.899449
7_B09,Hltf.1,739.66105
19_G09,Brd7.1,684.3515228
7_G07,Hira.4,740.518429
21_D05,Smarcc1.2,684.5058525
control3_B04,Bptf.3,684.640585
18_F11,Usp22.4,684.6613751
11_E04,Nap1l2.4,1037.969329
2_F07,Brd8.4,741.1819899
control3_D06,Cxxcl.1,685.1829187
5_D05,Elp3.1,741.5737505
17_D05,Sp140.1,685.5633195
13_E02,Prdm2.2,1039.086336
control2_G02,Smarce1.1,1039.279816
16_G02,Smarcd1.4,686.3578147
8_D05,Kat5.1,1039.954482
12_F10,Pcmt1.4,1040.293459
control3_C04,mll2.3,686.7819802
3_G06,Chd1l.4,743.5020864
17_F05,Sp140.3,687.8890452
19_E07,Whsc1l1.2,688.0187996
control1_B04,Bptf.3,744.4967567
19_G02,Cbx2.3,688.5514817
4_E05,Dnmt3a.3,744.8852979
3_B11,Chd1.1,744.8886267
21_E08,Setd3.3,688.7539371
4_F02,Chd5.3,745.8309007
18_G10,Trim28.4,689.9519756
18_G09,Ube2b.4,689.9657374
7_C08,Hdac9.2,746.7616017
8_F03,Kdm5a.3,1045.828337
9_C04,Kdm5b.2,1046.016944
11_D03,Pbrm1.2,1046.825452
5_D06,Ehmt2.2,748.4231347
11_D09,Ncor2.2,1047.986703
14_D02,Prmt2.2,1048.547043
16_G05,Smyd3.4,692.8503024
control3_D09,Cxxcl.4,693.4161779
9_C10,L3mbtl4.2,1050.053358
1_C06,Atad2b.1,750.6318959
3_E04,Brwd1.4,751.3242741
8_B04,Kdm3a.1,1051.447771
6_F03,Hdac6.3,751.7981246
7_D11,Jmjd4.2,752.0155688
3_B06,Carm1.1,752.3316079
9_F08,L3mbtl3.3,1053.415705
15_C09,Sin3a.1,696.2305593
16_B08,Smarcd3.1,696.3211034
17_F03,Tcea1.3,696.32739
4_D02,Chd4.2,753.3491547
8_C03,Kat2b.1,1054.139076
20_C04,Fbxo17.3,696.9997712
17_E08,Smyd5.3,697.022961
5_E03,Ep400.2,753.9118737
7_F08,Ing3.3,754.1435594
8_D02,Jmjd6.2,1055.230041
3_F10,Cbx1.4,754.3013607
9_C06,Mbd2.1,1055.615829
20_D08,Parp2.3,697.9386492
1_D05,Ash1l.1,755.3907228
1_C11,Asxl1.1,755.7589582
15_E04,Rpa3.4,698.9668564
9_G02,Mbd2.4,1057.651116
2_F05,Bmi1.3,756.2484888
control3_F02,Runx3.1,699.6738742
14_E05,Ring1.3,1058.348192
17_F02,Sp100.3,699.9270972
17_E05,Suz12.3,699.9723694
1_G06,Atrx.4,757.0317994
14_D08,Rbbp7.2,1059.501736
11_E03,Orc1.2,1059.559579
16_F10,Sirt5.4,700.9769717
18_E11,Trim28.3,701.1710811
12_G07,Phc1.4,1060.493202
4_G08,Chd5.4,758.2776629
10_E08,Mll2.3,1060.622166
9_G09,L3mbtl4.4,1060.863988
2_E07,Bmi1.2,758.6152906
12_E02,Phf19.2,1060.968105
control1_B07,Whsc1.2,758.7844767
6_B07,Hdac6.1,759.3810431
17_B10,Smyd5.1,703.1164083
7_G06,Jmjd1c.4,760.7671636
8_C05,Kdm4c.2,1063.971929
17_G11,Suv39h1.4,704.749469
6_D09,Gtf2f1.2,762.1730116
1_C08,Aff4.2,762.2730107
16_F04,Smarcc2.4,705.8071677
16_E10,Smarcd1.3,706.0153482
14_F05,Prmt6.3,1067.871356
17_B06,Sp100.1,707.2306959
11_C06,Padi6.1,1069.29955
12_G02,Phf8.4,1069.817468
1_C09,Atrx.1,765.8754926
14_C03,Prmt5.1,1071.006605
2_F03,Brpf3.3,766.3810696
10_G02,Myst1.4,1071.270082
20_E08,Fkbp5.2,709.771923
4_B04,Dmap1.1,767.5713253
5_G06,Fbxl19.4,767.8096204
12_G11,Phf2.4,1074.142145
10_F05,Morf4l1.3,1074.25472
19_G10,Zmynd11.4,711.2560424
1_E06,Atad2.3,769.5358756
14_B09,Prmt7.1,1075.33376
10_G04,Mll2.4,1075.40949
6_G09,Hcfc1.4,769.7752722
control3_F09,Sp140.4,712.4223702
6_B10,Fkbp1a.1,770.150327
9_F05,Kdm6b.3,1076.282774
8_C08,Kat2a.2,1077.923751
16_E02,Smarca1.2,713.9990147
control1_E07,Klf2.2,772.1480013
5_B07,Fbxo44.1,773.1961247
5_G07,Elp3.4,773.5205173
8_F04,Kdm3a.4,1080.564034
1_B04,Atad2.1,773.5975272
7_E05,Jarid2.3,774.5384318
4_G10,Chd9.4,774.5385932
18_D09,Trim28.2,716.6445423
6_G08,Gadd45a.4,774.5872756
13_G09,Prdm5.4,1081.986313
control3_B03,Bptf.2,716.7229398
7_F11,Jhdm1d.4,775.354373
19_F11,Clock.2,717.5668761
2_D10,Baz1a.3,775.6328892
19_G06,Dpy30.3,718.016731
5_D10,Dub2a.3,776.4289143
8_C04,Jmjd5.2,1084.374376
14_D11,Rnf40.2,1084.50219
11_B11,Paxip1.1,1085.46707
19_F07,Chd7.1,719.9746557
13_B11,Prkaa1.1,1086.75266
7_D04,Ing4.3,778.8027278
17_C06,Suv420h2.1,720.8729532
16_G10,Sirt7.4,721.1837639
11_B07,Pcgf1.1,1088.549217
11_D02,Nap1l3.2,1088.727593
16_D02,Sirt3.2,723.3339644
21_G07,Smarcd2.2,724.3413326
1_B10,Aff1.1,782.7986543
4_D04,Cxxc1.3,783.5743866
1_B05,Asxl2.1,784.1286141
17_G07,Sp140.4,725.8650829
control1_B08,Whsc1.3,784.3475847
4_F09,Crebbp.3,784.4620078
4_G07,Chd8.4,784.56435
7_B03,Ing4.1,785.0023809
15_C11,Setd5.1,726.9138491
16_E08,Sirt3.3,727.5205313
2_C10,Brd2.2,786.4721689
1_D02,Aff1.2,786.743438
5_C05,Ezh2.2,786.8283468
19_B10,Wdr5.1,729.1676122
8_D07,Kdm4d.3,1099.590931
20_E10,Phc2.1,729.3820631
14_G02,Rbbp7.4,1099.63565
5_C02,Ezh1.2,788.153665
17_G09,Suv39h2.4,730.5199053
19_E11,Zmynd11.3,731.3334393
4_D07,Dnmt3l.3,790.4255073
16_B04,Smarcc2.1,731.7132123
7_D07,Jmjd1c.3,791.2170921
7_F07,Jarid2.4,791.286786
13_E10,Prdm8.3,1104.824976
12_D11,Prdm1.2,1105.344008
14_B03,Rbbp4.1,1105.461207
10_E02,Mta1.2,1105.556388
2_D06,Baz2b.2,792.9162319
14_F04,Rbbp5.4,1106.909966
20_F05,Hdac5.2,735.4166128
control3_D08,Cxxcl.3,736.0079678
15_F08,Setd8.3,736.3066794
control1_G02,Smarce1.1,795.745453
9_E07,Kdm6b.2,1109.90645
control1_C07,Brd8.2,796.369003
12_B11,Polr2b.1,1110.551301
2_C07,Brd3.2,796.5748623
18_F08,Trim66.3,737.4646858
12_D09,Phf1.2,1111.807508
control2_E07,Klf2.2,1112.185681
11_F09,Nsd1.3,1113.067015
8_C07,Kdm3a.2,1114.115121
20_F06,Hdac11.1,740.9156817
17_D03,Taf3.2,741.1100869
8_E10,Kdm3b.3,1115.959704
9_F02,Kdm5d.3,1116.458849
16_B11,Smarce1.1,741.9781442
control3_F08,Sp140.3,742.0933149
9_F04,Mbd1.4,1117.585093
2_F08,Brd1.3,801.8110493
17_E03,Suv39h1.2,742.4292572
12_C03,Pcmt1.1,1118.394809
7_G02,Ino80.4,802.6619239
6_G03,Gtf3c4.4,803.4108043
6_B06,Gadd45a.1,805.0103749
control1_E04,Smarca4.3,805.1525003
9_C02,Mbd3.2,1122.339494
7_E11,Hltf.3,806.1228603
2_G08,Baz2a.4,806.3256049
5_D03,Fbxl19.2,806.4803462
control2_B07,Whsc1.2,1123.832876
20_D02,Fkbp5.1,746.836737
6_F11,Hdac3.4,807.1784088
16_G03,Smarca1.4,747.8129244
20_D09,Iws1.2,748.3188732
1_C02,Atm.2,808.4944453
3_E10,Chaf1a.3,808.7543871
8_G07,Kat5.4,1129.057892
9_D11,Men1.2,1129.256978
15_C02,Sfmbt1.2,750.8707757
3_E07,Cbx3.2,811.2266837
12_F09,Phf19.3,1130.097958
6_D10,Fbxw9.3,811.2791092
12_E06,Phf20l1.3,1131.029981
7_D02,Hdac8.2,812.140519
10_E10,Myst1.3,1131.465228
11_G10,Ncor2.4,1132.277942
11_G08,Ncoa1.4,1133.049976
7_C03,Hells.1,813.9587772
14_F09,Prmt8.3,1133.73767
5_C06,Ercc5.1,814.1391758
12_D03,Ppargc1a.2,1134.104665
9_E08,Kdm5c.3,1134.234069
19_B04,Brd7.2,754.5317508
12_D07,Ppargc1a.3,1135.481895
10_C07,Mtf2.2,1136.536764
14_F08,Psip1.3,1136.960938
control3_G05,Smarce1.4,756.8402767
3_G02,Chaf1a.4,817.3930103
9_C07,Mbd1.2,1138.673985
21_F05,Smarcd2.1,757.5222226
16_F02,Sirt4.3,757.7564261
3_C08,Carm1.2,818.1488561
10_C03,Mll5.1,1140.235427
18_C05,Usp22.2,758.8707532
12_G03,Phf19.4,1140.63657
21_F06,Smarcb1.2,759.0661349
control3_C09,Brd8.4,759.4151909
4_F08,Ctsl.3,820.2602494
5_F09,Ep300.3,820.7404474
8_G04,Jmjd6.4,1144.194641
15_F09,Setd5.3,761.6773734
15_C04,Rpa3.2,761.9549512
17_B04,Suv420h1.1,762.4215389
control1_F06,Sp140.1,823.6357951
21_F10,Smarcc1.1,763.7016489
19_D09,Zmynd11.2,764.3356843
1_F08,Asxl2.3,826.2005431
4_F04,Dmap1.4,826.5478654
18_F03,Usp51.3,765.7698165
2_E03,Brd1.2,826.6158964
20_G10,Jmjd8.1,765.8765774
4_E07,Chd8.2,827.2271512
8_C11,Kdm1b.1,1151.125165
14_C07,Rbbp5.2,1151.882614
6_C07,Hdac1.2,827.8433469
13_G11,Prdm4.4,1151.979318
11_C03,Ncoa3.1,1152.299466
19_F03,Eaf1.3,767.4288937
9_D10,Kdm5b.3,1152.737386
12_E11,Phf1.3,1155.627359
