plate_well,shRNA,GeoMean
9_C05,Mbd4.2,3820.488019
13_E11,Prdm15.3,3820.520204
control2_E09,Klf2.4,3822.487615
14_G10,Prmt7.4,3826.304271
control3_F09,Sp140.4,2733.251111
control1_B03,Bptf.2,2611.500922
13_G05,Prkcd.4,3833.900891
9_D04,L3mbtl4.3,3835.551884
17_G04,Smyd5.4,2744.633357
17_E03,Suv39h1.2,2746.362232
18_G04,Tet1.4,2747.483376
10_C05,Myst3.2,3847.620446
7_C07,Ing5.2,2620.03648
4_C06,Dnmt1.1,2620.662664
5_F07,Ezh1.4,2622.381982
control1_C08,Brd8.3,2623.65231
11_E10,Padi6.3,3855.11351
control3_D09,Cxxcl.4,2761.707078
1_F02,Aff4.3,2625.162154
18_E07,Trim24.2,2764.308064
20_F08,Mecp2.2,2999.740667
4_D10,Chd3.3,2626.51283
20_G11,Mecp2.3,3001.280554
15_F06,Setd1a.3,2767.152781
20_D02,Fkbp5.1,3001.920561
9_D10,Kdm5b.3,3862.46207
20_G02,Phc2.2,3005.918217
12_F10,Pcmt1.4,3864.494643
1_G06,Atrx.4,2630.33329
control2_E06,Klf2.1,3865.766455
4_G10,Chd9.4,2630.832494
20_F10,Hdac11.2,3008.772469
20_E08,Fkbp5.2,3011.151748
18_D08,Ube2i.2,2780.215771
6_C10,Hcfc1.2,2634.846196
4_C03,Chd6.1,2637.538286
15_C02,Sfmbt1.2,2790.432078
20_F04,Parp2.1,3023.707363
7_B03,Ing4.1,2639.544975
3_C05,Chd1.2,2644.718323
5_F08,Ep400.3,2644.896575
15_G11,Setd8.4,2804.875496
7_D02,Hdac8.2,2645.713612
14_C09,Rnf217.1,3893.665605
9_G04,Kdm5c.4,3895.535768
13_D06,Prdm13.2,3897.327607
15_G08,Scml4.4,2813.483666
10_E02,Mta1.2,3898.410473
1_C10,Asxl3.2,2649.991828
1_C08,Aff4.2,2652.086063
control1_E09,Klf2.4,2653.517732
19_G09,Brd7.1,3336.316002
20_G07,Hdac5.3,3052.841635
13_B02,Prdm10.1,3907.636571
13_C05,Prkaa1.2,3909.460555
control2_F06,Sp140.1,3911.577096
17_B07,Tcea1.1,2832.301589
21_C11,Ube2a.1,2832.420436
1_B04,Atad2.1,2658.704977
21_E08,Setd3.3,2836.901181
16_B03,Smarca5.1,2839.75955
4_C10,Cxxc1.2,2663.112968
18_D02,Tet1.2,2842.169605
9_F08,L3mbtl3.3,3921.532892
control1_E11,shCd4.4+pMig,2663.622281
5_B09,Elp4.1,2665.51428
3_G06,Chd1l.4,2665.555711
1_E06,Atad2.3,2665.911271
14_G07,Prmt6.4,3930.494196
12_E11,Phf1.3,3931.249734
13_B09,Prdm15.1,3932.130403
14_B08,Ring1.1,3933.463739
control2_D08,Cxxcl.3,3936.12085
9_G08,Kdm5d.4,3936.627719
control1_E10,shCd4.4+Runx3,2673.836485
4_G11,Ctsl.4,2674.725795
1_D05,Ash1l.1,2677.883285
19_B11,Chd7.2,3376.920455
20_E04,Fkbp2.2,3099.245287
1_E10,Atad2b.3,2680.589933
19_B02,Wbp7.1,3380.237931
20_E10,Phc2.1,3105.8189
11_E09,Paxip1.3,3955.977443
20_C04,Fbxo17.3,3108.861117
control3_E09,Klf2.4,2888.346043
16_B06,Sirt4.1,2898.432441
7_C03,Hells.1,2690.534633
19_C10,Arid1b.2,3398.356537
3_C03,Cbx1.1,2694.989446
8_F09,Kdm1b.3,3977.564682
control3_F08,Sp140.3,2912.102834
7_D03,Jmjd1c.2,2697.24494
18_E10,Ube2i.3,2915.307085
21_E11,Smyd1.2,2915.588196
21_D09,Smyd1.1,2915.889527
18_D04,Ube2b.3,2919.311043
control1_D04,Ncor1.3,2700.292893
21_G10,Smyd1.3,2919.707867
4_G09,Cxxc1.4,2700.631203
14_B10,Prmt2.1,3984.453827
20_E05,Phc3.3,3139.755148
9_C04,Kdm5b.2,3988.109039
3_G04,Brwd3.4,2703.36931
control2_F07,Sp140.2,3990.063714
control2_C08,Brd8.3,3991.752935
6_C03,Gadd45b.1,2705.370598
13_G06,Prkaa2.4,3992.759725
7_E10,Ino80.3,2705.609544
4_D03,Dnmt3l.2,2707.067994
20_D07,Prdm16.3,3150.747851
4_D11,Dot1l.2,2707.802599
7_B09,Hltf.1,2710.760923
21_B10,Setd3.1,2946.778505
9_D11,Men1.2,4006.45008
1_G07,Ash1l.4,2715.381071
5_C08,Ehmt1.2,2716.921164
13_C07,Prdm6.2,4012.120544
14_C06,Rbbp7.1,4013.874175
20_D03,Prdm16.2,3170.461619
4_G08,Chd5.4,2718.617177
5_D04,Epc1.3,2719.942859
2_F10,Baz2b.4,2720.51392
13_C02,Prdm9.2,4023.159365
16_F05,Sirt6.3,2969.13211
16_G08,Sirt4.4,2976.380627
control2_B10,shCd4.1+Runx3,4034.412273
2_F08,Brd1.3,2731.904714
4_C02,Dnmt3a.2,2732.294584
9_D03,Mecom.2,4041.772124
control2_C04,mll2.3,4045.059584
control3_D06,Cxxcl.1,2996.720325
10_F09,Mta1.3,4046.795629
10_C03,Mll5.1,4047.659967
19_E05,Cecr2.3,3472.088434
17_E10,Suv420h2.3,3001.00466
21_B06,Setd7.2,3003.134038
5_G05,Fbxo44.4,2740.441055
14_C11,Prmt8.1,4054.308935
5_D07,Fbxl19.3,2742.213981
control3_F07,Sp140.2,3011.11477
10_B04,Mtf2.1,4061.036207
control1_D05,Ncor1.4,2746.197136
3_G07,Cbx3.4,2747.996627
7_B11,Jhdm1d.1,2750.406794
18_F03,Usp51.3,3026.972312
10_G05,Nap1l1.4,4073.96988
12_C09,Ppargc1a.1,4075.164593
8_F05,Kat5.3,4075.249908
18_C03,Tet3.1,3032.757342
12_D10,Pcgf2.3,4076.715576
4_C08,Chd5.2,2755.248095
10_B02,Mll1.1,4077.036284
18_D07,Usp27x.3,3035.581574
4_F03,Dot1l.3,2755.830988
5_E03,Ep400.2,2756.051874
9_E08,Kdm5c.3,4079.11493
1_D09,Ash2l.2,2756.611675
10_F08,Mta2.3,4079.667938
15_F05,Setd2.3,3040.006193
4_C11,Crebbp.1,2759.507111
16_D04,Smarca5.3,3044.213555
10_C07,Mtf2.2,4086.649611
17_B05,Suv39h1.1,3049.587906
1_D02,Aff1.2,2762.885054
17_E11,Ssrp1.3,3051.593683
2_D07,Brpf1.3,2763.669314
16_C10,Smarca5.2,3052.55598
3_F05,Cbx3.3,2764.039237
2_G06,Brpf1.4,2764.602304
7_F08,Ing3.3,2764.882377
control2_C05,mll2.4,4095.172166
14_E06,Rbbp5.3,4096.904932
19_D09,Zmynd11.2,3518.621433
4_E11,Chd9.3,2768.112484
18_E08,Tet1.3,3062.511554
17_F07,Suz12.4,3069.158927
17_C07,Suv420h1.2,3075.577019
15_D09,Setd4.2,3080.285198
control1_B04,Bptf.3,2778.486009
5_F09,Ep300.3,2779.294908
9_D05,Kdm6b.1,4118.266061
12_B10,Pcgf5.1,4119.728886
13_D08,Prdm8.2,4123.142046
5_C03,Ehmt2.1,2785.005198
19_E06,Brdt.1,3547.537865
1_F07,Atm.4,2786.217223
3_C06,Chaf1a.1,2786.547175
19_E04,Wbp7.4,3551.896594
1_D07,Atrx.3,2789.622755
control1_G06,Wdr82.1,2789.660729
7_F03,Jmjd4.3,2792.124873
7_G04,Hdac8.4,2792.823358
17_G08,Sp100.4,3114.726139
4_B04,Dmap1.1,2794.155996
16_B08,Smarcd3.1,3115.772954
control3_C09,Brd8.4,3120.947146
14_C04,Prmt1.2,4148.437835
7_D09,Hltf.2,2799.718765
14_C10,Rbbp4.2,4161.150041
3_E04,Brwd1.4,2806.101366
control2_C11,shCd4.2+pMig,4165.534779
control2_B02,Bptf.1,4165.669936
12_F08,Phf2.3,4168.002938
18_B10,Tet1.1,3148.332476
15_G03,Setd5.4,3150.894662
16_D05,Sirt6.1,3151.127418
21_E02,Ube2a.2,3153.154911
3_D05,Cbx3.1,2812.310145
19_D06,Whsc1.2,3593.087597
13_B04,Prdm6.1,4176.165478
21_B02,Satb1.3,3158.766791
12_E02,Phf19.2,4180.445711
20_C06,Parp2.2,3357.250892
20_G09,Padi3,3357.260324
12_E10,Phf8.3,4186.386318
17_F02,Sp100.3,3171.805437
17_G05,Tcea1.4,3180.159645
15_E08,Scml2.3,3186.527348
15_D11,Sin3b.2,3192.457577
19_G03,Zmynd8.4,3623.011544
16_G06,Smyd2.4,3199.640852
18_E09,Usp22.3,3205.016963
6_D05,Gtf2b.1,2837.613056
1_E04,Actl6b.4,2838.81207
6_E08,Fkbp1a.3,2839.30025
2_D09,Bop1.2,2839.75406
5_C07,Epc2.2,2840.367659
2_C04,Baz1a.2,2841.671265
5_F04,Epc2.4,2842.479684
16_G07,Sirt6.4,3217.731931
12_C07,Phf20l1.2,4226.662898
3_D06,Cbx1.2,2847.273801
17_C04,Smyd4.2,3232.60206
9_F05,Kdm6b.3,4238.357978
15_B09,Setd4.1,3238.699469
18_G09,Ube2b.4,3238.783287
14_B03,Rbbp4.1,4244.378354
9_G09,L3mbtl4.4,4250.311679
16_E08,Sirt3.3,3248.664909
17_C03,Sp110.1,3249.268797
control1_B09,Whsc1.4,2859.753544
12_C06,Phf8.1,4254.901296
17_E02,Supt16h.2,3256.587635
21_F02,Smarca2.1,3256.793163
18_F02,Tet2.3,3257.64444
1_B05,Asxl2.1,2862.976731
16_D03,Smyd2.2,3267.150798
10_B03,Mta3.1,4265.916784
20_C09,Prdm16.1,3451.766247
4_G07,Chd8.4,2871.318171
10_E03,Mta2.2,4273.877791
12_C05,Polr2b.2,4274.428473
17_B10,Smyd5.1,3278.62237
5_E05,Ezh1.3,2872.342008
17_C06,Suv420h2.1,3281.675372
16_E10,Smarcd1.3,3283.663438
2_D05,Bmi1.1,2875.337211
20_G08,H2afz.1,3462.967328
21_G04,Setd7.1,3286.361939
13_D11,Prkcd.2,4282.609897
15_F09,Setd5.3,3288.737772
control3_E06,Klf2.1,3294.318515
7_G11,Ing3.4,2879.983277
20_D10,Fkbp2.1,3473.356131
control3_B02,Bptf.1,3297.452075
7_B04,Ing5.1,2881.628304
9_D06,Kdm6a.2,4292.716636
16_D02,Sirt3.2,3301.197112
control2_C09,Brd8.4,4295.330547
10_F02,Mll3.3,4297.121024
3_F08,Cbx6.3,2889.760316
7_F02,Hdac9.3,2894.563131
14_B05,Psip1.1,4314.537465
13_D07,Prkaa2.3,4315.493077
control3_E08,Klf2.3,3342.825074
15_G07,Setd2.4,3345.319499
control3_C11,shCd4.2+pMig,3349.133584
17_F03,Tcea1.3,3354.127817
15_D04,Setdb1.3,3354.250122
14_B04,Rbbp5.1,4336.203239
16_B09,Sirt7.1,3355.711475
18_D06,Tet3.2,3356.074563
control1_D08,Cxxcl.3,2909.974441
18_G10,Trim28.4,3360.41443
6_E07,Gtf2b.2,2913.721019
19_E09,Clock.1,3753.627488
control3_F06,Sp140.1,3369.257356
20_G10,Jmjd8.1,3546.810376
9_F09,L3mbtl2.3,4357.608648
1_C04,Actl6b.2,2922.373077
14_E03,Psip1.2,4360.523236
13_D05,Prdm14.1,4360.558433
15_G05,Sin3b.4,3385.688455
control2_B05,Bptf.4,4363.717358
15_E02,Setd5.2,3392.685909
17_F05,Sp140.3,3393.965146
control1_F07,Sp140.2,2927.687431
18_F06,Tet3.3,3394.929432
control2_C07,Brd8.2,4369.719178
control3_E07,Klf2.2,3395.832655
control1_E06,Klf2.1,2930.185448
control3_C08,Brd8.3,3405.845725
9_E09,Mbd4.3,4380.099428
control2_B03,Bptf.2,4380.960448
13_C03,Prdm13.1,4381.366549
9_E07,Kdm6b.2,4381.69147
15_B11,Sfmbt2.1,3414.550688
18_E02,Trim33.2,3418.061027
18_B03,Ube2b.1,3422.99847
10_F03,Nap1l1.3,4391.970229
6_E03,Hat1.2,2944.431029
20_G06,Rnf2.1,3594.548532
10_D09,Msl3.2,4400.010243
16_D11,Smyd3.2,3433.918822
5_D08,Ercc5.2,2950.187323
19_G07,Whsc1l1.4,3817.339095
7_C04,Hdac7.2,2954.54222
control3_C07,Brd8.2,3453.562351
control1_F06,Sp140.1,2959.057043
13_E06,Prdm6.3,4424.57546
14_B07,Rnf40.1,4427.864541
5_D05,Elp3.1,2962.734254
17_E05,Suz12.3,3471.173222
control1_C11,shCd4.2+pMig,2966.860499
16_C06,Smarcd1.1,3477.448157
control3_B03,Bptf.2,3481.439493
16_B07,Smyd3.1,3482.711558
14_E08,Prmt2.3,4440.533301
16_D10,Sirt1.3,3485.53366
control1_B08,Whsc1.3,2972.030474
9_D08,Mbd2.2,4449.149948
10_C08,Mll3.2,4453.120078
6_F07,Hdac2.4,2977.739689
20_F07,Phf10.1,3654.0966
14_D02,Prmt2.2,4455.905126
1_B07,Aurkb.1,2980.182511
13_F08,Prdm4.3,4461.086957
4_D07,Dnmt3l.3,2982.725234
13_B07,Prkcd.1,4464.818243
18_C05,Usp22.2,3514.905616
2_F09,Bptf.3,2985.264703
control3_G07,Wdr82.2,3517.388077
9_D07,Mecom.3,4468.607364
control3_C10,shCd4.2+Runx3,3519.533566
18_C06,Ube2i.1,3519.680561
17_C05,Taf1.2,3522.494665
17_D09,Ssrp1.2,3523.094843
17_B06,Sp100.1,3523.910526
13_F04,Prdm6.4,4474.143663
1_C06,Atad2b.1,2991.111156
13_B05,Prdm4.1,4479.247702
7_G07,Hira.4,2993.087993
18_B09,Trim28.1,3532.406901
5_F06,Ehmt2.3,2995.26785
9_C08,Kdm5d.2,4483.800098
4_B05,Ctsl.1,3000.407977
6_B04,Hdac1.1,3000.781563
10_E04,Mll1.4,4493.471776
13_F09,Prdm2.3,4504.616411
7_F07,Jarid2.4,3008.4173
12_F03,Prdm1.3,4507.393067
21_G08,Smarca2.2,3567.770453
16_C09,Smyd2.1,3570.332179
1_E07,Ash1l.2,3011.992938
19_B07,Eaf1.1,3915.792249
13_G09,Prdm5.4,4517.366931
16_B11,Smarce1.1,3579.871504
2_E09,Brd9.3,3023.18685
control2_D04,Ncor1.3,4530.718525
4_F09,Crebbp.3,3024.071016
control3_D08,Cxxcl.3,3598.107377
7_G10,Hltf.4,3025.483361
14_D03,Rnf217.2,4534.79468
16_E07,Sirt6.2,3599.870228
control3_G08,Wdr82.3,3604.942744
1_F09,Asxl1.3,3031.738669
19_F11,Clock.2,3947.118183
6_C06,Hdac10.1,3036.051363
15_E03,Setd8.2,3621.323826
18_G08,Tet2.4,3625.288102
7_B10,Hdac8.1,3039.437791
18_F08,Trim66.3,3631.121768
5_C05,Ezh2.2,3041.379264
13_E09,Prkaa1.3,4562.812714
7_E07,Hira.2,3042.578546
12_C02,Phip.2,4564.32797
14_D09,Prmt7.2,4564.356204
19_F07,Chd7.1,3966.762494
13_E08,Prdm11.3,4575.848208
1_D04,Asxl3.3,3051.464227
14_D07,Rnf217.3,4581.97947
21_D10,Scmh1.2,3662.92885
21_F06,Smarcb1.2,3662.96651
13_F03,Prkcd.3,4590.566393
9_B07,Men1.1,4598.422446
18_B02,Tdg.1,3681.243116
10_D07,Myst4.3,4601.312311
6_E11,Gtf2f1.3,3067.305905
1_D03,Atrx.2,3068.729288
6_F08,Hat1.3,3070.446192
17_F10,Sp110.4,3698.534631
13_G08,Prdm12.4,4615.584176
16_F07,Smarcd3.4,3700.916291
10_F04,Mtf2.4,4618.862293
16_G03,Smarca1.4,3704.721288
19_C08,Wdr82.2,4014.755771
5_E08,Eed.3,3078.62909
15_E11,Setd4.3,3717.77521
7_F11,Jhdm1d.4,3083.184642
4_E06,Dmap1.3,3087.082483
9_B04,Mbd1.1,4638.98235
18_B04,Ube2e1.1,3729.124981
5_E02,Ep300.2,3090.456738
15_F07,Sfmbt1.4,3742.198542
17_G06,Taf3.4,3742.701385
7_B05,Ing3.1,3100.473289
control1_C10,shCd4.2+Runx3,3104.774538
17_B09,Ssrp1.1,3767.691375
7_E09,Jhdm1d.3,3106.427236
13_D03,Prkaa2.2,4672.57956
16_F03,Smyd3.3,3769.667975
9_C02,Mbd3.2,4676.395617
15_E10,Setmar.3,3775.634289
14_F05,Prmt6.3,4681.643894
12_B04,Phf20l1.1,4681.862572
13_F05,Prdm14.3,4687.722407
17_G10,Ssrp1.4,3796.710008
14_F11,Rnf20.4,4704.290408
13_E03,Prdm4.2,4705.424316
4_C04,Chd3.2,3129.044199
4_E09,Dnmt3b.3,3131.245416
control3_B07,Whsc1.2,3820.422654
18_F04,Ube2e1.4,3821.839168
5_C06,Ercc5.1,3135.356909
12_F09,Phf19.3,4725.441336
14_G04,Prmt2.4,4732.254439
14_D05,Prmt6.1,4732.310718
6_F05,Gtf2b.3,3142.880317
16_C07,Smarcc2.2,3846.826638
12_D02,Pcgf5.2,4739.573651
16_F04,Smarcc2.4,3852.484005
12_D07,Ppargc1a.3,4740.626597
7_C11,Ing2.1,3147.775554
10_D06,Mll5.2,4741.427085
18_B06,Tet2.1,3855.064237
19_D10,Wbp7.3,4130.189246
17_E06,Suv420h1.3,3859.015917
control3_B05,Bptf.4,3863.001128
13_D09,Prdm15.2,4749.012569
13_F02,Prdm12.3,4760.344241
5_F03,Fbxo44.3,3159.400233
4_D08,Dnmt1.2,3161.519252
17_D04,Suv39h2.3,3885.901512
14_E04,Prmt1.4,4768.319603
9_B03,L3mbtl4.1,4775.931869
19_C09,Clock.3,4162.163353
2_E07,Bmi1.2,3168.866892
16_D07,Smyd2.3,3903.683205
17_D10,Smyd4.3,3914.310956
9_F07,Mbd3.4,4790.458875
15_C07,Setdb2.2,3915.982792
18_C02,Uhrf1.2,3920.617709
4_G04,Chd4.4,3182.177572
19_C04,Wbp7.2,4185.823826
13_B03,Prdm5.1,4803.983679
9_B05,L3mbtl3.1,4812.6543
3_F07,Chaf1b.4,3190.99155
16_B02,Sirt1.1,3950.831336
17_D05,Sp140.1,3951.378475
19_B06,Wdr82.1,4203.501913
6_F06,Gadd45b.3,3195.693511
19_F08,Arid1a.1,4205.812167
19_F05,Whsc1l1.3,4207.179233
12_F06,Pcmt1.3,4826.338507
16_C11,Smarca1.1,3959.97142
18_G05,Usp51.4,3962.535431
control2_E07,Klf2.2,4833.206599
10_B05,Mta2.1,4842.162364
5_G06,Fbxl19.4,3207.777996
2_D06,Baz2b.2,3209.850127
13_F10,Prdm13.4,4848.770974
16_G05,Smyd3.4,3987.587868
control2_B09,Whsc1.4,4851.486639
17_F09,Supt16h.3,3999.551741
17_G09,Suv39h2.4,4002.292169
control2_E08,Klf2.3,4862.704604
7_E08,Hdac8.3,3219.775889
15_D05,Setd2.1,4005.373645
18_F07,Uhrf1.4,4013.947495
17_E07,Sp140.2,4027.010048
16_D06,Sirt5.2,4029.200643
7_E05,Jarid2.3,3231.645164
17_D03,Taf3.2,4033.710855
12_F05,Phc1.3,4892.443871
4_D02,Chd4.2,3237.387176
19_C05,Chd7.3,4272.907105
17_C11,Supt16h.1,4044.553551
12_B07,Prdm1.1,4896.705641
10_D04,Mta3.3,4900.243401
17_F08,Suv39h1.3,4061.358204
3_F06,Cbx1.3,3253.512796
12_E09,Polr2b.3,4925.737186
9_E04,Kdm5b.4,4929.363521
14_E09,Rnf20.3,4933.818342
16_E02,Smarca1.2,4092.180477
16_D08,Smarcd1.2,4096.310358
10_E09,Myst3.3,4941.38917
control3_B06,Whsc1.1,4105.736718
4_E05,Dnmt3a.3,3271.653717
2_E03,Brd1.2,3271.971082
14_F07,Ring1.4,4953.288896
9_E10,Mbd2.3,4963.183071
18_G06,Usp27x.4,4135.222804
7_E11,Hltf.3,3282.984125
19_C06,Brdt.3,4352.844755
16_B04,Smarcc2.1,4152.438438
control2_B06,Whsc1.1,4987.579709
control2_B07,Whsc1.2,4997.182147
19_G04,Wdr5.4,4373.93773
18_B07,Usp51.1,4179.806144
control3_C06,Brd8.1,4184.696329
15_C09,Sin3a.1,4185.094205
14_E10,Rbbp7.3,5014.962894
9_E03,L3mbtl3.2,5022.110248
13_E07,Prdm14.2,5022.807598
1_F06,Arid2.3,3314.412626
12_F04,Phf20l1.4,5028.06947
15_C05,Sfmbt2.2,4212.289246
9_E06,Mbd1.3,5040.43812
13_F07,Prdm9.4,5042.004362
13_G10,Prdm15.4,5044.731232
7_F10,Hells.4,3329.328495
12_F02,Pcgf6.3,5049.449881
13_E05,Prdm9.3,5053.288293
4_F02,Chd5.3,3338.473754
9_C07,Mbd1.2,5065.830517
10_D10,Mll1.3,5067.792322
14_E05,Ring1.3,5075.511357
15_E07,Setd2.2,4267.645448
14_F03,Rnf40.3,5076.937427
7_B08,Jarid2.1,3346.373241
18_B05,Trim66.1,4275.293019
control1_E08,Klf2.3,3350.766097
16_C02,Smarcd3.2,4278.736788
12_D05,Phc1.1,5089.92062
4_F11,Dnmt3b.4,3356.171837
10_E05,Myst2.3,5106.488392
12_D11,Prdm1.2,5118.690872
17_E08,Smyd5.3,4323.290725
18_F09,Trim33.3,4324.990541
7_G09,Ing4.4,3374.367128
4_D09,Chd9.2,3376.975745
2_E08,Baz1b.3,3377.901299
12_E06,Phf20l1.3,5141.507347
12_E07,Phc1.2,5142.682403
16_F02,Sirt4.3,4352.800451
15_E09,Sfmbt2.3,4355.006501
6_C05,Hdac3.2,3390.898687
7_F09,Ing2.3,3391.014125
1_E09,Atr.3,3393.320929
control3_B04,Bptf.3,4376.920096
16_G10,Sirt7.4,4387.578474
9_D02,Kdm5c.2,5174.272309
16_G02,Smarcd1.4,4390.408471
4_D05,Chd8.1,3406.516936
12_E03,Phf2.2,5181.800849
12_D09,Phf1.2,5182.871123
12_E04,Pcgf2.4,5183.070611
20_F03,Satb1.1,4470.286906
4_D04,Cxxc1.3,3418.923982
10_D08,Myst1.2,5201.104257
17_D07,Taf3.3,4446.298614
control3_B08,Whsc1.3,4447.082384
9_B09,L3mbtl1.1,5223.789645
12_E08,Pcgf5.3,5232.374786
7_F06,Hells.3,3440.589144
9_B10,Kdm5c.1,5244.201956
20_C05,Phf10.3,4526.839353
16_F10,Sirt5.4,4480.672776
10_E06,Mtf2.3,5253.731429
4_B10,Chd4.1,3450.877817
16_C04,Sirt1.2,4491.79142
7_D05,Hira.1,3453.149117
18_E05,Uhrf1.3,4494.073977
13_E04,Prdm10.4,5264.599459
16_E05,Smarcd3.3,4505.88081
18_G07,Trim24.4,4509.431472
7_D06,Hells.2,3464.500911
5_E06,Epc2.3,3471.221837
12_D04,Phf20.3,5292.383034
19_D05,Whsc1l1.1,4651.152813
16_F06,Sirt5.3,4554.516333
control1_G08,Wdr82.3,3485.439716
control2_B04,Bptf.3,5317.82247
1_D06,Arid2.2,3488.711993
19_C07,Brd7.3,4680.540752
4_E07,Chd8.2,3492.529491
10_C09,Myst4.1,5327.293978
control2_C10,shCd4.2+Runx3,5346.372979
control2_B08,Whsc1.3,5347.291889
1_E05,Atm.3,3507.070345
2_B08,Brd8.1,3507.413227
12_C03,Pcmt1.1,5352.200847
12_D08,Phf8.2,5360.913204
17_D08,Suv420h2.2,4625.480412
1_E08,Aff1.3,3517.070442
12_F07,Phip.4,5373.389566
4_F04,Dmap1.4,3525.263708
17_C10,Suv39h2.2,4660.348529
5_E04,Dub2a.4,3540.508001
7_C02,Jarid2.2,3553.677185
17_F04,Suv420h1.4,4705.46932
16_F09,Smarca1.3,4707.14456
16_C03,Sirt5.1,4707.743637
19_F09,Zmynd8.3,4798.7688
4_F07,Dnmt3a.4,3566.377696
19_F10,Whsc1.4,4816.565928
4_F10,Chd6.4,3576.592107
9_B08,Mbd3.1,5482.78577
9_E05,Mbd3.3,5490.332234
18_B08,Uhrf1.1,4795.520061
7_G05,Jmjd4.4,3602.410634
12_C04,Pcgf2.2,5511.561492
17_B08,Suz12.1,4805.566278
4_E08,Chd4.3,3609.342503
control2_G08,Wdr82.3,5526.229987
control3_D04,Ncor1.3,4825.669932
14_D06,Prmt5.2,5542.565056
12_C08,Pcgf6.2,5562.498183
16_G04,Sirt3.4,4874.959251
4_F08,Ctsl.3,3641.013907
16_E04,Sirt1.4,4936.169072
control1_E07,Klf2.2,3666.3345
16_E06,Smarcc2.3,4938.374761
12_D03,Ppargc1a.2,5636.28039
4_E04,Chd3.4,3679.813541
4_F05,Chd8.3,3684.707016
17_D06,Sp110.2,5008.9914
7_F05,Hira.3,3732.117246
18_G02,Ube2i.4,5105.755002
9_B06,Kdm5d.1,5759.877793
12_E05,Phip.3,5786.733072
17_C02,Suz12.2,5232.927416
17_C09,Taf3.1,5339.524888
control2_C06,Brd8.1,5947.52772
15_E06,Setdb2.3,5477.304835
14_D04,Rbbp4.3,6057.773149
control1_C06,Brd8.1,3936.70295
14_F06,Prmt5.3,6079.622541
14_G05,Rnf40.4,6118.3345
14_C05,Rnf20.2,6128.920827
6_F04,Hdac1.4,3980.368328
12_B05,Phf2.1,6236.972829
17_F06,Sp110.3,5736.588898
4_D06,Chd6.2,4060.482721
2_F06,Baz2b.3,4127.367598
15_E05,Sfmbt1.3,5956.004954
19_F06,Whsc1.3,5859.822081
21_C08,Sirt2,6158.025723
4_E10,Dnmt1.3,4253.136171
19_F02,Wdr82.3,5905.324749
2_E06,Brd3.3,4319.967603
6_E06,Hdac1.3,4352.34485
18_C07,Ube2e1.2,6584.750353
4_F06,Chd6.3,5391.085116
