plate_well,shRNA,GeoMean
control2_E05,Smarca4.4,334.3297529
15_B06,Scml4.1,180.4707156
21_G10,Smyd1.3,181.7915925
21_F05,Smarcd2.1,185.1520934
control1_D02,Ncor1.1,115.737744
2_C06,Brd4.1,115.8906341
21_G07,Smarcd2.2,186.3898516
control1_C02,mll2.1,116.3536599
15_G04,Scml2.4,187.5345655
2_E06,Brd3.3,118.7590233
2_D08,Brd4.2,120.480609
16_D07,Smyd2.3,189.8483791
control2_D08,Cxxcl.3,347.1209827
control1_G04,Smarce1.3,122.8702963
16_C05,Smarce1.2,191.8131204
8_G03,Kdm1b.4,351.745053
20_G08,H2afz.1,193.8681339
12_B06,Pcgf6.1,351.9584164
18_G04,Tet1.4,194.531907
12_B09,Phf1.1,354.6843651
control3_F02,Runx3.1,196.3916661
2_E10,Brd4.3,130.790634
control1_F02,Runx3.1,132.4414944
control2_D06,Cxxcl.1,359.0837696
21_F10,Smarcc1.1,199.8500462
15_E02,Setd5.2,200.9799736
control1_C05,mll2.4,135.490734
17_F03,Tcea1.3,202.6692557
19_D03,Dpy30.1,203.4340584
10_B08,Myst2.1,366.1474326
14_C06,Rbbp7.1,366.4601526
16_D09,Sirt7.2,208.0086542
20_G03,Kdm4b.2,208.355569
9_B03,L3mbtl4.1,370.4929352
11_F09,Nsd1.3,372.7382014
control1_B02,Bptf.1,147.8489415
8_C07,Kdm3a.2,373.9853513
15_D03,Sin3a.2,211.9280227
19_C10,Arid1b.2,213.600112
8_B03,Kdm2b.1,377.2546745
control3_G03,Smarce1.2,214.2409846
control2_D04,Ncor1.3,377.9062128
8_F08,Kdm2a.3,378.242026
18_E03,Trim66.2,214.7652612
control2_E09,Klf2.4,378.5947232
control1_F07,Sp140.2,153.1346447
control1_G03,Smarce1.2,153.2161207
16_F07,Smarcd3.4,215.5631369
11_G02,Padi6.4,379.4785984
control1_E03,Smarca4.2,156.9610348
11_D09,Ncor2.2,383.431305
16_F05,Sirt6.3,219.1415315
control2_C04,mll2.3,383.9367649
9_B02,Kdm5b.1,384.8628943
1_G04,Aff1.4,160.1378631
1_E02,Asxl1.2,160.9143044
7_E08,Hdac8.3,161.1223018
19_E07,Whsc1l1.2,221.5895579
10_G03,Mta1.4,387.1612512
17_F05,Sp140.3,222.1370869
17_G06,Taf3.4,222.3744232
control1_D05,Ncor1.4,162.7430487
9_C03,Kdm6a.1,388.260828
3_E04,Brwd1.4,163.6542036
7_D07,Jmjd1c.3,164.547752
2_B05,Brd1.1,164.7636867
3_F10,Cbx1.4,165.9696034
control1_D04,Ncor1.3,166.3312993
19_F04,Brdt.2,225.7668239
8_D05,Kat5.1,392.5784688
control2_C08,Brd8.3,392.6641723
19_D04,Arid1b.3,226.4094505
18_D05,Trim24.1,226.7183845
control1_F08,Sp140.3,168.4463015
10_G04,Mll2.4,393.6538292
control2_B05,Bptf.4,393.9992675
19_B08,Cecr2.1,228.0709674
17_E09,Taf1.3,228.1062181
3_E08,Brwd3.3,170.2208257
control2_B11,shCd4.1+pMig,395.7860225
9_B11,Mbd4.1,395.8089768
15_G05,Sin3b.4,229.0071121
7_E07,Hira.2,171.8482378
11_C07,Padi4.2,397.0637197
13_C10,Prdm5.2,397.3519389
5_B02,Dub2a.1,172.3226216
11_G07,Ncor1.4,398.0394893
control1_E05,Smarca4.4,174.2652273
4_E02,Crebbp.2,174.3744574
5_B03,Epc1.1,174.5437127
14_C05,Rnf20.2,400.8938498
18_B02,Tdg.1,233.0473943
11_G04,Nap1l3.4,401.3864499
19_B03,Arid1b.1,233.6066458
14_F08,Psip1.3,402.417448
20_E08,Fkbp5.2,234.53258
18_G06,Usp27x.4,235.523172
13_C11,Prdm2.1,405.3368544
control2_C09,Brd8.4,405.9237073
13_G07,Prdm14.4,406.8058309
14_D11,Rnf40.2,406.9660866
control2_G02,Smarce1.1,407.0978158
11_F04,Padi4.4,407.9629847
17_C05,Taf1.2,238.2715466
15_C08,Scml4.2,238.9336506
1_B05,Asxl2.1,184.2471935
5_B04,Epc2.1,184.6794611
11_F08,Orc1.3,410.075179
10_E06,Mtf2.3,410.2879342
control1_C11,shCd4.2+pMig,185.5578145
2_G05,Brpf3.4,186.0366918
16_F08,Smarca4.3,240.5580058
3_B04,Cbx8.1,186.3580858
12_B08,Phip.1,411.2438972
16_G09,Smarca5.4,240.9281758
control2_D09,Cxxcl.4,411.4860642
4_B02,Chd3.1,186.8076415
11_G05,Pcgf1.4,411.8356828
control2_B03,Bptf.2,412.0423757
20_C06,Parp2.2,241.6940641
16_B07,Smyd3.1,242.2924883
17_B03,Suv39h2.1,242.4002596
2_D04,Brd2.3,188.657177
17_E07,Sp140.2,243.2875994
control1_E02,Smarca4.1,189.8089399
5_B06,Ehmt1.1,190.2007608
15_D08,Setmar.2,244.0446222
8_G05,Kdm5a.4,415.4837657
2_E08,Baz1b.3,191.2447031
18_F08,Trim66.3,244.7458623
15_B09,Setd4.1,245.8725756
17_E04,Smyd4.4,246.5177521
2_E07,Bmi1.2,194.0264895
11_B09,Ncor2.1,418.8510589
16_G06,Smyd2.4,247.1370046
9_G04,Kdm5c.4,419.9915208
18_B05,Trim66.1,247.9082241
17_F11,Taf1.4,247.9848047
18_E08,Tet1.3,248.6671268
16_C08,Sirt4.2,248.7377477
3_C03,Cbx1.1,196.8918088
8_B11,Kdm4c.1,421.7179275
2_D10,Baz1a.3,197.3113726
4_B04,Dmap1.1,198.0696677
19_F08,Arid1a.1,250.0537539
8_F09,Kdm1b.3,423.8217322
13_G11,Prdm4.4,423.9658918
control1_C04,mll2.3,199.6178219
11_B08,Parp1.1,424.4330976
19_G06,Dpy30.3,251.4998517
16_E03,Smarca4.2,251.5829619
9_D03,Mecom.2,424.810536
9_F08,L3mbtl3.3,425.0953926
9_G03,L3mbtl2.4,425.3060556
18_B03,Ube2b.1,252.0536686
2_B09,Bop1.1,201.0106449
1_E06,Atad2.3,201.1402041
10_B09,Msl3.1,426.9400101
8_B07,Kdm5a.1,427.1728871
7_G06,Jmjd1c.4,202.7858755
17_D08,Suv420h2.2,253.5861128
17_C03,Sp110.1,253.6123559
2_D09,Bop1.2,203.3223633
8_B06,Kat2a.1,427.9366309
15_C06,Setmar.1,254.2006309
7_B03,Ing4.1,204.0368693
15_E08,Scml2.3,254.4614255
8_C05,Kdm4c.2,428.7394655
18_D10,Tdg.3,254.8283942
control1_B07,Whsc1.2,204.6430176
2_D07,Brpf1.3,205.5122122
10_C10,Mta3.2,429.9062409
18_G09,Ube2b.4,255.6587756
14_E07,Prmt6.2,430.0773104
3_B06,Carm1.1,205.7960054
13_C02,Prdm9.2,430.1754942
17_C07,Suv420h1.2,255.9720686
control1_B05,Bptf.4,206.2062341
20_D04,Padi2.3,256.9428376
3_D09,Cbx4.2,208.1422864
12_B04,Phf20l1.1,432.7578279
7_D04,Ing4.3,209.0378486
control3_F08,Sp140.3,258.4863419
16_C06,Smarcd1.1,258.8065936
8_E02,Kdm1b.2,433.9856792
21_C11,Ube2a.1,259.0506381
control2_E07,Klf2.2,434.5048094
12_G06,Ppargc1a.4,434.6343289
5_C03,Ehmt2.1,210.8149163
11_G06,Pbrm1.4,435.3348548
2_B04,Brd3.1,211.1455725
16_B10,Sirt3.1,260.1309369
7_B09,Hltf.1,211.930531
7_E04,Hdac7.4,212.283694
7_F07,Jarid2.4,212.3275369
7_F03,Jmjd4.3,213.4867455
19_E10,Cbx2.2,261.8220132
4_G02,Dnmt1.4,213.6656083
12_E06,Phf20l1.3,437.9073772
7_F08,Ing3.3,213.7536994
14_C07,Rbbp5.2,438.2807841
6_C04,Fbxw9.2,214.1605223
8_F06,Kat2b.3,438.4868376
8_F03,Kdm5a.3,438.8085397
8_B02,Jmjd5.1,438.9423707
control1_E04,Smarca4.3,215.0311963
4_B10,Chd4.1,215.0357027
19_C11,Zmynd8.1,263.1001636
9_E08,Kdm5c.3,439.8467724
15_B04,Setdb2.1,263.4885809
17_G09,Suv39h2.4,263.9362922
9_D09,L3mbtl1.2,440.7831878
8_C06,Kdm3b.1,440.8108138
15_D02,Scml2.2,264.7479337
control2_C07,Brd8.2,441.5127018
20_E07,Hdac5.1,265.0390531
2_D06,Baz2b.2,218.3978184
15_F07,Sfmbt1.4,266.0858269
16_C07,Smarcc2.2,266.3601624
control2_B07,Whsc1.2,443.7160453
4_C11,Crebbp.1,219.9526935
20_F08,Mecp2.2,266.9377827
9_F05,Kdm6b.3,444.3807154
8_C04,Jmjd5.2,444.4218149
17_E05,Suz12.3,267.1343671
2_D11,Brpf3.2,220.7067463
control1_C08,Brd8.3,221.1173575
11_C09,Pbrm1.1,445.7156973
1_C08,Aff4.2,222.5049191
17_D05,Sp140.1,268.8486423
3_D06,Cbx1.2,222.7680555
15_G02,Setmar.4,269.1791706
18_G08,Tet2.4,269.3545703
2_G02,Brd4.4,223.3845123
8_E11,Kdm1a.3,447.4120578
2_F05,Bmi1.3,223.6963703
17_B11,Taf1.1,269.7800762
1_B08,Atm.1,224.1343851
16_F04,Smarcc2.4,270.0977717
15_E09,Sfmbt2.3,270.6686748
6_F04,Hdac1.4,225.3210624
7_E03,Ing3.2,225.8088027
9_B10,Kdm5c.1,449.7794854
19_C04,Wbp7.2,271.525326
17_D06,Sp110.2,271.5556498
15_D07,Sin3a.3,271.5723492
11_G10,Ncor2.4,450.1069854
2_G09,Brd2.4,226.4205857
16_G08,Sirt4.4,271.9927078
2_D03,Brpf1.2,226.7992419
12_G08,Pcgf6.4,450.7084936
16_F11,Smarce1.4,272.1738435
1_B07,Aurkb.1,227.3353682
18_C11,Trim33.1,272.6487816
17_C04,Smyd4.2,272.7340879
16_E07,Sirt6.2,272.8963069
16_B05,Smarca4.1,273.553466
11_E10,Padi6.3,453.1253138
2_F08,Brd1.3,229.6514983
14_F07,Ring1.4,453.58122
15_E07,Setd2.2,274.4358538
19_B02,Wbp7.1,274.493162
17_B02,Smyd4.1,274.5058884
16_E04,Sirt1.4,274.6590411
5_E07,Elp3.2,230.2451905
19_G02,Cbx2.3,274.7986792
6_E04,Fbxw9.4,230.6256292
21_B06,Setd7.2,275.0416007
1_F02,Aff4.3,230.8382996
7_G10,Hltf.4,231.0005159
1_D02,Aff1.2,231.1630606
2_G07,Bmi1.4,231.2894337
7_F06,Hells.3,231.6196642
6_F06,Gadd45b.3,231.888278
17_E08,Smyd5.3,276.4883
13_C09,Prkaa2.1,456.6071296
3_E10,Chaf1a.3,232.9251348
12_F09,Phf19.3,456.7898291
5_F07,Ezh1.4,233.0671577
1_B02,Actl6b.1,233.1417824
6_G05,Hdac6.4,233.4130083
14_B04,Rbbp5.1,457.2344779
control1_C10,shCd4.2+Runx3,233.9041462
17_F08,Suv39h1.3,277.811557
control1_G02,Smarce1.1,234.3483718
20_B02,Fbxo17.2,278.0945535
17_E03,Suv39h1.2,278.5139157
12_C07,Phf20l1.2,459.1319386
17_D11,Tcea1.2,279.7245528
control1_F06,Sp140.1,236.8277037
19_F03,Eaf1.3,279.9327662
11_C10,Padi1.2,460.7599322
2_B03,Brd2.1,237.1599712
18_D07,Usp27x.3,280.0884442
9_B04,Mbd1.1,461.2642414
5_B11,Ezh2.1,237.8315117
1_C03,Arid2.1,237.9048809
12_G05,Prdm1.4,461.5605535
20_F05,Hdac5.2,280.6723841
6_G03,Gtf3c4.4,238.0986312
control2_B10,shCd4.1+Runx3,461.8037828
2_B06,Baz2a.1,238.1982008
13_D11,Prkcd.2,461.9174571
control1_E08,Klf2.3,238.6713838
7_F02,Hdac9.3,238.7007053
12_E04,Pcgf2.4,462.4490083
20_D06,H2afz.3,281.7145231
8_B04,Kdm3a.1,462.9082184
19_G05,Fbxo17.1,281.9209477
1_D04,Asxl3.3,239.6426588
control3_C11,shCd4.2+pMig,282.091177
9_G08,Kdm5d.4,463.4870428
5_D11,Fbxo44.2,240.2018423
11_E04,Nap1l2.4,463.8921826
14_D08,Rbbp7.2,464.100644
10_E07,Morf4l1.2,464.3348211
21_C03,Smarca2.3,283.3047176
3_B09,Cbx4.1,241.7675438
17_G03,Supt16h.4,283.6651708
12_E02,Phf19.2,465.370536
7_G03,Ing2.4,241.89842
19_E11,Zmynd11.3,284.1370431
15_G07,Setd2.4,284.2747322
10_G05,Nap1l1.4,466.1940247
7_C07,Ing5.2,242.7733784
2_B10,Baz1b.1,243.0118571
15_B07,Sin3b.1,284.6007319
2_E05,Brd8.3,243.1534856
control1_G05,Smarce1.4,243.230614
20_B07,Rnf2.2,284.7677313
1_G08,Aff4.4,243.2744596
4_G03,Crebbp.4,243.4620537
13_G08,Prdm12.4,466.9618359
16_G11,Smarca4.4,284.9671743
7_B07,Jmjd4.1,243.5112871
8_F04,Kdm3a.4,467.6104935
20_G07,Hdac5.3,285.6776275
6_G02,Hdac10.4,244.5307455
3_G08,Carm1.4,244.8507111
13_G03,Prdm2.4,468.4974626
16_C09,Smyd2.1,286.2119297
8_B10,Jmjd6.1,468.6100442
control3_E02,Smarca4.1,286.2442532
9_C10,L3mbtl4.2,468.8171039
9_F10,Kdm6a.4,468.8483335
2_B07,Brpf3.1,245.5559877
21_G08,Smarca2.2,286.6129847
17_C11,Supt16h.1,287.0153986
16_D10,Sirt1.3,287.0257698
19_G09,Brd7.1,287.2075782
18_F10,Tet3.4,287.6598515
7_F04,Ing5.4,247.2172251
2_F07,Brd8.4,247.3466557
control2_B02,Bptf.1,471.0483253
21_E11,Smyd1.2,288.2020912
7_E05,Jarid2.3,248.1287493
14_B06,Prmt3.1,471.5848572
8_E03,Kdm2a.2,471.5867049
7_E02,Ing2.2,248.3725278
2_C10,Brd2.2,248.5774754
control1_C07,Brd8.2,248.6375971
1_G03,Asxl1.4,249.2760046
16_E10,Smarcd1.3,289.436744
5_B10,Eed.1,249.3470851
control2_E11,shCd4.4+pMig,472.9136668
13_D10,Prdm10.3,473.0136722
3_E07,Cbx3.2,249.7163983
control2_E08,Klf2.3,473.7733497
9_D11,Men1.2,474.0309251
20_F04,Parp2.1,290.752263
20_D05,Hdac11.3,290.8243452
1_D05,Ash1l.1,251.3729066
9_C02,Mbd3.2,475.1491111
2_C11,Bptf.1,251.912016
4_E05,Dnmt3a.3,251.9500265
18_G10,Trim28.4,291.4984611
18_D11,Usp51.2,291.5003539
11_F02,Ncoa1.3,475.4462154
17_F06,Sp110.3,291.6527166
21_C08,Sirt2,291.7160102
6_F03,Hdac6.3,252.5898871
5_C05,Ezh2.2,252.7085886
4_E07,Chd8.2,252.9740169
12_E11,Phf1.3,476.2892463
17_E06,Suv420h1.3,292.5089495
control1_D11,shCd4.3+pMig,253.6108607
10_G11,Mta2.4,477.0287303
3_B11,Chd1.1,254.1590107
6_D03,Hdac4.2,254.1994594
15_E10,Setmar.3,293.2512347
5_B09,Elp4.1,254.5470012
14_B10,Prmt2.1,478.3157803
1_D06,Arid2.2,255.2555946
2_C04,Baz1a.2,255.3268335
16_B02,Sirt1.1,294.2829239
20_E02,Jmjd8.3,294.3029274
6_D07,Hdac4.3,255.5933048
5_G04,Eed.4,255.6814324
control1_B04,Bptf.3,255.7157269
19_D06,Whsc1.2,294.4805317
9_E06,Mbd1.3,479.2329499
16_G07,Sirt6.4,294.7535061
20_C04,Fbxo17.3,294.7917518
7_G04,Hdac8.4,256.5987564
18_C03,Tet3.1,295.2099434
2_E03,Brd1.2,256.7787457
15_C09,Sin3a.1,295.2939799
12_C02,Phip.2,480.0589269
12_D10,Pcgf2.3,480.1060706
9_E09,Mbd4.3,480.3414392
1_F07,Atm.4,257.4173949
5_C07,Epc2.2,257.4252989
8_F02,Kat2a.3,480.6863837
19_G10,Zmynd11.4,295.9174034
14_E08,Prmt2.3,480.8487456
5_G06,Fbxl19.4,257.6800351
7_D03,Jmjd1c.2,257.7633087
9_E03,L3mbtl3.2,481.1334122
8_G11,Kdm2a.4,481.2642725
control3_D05,Ncor1.4,296.3627961
5_E02,Ep300.2,258.3215878
18_F06,Tet3.3,296.8674395
20_F09,Kdm4b.1,296.8683685
19_E02,Zmynd8.2,297.0570098
4_C03,Chd6.1,259.6334606
20_D09,Iws1.2,297.5052895
16_D05,Sirt6.1,297.652295
1_C07,Atad2.2,260.01249
20_E03,Mecp2.1,297.7416343
7_E11,Hltf.3,260.1831259
14_G09,Rbbp4.4,483.3157534
5_F06,Ehmt2.3,260.2101898
15_E11,Setd4.3,298.0020937
7_C02,Jarid2.2,260.5620433
9_D04,L3mbtl4.3,483.7351764
18_G11,Trim66.4,298.3547569
control3_C05,mll2.4,298.3902537
12_D07,Ppargc1a.3,484.3138333
18_F09,Trim33.3,298.7879183
20_F02,Gtf2h1.3,298.9019047
20_C08,Gtf2h1.2,299.5327952
11_D10,Nap1l2.3,485.4686804
3_E09,Chd1.3,262.6547816
4_E03,Ctsl.2,262.7310771
2_C07,Brd3.2,262.8324456
control1_D10,shCd4.3+Runx3,262.9549164
11_C06,Padi6.1,486.4007509
5_F09,Ep300.3,263.4112019
1_C04,Actl6b.2,263.5378716
1_D09,Ash2l.2,263.8051121
8_G07,Kat5.4,486.9337192
14_G07,Prmt6.4,486.9476406
2_D05,Bmi1.1,264.3120003
9_D10,Kdm5b.3,487.3543326
3_F05,Cbx3.3,264.3997815
20_C10,Padi2.2,301.1838461
12_D03,Ppargc1a.2,487.5022578
16_C04,Sirt1.2,301.3049587
11_E06,Padi4.3,487.6741895
6_C03,Gadd45b.1,264.8449275
3_B02,Brwd1.1,264.9053916
18_E11,Trim28.3,301.5535103
9_F09,L3mbtl2.3,487.9675765
11_F06,Ncoa3.3,488.0454843
19_E04,Wbp7.4,301.71605
4_G05,Dot1l.4,265.1785908
4_C04,Chd3.2,265.302857
11_E02,Nsd1.2,488.3155279
20_D10,Fkbp2.1,301.9509325
16_D04,Smarca5.3,302.0098335
10_G06,Myst4.4,488.6313065
2_E11,Bop1.3,265.8333076
21_F06,Smarcb1.2,302.3718928
6_B04,Hdac1.1,266.0478197
4_D10,Chd3.3,266.3345659
20_G05,Satb1.2,302.7821198
18_B11,Usp22.1,302.8269437
control1_E10,shCd4.4+Runx3,266.6140661
16_G05,Smyd3.4,302.8502894
4_C09,Dnmt3l.1,266.7249699
control1_D09,Cxxcl.4,267.394129
7_F05,Hira.3,267.7871455
14_F04,Rbbp5.4,491.0814346
3_G04,Brwd3.4,268.2774344
control2_B04,Bptf.3,491.2494085
19_D09,Zmynd11.2,304.223114
2_D02,Baz1b.2,268.446778
18_F02,Tet2.3,304.4774401
control1_E07,Klf2.2,268.7966413
2_G11,Brd1.4,269.41234
2_F03,Brpf3.3,269.4168221
3_D11,Chd2.2,269.5054199
9_E11,L3mbtl1.3,493.0093174
control1_B03,Bptf.2,270.1555503
3_C08,Carm1.2,270.2623034
2_F10,Baz2b.4,270.7169489
9_G11,L3mbtl3.4,493.5965916
11_D07,Pbrm1.3,493.7919696
14_G08,Prmt3.4,494.2895724
control1_B08,Whsc1.3,271.8188519
20_D08,Parp2.3,306.8769114
5_C06,Ercc5.1,272.3155637
20_G11,Mecp2.3,307.3525485
5_F11,Ezh2.4,272.5750349
16_B04,Smarcc2.1,307.5632943
10_E08,Mll2.3,496.1756935
control3_G05,Smarce1.4,308.1514002
19_E06,Brdt.1,308.166058
1_B04,Atad2.1,274.0829472
5_E11,Elp4.3,274.4722079
1_B09,Ash2l.1,274.622426
7_C03,Hells.1,275.0385718
8_D03,Kdm4d.2,497.9477699
14_F03,Rnf40.3,497.9620657
7_C05,Jhdm1d.2,275.2899833
control3_D11,shCd4.3+pMig,309.6804756
8_C11,Kdm1b.1,498.2562903
5_E04,Dub2a.4,275.7327511
1_D07,Atrx.3,275.7615506
15_B08,Sfmbt1.1,310.0295282
6_C02,Hdac2.2,276.0655118
11_D03,Pbrm1.2,499.0728213
9_C08,Kdm5d.2,499.1112316
10_G07,Morf4l1.4,499.4121677
12_G11,Phf2.4,499.5062313
11_F10,Ncoa3.4,499.5073352
control1_B11,shCd4.1+pMig,276.8259784
21_D09,Smyd1.1,310.8047111
8_B08,Kdm4a.1,500.1378415
9_F11,Mbd4.4,500.2485345
2_E02,Bptf.2,277.7049177
8_E04,Jmjd5.4,500.6884357
8_D07,Kdm4d.3,501.0084635
4_D07,Dnmt3l.3,278.3868338
6_F02,Gadd45a.3,278.4371284
control1_B10,shCd4.1+Runx3,278.5906375
19_F07,Chd7.1,312.127884
1_E04,Actl6b.4,278.8217057
20_D03,Prdm16.2,312.57956
5_G05,Fbxo44.4,279.283285
9_C11,L3mbtl2.1,502.0095675
6_E05,Hdac2.3,279.3685363
16_F10,Sirt5.4,312.7473413
17_B07,Tcea1.1,312.7524207
2_G03,Bptf.4,279.5427045
control1_D07,Cxxcl.2,279.6168494
17_D04,Suv39h2.3,313.3770641
6_F05,Gtf2b.3,280.282035
19_B10,Wdr5.1,313.5734547
16_C02,Smarcd3.2,313.6408634
17_C08,Sp100.2,313.845323
7_G07,Hira.4,281.0756527
18_C08,Tet2.2,314.037955
19_F11,Clock.2,314.1084902
20_E09,Phf17.1,314.1099295
4_E06,Dmap1.3,281.4358277
7_C06,Ino80.1,281.667698
9_D07,Mecom.3,505.6804239
4_D02,Chd4.2,283.362883
2_C03,Baz2b.1,284.1231605
14_D09,Prmt7.2,506.9621366
14_G05,Rnf40.4,507.000443
17_G11,Suv39h1.4,316.6631699
11_G08,Ncoa1.4,507.3038481
15_C02,Sfmbt1.2,316.8732612
control1_E09,Klf2.4,284.7700479
14_F06,Prmt5.3,507.6607828
control1_F09,Sp140.4,285.1444441
8_E08,Jmjd6.3,507.7746829
11_D05,Ncor1.1,507.8549718
10_D06,Mll5.2,507.9849906
5_F04,Epc2.4,285.5389477
7_G02,Ino80.4,286.5272123
3_E03,Cbx6.2,286.6157386
11_F05,Ncor1.3,509.5515388
14_E10,Rbbp7.3,509.5635917
1_C06,Atad2b.1,287.3468664
1_G06,Atrx.4,287.4476424
10_F09,Mta1.3,510.0766075
7_C04,Hdac7.2,287.713199
14_B08,Ring1.1,510.2101677
12_C06,Phf8.1,510.2353299
3_F04,Cbx8.4,287.7610898
16_D06,Sirt5.2,319.2880546
10_F05,Morf4l1.3,510.4515829
5_F10,Ehmt2.4,287.9935606
6_E02,Gtf3c4.2,288.0418538
2_F09,Bptf.3,288.313334
1_C02,Atm.2,288.3581859
10_D08,Myst1.2,511.1857832
19_C02,Cecr2.2,319.9703397
2_E09,Brd9.3,288.8822085
14_G02,Rbbp7.4,511.6255928
8_F10,Kat2b.4,513.7068486
control3_E03,Smarca4.2,322.2799962
20_G10,Jmjd8.1,322.2914279
2_C09,Brpf1.1,291.8266301
19_E05,Cecr2.3,322.9170068
control3_F06,Sp140.1,323.1451457
17_B09,Ssrp1.1,323.4158299
3_C07,Cbx8.2,293.5424723
9_D06,Kdm6a.2,516.0091275
17_B06,Sp100.1,324.338646
4_F09,Crebbp.3,294.7214857
16_D03,Smyd2.2,324.6858817
16_E06,Smarcc2.3,324.7737257
13_B11,Prkaa1.1,517.4200777
21_E04,Scmh1.3,324.951243
5_B07,Fbxo44.1,295.3916086
5_D04,Epc1.3,295.4526597
4_G08,Chd5.4,295.4907712
control3_F07,Sp140.2,325.5686613
12_D08,Phf8.2,518.8721168
20_C07,Paf1.2,326.1018526
1_G02,Atad2b.4,297.0707451
16_B09,Sirt7.1,326.3995353
13_G09,Prdm5.4,519.3843018
4_C06,Dnmt1.1,297.2775138
12_E10,Phf8.3,519.8072734
20_E11,Iws1.3,326.8645582
11_E03,Orc1.2,519.9910044
17_C06,Suv420h2.1,326.9704003
12_F02,Pcgf6.3,520.1557019
15_B05,Setd8.1,327.0797512
7_B08,Jarid2.1,298.1418498
2_G08,Baz2a.4,298.3871339
19_G07,Whsc1l1.4,327.8780591
8_D10,Jmjd5.3,521.5447964
18_F04,Ube2e1.4,328.1310421
17_G04,Smyd5.4,328.1678891
16_F09,Smarca1.3,328.2558472
7_E06,Ing5.3,299.5182019
2_F06,Baz2b.3,299.5752731
11_D08,Padi6.2,521.8977926
1_G05,Aurkb.4,299.8047907
control3_E11,shCd4.4+pMig,329.0072121
4_G04,Chd4.4,300.9673882
13_D06,Prdm13.2,523.292973
4_C08,Chd5.2,301.2832939
16_E08,Sirt3.3,329.7423282
14_B03,Rbbp4.1,523.6469452
9_C05,Mbd4.2,523.6583868
19_C07,Brd7.3,329.8210994
6_D05,Gtf2b.1,301.5234561
18_F03,Usp51.3,329.896653
12_C09,Ppargc1a.1,524.1643824
4_F04,Dmap1.4,302.037177
2_E04,Baz1a.4,302.159406
1_B10,Aff1.1,302.268308
14_G10,Prmt7.4,524.6782369
17_C09,Taf3.1,330.6586611
16_D02,Sirt3.2,330.659444
5_C02,Ezh1.2,302.6508244
15_B10,Scml2.1,330.7232865
12_G09,Phf20.4,524.9192514
14_B02,Prmt1.1,525.0357603
5_E05,Ezh1.3,302.916992
13_B04,Prdm6.1,525.1138457
1_F03,Aurkb.3,303.1360149
2_G06,Brpf1.4,303.2473929
7_D06,Hells.2,303.4271279
18_G05,Usp51.4,331.4235146
7_C08,Hdac9.2,304.0596091
14_D04,Rbbp4.3,526.481663
11_B07,Pcgf1.1,526.9312417
16_D11,Smyd3.2,332.4250703
control3_D02,Ncor1.1,332.5214869
7_D09,Hltf.2,305.0043329
20_G04,Fkbp5.3,332.5492154
12_E05,Phip.3,527.1951328
15_D09,Setd4.2,332.5958926
control1_E11,shCd4.4+pMig,305.1189588
2_C08,Baz2a.2,305.1394025
5_E06,Epc2.3,305.2971811
14_C09,Rnf217.1,527.7614784
7_B02,Hdac7.1,305.91063
18_E02,Trim33.2,333.2289143
4_G07,Chd8.4,306.0446345
1_F06,Arid2.3,306.2550679
